AoA,AoS,V,V_solid_blockage_corr,dE,dR,CL,CL_solid_blockage_corr,CD,CD_solid_blockage_corr,CYaw,CYaw_solid_blockage_corr,CMroll,CMroll_solid_blockage_corr,CMpitch,CMpitch_solid_blockage_corr,CMyaw,CMyaw_solid_blockage_corr,solid_blockage_e,V_round,AoA_round,AoS_round,ewb_t_fit,q_ratio_wake,V_wake_corr,CL_solid_blockage_corr_wake_corr,CD_solid_blockage_corr_wake_corr,CMroll_solid_blockage_corr_wake_corr,CMpitch_solid_blockage_corr_wake_corr,CMyaw_solid_blockage_corr_wake_corr
4.995,0.0,39.99909029687908,39.711994891951406,0.0,0.0,0.7934218145673058,0.7820730425514507,-0.0326261239518525,-0.0321594535935481,0.0055460482748246,0.0054667199323158,-0.0082830072297409,-0.0081645305771834,-0.2174192820308246,-0.2143094080415843,-0.0043804199215521,-0.0043177642368826,0.007229438,39.5,5.0,0.0,0.0010667588620436252,1.0021335177240873,39.75433544288565,0.7804080281912845,-0.032090986904204526,-0.008147148491476065,-0.21385314855878226,-0.0043085718225337214
5.004,0.0,39.99574859958378,39.70867717985004,0.0,0.0,0.7725302152162369,0.7614802678529549,0.0649952805664744,0.0640656154026072,0.000492841796166,0.0004857923943448,-0.003100204515515,-0.0030558604937057,-0.1872125280145295,-0.1845347187333372,-0.004478425208073,-0.0044143676969946,0.007229438,39.5,5.0,0.0,0.0010667588620436252,1.0021335177240873,39.75101419347122,0.7598590950059507,0.06392922127592791,-0.0030493546415309657,-0.18414184883510132,-0.004404969616244277
7.0,0.0,39.985175845220525,39.69818031194252,0.0,0.0,0.985555122489348,0.9714581564256036,-0.0141852240196132,-0.0139823245398702,-0.0056294839149967,-0.0055489621441741,-0.0060721345349181,-0.0059852812757548,-0.3234103208361368,-0.3187843955951659,-0.0037640073970523,-0.0037101686179428,0.007229438,39.5,7.0,0.0,0.0010667588620436252,1.0021335177240873,39.740506133903054,0.9693899457946986,-0.013952556513252844,-0.005972538758455837,-0.3181057114217143,-0.0037022697597909335
7.006,0.0,40.012746255470425,39.725552834239565,0.0,0.0,0.9616284939472968,0.9478737643174976,0.0807151497813919,0.0795606342181991,0.0005205654662625,0.0005131195167215,-0.0047281633461442,-0.0046605336857492,-0.2841926899534995,-0.2801277172143598,-0.0051205667636799,-0.0050473243297991,0.007229438,39.5,7.0,0.0,0.0010667588620436252,1.0021335177240873,39.76790784052281,0.9458557642799761,0.0793912515758246,-0.004650611523635679,-0.27953133216275283,-0.005036578699874158
7.998,0.0,39.99988835988295,39.71278722681947,0.0,0.0,1.0662308393131985,1.0509799217187052,-0.0033648658807144,-0.0033167362540227,-0.0062716837227369,-0.0061819761958979,-0.0065563256096398,-0.0064625466849374,-0.3718430929436114,-0.3665244056955316,-0.0040603618762781,-0.0040022841673095,0.007229438,39.5,8.0,0.0,0.0010667588620436252,1.0021335177240873,39.755128622533604,1.0487424111964156,-0.0033096750037412493,-0.006448788081267133,-0.36574408420939075,-0.003993763402304871
7.996,0.0,40.00620428197657,39.719057816076834,0.0,0.0,1.037475371432446,1.022635759959358,0.0901761446297342,0.0888863029744102,0.000838975902688,0.0008269755441503,-0.0053479852549513,-0.0052714899225968,-0.3295171003481029,-0.3248038263007846,-0.0057324142346672,-0.0056504201918324,0.007229438,39.5,8.0,0.0,0.0010667588620436252,1.0021335177240873,39.76140589743354,1.0204585934635064,0.08869706621157326,-0.0052602670496130184,-0.32411232690673386,-0.0056383905855827325
7.993,0.0,39.99224732172096,39.7052010325784,0.0,0.0,1.048707516042706,1.0337072446960291,0.0567005798085286,0.0558895585565294,-0.0002902607293568,-0.0002861089619335,-0.0064195428200599,-0.0063277203788649,-0.3430376868666317,-0.3381310200349178,-0.0053984462728043,-0.0053212291672684,0.007229438,39.5,8.0,0.0,0.0010667588620436252,1.0021335177240873,39.747534339964446,1.0315065072802354,0.05577057105470172,-0.006314248817099321,-0.33741114737169564,-0.005309900400650474
2.496,4.0,20.024715325582857,19.880986962955365,0.0,0.0,0.502136298852091,0.4949539523726645,0.0403274383696413,0.0397506116481702,0.1103545650358873,0.1087760997397394,-0.040041454306747,-0.0394687181810603,-0.0957766696967511,-0.0944067204857894,-0.0276184821052635,-0.0272234389503087,0.007229438,20.0,2.5,4.0,0.0013669163689677853,1.0027338327379356,19.908144061393248,0.49360452017581485,0.039642236404482646,-0.03936111148587867,-0.09414933195982286,-0.02714921753061417
2.496,3.995,39.93478063330014,39.64814681409276,0.0,0.0,0.5104987433694235,0.5031967839998798,0.026278932698674,0.0259030498951744,0.1036387267110638,0.102156321942424,-0.033381520968053,-0.0329040457284598,-0.1120187694663605,-0.1104165000898074,-0.0250805147579421,-0.0247217736207534,0.007229438,39.5,2.5,4.0,0.0012305891813845973,1.0024611783627693,39.69690741093012,0.5019613675431366,0.02583945438912612,-0.03282326182665652,-0.11014541258359835,-0.024661078308418162
2.496,3.995,39.9922415436452,39.70519529597506,0.0,0.0,0.5096609977225074,0.5023710211144401,0.0273766848895029,0.0269851003002509,0.1048030743307436,0.1033040152233393,-0.0348803073834132,-0.0343813941331477,-0.1139871349660033,-0.1123567109170059,-0.0248418630798285,-0.0244865355158947,0.007229438,39.5,2.5,4.0,0.0012305891813845973,1.0024611783627693,39.75402605291444,0.5011376320177486,0.026918848213477217,-0.03429698314033444,-0.11208085992966643,-0.024426417745060592
2.496,7.995,20.00502873465478,19.8614416734857,0.0,0.0,0.529800240327706,0.5222222004616062,0.0543768106497111,0.0535990276146562,0.2277294602604055,0.2244721138170152,-0.0664034352837113,-0.0654536284668727,-0.1537765679011158,-0.1515770125341611,-0.0457810463973233,-0.0451262135597691,0.007229438,20.0,2.5,8.0,0.0015250962694689837,1.003050192538938,19.89170922119933,0.5206341660129175,0.053436037412031616,-0.06525458940513769,-0.15111607939627303,-0.04498898848276461
2.496,8.0,39.99515469372042,39.70808753677474,0.0,0.0,0.536757217347666,0.5290796678075573,0.0411355992421506,0.0405472129273763,0.2218781106458244,0.218704459446933,-0.0624417966915293,-0.061548655487315,-0.1581550879664135,-0.1558929040895344,-0.0434591873621519,-0.0428375654199365,0.007229438,39.5,2.5,8.0,0.0014753075122212406,1.0029506150244425,39.76662602728211,0.5275231500752042,0.04042792568245061,-0.061367583373798544,-0.1554342773753972,-0.04271154010797683
2.496,8.005,40.01073828644778,39.72355927751169,0.0,0.0,0.5360371968083689,0.5283699461392986,0.0416548720051818,0.04105905823115,0.223699720356187,0.2205000136179529,-0.0628746268093661,-0.0619752945851436,-0.1591423766402386,-0.1568660710013063,-0.043422582615153,-0.042801484251847,0.007229438,39.5,2.5,8.0,0.0014753075122212406,1.0029506150244425,39.782120576781814,0.5268155163616125,0.04093826517086224,-0.06179296732734266,-0.15640458129384904,-0.04267556508832083
