run,hr,min,sec,AoA,AoS,dPb,pBar,temp,B1,B2,B3,B4,B5,B6,rpmWT,rho,q,V,Re,rpsM1,rpsM2,iM1,iM2,dPtQ,tM1,tM2,vM1,vM2,pInf,nu,J_M1,J_M2,FX,FY,FZ,MX,MY,MZ,CFX,CFY,CFZ,CMX,CMY,CMZ,CN,CT,CY,CL,CD,CYaw,CMroll,CMpitch,CMpitch25c,CMyaw,B1_zeroed,B2_zeroed,B3_zeroed,B4_zeroed,B5_zeroed,B6_zeroed,B1_zero,B2_zero,B3_zero,B4_zero,B5_zero,B6_zero,config,source_file,dR,dE,V_round,AoA_round,AoS_round,J,J_round,CD_modeloff,CYaw_modeloff,CL_modeloff,CMroll_modeloff,CMpitch_modeloff,CMyaw_modeloff,modeloff_correction_found,CD_uncorrected,CYaw_uncorrected,CL_uncorrected,CMroll_uncorrected,CMpitch_uncorrected,CMyaw_uncorrected,CMpitch25c_uncorrected,esb,e_total_blockage,V_solid_blockage_corr,CL_solid_blockage_corr,CD_solid_blockage_corr,CY_solid_blockage_corr,CMroll_solid_blockage_corr,CMpitch_solid_blockage_corr,CMyaw_solid_blockage_corr
6.0,19.0,49.0,7.0,10.0,-5.0,407.14,100850.0,294.66,2314.5,1157.4,1663.6,1035.5,1826.2,-505.3,476.171,1.1923319095459772,954.0211326469042,40.00326248638058,432238.091510322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100850.0,1.5268722948777988e-05,inf,inf,21.45120933942913,12.087801798871048,210.58029801148672,2.457437322107245,0.9968152414889316,3.2545787929004724,0.1035367592656631,0.0583431826661791,1.0163903244947363,0.0084929078212325,0.0291626587551819,0.0112478301832496,1.0189280412170325,-0.0745305244002273,-0.0583431826661791,1.0262403244947362,0.0975277140575881,-0.0078473460863615,0.0102050911330303,0.0007305158270141693,0.0007305158270141693,-0.0014977167497255,2334.2,1142.5,1667.8,1033.5,1820.2,-497.9,-19.7,14.9,-4.2,2.0,6.0,-7.4,tailOff_alfa10_betaSweep_balance,raw_tailOff_alfa10_betaSweep_balance.txt,0,0,40,10.0,-5,inf,inf,0.0107,-0.04125,-0.00985,0.0124,-0.00075,0.0165,True,0.1082277140575881,-0.0490973460863615,1.0163903244947363,0.0226050911330303,-1.948417298583069e-05,0.0150022832502745,-1.948417298583069e-05,0.006406642,0.006406642,39.74860738884171,1.0132161111908566,0.09628997108393211,-0.05760273811558551,0.010075576359024946,0.0007212447101755508,-0.001478708938444237
28.0,14.0,55.0,43.0,-0.0,-4.005,102.81,101033.0,293.36,283.5,114.0,117.5,80.8,149.4,-49.4,243.913,1.1997887921417605,239.84457174310023,19.995282501532014,218145.956792762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101033.0,1.5122051625455936e-05,inf,inf,2.8190429864971973,0.99086532362103,15.881509287268074,0.3275907631646286,-1.1230060606813017,0.2646095852136789,0.0541218440603255,0.019023285131397,0.3049036758946877,0.0045033293438555,-0.1306840687436944,0.0036375387945824,0.3049036758946877,0.0541218440603255,-0.019023285131397,0.2889536758946877,0.047018329637052096,0.011653231006327,0.0018650987251368004,-0.14118847114247832,-0.14118847114247832,-0.0103624612054176,306.6,93.4,123.0,78.8,142.1,-40.5,-23.1,20.6,-5.5,2.0,7.3,-8.9,tailOff_alfa0_balance,raw_tailOff_alfa0_balance.txt,0,0,20,-0.0,-4,inf,inf,0.0083,-0.02685,0.01595,0.008,-0.0047499999999999,0.014,True,0.0553183296370521,-0.015196768993673,0.3049036758946877,0.0098650987251368,-0.1459384711424782,0.0036375387945824,-0.1459384711424782,0.006406642,0.006406642,19.867995367951888,0.2852865092282001,0.04642161097401711,-0.018781856961622222,0.0018414283985581452,-0.13939662110470707,-0.01023094921756136
28.0,18.0,41.0,7.0,0.0,-4.0,230.19,100880.0,294.6,605.9,513.9,339.6,111.5,294.5,-257.1,357.678,1.1929295039917849,537.7264393143222,30.02536553203596,324639.880048685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100880.0,1.5258673281338502e-05,inf,inf,5.792649957303759,4.8418180223394,35.00980631057456,1.2471059275885152,-2.3539637515650447,1.6186778831978963,0.049603997371802,0.0414617714215651,0.2997982534793743,0.0076466974702065,-0.1221824477453017,0.0099250110200844,0.2997982534793743,0.049603997371802,-0.0414617714215651,0.28384825347937426,0.0440753914968458,-0.011050572689973698,0.0113328208167424,-0.1314134816445583,-0.1314134816445583,-0.0040749889799156,630.1,495.0,346.40000000000003,108.5,288.5,-247.8,-24.2,18.9,-6.8,3.0,6.0,-9.3,tailOff_alfa0_V50_balance,raw_tailOff_alfa0_V50_balance.txt,0,0,30,0.0,-4,inf,inf,0.0083,-0.02685,0.01595,0.008,-0.0047499999999999,0.014,True,0.0523753914968458,-0.0379005726899737,0.2997982534793743,0.0193328208167424,-0.1361634816445582,0.0099250110200844,-0.1361634816445582,0.006406642,0.006406642,29.834228311895384,0.2802458807105307,0.043516022227674325,-0.04093557210736739,0.011188993808458964,-0.1297456878782328,-0.004023272511152292
49.0,15.0,15.0,18.0,-0.0,-4.005,231.45,101026.0,293.29,598.8,537.3,347.5,108.8,290.1,-271.3,357.982,1.1999920013203167,540.6804867198157,30.018996504589254,327619.32125298306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101026.0,1.5116700336804478e-05,inf,inf,5.7171724013314735,5.008004229054995,35.16993238833016,1.2879734241011978,-2.3484463139165968,1.71388653217481,0.0486901792741537,0.042650563355693,0.2995239941774105,0.0078541313759393,-0.1212300771671082,0.0104513724703191,0.2995239941774105,0.0486901792741537,-0.042650563355693,0.28357399417741047,0.043250141651858996,-0.012295715065387104,0.0118753192578115,-0.1302035487230477,-0.1302035487230477,-0.0035486275296809,621.9,516.6999999999999,353.0,106.8,282.8,-262.40000000000003,-23.1,20.6,-5.5,2.0,7.3,-8.9,tailOff_alfa0_balance,raw_tailOff_alfa0_balance.txt,0,0,30,-0.0,-4,inf,inf,0.0083,-0.02685,0.01595,0.008,-0.0047499999999999,0.014,True,0.051550141651859,-0.0391457150653871,0.2995239941774105,0.0198753192578115,-0.1349535487230476,0.0104513724703191,-0.1349535487230476,0.006406642,0.006406642,29.827899828774434,0.2799751020861081,0.042701245787165554,-0.04210927685445493,0.011724607297490164,-0.12855111044809883,-0.003503591215301675
7.0,14.0,39.0,19.0,-0.0,-4.0,409.03,101055.0,293.78,1061.8,871.9,614.9,209.6,493.0,-435.1,470.757,1.1983344058913443,958.4832103912688,39.99615459631169,435342.055581862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101055.0,1.5157164178055203e-05,inf,inf,9.973509631999756,8.326401767664368,62.75539492766047,2.085819759219793,-4.196636801705411,2.7839679655944445,0.0479142045659086,0.0400012565600562,0.3014861308732111,0.0071750382896675,-0.1222045331056264,0.0095766073084951,0.3014861308732111,0.0479142045659086,-0.0400012565600562,0.28553613087321106,0.042287834574709096,-0.009711489556759503,0.010449511187227,-0.1309592938867139,-0.1309592938867139,-0.0044233926915049,1084.9,851.3,620.4,207.6,485.7,-426.2000000000001,-23.1,20.6,-5.5,2.0,7.3,-8.9,tailOff_alfa0_balance,raw_tailOff_alfa0_balance.txt,0,0,40,-0.0,-4,inf,inf,0.0083,-0.02685,0.01595,0.008,-0.0047499999999999,0.014,True,0.0505878345747091,-0.0365614895567595,0.3014861308732111,0.018449511187227,-0.1357092938867138,0.0095766073084951,-0.1357092938867138,0.006406642,0.006406642,39.74154474659329,0.28191233692778395,0.041751151534183135,-0.03949359292082249,0.01031689443131193,-0.12929726430456337,-0.00436725456423988
7.0,18.0,31.0,30.0,0.0,-4.0,632.39,100884.0,295.16,1634.8,1241.0,946.0,359.8,743.0,-615.2,581.322,1.190713398599183,1488.139231220449,49.9957583791348,538768.4300324979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100884.0,1.5309512470217875e-05,inf,inf,15.251127110927964,12.026252961281642,98.49204439382191,3.016702693269438,-6.493086669912985,3.957933799918049,0.0471909973395505,0.0372123887875767,0.304760282381053,0.0066837608271199,-0.1217805903540395,0.0087691382207625,0.304760282381053,0.0471909973395505,-0.0372123887875767,0.288810282381053,0.041371847463259295,-0.006979863711902803,0.0091721830647837,-0.1303315130316752,-0.1303315130316752,-0.005230861779237501,1659.0,1222.1,952.8,356.8,737.0,-605.9000000000001,-24.2,18.9,-6.8,3.0,6.0,-9.3,tailOff_alfa0_V50_balance,raw_tailOff_alfa0_V50_balance.txt,0,0,50,0.0,-4,inf,inf,0.0083,-0.02685,0.01595,0.008,-0.0047499999999999,0.014,True,0.0496718474632593,-0.0338298637119028,0.304760282381053,0.0171721830647837,-0.1350815130316751,0.0087691382207625,-0.1350815130316751,0.006406642,0.006406642,49.677492469425495,0.2851449355492215,0.0408467893913088,-0.03674011920554199,0.009055777125700385,-0.12867745073707804,-0.005164475906503994
28.0,19.0,10.0,45.0,4.995,-4.0,102.83,100870.0,293.91,349.9,222.2,310.0,219.7,254.4,-101.7,244.494,1.1956115638787126,239.8912244600413,20.032129772715216,217471.8492396477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100870.0,1.5196879418792286e-05,inf,inf,3.45499741586356,2.0792829859500213,38.72311019569686,0.602663289924806,-0.4321357177876024,0.6083351213872559,0.0663184163293188,0.0399116810031641,0.7432871966077705,0.0082830890888831,-0.0502777974412862,0.008361043538882,0.7462386803347695,0.0013494286528771,-0.0399116810031641,0.7375371966077706,0.0606409661282737,-0.007338319286766301,0.0108301508843382,-0.0659198399372866,-0.0659198399372866,-0.003839897283870599,376.0,202.3,315.0,216.8,247.2,-93.1,-26.1,19.9,-5.0,2.9,7.2,-8.6,tailOff_alfa5_betaSweep_balance,raw_tailOff_alfa5_betaSweep_balance.txt,0,0,20,5.0,-4,inf,inf,0.0083,-0.02785,0.00575,0.0078999999999999,-0.0030499999999999,0.0138,True,0.0689409661282737,-0.0351883192867663,0.7432871966077707,0.0187301508843381,-0.0689698399372865,0.0099601027161294,-0.0689698399372865,0.006406642,0.006406642,19.904608074630747,0.7281769702174323,0.059871359965899575,-0.039405154184548256,0.010692703356830188,-0.0650832385722764,-0.003791164409029863
49.0,19.0,19.0,12.0,4.995,-4.0,230.58,100877.0,293.87,775.6,477.8,709.9,493.1,538.7,-218.0,359.494,1.1958572863343095,538.6407716199145,30.014072870791875,325938.6018985613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100877.0,1.5192158203341792e-05,inf,inf,7.366163520493105,4.722624005734094,87.04397554655215,1.3420926080543116,-0.8650762638470768,1.368441272691349,0.0629713368095909,0.0403724335012092,0.7441153710664304,0.0082151446796628,-0.0448255486038437,0.00837642870046,0.7467722834111878,-0.0020570478261545,-0.0403724335012092,0.7383653710664305,0.05733418039556459,-0.0080314298795209,0.0108904962128985,-0.059524206802041,-0.059524206802041,-0.0038193163546918,801.7,457.9,714.9,490.2000000000001,531.5,-209.4,-26.1,19.9,-5.0,2.9,7.2,-8.6,tailOff_alfa5_betaSweep_balance,raw_tailOff_alfa5_betaSweep_balance.txt,0,0,30,5.0,-4,inf,inf,0.0083,-0.02785,0.00575,0.0078999999999999,-0.0030499999999999,0.0138,True,0.0656341803955646,-0.0358814298795209,0.7441153710664306,0.0187904962128984,-0.0625742068020409,0.0099806836453082,-0.0625742068020409,0.006406642,0.006406642,29.823007538131765,0.7289946341547797,0.05660654128681822,-0.039860059184038094,0.010752282831221342,-0.05876877364702859,-0.0037708446763809788
7.0,19.0,0.0,21.0,4.995,-4.0,407.82,100876.0,294.29,1364.9,768.5,1256.1,893.2,926.1,-347.3,472.327,1.1941387645568142,955.6264982053032,40.00660435216075,433349.77979254513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100876.0,1.5230825801129857e-05,inf,inf,12.780509196689222,7.765489975538277,154.65951128114236,2.18611516966698,-1.546426081357284,2.213561896401034,0.0615829876671136,0.0374180767004612,0.7452281148779029,0.0075425258939269,-0.0451659784733872,0.0076372224817223,0.7477599194506044,-0.0035370097124992,-0.0374180767004612,0.7394781148779028,0.05574312768921799,-0.005181116083959103,0.0094552617249253,-0.059473326344727406,-0.059473326344727406,-0.0046806794461350006,1391.0,748.6,1261.1,890.3000000000001,918.9,-338.7,-26.1,19.9,-5.0,2.9,7.2,-8.6,tailOff_alfa5_betaSweep_balance,raw_tailOff_alfa5_betaSweep_balance.txt,0,0,40,5.0,-4,inf,inf,0.0083,-0.02785,0.00575,0.0078999999999999,-0.0030499999999999,0.0138,True,0.064043127689218,-0.0330311160839591,0.7452281148779029,0.0173552617249252,-0.0625233263447273,0.009119320553865,-0.0625233263447273,0.006406642,0.006406642,39.75192798077812,0.7300932559205603,0.05503568093632683,-0.036943196693570345,0.009335263180130185,-0.05871853892338306,-0.004621276043190801
70.0,19.0,28.0,57.0,4.995,-4.0,632.83,100866.0,295.06,2109.1,1094.5,1953.1,1425.6,1412.6,-495.9,584.001,1.190904425828772,1489.1871647751811,50.00934718945558,539142.390900465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100866.0,1.5303051687954114e-05,inf,inf,19.617991732846065,11.13344620500095,242.09147761000037,3.0738179263160927,-2.4462562396989966,3.1845966189214656,0.0606605081268401,0.0344255677744757,0.7485675519177968,0.0068055120958024,-0.0458482858505073,0.0070507789758048,0.7510063551166896,-0.0047467467548389,-0.0344255677744757,0.7428175519177967,0.05461414839241639,-0.002260245679144901,0.007931863458203,-0.0598956301252167,-0.0598956301252167,-0.0053975362868285,2135.2,1074.6,1958.1,1422.6999999999998,1405.4,-487.3,-26.1,19.9,-5.0,2.9,7.2,-8.6,tailOff_alfa5_betaSweep_balance,raw_tailOff_alfa5_betaSweep_balance.txt,0,0,50,5.0,-4,inf,inf,0.0083,-0.02785,0.00575,0.0078999999999999,-0.0030499999999999,0.0138,True,0.0629141483924164,-0.0301102456791449,0.7485675519177968,0.0158318634582029,-0.0629456301252166,0.0084024637131715,-0.0629456301252166,0.006406642,0.006406642,49.69099477530632,0.7333903115228081,0.05392102973288333,-0.03398866627382313,0.007831198653759903,-0.05913548316538527,-0.005329035115867697
7.0,19.0,49.0,52.0,10.0,-4.0,407.06,100852.0,294.67,2341.9,870.7,1571.0,1099.2,1848.7,-394.3,475.282,1.1923150910988398,953.8322689240994,39.99958475620425,432180.92598572624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100852.0,1.5269338649187257e-05,inf,inf,21.75496299318696,8.822706683247429,209.3626409705369,1.5460316753062648,0.9558225014760956,2.5153798989747918,0.105023652748796,0.0425922527791034,1.0107132478573535,0.0053441462197812,0.0279689189543703,0.0086948787616249,1.013595408473824,-0.0720804061575776,-0.0425922527791034,1.0208632478573536,0.097938905771859,-0.003212420516529098,0.005575480480586301,0.00021769068442149993,0.00021769068442149993,-0.0025325621823099,2367.1,850.6,1575.5,1097.2,1841.7,-385.1,-25.2,20.1,-4.5,2.0,7.0,-9.2,tailOff_alfa10_betaSweep_balance,raw_tailOff_alfa10_betaSweep_balance.txt,0,0,40,10.0,-4,inf,inf,0.0097999999999999,-0.03195,-0.01015,0.01,-0.0018499999999999,0.0138,True,0.1077389057718589,-0.0351624205165291,1.0107132478573535,0.0155754804805863,-0.0016323093155784,0.0112674378176901,-0.0016323093155784,0.006406642,0.006406642,39.74495307057428,1.0079072760670893,0.09669594428508516,-0.042051706308605934,0.0055047209856439,0.00021492793008365117,-0.002500420948643232
29.0,14.0,56.0,32.0,-0.0,-3.0,102.68,101033.0,293.33,267.8,172.5,133.5,70.5,136.5,-93.2,243.679,1.1999114992080826,239.5413299853323,19.981616451941488,218036.40304493788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101033.0,1.5119309228119478e-05,inf,inf,2.6184608358137136,1.3749813279250451,15.937313345624364,0.3071437363199636,-1.0792765334866647,0.550696430796834,0.050334575133303,0.0264312148613154,0.3063623809248352,0.0042275929217392,-0.1257542637710904,0.0075799049681367,0.3063623809248352,0.050334575133303,-0.0264312148613154,0.2876123809248352,0.0423488962518692,-0.0162106836782699,0.0071773092864258,-0.13249121318100668,-0.13249121318100668,-0.0044200950318633,284.8,151.4,139.2,68.7,129.2,-84.4,-17.0,21.1,-5.7,1.8,7.3,-8.8,tailOff_alfa0_balance,raw_tailOff_alfa0_balance.txt,0,0,20,-0.0,-3,inf,inf,0.0093,-0.00755,0.01875,0.0045,-0.00745,0.012,True,0.0516488962518692,-0.0237606836782699,0.3063623809248352,0.0116773092864258,-0.1399412131810067,0.0075799049681367,-0.1399412131810067,0.006406642,0.006406642,19.854416314495555,0.2839622368907407,0.04181143826585626,-0.02609577123079549,0.007086220674077276,-0.13080974171650464,-0.00436399875583093
29.0,18.0,41.0,30.0,0.0,-3.0,229.75,100881.0,294.59,615.2,345.0,294.6,155.1,296.8,-188.3,357.201,1.1929818241950458,536.6949018176438,29.99589462525845,324343.96538737835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100881.0,1.5257603940264011e-05,inf,inf,5.821704123162709,2.9834378293088784,34.956140048041505,0.7253060102705965,-2.350171667964443,1.1712876794320202,0.0499486138899754,0.0255970727897349,0.2999140295359072,0.0044558007473141,-0.1222200783219182,0.0071956173579561,0.2999140295359072,0.0499486138899754,-0.0255970727897349,0.2811640295359072,0.041919808332053,-0.015397884420150398,0.007170411693133801,-0.1288482434097503,-0.1288482434097503,-0.0048043826420439,633.2,325.7,301.1,151.79999999999998,291.1,-179.5,-18.0,19.3,-6.5,3.3,5.7,-8.8,tailOff_alfa0_V50_balance,raw_tailOff_alfa0_V50_balance.txt,0,0,30,0.0,-3,inf,inf,0.0093,-0.00755,0.01875,0.0045,-0.00745,0.012,True,0.051219808332053,-0.0229478844201504,0.2999140295359072,0.0116704116931338,-0.1362982434097503,0.0071956173579561,-0.1362982434097503,0.006406642,0.006406642,29.80494501273219,0.2775957227693056,0.041387795983343925,-0.0252722154166507,0.007079410619468151,-0.1272130055751573,-0.004743409298052332
50.0,15.0,16.0,3.0,-0.0,-3.0,231.29,101029.0,293.29,610.6,363.8,301.2,152.9,293.2,-199.4,357.259,1.20002763547394,540.3053614446826,30.00813552843127,327510.51269864384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101029.0,1.51162514547903e-05,inf,inf,5.7701478275754345,3.11778669637088,35.14092660740419,0.7617576363723142,-2.3633114799942887,1.243694302140398,0.0491754614246836,0.0265710002584458,0.2994847502089323,0.0046484642480286,-0.1220821386401138,0.0075893804314302,0.2994847502089323,0.0491754614246836,-0.0265710002584458,0.2807347502089323,0.0411986868707305,-0.0164109408287066,0.007637579541822701,-0.12849238841064758,-0.12849238841064758,-0.0044106195685698,627.6,342.7,306.9,151.1,285.9,-190.6,-17.0,21.1,-5.7,1.8,7.3,-8.8,tailOff_alfa0_balance,raw_tailOff_alfa0_balance.txt,0,0,30,-0.0,-3,inf,inf,0.0093,-0.00755,0.01875,0.0045,-0.00745,0.012,True,0.0504986868707305,-0.0239609408287066,0.2994847502089323,0.0121375795418227,-0.1359423884106476,0.0075893804314302,-0.1359423884106476,0.006406642,0.006406642,29.817107992050865,0.27717189150881966,0.04067582641315852,-0.02623378258457022,0.007540649551153097,-0.12686166680027902,-0.004354643547464216
8.0,14.0,40.0,3.0,-0.0,-3.0,409.07,101056.0,293.82,1078.6,576.6,533.6,284.8,501.0,-313.8,470.38,1.198183123941181,958.577649471462,40.000649943752805,435290.19943659625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101056.0,1.5160673636554548e-05,inf,inf,10.072871183369076,5.102467655294786,62.61134708150624,1.225616776873912,-4.196424256677823,1.9902951214881777,0.0483867845105605,0.0245105887303004,0.3007644696331217,0.0042155995951868,-0.1221863048898062,0.0068457673448697,0.3007644696331217,0.0483867845105605,-0.0245105887303004,0.2820144696331217,0.0403032572033286,-0.014394629183419098,0.0066239817838341,-0.1283742637310573,-0.1283742637310573,-0.005154232655130301,1095.6,555.5,539.3000000000001,283.0,493.7,-305.0,-17.0,21.1,-5.7,1.8,7.3,-8.8,tailOff_alfa0_balance,raw_tailOff_alfa0_balance.txt,0,0,40,-0.0,-3,inf,inf,0.0093,-0.00755,0.01875,0.0045,-0.00745,0.012,True,0.0496032572033286,-0.0219446291834191,0.3007644696331217,0.0111239817838341,-0.1358242637310573,0.0068457673448697,-0.1358242637310573,0.006406642,0.006406642,39.74601147728992,0.278435369767707,0.03979176081585648,-0.02419952013534505,0.006539915557225685,-0.12674504126371275,-0.005088819297346597
8.0,18.0,31.0,53.0,0.0,-3.0,632.87,100888.0,295.17999999999995,1653.5,791.3,813.5,483.2,752.9,-445.8,580.961,1.190679929484009,1489.2824323504417,50.01566121089656,538939.5589081935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100888.0,1.5310743892672773e-05,inf,inf,15.367653230186098,6.929506018541917,98.16233731922252,1.7941487613840126,-6.481751831730527,2.850903356009789,0.0475150583221202,0.0214252545709293,0.3035069254163547,0.003972037487162,-0.1214746827859608,0.0063115697238012,0.3035069254163547,0.0475150583221202,-0.0214252545709293,0.2847569254163547,0.0392712517717734,-0.011359145990938,0.005510809084764001,-0.1274169430134469,-0.1274169430134469,-0.0056884302761988,1671.5,772.0,820.0,479.9,747.1999999999999,-437.0,-18.0,19.3,-6.5,3.3,5.7,-8.8,tailOff_alfa0_V50_balance,raw_tailOff_alfa0_V50_balance.txt,0,0,50,0.0,-3,inf,inf,0.0093,-0.00755,0.01875,0.0045,-0.00745,0.012,True,0.0485712517717734,-0.018909145990938,0.3035069254163547,0.010010809084764,-0.1348669430134469,0.0063115697238012,-0.1348669430134469,0.006406642,0.006406642,49.69726860258198,0.28114302051722156,0.0387728527636875,-0.021153342545099395,0.005440870346942271,-0.12579987008742202,-0.0056162373136800685
29.0,19.0,11.0,5.0,4.995,-3.0,101.96,100872.0,293.9,355.0,159.6,296.5,232.9,252.5,-74.4,244.065,1.1956759515715203,237.86186549295084,19.946681859416337,216561.57148703435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100872.0,1.5195661361721552e-05,inf,inf,3.4450723474884475,1.414315416655553,38.64972043107852,0.3287882526344575,-0.4383973431451404,0.4328909792910073,0.0666920868596049,0.0273792934082313,0.7482079480763588,0.004557465891771,-0.0514414893582027,0.0060004755558209,0.7511732793135265,0.0012932361296424,-0.0273792934082313,0.7396579480763589,0.058733609174194804,-0.0153013768985362,0.0073053322630166,-0.0644888520023339,-0.0644888520023339,-0.0048031431220472995,374.9,139.9,301.5,229.6,245.9,-66.30000000000001,-19.9,19.7,-5.0,3.3,6.6,-8.1,tailOff_alfa5_betaSweep_balance,raw_tailOff_alfa5_betaSweep_balance.txt,0,0,20,5.0,-3,inf,inf,0.0093,-0.0085499999999999,0.0085499999999999,0.0043999999999999,-0.00575,0.0118,True,0.0680336091741948,-0.0238513768985361,0.7482079480763588,0.0117053322630165,-0.0702388520023339,0.0069968568779527,-0.0702388520023339,0.006406642,0.006406642,19.81970411063358,0.7302708068213128,0.05798820964570908,-0.02703181753055725,0.007212618886453381,-0.06367041158038474,-0.004742185509042368
50.0,19.0,19.0,29.0,4.995,-3.0,230.7,100869.0,293.88,792.4,325.8,672.3,530.8,546.5,-155.9,359.507,1.1957217606708646,538.922107469007,30.02361145340825,325996.6603176232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100869.0,1.519427981770416e-05,inf,inf,7.464140734232067,3.060769803256154,87.23663081173287,0.8055830501995109,-0.8589611732313029,0.964929587260728,0.06377560702629,0.0261520326479324,0.7453730151993194,0.0049285171944491,-0.0444854486564441,0.0059033914145406,0.7480951782381445,-0.0013653335619743,-0.0261520326479324,0.7368230151993195,0.05575689640968069,-0.0142284348173962,0.0073388339877929,-0.056710792802540703,-0.056710792802540703,-0.0048969416116480995,812.3,306.1,677.3,527.5,539.9,-147.8,-19.9,19.7,-5.0,3.3,6.6,-8.1,tailOff_alfa5_betaSweep_balance,raw_tailOff_alfa5_betaSweep_balance.txt,0,0,30,5.0,-3,inf,inf,0.0093,-0.0085499999999999,0.0085499999999999,0.0043999999999999,-0.00575,0.0118,True,0.0650568964096807,-0.0227784348173961,0.7453730151993194,0.0117388339877928,-0.0624607928025407,0.0069030583883519,-0.0624607928025407,0.006406642,0.006406642,29.832485399483534,0.7274718526225727,0.05504927491531042,-0.025820132172569194,0.007245695434398172,-0.055991065225614645,-0.004834793583974222
8.0,19.0,1.0,5.0,4.995,-3.0,407.69,100878.0,294.35,1382.3,489.7,1181.5,961.4,936.0,-239.0,472.184,1.193919023097341,955.3195867752322,40.00386038327492,433172.0722608319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100878.0,1.5236029122434646e-05,inf,inf,12.884474620106202,4.650765451163015,154.50878930927954,1.2134707445755657,-1.519351553245908,1.507076127615309,0.0621038913499623,0.0224169506937028,0.7447410427510801,0.0041880570004686,-0.0443894775133229,0.0052013785702812,0.747320051540326,-0.002975675476023,-0.0224169506937028,0.7361910427510803,0.05389199267586729,-0.010585962501660601,0.005613563330898501,-0.0561436436338772,-0.0561436436338772,-0.0057465056814017,1402.2,470.0,1186.5,958.1,929.4,-230.9,-19.9,19.7,-5.0,3.3,6.6,-8.1,tailOff_alfa5_betaSweep_balance,raw_tailOff_alfa5_betaSweep_balance.txt,0,0,40,5.0,-3,inf,inf,0.0093,-0.0085499999999999,0.0085499999999999,0.0043999999999999,-0.00575,0.0118,True,0.0631919926758673,-0.0191359625016605,0.7447410427510802,0.0100135633308984,-0.0618936436338772,0.0060534943185983,-0.0618936436338772,0.006406642,0.006406642,39.74920147960919,0.7268479006582023,0.05320803903340329,-0.0221324528616759,0.005542320519179467,-0.055431113856113275,-0.005673575672747655
71.0,19.0,29.0,19.0,4.995,-3.0,633.08,100865.0,295.11,2137.9,707.2,1848.0,1517.3,1432.0,-343.4,583.607,1.1906908480613967,1489.7825895499595,50.023829718778,539131.2537872186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100865.0,1.5307799611973786e-05,inf,inf,19.82719321334631,6.833035046479534,241.74794220177847,1.7277860333678576,-2.407361531260477,2.1886562575009445,0.0612828741370812,0.0211198843034322,0.7472065539199731,0.0038238339085193,-0.0451012795201799,0.0048438046435714,0.7497047144475336,-0.0040082438305504,-0.0211198843034322,0.7386565539199732,0.053004217428696904,-0.009333642416726901,0.0049176633431292005,-0.0566240395022505,-0.0566240395022505,-0.006163312832077899,2157.8,687.5,1853.0,1514.0,1425.4,-335.29999999999995,-19.9,19.7,-5.0,3.3,6.6,-8.1,tailOff_alfa5_betaSweep_balance,raw_tailOff_alfa5_betaSweep_balance.txt,0,0,50,5.0,-3,inf,inf,0.0093,-0.0085499999999999,0.0085499999999999,0.0043999999999999,-0.00575,0.0118,True,0.0623042174286969,-0.0178836424167268,0.7472065539199731,0.0093176633431291,-0.0623740395022505,0.0056366871679221,-0.0623740395022505,0.006406642,0.006406642,49.70538511090034,0.7292821215507337,0.05233153071261367,-0.020851847790389715,0.004855252331976313,-0.05590541292814106,-0.006085093043722728
