V_round,AoA_round,AoS_round,case_available,source_type,CL_solid_blockage_corr,CD_solid_blockage_corr,CY_solid_blockage_corr,CMroll_solid_blockage_corr,CMpitch_solid_blockage_corr,CMyaw_solid_blockage_corr
50,2.0,-9.0,False,interp_alpha,0.4812920092171538,0.04457375556575693,-0.11096869561949375,0.03455906303603657,-0.09183040567435775,-0.002662365561163714
50,2.0,-8.0,False,interp_alpha,0.4764819971001689,0.043962501658198185,-0.09892165438213495,0.030563975568190706,-0.08943451067354614,-0.00279787778852413
50,2.0,-7.0,False,interp_alpha,0.4700083895755544,0.044514090735527964,-0.08494845368173391,0.025557694495224714,-0.09212781384008374,-0.0034163543324929203
50,2.0,-6.0,False,interp_alpha,0.4661228679181517,0.04523156779101445,-0.06892854921595776,0.019839806689843812,-0.09612618790365063,-0.00450638502916026
50,2.0,-5.0,False,interp_alpha,0.46363572965396993,0.046364866956709966,-0.05167180048512332,0.013873167659013893,-0.10169723640188146,-0.0051515735327938815
50,2.0,-4.0,False,interp_alpha,0.46444981448503775,0.04607715305379778,-0.03564005435507332,0.008566069834719893,-0.10086212491145118,-0.005230375363394664
50,2.0,-3.0,False,interp_alpha,0.4604053308840349,0.04419696423057099,-0.021033049351805548,0.00520669857109223,-0.09784350469560639,-0.0058038636870441215
50,2.0,-2.0,False,interp_alpha,0.46194092704011425,0.04402162704433329,-0.009108673064491077,0.0008718176054235941,-0.097210838699806,-0.004852128536799796
50,2.0,-1.0,False,interp_alpha,0.46162634694312693,0.04387381751769779,0.0021198958770093884,-0.0026694198445298984,-0.09657453351417289,-0.004786529314648362
50,2.0,0.0,True,measured,0.46484331628612535,0.041944442204163,0.014228056432852453,-0.007004708319182502,-0.09591711045486524,-0.004456479190891609
50,2.0,1.0,False,interp_alpha,0.45963634074096726,0.04419115421868112,0.020118259306357637,-0.010616654884609557,-0.0975220073628486,-0.00420837745263953
50,2.0,2.0,False,interp_alpha,0.4605200262267073,0.04525237390233489,0.02354089566763489,-0.01179100396370288,-0.09762521470397965,-0.004576010045921755
50,2.0,3.0,False,interp_alpha,0.46050070359000983,0.045732442426747774,0.036554077648795744,-0.016518917912663376,-0.09740580898364935,-0.0045872960661018924
50,2.0,4.0,False,interp_alpha,0.46418334622461854,0.046909163426495155,0.05106552502566885,-0.02055579333881825,-0.0977031903704222,-0.005231921080052103
50,2.0,5.0,False,interp_alpha,0.46082261489690535,0.04915742736066639,0.06789554321782275,-0.02673530802938536,-0.10017659495849747,-0.0065839403231996545
50,2.0,6.0,False,interp_alpha,0.46654841829789906,0.051507000719823226,0.08217480527501131,-0.028705437195185812,-0.10360294503470627,-0.004330276988140001
50,2.0,7.0,False,interp_alpha,0.47445818701739456,0.054000397885088806,0.09589022616600718,-0.031219299521737198,-0.10809092379611691,-0.002509248467415899
50,2.0,8.0,False,interp_alpha,0.47924614585166836,0.0561612512341295,0.10633616487245993,-0.03305440199768603,-0.11371856223058334,-0.00023715381957526463
50,2.0,9.0,False,interp_alpha,0.48418255546295513,0.0585956278055196,0.1143437362796986,-0.03500743362703052,-0.11982704992952581,0.0011718183263348743
50,2.0,10.0,False,interp_alpha,0.4857431370494044,0.059415247776846286,0.11987055841794245,-0.03793982441314426,-0.11921027152730548,0.0008901058720051075
50,2.5,-10.0,False,interp_alpha,0.5274684068654877,0.03859040244409068,-0.11896490674403817,0.048897516390084,-0.05668028455050183,0.012652044763378665
50,2.5,-9.0,False,interp_alpha,0.5257660379925605,0.04579933198501915,-0.1102384971781268,0.03414258481089448,-0.08525885321006102,-0.002571989189145171
50,2.5,-8.0,False,interp_alpha,0.5205287081528076,0.045151384834341446,-0.09806172406989322,0.030081338934928082,-0.08249048418974272,-0.0027568463504005596
50,2.5,-7.0,False,interp_alpha,0.5142136521458816,0.045745872931562945,-0.08424848309732041,0.025164438705148402,-0.08524106606130652,-0.00339630218994293
50,2.5,-6.0,False,interp_alpha,0.5103497858657093,0.04652668139596685,-0.06829600018091779,0.019527575828568483,-0.08936945891394722,-0.004522566760183998
50,2.5,-5.0,False,interp_alpha,0.5084757344236834,0.04765637252258206,-0.05123636374139444,0.013669971516033629,-0.09481726425728434,-0.0051588623433972275
50,2.5,-4.0,False,interp_alpha,0.5092750014708562,0.047384596029055925,-0.035364905075777144,0.008443610213436984,-0.09390782740644682,-0.0052468315227336085
50,2.5,-3.0,False,interp_alpha,0.5052198902218819,0.045552851668385685,-0.021002899439548785,0.005148135921190717,-0.09085395772117945,-0.0058507499392957745
50,2.5,-2.0,False,interp_alpha,0.5066829767484783,0.045447344495989514,-0.008673031281306632,0.0006619137974779685,-0.09025092461423397,-0.004926700674826758
50,2.5,-1.0,False,interp_alpha,0.5064023743546427,0.045240528492924606,0.0021192281659546423,-0.00268624084786936,-0.08943561511044482,-0.00482594681457287
50,2.5,0.0,False,interp_alpha,0.50428516444496,0.045255721900685754,0.012847804291518179,-0.006429654075205602,-0.08963330227052357,-0.004476105826490922
50,2.5,1.0,False,interp_alpha,0.5044050101293798,0.045567283963143246,0.019852274142533793,-0.010508905495350301,-0.09047170810954484,-0.0042373792127507835
50,2.5,2.0,False,interp_alpha,0.5053762971570035,0.04655767378138981,0.023412828479111903,-0.011734237040437358,-0.090578046569277,-0.004542950790338512
50,2.5,3.0,False,interp_alpha,0.5053758882775097,0.04702856082208925,0.036145319562922454,-0.016356919430941256,-0.09044004788333107,-0.004560574272339923
50,2.5,4.0,False,interp_alpha,0.5090519343044795,0.04821565050897478,0.05072742706499088,-0.020424266254849055,-0.09080210749462346,-0.005245631434625088
50,2.5,5.0,False,interp_alpha,0.5057657772762248,0.05047171778986087,0.06728944220367958,-0.02642546625184743,-0.09334093912263641,-0.006576330293050314
50,2.5,6.0,False,interp_alpha,0.5109678357541314,0.05277412239943421,0.08127078302427046,-0.02824004614356303,-0.09680493918288371,-0.00429479846177541
50,2.5,7.0,False,interp_alpha,0.51867243376055,0.05522373761757984,0.09499573509353462,-0.03073852543329125,-0.10121628170433027,-0.0025375429093497937
50,2.5,8.0,False,interp_alpha,0.5237070452535894,0.05736507663169794,0.10549229978550417,-0.0326045274148761,-0.1070467699266481,-0.00030056813268926726
50,2.5,9.0,False,interp_alpha,0.5288110015832366,0.05979455841085839,0.1138096505069886,-0.034719632686093044,-0.11329528323903412,0.0010074311559029373
50,2.5,10.0,False,interp_alpha,0.5304228157289337,0.06063964620388061,0.11945687921222181,-0.03771245887298488,-0.11289849648086059,0.0006965092042883633
50,3.0,-10.0,False,interp_alpha,0.572031810912788,0.03982197286114324,-0.11840281493190995,0.04856832093837642,-0.05020982606591824,0.012793464980872296
50,3.0,-9.0,False,interp_alpha,0.5702400667679672,0.04702490840428136,-0.10950829873675984,0.03372610658575238,-0.0786873007457643,-0.0024816128171266287
50,3.0,-8.0,False,interp_alpha,0.5645754192054464,0.0463402680104847,-0.0972017937576515,0.029598702301665458,-0.0755464577059393,-0.0027158149122769887
50,3.0,-7.0,False,interp_alpha,0.5584189147162086,0.04697765512759792,-0.0835485125129069,0.02477118291507209,-0.0783543182825293,-0.0033762500473929393
50,3.0,-6.0,False,interp_alpha,0.5545767038132671,0.04782179500091925,-0.06766345114587782,0.01921534496729315,-0.08261272992424382,-0.0045387484912077355
50,3.0,-5.0,False,interp_alpha,0.5533157391933972,0.048947878088454175,-0.050800926997665564,0.013466775373053366,-0.08793729211268725,-0.005166151154000574
50,3.0,-4.0,False,interp_alpha,0.5541001884566747,0.04869203900431406,-0.035089755796480965,0.008321150592154077,-0.08695352990144246,-0.005263287682072552
