run,hr,min,sec,AoA,AoS,dPb,pBar,temp,B1,B2,B3,B4,B5,B6,rpmWT,rho,q,V,Re,rpsM1,rpsM2,iM1,iM2,dPtQ,tM1,tM2,vM1,vM2,pInf,nu,J_M1,J_M2,FX,FY,FZ,MX,MY,MZ,CFX,CFY,CFZ,CMX,CMY,CMZ,CN,CT,CY,CL,CD,CYaw,CMroll,CMpitch,CMpitch25c,CMyaw,B1_zeroed,B2_zeroed,B3_zeroed,B4_zeroed,B5_zeroed,B6_zeroed,B1_zero,B2_zero,B3_zero,B4_zero,B5_zero,B6_zero,config,source_file,rudder_deg,V_round,AoA_round,AoS_round,J,J_round,CD_modeloff,CY_modeloff,CL_modeloff,CMroll_modeloff,CMpitch_modeloff,CMyaw_modeloff,modeloff_correction_found,CD_uncorrected,CY_uncorrected,CL_uncorrected,CMroll_uncorrected,CMpitch_uncorrected,CMyaw_uncorrected,CMpitch25c_uncorrected
8.0,7.0,54.0,48.0,7.996,0.0,415.97,101196.0,289.39,2151.5,-75.7,1644.4,1580.5,956.7,71.3,0.0,1.218210323044408,974.8706066959188,40.00620428197657,447867.08634707896,82.02,82.03,1.45,1.07,0.0,23.323,23.761,30.796,30.768,101196.0,1.4736981583929451e-05,2.4004014458001754,2.400108820974404,20.0229379369488,-0.177621560869135,221.24477833864012,-1.3132507392252135,-10.580127724423312,-0.3922366597980252,0.0945761446297343,-0.000838975902688,1.0450253714324462,-0.0044415303422105,-0.3029105332529487,-0.0013265791320613,1.0480213243085983,-0.0517105198678009,0.006488975902688,1.037475371432446,0.09017614462973429,0.000838975902688,-0.0053479852549513,-0.3295171003481029,-0.3295171003481029,-0.0057324142346672005,2178.6,-57.2,1675.9,1603.7,809.7,59.8,-27.1,-18.5,-31.5,-23.2,147.0,11.5,rudder_0_elevator_0,raw_rudder_0_elevator_0.txt,0.0,40,8.0,0,2.4004014458001754,2.4,0.0043999999999999,-0.00565,0.00755,0.0009,-4.99999999999997e-05,0.0038,True,0.0945761446297342,0.000838975902688,1.045025371432446,-0.0044479852549513,-0.3295671003481029,-0.0019324142346672,-0.3295671003481029
13.0,7.0,57.0,22.0,7.993,0.0,415.45,101195.0,289.54999999999995,1379.4,-43.6,1809.9,1704.9,318.7,49.4,0.0,1.217525130969375,973.6425781390956,39.99224732172096,447267.1145115298,98.43,98.43,6.55,6.51,0.0,21.541,21.489,30.335,30.288,101195.0,1.475160183984e-05,1.9995147897643075,1.9995147897643075,12.919452455049164,0.0613743716384552,223.34106814641535,-1.7048789287101118,-11.367594559146712,-0.2477868018154132,0.0611005798085285,0.0002902607293568,1.0562575160427063,-0.0057733241357446,-0.3258663070821697,-0.0008390939082825,1.0544922073611318,-0.0863678508722669,0.005359739270643199,1.048707516042706,0.056700579808528606,-0.0002902607293568,-0.0064195428200599,-0.3430376868666317,-0.3430376868666317,-0.0053984462728043,1406.5,-25.1,1841.4,1728.1,171.7,37.9,-27.1,-18.5,-31.5,-23.2,147.0,11.5,rudder_0_elevator_0,raw_rudder_0_elevator_0.txt,0.0,40,8.0,0,1.9995147897643075,2.0,0.0043999999999999,-0.00565,0.00755,0.0009,-4.99999999999997e-05,0.0038,True,0.0611005798085285,-0.0002902607293568,1.056257516042706,-0.0055195428200599,-0.3430876868666317,-0.0015984462728043,-0.3430876868666317
27.0,8.0,9.0,49.0,2.496,4.0,104.72,101191.0,289.31,212.9,-661.1,31.8,358.0,134.0,373.5,0.0,1.2184869752778251,244.3000732565651,20.024715325582857,224274.53474598163,49.21,49.21,0.54,0.59,0.0,19.909,19.666,45.047,43.803,101191.0,1.473047415228197e-05,2.00257726863807,2.00257726863807,2.120225679888427,-6.017371708195695,27.118367808100366,-1.161859810383585,-0.7746376981219998,-2.429493643033065,0.0399631096125883,-0.1134185324870543,0.5111410146143649,-0.0156805787450819,-0.0885004486295672,-0.0327886945049582,0.5123964559724666,0.0176651877365113,0.1072988896299115,0.502136298852091,0.040327438369641304,0.1103545650358873,-0.04004145430674701,-0.0957766696967511,-0.0957766696967511,-0.027618482105263503,230.6,-664.6,38.6,357.9,112.2,371.9,-17.7,3.5,-6.8,0.1,21.8,1.6,rudder_0_elevator_0,raw_rudder_0_elevator_0.txt,0.0,20,2.5,4,2.00257726863807,2.0,0.00745,0.0061196428571428,0.0090047157622739,-0.0061333333333333,-0.0039875,-0.00715,True,0.0477774383696413,0.1134185324870543,0.5111410146143649,-0.0461747876400803,-0.0997641696967511,-0.0347684821052635,-0.0997641696967511
16.0,8.0,0.0,20.0,2.496,3.995,413.97,101192.0,289.75,588.1,-2455.4,229.2,1481.6,182.4,1376.5,0.0,1.2166486644737404,970.1475569108349,39.93478063330014,446063.8390304393,98.42,98.42,6.3,6.11,0.0,21.348,21.644,30.356,30.057,101192.0,1.4770140458672609e-05,1.996844465052762,1.996844465052762,5.567716170096241,-22.277326389992847,109.4524423345476,-3.260611784160568,-3.773363858537424,-8.985771920477616,0.0264265259699509,-0.1057367736430508,0.5195034591316974,-0.0110813648734611,-0.1085578746796231,-0.0305386301442658,0.5201614533888876,0.0037772652805586,0.099617130785908,0.5104987433694235,0.026278932698674,0.1036387267110638,-0.033381520968053,-0.1120187694663605,-0.1120187694663605,-0.0250805147579421,605.8000000000001,-2458.9,236.0,1481.5,160.6,1374.9,-17.7,3.5,-6.8,0.1,21.8,1.6,rudder_0_elevator_0,raw_rudder_0_elevator_0.txt,0.0,40,2.5,4,1.996844465052762,2.0,0.00745,0.0061196428571428,0.0090047157622739,-0.0061333333333333,-0.0039875,-0.00715,True,0.033728932698674,0.1057367736430508,0.5195034591316974,-0.0395148543013863,-0.1160062694663605,-0.0322305147579421,-0.1160062694663605
17.0,8.0,1.0,29.0,2.496,3.995,415.08,101195.0,289.81,613.0,-2467.7,227.7,1479.7,195.7,1366.3,0.0,1.216432841075817,972.7688038271756,39.9922415436452,446554.68065121904,98.44,98.42,6.75,6.16,0.0,21.385,21.763,30.413,30.14,101195.0,1.477513442797538e-05,1.9993113807505956,1.9997176622748285,5.796965784003035,-22.599052039638934,109.5711937655059,-3.605179210516535,-3.842201832801874,-8.920296611360211,0.0274404913470362,-0.1069747718118685,0.5186657134847812,-0.0122193802324399,-0.1102404510279714,-0.0302344182398463,0.5193686603688159,0.0048267521943313,0.1008551289547257,0.5096609977225074,0.0273766848895029,0.1048030743307436,-0.0348803073834132,-0.1139871349660033,-0.1139871349660033,-0.024841863079828597,630.7,-2471.2,234.5,1479.6,173.89999999999998,1364.7,-17.7,3.5,-6.8,0.1,21.8,1.6,rudder_0_elevator_0,raw_rudder_0_elevator_0.txt,0.0,40,2.5,4,1.9993113807505956,2.0,0.00745,0.0061196428571428,0.0090047157622739,-0.0061333333333333,-0.0039875,-0.00715,True,0.0348266848895029,0.1069747718118685,0.5186657134847813,-0.0410136407167465,-0.1179746349660033,-0.0319918630798286,-0.1179746349660033
29.0,8.0,11.0,37.0,2.496,7.995,104.54,101188.0,289.23,131.1,-1319.7,-130.1,578.5,48.1,714.7,0.0,1.2187878701265824,243.88016865176184,20.00502873465478,224157.49060077552,49.21,49.21,0.64,0.54,0.0,19.357,19.146,45.333,43.908,101188.0,1.472367638327818e-05,2.000608505594573,2.000608505594573,1.323896135517814,-12.365650134237764,28.547525139050563,-1.7192575823454523,-1.09676766581269,-4.632984536707024,0.0249964427710179,-0.2334754650416799,0.5390049560899799,-0.0232432266564304,-0.1255187463089271,-0.0626348900759312,0.5395821689726242,0.0014992556700909,0.1751558221845371,0.529800240327706,0.0543768106497111,0.2277294602604055,-0.0664034352837113,-0.1537765679011158,-0.1537765679011158,-0.045781046397323305,143.9,-1323.0,-121.1,576.5,22.5,708.9000000000001,-12.8,3.3,-9.0,2.0,25.6,5.8,rudder_0_elevator_0,raw_rudder_0_elevator_0.txt,0.0,20,2.5,8,2.000608505594573,2.0,0.00285,0.0583196428571428,0.0092047157622739,-0.0198333333333333,0.0212125,-0.02055,True,0.0572268106497111,0.2334754650416799,0.5390049560899799,-0.0862367686170446,-0.1325640679011158,-0.0663310463973233,-0.1325640679011158
14.0,7.0,59.0,10.0,2.496,8.0,415.27,101192.0,289.71,278.5,-5097.7,-397.9,2325.0,-116.1,2734.7,0.0,1.216816646064224,973.2174971615264,39.99515469372042,446847.75104092766,98.43,98.43,6.61,6.4,0.0,21.365,21.536,30.487,30.144,101192.0,1.4766519538545984e-05,1.999660151270639,1.999660151270639,2.67955245368697,-47.732128462512726,115.3908812435864,-6.297831942150662,-4.650451632708861,-17.853155834919452,0.0126780697202252,-0.2258404203693858,0.5459619331099399,-0.021336005493261,-0.1333692363833339,-0.0604835178939068,0.5459960849421571,-0.0111104043495336,0.167520777512243,0.536757217347666,0.0411355992421506,0.2218781106458244,-0.0624417966915293,-0.1581550879664135,-0.1581550879664135,-0.0434591873621519,291.3,-5101.0,-388.9,2323.0,-141.7,2728.9,-12.8,3.3,-9.0,2.0,25.6,5.8,rudder_0_elevator_0,raw_rudder_0_elevator_0.txt,0.0,40,2.5,8,1.999660151270639,2.0,0.00285,0.0583196428571428,0.0092047157622739,-0.0198333333333333,0.0212125,-0.02055,True,0.0439855992421506,0.2258404203693858,0.5459619331099399,-0.0822751300248626,-0.1369425879664135,-0.0640091873621519,-0.1369425879664135
19.0,8.0,2.0,25.0,2.496,8.005,415.39,101195.0,289.86,284.1,-5122.0,-413.4,2337.9,-114.5,2732.8,0.0,1.21622300997786,973.500884146731,40.01073828644778,446624.3700950521,98.43,98.43,6.52,6.78,0.0,21.407,21.859,30.494,30.118,101195.0,1.477966153200642e-05,2.0004392928848964,2.0004392928848964,2.7312473459338054,-48.142912101942734,115.27225835190949,-6.270643180953521,-4.683874037626978,-17.841965428168702,0.012918897815415,-0.227717699353539,0.5452419125706428,-0.0212377103827304,-0.1342886469436774,-0.0604280108893895,0.5452872354889872,-0.0108384481008774,0.1693980564963962,0.5360371968083689,0.0416548720051818,0.223699720356187,-0.0628746268093661,-0.1591423766402386,-0.1591423766402386,-0.043422582615153096,296.90000000000003,-5125.3,-404.4,2335.9,-140.1,2727.0,-12.8,3.3,-9.0,2.0,25.6,5.8,rudder_0_elevator_0,raw_rudder_0_elevator_0.txt,0.0,40,2.5,8,2.0004392928848964,2.0,0.00285,0.0583196428571428,0.0092047157622739,-0.0198333333333333,0.0212125,-0.02055,True,0.0445048720051818,0.227717699353539,0.5452419125706428,-0.0827079601426994,-0.1379298766402386,-0.0639725826151531,-0.1379298766402386
30.0,8.0,12.0,3.0,2.496,10.0,104.35,101189.0,289.23,275.9,-946.0,-97.8,526.8,108.5,479.3,0.0,1.2187999149132185,243.43693926644173,19.98674307357949,223954.8119558709,49.21,49.21,0.61,0.57,0.0,19.246,19.051,45.458,44.008,101189.0,1.472353087658888e-05,1.998779842933656,1.998779842933656,2.565396612103248,-9.397270636884524,28.90867164337575,0.0346801363503658,-1.6456958592041184,-3.110542281309145,0.0485253659171815,-0.1777526305781426,0.5468175419957251,0.000469706178459,-0.188683332688573,-0.0421290422023828,0.5484120189448478,0.0246656207803266,0.11583298772099981,0.5378128262334512,0.0724045769483922,0.1666258273495302,-0.0288152762675294,-0.2193728511106327,-0.2193728511106327,-0.0240185076625497,278.9,-956.7,-87.6,525.5999999999999,80.8,475.6,-3.0,10.7,-10.2,1.2,27.7,3.7,rudder_0_elevator_0,raw_rudder_0_elevator_0.txt,0.0,20,2.5,10,1.998779842933656,2.0,0.00625,0.0619196428571428,0.0090047157622739,-0.0189333333333333,0.0170125,-0.0201499999999999,True,0.0786545769483922,0.1777526305781426,0.5468175419957251,-0.0477486096008627,-0.2023603511106327,-0.0441685076625496,-0.2023603511106327
18.0,8.0,2.0,4.0,2.496,10.0,415.46,101192.0,289.85,104.2,-6118.5,-694.4,2709.2,-275.5,3205.9,0.0,1.2162289133388524,973.6661938368816,40.014038132906045,446675.3285531385,98.43,98.43,7.09,6.43,0.0,21.409,21.823,30.55,30.14,101192.0,1.4779194209807951e-05,2.000604277156577,2.000604277156577,0.9882850120363784,-58.29817614634724,116.96068544121565,-6.399412920426812,-4.962308336406782,-20.96031974134215,0.0046738298596078,-0.2757056447431462,0.5531343057494799,-0.0216701540181817,-0.1422473209441926,-0.0709773478775495,0.5528130711274231,-0.0194194045527236,0.21378600188600339,0.544129589987206,0.046228606664135204,0.2707054544544336,-0.0772599530210152,-0.1605771537634964,-0.1605771537634964,-0.0549491921803046,107.2,-6129.2,-684.1999999999999,2708.0,-303.2,3202.2000000000003,-3.0,10.7,-10.2,1.2,27.7,3.7,rudder_0_elevator_0,raw_rudder_0_elevator_0.txt,0.0,40,2.5,10,2.000604277156577,2.0,0.00625,0.0619196428571428,0.0090047157622739,-0.0189333333333333,0.0170125,-0.0201499999999999,True,0.0524786066641352,0.2757056447431462,0.5531343057494799,-0.0961932863543485,-0.1435646537634964,-0.0750991921803045,-0.1435646537634964
