run,hr,min,sec,AoA,AoS,dPb,pBar,temp,B1,B2,B3,B4,B5,B6,rpmWT,rho,q,V,Re,rpsM1,rpsM2,iM1,iM2,dPtQ,tM1,tM2,vM1,vM2,pInf,nu,J_M1,J_M2,FX,FY,FZ,MX,MY,MZ,CFX,CFY,CFZ,CMX,CMY,CMZ,CN,CT,CY,CL,CD,CYaw,CMroll,CMpitch,CMpitch25c,CMyaw,B1_zeroed,B2_zeroed,B3_zeroed,B4_zeroed,B5_zeroed,B6_zeroed,B1_zero,B2_zero,B3_zero,B4_zero,B5_zero,B6_zero,config,source_file,dR,dE,V_round,AoA_round,AoS_round,J,J_round
1.0,19.0,45.0,41.0,10.0,-9.995,407.22,100856.0,294.47999999999996,2258.8,1261.3,1997.0,1041.2,1662.6,-192.7,477.301,1.1931316990921288,954.2099969620201,39.99381071752838,432630.03363398707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100856.0,1.5251285867455426e-05,inf,inf,20.76027393339195,17.760724778879965,227.35697312334656,3.230973554189155,-0.32412620883929577,1.2784809995011126,0.10018204638986838,0.08570723871102229,1.0971477014986428,0.011164040328602973,-0.009480704892077224,0.004417558113181466,1.0978759924259316,-0.0918576429993295,-0.08570723871102229,1.0971477014986426,0.11353711376581972,-0.06701863161880586,0.03401717551656618,-0.03771731203837639,-0.03771731203837639,0.010257466017070926,2259.6000000000004,1262.3,1997.0,1041.1000000000001,1662.6,-192.2,-0.8,-1.0,0.0,0.1,0.0,-0.5,tailOff_alfa10_betaSweep_balance,raw_tailOff_alfa10_betaSweep_balance.txt,0,0,40,10.0,-10,inf,inf
2.0,19.0,46.0,27.0,10.0,-9.0,407.23,100854.0,294.54999999999995,1979.0,2092.2,2129.9,943.4,1543.7,-737.2,477.039,1.1928244960834244,954.2336050430564,39.999455242561666,432500.2524571382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100854.0,1.5258015485518858e-05,inf,inf,18.206219547337422,24.282667327596464,226.57146099363734,6.335080380455033,0.8118170563891738,4.826634494612588,0.08785487187160738,0.11717702410541606,1.093330036123286,0.021889174238682703,0.023745094693061013,0.01667714331849133,1.0919757345749959,-0.10333460940227462,-0.11717702410541606,1.093330036123286,0.10510375769300334,-0.10199085061214191,0.05118561535013046,-0.0010170617243977047,-0.0010170617243977047,0.025312068866456615,1982.1,2091.7,2130.9,942.6999999999999,1542.6000000000001,-736.5,-3.1,0.5,-1.0,0.7,1.1,-0.7,tailOff_alfa10_betaSweep_balance,raw_tailOff_alfa10_betaSweep_balance.txt,0,0,40,10.0,-9,inf,inf
3.0,19.0,47.0,12.0,10.0,-7.995,407.13,100853.0,294.59,2041.7,1854.4,2019.1,991.7,1597.6,-682.5,476.896,1.1926507064317655,953.9975246491616,39.99742077746285,432369.8801523363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100853.0,1.5261839936320923e-05,inf,inf,18.80093184559967,21.134971074962756,224.04195468172034,5.584300330780186,0.860822600233135,4.460707861925336,0.09074713200018517,0.10201292285459942,1.0813913375171378,0.0192998296129977,0.025184704170680562,0.015416595918738923,1.080720647327451,-0.09841315594725078,-0.10201292285459942,1.0813913375171376,0.10405372803183416,-0.08839966107556389,0.0446453858739685,-0.00039264434914086654,-0.00039264434914086654,0.022934973084082,2046.6000000000001,1851.4,2020.6,990.8000000000001,1594.6,-681.0,-4.9,3.0,-1.5,0.9,3.0,-1.5,tailOff_alfa10_betaSweep_balance,raw_tailOff_alfa10_betaSweep_balance.txt,0,0,40,10.0,-8,inf,inf
4.0,19.0,47.0,50.0,10.0,-7.0,407.17,100854.0,294.60999999999996,2239.2,1696.9,1853.8,915.2,1769.3,-696.0,476.897,1.1925815665502617,954.0919566956612,40.000559778663195,432356.06764388515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100854.0,1.526352529619387e-05,inf,inf,20.622841103820996,18.41944046651664,213.47196909740276,4.137042468466545,1.1563236044298897,4.533824284778937,0.09953115460218939,0.08889697435621595,1.0302708270166874,0.014296564899168654,0.03382669734031912,0.01566774177998583,1.0319021017660888,-0.08088559889635616,-0.08889697435621595,1.0302708270166872,0.10962308036431678,-0.07610455333009439,0.03603391418377483,0.005773545976425529,0.005773545976425529,0.02168693710934239,2244.3999999999996,1690.3000000000002,1856.5,914.2,1765.3,-693.0,-5.2,6.6,-2.7,1.0,4.0,-3.0,tailOff_alfa10_betaSweep_balance,raw_tailOff_alfa10_betaSweep_balance.txt,0,0,40,10.0,-7,inf,inf
5.0,19.0,48.0,27.0,10.0,-6.0,407.23,100851.0,294.63,2290.6,1399.1,1744.9,977.7,1803.1,-591.4,476.557,1.1924651399397765,954.2336050430564,40.005481820085954,432344.3792605914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100851.0,1.5265816161027193e-05,inf,inf,21.12826239987424,14.936790074368107,211.44294022970433,3.235353897824881,1.051354837522684,3.8388112307509465,0.10195531154528538,0.07207810357030549,1.0203267281127186,0.011178899230983915,0.030751411265023072,0.013263984488431054,1.0225300265042874,-0.07677149569106297,-0.07207810357030549,1.0203267281127184,0.10893100308233077,-0.061026020139487394,0.028712590347850654,0.0020150040710699146,0.0020150040710699146,0.01804836375004193,2299.2,1390.0,1747.9,976.4000000000001,1798.1999999999998,-587.0,-8.6,9.1,-3.0,1.3,4.9,-4.4,tailOff_alfa10_betaSweep_balance,raw_tailOff_alfa10_betaSweep_balance.txt,0,0,40,10.0,-6,inf,inf
6.0,19.0,49.0,7.0,10.0,-5.0,407.14,100850.0,294.65999999999997,2314.5,1157.4,1663.6,1035.5,1826.2,-505.3,476.171,1.1923319095459772,954.0211326469042,40.00326248638058,432238.091510322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100850.0,1.5268722948777988e-05,inf,inf,21.451209339429134,12.087801798871048,210.58029801148672,2.457437322107245,0.9968152414889317,3.2545787929004724,0.10353675926566311,0.058343182666179105,1.0163903244947363,0.008492907821232533,0.029162658755181998,0.011247830183249607,1.0189280412170323,-0.07453052440022735,-0.058343182666179105,1.0163903244947363,0.10822771405758812,-0.04909734608636151,0.022605091133030313,-1.948417298583069e-05,-1.948417298583069e-05,0.015002283250274537,2334.2,1142.5,1667.8,1033.5,1820.2,-497.90000000000003,-19.7,14.9,-4.2,2.0,6.0,-7.4,tailOff_alfa10_betaSweep_balance,raw_tailOff_alfa10_betaSweep_balance.txt,0,0,40,10.0,-5,inf,inf
7.0,19.0,49.0,52.0,10.0,-4.0,407.06,100852.0,294.66999999999996,2341.9,870.7,1571.0,1099.2,1848.7,-394.3,475.282,1.1923150910988398,953.8322689240994,39.99958475620425,432180.92598572624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100852.0,1.5269338649187257e-05,inf,inf,21.75496299318696,8.822706683247429,209.36264097053692,1.5460316753062648,0.9558225014760957,2.5153798989747913,0.10502365274879603,0.042592252779103446,1.0107132478573535,0.0053441462197812515,0.02796891895437033,0.008694878761624947,1.0135954084738241,-0.07208040615757767,-0.042592252779103446,1.0107132478573535,0.10773890577185899,-0.035162420516529166,0.015575480480586379,-0.0016323093155784854,-0.0016323093155784854,0.011267437817690101,2367.1,850.6,1575.5,1097.2,1841.7,-385.1,-25.2,20.1,-4.5,2.0,7.0,-9.2,tailOff_alfa10_betaSweep_balance,raw_tailOff_alfa10_betaSweep_balance.txt,0,0,40,10.0,-4,inf,inf
8.0,19.0,50.0,52.0,10.0,-3.0,407.06,100849.0,294.71,2370.3,608.5,1490.2,1155.4,1865.2,-286.2,474.869,1.192117799712188,953.8322689240994,40.00289451597124,432099.85570183734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100849.0,1.527346716845375e-05,inf,inf,21.96379920415933,5.956660423087355,208.27739209301683,0.7294563862250218,0.9523011046492016,1.8118552335368587,0.10603182461787276,0.028756207767981032,1.0054741306364057,0.002521501759119842,0.027865877163341685,0.006263014821593961,1.0086109524235352,-0.0701777875265411,-0.028756207767981032,1.0054741306364057,0.1073914953187829,-0.023167521451084274,0.009377522383957261,-0.0020195073404724907,-0.0020195073404724907,0.007796255226541131,2389.7000000000003,587.9,1495.3,1152.9,1858.4,-277.7,-19.4,20.6,-5.1,2.5,6.8,-8.5,tailOff_alfa10_betaSweep_balance,raw_tailOff_alfa10_betaSweep_balance.txt,0,0,40,10.0,-3,inf,inf
9.0,19.0,52.0,54.0,10.0,-2.0,406.95,100848.0,294.75,2394.6,378.9,1416.4,1208.4,1879.2,-195.1,474.804,1.1919442003037832,953.5725822723756,40.00036121555825,431964.2815995506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100848.0,1.5277293280221807e-05,inf,inf,22.133888094491464,3.4232796853323597,207.39165460221676,0.1251879364429308,0.9689035623791789,1.2219228010072025,0.1068820402894644,0.016530630121910566,1.0014708255622498,0.0004328532481506865,0.028359413067362046,0.004224953844865613,1.004816104950829,-0.06864532191065321,-0.016530630121910566,1.0014708255622498,0.10739384130980603,-0.012790430696044238,0.004281045040631748,-0.0017656072471934417,-0.0017656072471934417,0.0049041629723581455,2408.1,359.5,1421.3000000000002,1206.3000000000002,1873.5,-187.7,-13.5,19.4,-4.9,2.1,5.7,-7.4,tailOff_alfa10_betaSweep_balance,raw_tailOff_alfa10_betaSweep_balance.txt,0,0,40,10.0,-2,inf,inf
10.0,19.0,53.0,38.0,10.0,-1.0,407.05,100849.0,294.75,2406.8,165.6,1350.2,1253.4,1890.7,-96.9,474.883,1.1919560195188426,953.8086610003958,40.00511406868835,432019.8915349586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100849.0,1.527714179341202e-05,inf,inf,22.27255280629301,1.2298576846599547,206.31920282957668,-0.3980489533201526,0.9626373296277819,0.5675640926348096,0.1075250162074832,0.005937373619722452,0.9960454834749397,-0.001375964344537295,0.028169029096000008,0.0019619394755123003,0.9995848375969504,-0.06707001347490708,-0.005937373619722452,0.9960454834749396,0.10761226108428706,-0.004059899043933361,-4.770490485391925e-05,-0.0021372158896005716,-0.0021372158896005716,0.001923849336631561,2423.1000000000004,144.7,1355.2,1250.5,1884.3,-87.7,-16.3,20.9,-5.0,2.9,6.4,-9.2,tailOff_alfa10_betaSweep_balance,raw_tailOff_alfa10_betaSweep_balance.txt,0,0,40,10.0,-1,inf,inf
