AoA,AoS,V,dE,dR,CL,CD,CYaw,CMroll,CMpitch,CMyaw
6.0,-5.0,39.98306618576065,5,0,0.919233500231697,0.08729627245313208,-0.1060102429220756,0.03882352306605582,-0.3994501753609641,0.034345331536225106
7.0,-5.0,39.98296969291423,5,0,1.008889274985105,0.09539453310354026,-0.10535229203630579,0.038538262837392735,-0.44587235572068473,0.03458588163433975
8.0,-5.0,39.9760167559833,5,0,1.0876249366737807,0.1045806543720427,-0.10492397219895296,0.03829533212658808,-0.49244977218925556,0.03516933778797911
9.0,-5.0,39.99682711170652,5,0,1.1084712920675517,0.1219296261776881,-0.09952412067686636,0.03497289543805237,-0.5520173998175927,0.03466567994574536
10.0,-5.0,39.985305523323,5,0,1.1629340756926492,0.13631853372890787,-0.09692614526904446,0.033656464450397855,-0.6026469809905577,0.03417668627052705
11.0,-5.0,39.985877904546804,5,0,1.2212255750736958,0.15187028947258088,-0.0954668961174562,0.03277570944196712,-0.651823021671787,0.03397172332726545
12.0,-5.0,39.99263647234713,5,0,1.285191079267632,0.16926150305992654,-0.09229414991261285,0.031113605357760275,-0.6950931072188536,0.03273801855073117
13.0,-5.0,39.98646627991679,5,0,1.33473679218333,0.1879282202472458,-0.08760803448089699,0.028221775876159295,-0.7307692497855816,0.0309295878892843
14.0,-5.0,39.99080856091661,5,0,1.3698954480010979,0.2104039275288731,-0.08481993707122848,0.024448114623701847,-0.75852129497852,0.029674941375802295
0.005,-5.0,27.72176731618242,5,0,0.29437408449591035,0.0637527210613991,-0.12437764000920254,0.046880937524010825,-0.19730262195640183,0.03706091303053626
0.002,-5.0,39.99686677442515,10,0,0.3346367012269617,0.0636678474288784,-0.11801110072748816,0.0419586255993072,-0.3147161453147922,0.034839666152098665
-2.5,-5.0,39.99908127138271,10,0,0.05106886438494527,0.06201919257342351,-0.12656896769514614,0.04464668832623926,-0.2244201426503453,0.035201023707017894
-5.002,-5.0,39.99016568635495,10,0,-0.23434238136423857,0.06667915850835084,-0.13467858757905954,0.047364034416612535,-0.1310250785787831,0.0352951679828018
-0.006,-5.0,39.996563779810415,10,0,0.3321147028539579,0.06349856472406298,-0.1188847468663731,0.04227092453909321,-0.315009185623319,0.035123328925481194
2.5,-5.0,39.992958361207315,10,0,0.601421804242979,0.07096646017629174,-0.1064638433685845,0.03880914292687575,-0.3844710410014008,0.032130687084636636
5.0,-5.0,39.99034748475202,10,0,0.8605058099954561,0.08481312413668385,-0.10200104722821204,0.03761103225049661,-0.4800716684927476,0.03218351012061925
6.0,-5.0,39.97851478123504,10,0,0.960567496711393,0.09258288504830908,-0.10640721704212608,0.03873891698571866,-0.5354760436202021,0.034749066598236074
7.0,-5.0,39.97871051783166,10,0,1.047687041202486,0.10117052563472428,-0.10491997126178827,0.03855692976731471,-0.5770826714674411,0.034742371609513406
8.0,-5.0,39.99271361924331,10,0,1.1255424477477438,0.11071888501922258,-0.1045592049501319,0.03827911841514581,-0.6209758275541828,0.035302745975592666
9.0,-5.0,39.99628715744093,10,0,1.146383812938687,0.1277653156295116,-0.10018684321548502,0.03522575347596899,-0.6717375789377816,0.035159296698606055
10.0,-5.0,39.98417787355896,10,0,1.1981573516278068,0.14241058663801753,-0.09751768568269653,0.033848018466304725,-0.7211482761253913,0.034718547123167555
11.0,-5.0,39.98417787355896,10,0,1.2530369952733067,0.15861540277638703,-0.09510510961373256,0.032531875039698045,-0.7704859212362621,0.03412982888774105
12.0,-5.0,39.99078738901255,10,0,1.3160890416704958,0.17651036721467267,-0.09177255309631237,0.030814836053747775,-0.8086783131773808,0.03293986995626458
13.0,-5.0,39.99408362821915,10,0,1.366964350509682,0.1952615597768618,-0.08700823830351705,0.027801255760355987,-0.8409893114427086,0.03105912685145523
14.0,-5.0,40.000023670570016,10,0,1.397903193472506,0.21823755864294844,-0.08410733402671608,0.024180480533429957,-0.8690278796377287,0.02978365513688246
0.005,-5.0,39.99873361013316,10,0,0.3340117937974996,0.06375134173837045,-0.11851186424189261,0.0420758699676419,-0.3151471773512722,0.03502923569553167
0.002,-5.0,20.025332774446355,10,0,0.33348789199044604,0.07561688019570928,-0.05087296419159435,0.01005957522249198,-0.3691401898489956,0.01534926379983596
-2.5,-5.0,20.003830148301567,10,0,0.05300491005420494,0.0733456010709061,-0.05359350838505357,0.011016192420324254,-0.27544260606127874,0.01529747966782982
-5.002,-5.0,19.999624115097667,10,0,-0.23692016411918274,0.07814685514657783,-0.059320999787505616,0.01213255678006989,-0.1433450442263708,0.016872837506474767
-0.006,-5.0,19.99845132417282,10,0,0.33308379184119247,0.07504200788879191,-0.0499028348972101,0.0111100153949137,-0.37160778176076065,0.015059091471502662
2.5,-5.0,19.98969457730134,10,0,0.5933074800675118,0.08349599790933139,-0.035374179768264596,0.006333713998322351,-0.4212627360820534,0.0104898448090317
5.0,-5.0,19.986520155422824,10,0,0.8566677327397109,0.09721220502151118,-0.03235704015784009,0.005828066718455169,-0.5134759783718167,0.009578920575456621
6.0,-5.0,19.99013726870114,10,0,0.9601243504690558,0.10479448651695668,-0.037492454750861326,0.007567856042248837,-0.5674689666978328,0.011881372436236765
7.0,-5.0,19.990115695346418,10,0,1.0503506888309806,0.11300097793867998,-0.03689612935364614,0.007886706162632318,-0.6117982788946122,0.011814968041584188
8.0,-5.0,19.993828521477763,10,0,1.1113076522479641,0.1249020649239623,-0.03192155536038134,0.006162724154535385,-0.6578758887451268,0.010868078069535082
9.0,-5.0,19.991610114564132,10,0,1.1539706595335044,0.14001334450778694,-0.02752805043063922,0.003429557509340299,-0.698056563427572,0.00964394891890238
10.0,-5.0,19.99409469477974,10,0,1.2235960170007905,0.15614097478715186,-0.025786596738493123,0.003397350172983077,-0.751815335642862,0.008820704173724069
11.0,-5.0,19.993490013098555,10,0,1.259002204588441,0.1749295255714901,-0.02133739985481916,0.0010735358784399337,-0.8089303620383159,0.007359204923792077
12.0,-5.0,19.990885452882114,10,0,1.3021741069818418,0.19273892284903668,-0.016564129348835138,-0.001755480641183044,-0.8580423246901651,0.0062644766907007194
13.0,-5.0,19.993178969532856,10,0,1.341995884107766,0.2125277474139487,-0.013857126963603184,-0.004425988802500642,-0.8995075601741224,0.0057529858977737455
14.0,-5.0,19.995045600595198,10,0,1.3717584005772536,0.2383762941438097,-0.01397930338931528,-0.006779258270797662,-0.9346980337652495,0.005145460800987758
0.005,-5.0,20.011207587053512,10,0,0.33576747651456634,0.0753887058977951,-0.0476366152385051,0.009838250810016484,-0.3667683254293472,0.014392488285386293
0.002,-5.0,30.00672986484046,10,0,0.33311597050431013,0.06568060560386385,-0.11991931948203552,0.04340964864953679,-0.31671131439300854,0.035752217889369116
-2.5,-5.0,30.00335745396721,10,0,0.052277131617077977,0.06406152267236143,-0.12839563277065852,0.046400638600089014,-0.23202030950285832,0.03635637454100122
-5.002,-5.0,29.994449979167015,10,0,-0.23153406646571,0.06814231356230198,-0.13594006804595457,0.04897526781952952,-0.1404304907557853,0.03612727228658161
-0.006,-5.0,29.995982484710566,10,0,0.33111814621959784,0.06542305027271336,-0.12019861430293756,0.04378034417539829,-0.31685223990737643,0.03585916514971928
2.5,-5.0,29.9972339208891,10,0,0.59747544952749,0.07302091602936885,-0.10692374580250318,0.03937770847530318,-0.38501739871449897,0.03285880074096958
5.0,-5.0,29.999589750196336,10,0,0.8580428269997029,0.0869069649256823,-0.10205150207481584,0.0382164187266212,-0.4792677928657867,0.032703041026060704
6.0,-5.0,29.991934165686697,10,0,0.9596059860819837,0.09463744847704644,-0.1060977441360091,0.039121700585361574,-0.5350482656114129,0.03506680817921693
7.0,-5.0,29.984954488057884,10,0,1.0483418103904385,0.10326266165281323,-0.10448155875852141,0.03887849818423255,-0.5778527200430802,0.0349677828208673
8.0,-5.0,29.987263404903967,10,0,1.1284265562765905,0.11297992867984179,-0.10461999660345196,0.03894744162398418,-0.6233710468794827,0.03579437321188008
9.0,-5.0,29.987802943305226,10,0,1.1539467290035375,0.12947574577169138,-0.10007937825215837,0.03581474868695258,-0.668091337913373,0.03560893374820489
10.0,-5.0,29.9832752729985,10,0,1.2055024043296636,0.14478761752712094,-0.09624278810828871,0.034081156654073214,-0.7188558345899319,0.03470359481461984
11.0,-5.0,29.992330030864014,10,0,1.2715876747461452,0.1612075775292133,-0.09388842244051517,0.032935015830317466,-0.7658283882291955,0.034048758833862824
12.0,-5.0,29.995899012569968,10,0,1.3315147761511117,0.178133905337555,-0.09006259509381712,0.030829128610640383,-0.8014237006749445,0.03288050256820289
13.0,-5.0,30.001382458804816,10,0,1.3604128405189837,0.1990403173967154,-0.08364128416400876,0.026627755899453966,-0.8414858947617696,0.03118683712302764
14.0,-5.0,29.999065142891084,10,0,1.3703842505240598,0.22676108784748977,-0.0798158713581661,0.022076081295873413,-0.8925959339486301,0.029533093866635773
0.005,-5.0,29.985778689116387,10,0,0.3323126253915209,0.06576330098087049,-0.11988067545633488,0.043375791771669774,-0.31566771556745893,0.03580495401497835
0.001,-5.0,39.99958602898563,15,0,0.3657178881977702,0.06654820689851927,-0.1157954693756135,0.04097815426453524,-0.40902176240101645,0.03436705154090326
-2.501,-5.0,40.00341507923301,15,0,0.08066212398345345,0.06389023409667818,-0.12459862756629275,0.043639522669496764,-0.3134452203539646,0.03486494019198139
-5.002,-5.0,39.987545938495344,15,0,-0.2032645980811133,0.06746988902095971,-0.13360113011530692,0.046574539479864424,-0.22322225896052117,0.035027366958488564
-0.006,-5.0,39.9970260747745,15,0,0.3629173081353544,0.06650755371241646,-0.11752823794759187,0.04151040253234442,-0.4092585123277069,0.03487082022797864
2.5,-5.0,39.99112921293894,15,0,0.6338857949232591,0.0751837690419453,-0.1050320940000697,0.03822070185078916,-0.4846497396937278,0.03161054664632355
5.0,-5.0,39.983073413402636,15,0,0.897545295879111,0.09068813968941042,-0.10463025717675373,0.03823173185216182,-0.5970389192604444,0.033618594334954156
6.0,-5.0,39.981180796725944,15,0,0.9939724226965877,0.09863906581379697,-0.10567758353460523,0.0384742016569784,-0.6430410287394799,0.034757616462543946
7.0,-5.0,39.97927392886562,15,0,1.0805633316030647,0.1075734165550984,-0.10300021083403088,0.03783296708894356,-0.6832716423672918,0.034257405980924416
8.0,-5.0,39.98687835757776,15,0,1.1569278892216746,0.11754934818234436,-0.10274663246903881,0.03753087096002961,-0.7279531303294344,0.03495393101757626
9.0,-5.0,39.991285278564334,15,0,1.174480202219314,0.13484084341967809,-0.09823158819053304,0.03440597897770252,-0.775643066026298,0.03474092242067051
10.0,-5.0,39.99173078584413,15,0,1.227769951178696,0.15000574607693207,-0.09622759619337874,0.033349834963053465,-0.8269823710316161,0.034502589852174394
11.0,-5.0,39.98840406358316,15,0,1.2873272270861464,0.16652534228165794,-0.09373363580334554,0.032104324978861336,-0.8746194138439577,0.03377018219914809
12.0,-5.0,39.97920013672896,15,0,1.3471192371343705,0.18440948558675646,-0.09029391865781948,0.030473128547439613,-0.9102948791523992,0.03263974751685824
13.0,-5.0,39.98909213860286,15,0,1.396277174688496,0.20396173723170655,-0.08564358557066573,0.027330824099439117,-0.9397891551404036,0.03085384559090537
14.0,-5.0,40.00188858157236,15,0,1.4235984030791664,0.22856621086143006,-0.08201122799257816,0.023154519273364073,-0.9773006891552587,0.02934090349898273
0.005,-5.0,39.98643573357502,15,0,0.3644993621177242,0.0668422739426369,-0.11716224867093147,0.04138426826809766,-0.4083715051687849,0.034733173864150334
0.002,-5.0,19.986506099937245,15,0,0.3737986010626819,0.07926048786963741,-0.046165093048163304,0.008447334956714058,-0.4824217981843257,0.014357818617627922
-2.5,-5.0,20.00400905544197,15,0,0.08508067605116015,0.07576179415487724,-0.04911495798826024,0.009762753503844639,-0.36230840354445376,0.014449203757949612
-5.002,-5.0,20.00166842259866,15,0,-0.204580223396943,0.07938774053533093,-0.05714905262097844,0.011955576354579582,-0.22600960900013278,0.016259850007498085
-0.006,-5.0,19.995559860434195,15,0,0.37215059978093223,0.07873477577122703,-0.04672772568253411,0.00923597906607825,-0.4870163354701989,0.014484525859286475
2.5,-5.0,19.992210994126445,15,0,0.633412484517938,0.08818371202310807,-0.034222064082991645,0.005307938203295693,-0.5301331632429144,0.010319062652240104
5.0,-5.0,19.98310244039395,15,0,0.8964159952495652,0.10349468290725451,-0.034163361746468224,0.005488070929395865,-0.6304712617036182,0.010785683631877322
6.0,-5.0,19.99064857039961,15,0,0.9969016556781559,0.11117471252075477,-0.03719862908402856,0.0067466818730231165,-0.6754555319726994,0.01226250549837512
7.0,-5.0,19.989265157646976,15,0,1.0857727107724948,0.11991040652681052,-0.034840604904703934,0.005990847067056394,-0.7147552128779837,0.011547128812853124
8.0,-5.0,19.996029672549554,15,0,1.1341567827380006,0.13219066033721197,-0.029203803509273943,0.003614054479767508,-0.7518799960029673,0.010472928249092756
9.0,-5.0,19.9882100274793,15,0,1.1870797507341195,0.14767362529135838,-0.026834494446640787,0.0027986480176065013,-0.8034134742522704,0.009623360824399654
10.0,-5.0,19.99555547578658,15,0,1.2575259624888944,0.1636670990055998,-0.02383413022907957,0.0019086507483468196,-0.8540494841390593,0.008431635908361549
11.0,-5.0,19.994270372387554,15,0,1.3055740770663715,0.1817607259537087,-0.020079551421751236,0.00030595427628083067,-0.9080342582247851,0.007134979865612717
12.0,-5.0,19.99250184619089,15,0,1.3353880466287844,0.20175476891694288,-0.01519797167395516,-0.0033180717714348376,-0.9674067676639748,0.0061886147708203965
13.0,-5.0,19.99520358694697,15,0,1.3823421397982143,0.22131923507796086,-0.012363507123177651,-0.0053024555326508255,-1.0048710867528827,0.005619774187601757
14.0,-5.0,19.993239079010603,15,0,1.405650436874568,0.24858482162188036,-0.011969267615817028,-0.008368429376073384,-1.043635232366673,0.00472666039586132
0.005,-5.0,20.007011460259683,15,0,0.37635523472255517,0.07924786766562539,-0.045950717049597876,0.008537348258311326,-0.48077877445500267,0.014322555156426208
0.003,-5.0,40.00520037765339,20,0,0.3905540922756453,0.07182866842875417,-0.11690689599555928,0.04144334122863238,-0.4866214229162984,0.03490041725062878
-2.5,-5.0,39.99806332105292,20,0,0.10245544932787717,0.06824900431148428,-0.12614171679200567,0.044189680470840625,-0.38145512614806154,0.035290686519667144
-5.002,-5.0,39.99384128762883,20,0,-0.1841476404240563,0.07100822599360622,-0.13459258996483975,0.04680416745673281,-0.28160474689537496,0.03545198548218623
-0.006,-5.0,39.998283501433754,20,0,0.3872405216180944,0.07177903789461976,-0.1181713890075537,0.041973784955375903,-0.4859672900884146,0.03513793054569443
2.5,-5.0,39.990268833729296,20,0,0.6578204963633458,0.08110541054826231,-0.10487428712705156,0.038385824012458256,-0.5618041520450308,0.03184732816860349
5.0,-5.0,39.98202385439856,20,0,0.9270092810970673,0.0978192212667009,-0.10658387653503104,0.03889588262875564,-0.6919693266957098,0.03464038756502058
6.0,-5.0,39.97397328730531,20,0,1.0225863770809365,0.10604470307638991,-0.10537119227812393,0.03859487574893343,-0.7362725338626676,0.03484265068122876
7.0,-5.0,39.98063563143077,20,0,1.1082176587170982,0.11520055691860594,-0.1014243931944292,0.03780912571600548,-0.7751419959230165,0.03382613242504837
8.0,-5.0,39.98777067563225,20,0,1.1854020211878626,0.12554984393326152,-0.10175836638666712,0.03768399540898648,-0.8228797308934531,0.03478772124357491
9.0,-5.0,39.99136231778842,20,0,1.1993087816057264,0.14269004359855442,-0.09722501877479715,0.03426382954500946,-0.8659043666010152,0.03461763012038719
10.0,-5.0,39.98546799823957,20,0,1.2549852506804218,0.15813428391839932,-0.09476388446975464,0.033069297622652316,-0.9210946473345702,0.034238424042098765
11.0,-5.0,39.99093728810003,20,0,1.3118019603490778,0.17460067854572583,-0.09256512111678313,0.031949083327684806,-0.9662313007392705,0.03377218276443886
12.0,-5.0,39.98726313002114,20,0,1.3736405872941928,0.19292318904164474,-0.08914335454744,0.030377039952050676,-1.0009933661776527,0.03245297761928879
13.0,-5.0,39.99023389147901,20,0,1.4228763225855259,0.21242390516064935,-0.08462721094429915,0.027359822119995755,-1.0317521519136446,0.03069211274180758
14.0,-5.0,39.99354866986706,20,0,1.4334435466502453,0.24181089639061504,-0.07982005121001318,0.022124703157155444,-1.0951179666715203,0.029227736353337634
0.005,-5.0,39.99663337895351,20,0,0.38922455654994836,0.07203003205547845,-0.1176547045344245,0.04180680374874225,-0.4860855544766871,0.03499618731288687
0.002,-5.0,19.998755564970764,20,0,0.3918940809726069,0.08460692908958625,-0.04706874395247484,0.010153237775400878,-0.5392146427257302,0.01441763630181376
-2.5,-5.0,20.00579195689002,20,0,0.10965935318995304,0.08030794898636552,-0.05049933382759301,0.011669872031585392,-0.435521861230612,0.01448418980079145
-5.002,-5.0,20.000748994905507,20,0,-0.1798845777390711,0.0826234439643631,-0.057878494711505364,0.013572943716695556,-0.29905869938726265,0.016061946886263237
-0.006,-5.0,19.9970484599532,20,0,0.39164457374497935,0.08413970924798694,-0.047435174901358124,0.010846812035514597,-0.5435660809953331,0.014584284849594401
2.5,-5.0,19.99437979465123,20,0,0.6526848159439761,0.09423756598707975,-0.03492864345053332,0.006813043573758014,-0.5971553985324475,0.010525378311734562
5.0,-5.0,19.980050091835945,20,0,0.9202278699816587,0.11047897092259122,-0.036859813758901114,0.007647584433505175,-0.7102056960926719,0.011849626539173057
6.0,-5.0,19.99030579563375,20,0,1.0200990554306533,0.11843618485792061,-0.0366209193468929,0.007761217663190701,-0.7561426175778685,0.011937536104747607
7.0,-5.0,19.99220891448665,20,0,1.1109659019745663,0.1271616368457991,-0.03463393915659161,0.007676031210142207,-0.7995031300599506,0.011361311614572222
8.0,-5.0,19.993564003909416,20,0,1.1580171709634215,0.13943091471177246,-0.028784799271083662,0.005086330492404812,-0.8360415493788972,0.010147570461332134
9.0,-5.0,19.993408470451637,20,0,1.2099186418398764,0.15506720005723978,-0.02503602868350456,0.003005741433975391,-0.8925206183532843,0.00921952722473521
10.0,-5.0,19.993892628884765,20,0,1.285219638892082,0.17203082965205574,-0.023251832580846114,0.0030614174217987447,-0.9462733544015982,0.008542762329838232
11.0,-5.0,19.993575713690774,20,0,1.3244891973045703,0.19153826043950126,-0.019209241873027597,0.0009560412215410623,-1.0089424349661424,0.007193410520821423
12.0,-5.0,19.993673676035247,20,0,1.3627739287342633,0.21064317153071743,-0.01485363623239385,-0.001529649119468817,-1.0650600759280895,0.006142107859738735
13.0,-5.0,19.994509156122405,20,0,1.4092189321836348,0.23075849913924937,-0.012192722483027142,-0.0033342291475879256,-1.1048215035692948,0.00562228958825876
14.0,-5.0,19.996277936751046,20,0,1.434152674249664,0.25854889733284353,-0.011783795648032842,-0.007132625861911927,-1.1436381042796049,0.004967463733855512
0.005,-5.0,20.01715947024029,20,0,0.39424167929454457,0.08458437720877668,-0.046817713215169914,0.010016728252567863,-0.5389049974582679,0.014269714047838902
0.002,-5.0,30.003566891173556,20,0,0.38649026455178215,0.07411273357383834,-0.11870792235359705,0.043143153743520145,-0.4815175557845325,0.03566349527436571
-2.5,-5.0,30.00621562005827,20,0,0.10357492838820699,0.07044671745759885,-0.12747008348700337,0.045851436965517044,-0.38327090708574907,0.03631022513291565
-5.002,-5.0,29.994464981753097,20,0,-0.1787614813477817,0.07265497422641562,-0.13561180590000005,0.04847719642891654,-0.298229704252626,0.0362049097603686
-0.006,-5.0,29.99662377276321,20,0,0.3847193271150546,0.07378309243761241,-0.11926356404209665,0.043318304572255335,-0.4825249283591216,0.03582432211917204
2.5,-5.0,29.99700398071625,20,0,0.6541133628455795,0.08325461029884104,-0.10548088129648504,0.03931876074738329,-0.558404774274502,0.032666406919947606
5.0,-5.0,29.99517697964983,20,0,0.9242917021297976,0.09992260457598921,-0.10585686571271924,0.03938813578427259,-0.6871573432416843,0.034800653436239004
6.0,-5.0,29.985458149317765,20,0,1.0212308627786004,0.1081826700027574,-0.10468072391142391,0.03922084518700546,-0.730895199938068,0.03506313440799553
7.0,-5.0,29.98140873832988,20,0,1.109099597601245,0.11747076802701764,-0.10056940623190869,0.03810111034193189,-0.7735849508466689,0.033943186588353595
8.0,-5.0,29.98401143653315,20,0,1.1883842207334203,0.12779276368874629,-0.10122322384457712,0.03813118730172893,-0.8221520180064139,0.03500704008566725
9.0,-5.0,29.98949704357263,20,0,1.2065156254322196,0.1444861358576735,-0.09673000669010372,0.03480326301613969,-0.8604337896794151,0.0348140534334503
10.0,-5.0,29.98396341061462,20,0,1.2636959028293597,0.1602728778027022,-0.0939810125143374,0.03370461985401074,-0.9157431801324106,0.034381485356749474
11.0,-5.0,29.996428330509875,20,0,1.3298205262463616,0.1771906284341949,-0.09100653347930104,0.032372422045615856,-0.9594788735917217,0.033586778149500694
12.0,-5.0,29.99878390390696,20,0,1.3874922993158951,0.19461535382671924,-0.0873351027270856,0.030484963700311618,-0.9927563676315594,0.03246829826670946
13.0,-5.0,29.996281368078776,20,0,1.4184086200646067,0.21717646584994282,-0.0818800979393861,0.02679190673063636,-1.0394340759183713,0.031022007702337547
14.0,-5.0,29.988625607811844,20,0,1.4340391929499732,0.24493176415685655,-0.07728223740797216,0.02179726847702005,-1.0926765675698622,0.02926495675433921
0.005,-5.0,29.984097722670295,20,0,0.3864406432561253,0.07407834708416708,-0.11889379776688427,0.043043029241607356,-0.48114135508845474,0.035717854138490004
0.003,-10.0,40.000434075030114,-20,0,0.10944538717810214,0.09922338099621811,-0.16382633686219822,0.05165357302934263,0.42661514525588257,0.04319988098119885
-2.5,-10.0,39.98198543635144,-20,0,-0.17622493058223032,0.10753018777019996,-0.16980972776796036,0.054829516780545456,0.5323768826602616,0.04214848500497007
-5.002,-10.0,39.9781415401851,-20,0,-0.46344597187089426,0.12378494951641189,-0.17436396950190902,0.0579233843687345,0.6337143923773731,0.04059533848277447
-0.005,-10.0,40.01192357664159,-20,0,0.10623077768660207,0.09947045054096637,-0.16485839066682592,0.052029366184974724,0.4273516085360369,0.04363048420160517
2.5,-10.0,39.99224598453642,-20,0,0.3851016827522814,0.09817044205326872,-0.1621335042587998,0.05001534357232445,0.32393718642226044,0.04491562988777245
5.0,-10.0,39.990382968651154,-20,0,0.6455206658070853,0.10225099878398694,-0.16310970049719017,0.05066401969651827,0.23339227184518233,0.04643640935667715
6.0,-10.0,39.993225028465694,-20,0,0.7415993962804083,0.10524521946122678,-0.16486903039477305,0.051854731183990414,0.1987118033029626,0.04743130549990621
7.0,-10.0,39.9920818152301,-20,0,0.8289824612568412,0.10996882750132961,-0.16379931437797718,0.05144680851836973,0.16695569987081954,0.047538800049385224
8.0,-10.0,39.98879760064029,-20,0,0.9090776521011871,0.11611804766235267,-0.16237006811181987,0.05049523427917321,0.1300661935515255,0.04759729867794821
9.0,-10.0,39.989220894183056,-20,0,0.9790437720485989,0.12379632706695937,-0.16119184463047578,0.049440841093823615,0.0891611715707758,0.047743932752346716
10.0,-10.0,39.989922035087204,-20,0,1.0352899349720335,0.13420844209875618,-0.15545434878959036,0.04680152740385782,0.04372144598084672,0.04646631865089548
11.0,-10.0,39.98982093981827,-20,0,1.0895884241285703,0.14719976161686696,-0.1529086688789249,0.043890961812477085,-0.0007624774788052846,0.045099170521076024
12.0,-10.0,39.98491826006588,-20,0,1.1201861148616146,0.16433150799165772,-0.14472855231451734,0.03793611582115239,-0.047642629898014634,0.042119801688922494
13.0,-10.0,39.98795711672701,-20,0,1.1500629609274384,0.18379786563923328,-0.13099605505470233,0.030438245765643676,-0.10629139226284476,0.03781101726743457
14.0,-10.0,39.99362344348275,-20,0,1.170781006069709,0.20461836551100757,-0.12363740318323758,0.022007868741266822,-0.1511865388657857,0.0343184127223045
0.005,-10.0,39.99796240464586,-20,0,0.1084535347096803,0.09964968889763229,-0.16402824294511106,0.05168093405291112,0.4266603503157194,0.043302439182115786
0.002,-10.0,20.00041753590767,-20,0,0.09451239013353567,0.1057990006659588,-0.12766514045310326,0.03313106619572394,0.41238910476125956,0.03336011757016927
-2.5,-10.0,19.99389090730533,-20,0,-0.18432420351813825,0.1135179345753764,-0.13010290192939478,0.033942759988336076,0.5056973025443848,0.03240545550687472
-5.002,-10.0,19.9909685203706,-20,0,-0.4543208761533625,0.13070270367269415,-0.13450970672288157,0.035095813195752064,0.6024148342538853,0.03187975288968696
-0.005,-10.0,20.008157162098815,-20,0,0.09380911362931571,0.10547498918534683,-0.12766972546263722,0.03369189684341806,0.4100337040912487,0.03343579219920304
2.5,-10.0,19.998112423600706,-20,0,0.3723218021107932,0.10490142862444474,-0.12832584028801786,0.033544538600294764,0.3160813646197774,0.035031816288713685
5.0,-10.0,19.992835656405287,-20,0,0.6338624871873667,0.11021357070790226,-0.1273799196598005,0.0339755570061804,0.2329370364224494,0.03628733151785659
6.0,-10.0,19.99483948656011,-20,0,0.7280250402898362,0.11401897707723577,-0.1218798660624063,0.03331280047464254,0.20895528047511108,0.034440009900950905
7.0,-10.0,19.993435453169816,-20,0,0.8147160296074779,0.11740886753038776,-0.12062461717181058,0.0333573206881111,0.18905854943073894,0.034849804843158486
8.0,-10.0,19.991798997474028,-20,0,0.9086125063376391,0.12345622674127234,-0.11581214826509398,0.03139894737392807,0.1231146646117113,0.0337470568518506
9.0,-10.0,19.991447977800103,-20,0,0.9814569617877397,0.13148404105822556,-0.11142359091308708,0.03024890869252074,0.079210024354898,0.03289196890930217
10.0,-10.0,19.99294458794892,-20,0,1.046218393695524,0.14162859737266023,-0.10456491189111294,0.027721304083042533,0.020236130066502343,0.031076192023514415
11.0,-10.0,19.99459564281653,-20,0,1.0376142874203387,0.16979027662996216,-0.09367835325328414,0.02301513297003681,-0.0750253356718627,0.029170156129712188
12.0,-10.0,19.996463621764704,-20,0,1.0654674480487043,0.18378911197230557,-0.08914194058410121,0.020078588315278464,-0.09462142891857783,0.028243899467489543
13.0,-10.0,19.99389330178525,-20,0,1.1040948042533707,0.19903215292184515,-0.08496063251711994,0.016533120464074763,-0.1350487470268775,0.026893852381062375
14.0,-10.0,19.994729351427097,-20,0,1.1397390388099513,0.2181495572015641,-0.0821300097612051,0.011662893753054931,-0.18499583671708408,0.02565453207920805
0.005,-10.0,20.0044300867185,-20,0,0.09475276124857963,0.1059550297075369,-0.12792483590217082,0.033200358052675294,0.414157528226774,0.03346617979802385
0.002,-10.0,30.00077016032074,-20,0,0.1041055615426172,0.10291783381554842,-0.1416189935778529,0.04018446992508319,0.4122810165770714,0.037021420904502465
-2.5,-10.0,29.991277549755942,-20,0,-0.18082791346477295,0.1103427116137625,-0.1457569386005182,0.042361465003536866,0.5200961869868973,0.03587108597207195
-5.002,-10.0,29.98211413000986,-20,0,-0.46565837543660527,0.12702144227623668,-0.15157473707799482,0.04606069676938652,0.6228317702663604,0.03564918324536199
-0.005,-10.0,30.008795711692837,-20,0,0.10223157600174444,0.10263059347768072,-0.14049467162233642,0.040127682685645365,0.4114166731467234,0.03662860312836133
2.5,-10.0,29.99540080107597,-20,0,0.3812598910410822,0.10200445366452245,-0.13976599671956422,0.03906355425104499,0.31038920900944045,0.03816357063923985
5.0,-10.0,29.99477453239453,-20,0,0.6430922848452041,0.10645840336579748,-0.13678184432019128,0.038304992550669305,0.220098927774288,0.038067373448214724
6.0,-10.0,29.9898639004386,-20,0,0.7394993130115658,0.10950125997560906,-0.137532903634004,0.03967354876493732,0.1861762328463821,0.03857514225903068
7.0,-10.0,29.99092271669863,-20,0,0.8275485330477077,0.11406408233855912,-0.13684467237154951,0.03947876001205809,0.15665509621231757,0.03859128856167172
8.0,-10.0,29.989390415779862,-20,0,0.9084535734291748,0.12003343090660615,-0.1353548116898356,0.03870162612409998,0.12329585893373773,0.03863621104399053
9.0,-10.0,29.995173423324218,-20,0,0.9782924921320698,0.12662879192538884,-0.1321734796383882,0.03747748701738453,0.08839594477356996,0.03852160259226743
