V_round,AoS_round,dE,dR,fit_used,CD0_fit,k_fit,R2_fit
30.0,10.0,10,20,True,0.08286742482415298,0.0531859034790784,0.901503971538469
30.0,10.0,20,0,True,0.08560551646170554,0.05989665704220634,0.8795161018328618
40.0,-10.0,-20,0,True,0.09259937374104943,0.05337599870887922,0.7144001657785659
40.0,-10.0,-15,0,True,0.08647278683760713,0.05529839424934533,0.7455929835354156
40.0,-10.0,-10,-20,True,0.0884149031024477,0.04776247206160376,0.8659036636281261
40.0,-10.0,-10,-10,True,0.0760906074411199,0.04949873547945738,0.8647592388212246
40.0,-10.0,-10,0,True,0.07694076026199935,0.05564833622808424,0.7508721109512596
40.0,-10.0,-10,10,True,0.06538936103000174,0.05023486760917002,0.861210758814486
40.0,-10.0,-10,20,True,0.06744196056020414,0.04996326437778084,0.8649405901341809
40.0,-10.0,-5,0,True,0.07868302750406933,0.058015141474199367,0.7844200368228814
40.0,-10.0,0,-20,True,0.07913453148426114,0.051312166433189636,0.8800489173960739
40.0,-10.0,0,-10,True,0.07063346381087698,0.05404424296659393,0.8822829050028915
40.0,-10.0,0,0,True,0.07186949746164045,0.057941889885731936,0.7904879965780839
40.0,-10.0,0,10,True,0.060673191389377046,0.05302955033119085,0.883072864838154
40.0,-10.0,0,20,True,0.062357688404183945,0.05254467142154977,0.8859416378972846
40.0,-10.0,5,0,True,0.075797203213552,0.059653577355982715,0.8190576746880099
40.0,-10.0,10,-20,True,0.07998415811436767,0.05407042599894429,0.9004772869303214
40.0,-10.0,10,-10,True,0.06923864291507316,0.05509715108118576,0.9061231138694423
40.0,-10.0,10,0,True,0.07123706878507749,0.059651792203566555,0.8224253607689012
40.0,-10.0,10,10,True,0.059440444389513944,0.056636258900888345,0.9005192506607007
40.0,-10.0,10,20,True,0.05946735923841902,0.056886551056278205,0.9047734460428879
40.0,-10.0,15,0,True,0.0773834420632833,0.06141318128721575,0.8417135556481263
40.0,-10.0,20,0,True,0.08142917199190698,0.0615910251262449,0.8527785555503145
40.0,-8.0,-10,-20,True,0.07606834466147144,0.05410388079895978,0.8590383148525141
40.0,-8.0,-10,-10,True,0.06561270815876448,0.056340800465931734,0.8458653202173788
40.0,-8.0,-10,0,True,0.06026629726066892,0.0561195968218859,0.8575974392578636
40.0,-8.0,-10,10,True,0.05752702915546819,0.05745894709038237,0.8481714903362203
40.0,-8.0,-10,20,True,0.06114862029789094,0.05647725628785518,0.8510062439666111
40.0,-8.0,0,-20,True,0.066247855942083,0.05689235208360911,0.8775558492274287
40.0,-8.0,0,-10,True,0.06056741338276531,0.05841279162654341,0.8666754757956086
40.0,-8.0,0,0,True,0.05514460920826416,0.058959609744856256,0.8689426234917822
40.0,-8.0,0,10,True,0.05305135768133619,0.05943876930995169,0.8718371436975224
40.0,-8.0,0,20,True,0.05584333924185646,0.05884649159848432,0.8722214520452201
40.0,-8.0,10,-20,True,0.06794188006281654,0.05814392245859421,0.8892053784654852
40.0,-8.0,10,-10,True,0.05944782765540529,0.059569441891198796,0.8800196317425375
40.0,-8.0,10,0,True,0.055472129070735156,0.060056143051988226,0.8829063938673269
40.0,-8.0,10,10,True,0.052412155716749946,0.06015342796875933,0.8873677776931947
40.0,-8.0,10,20,True,0.053357438021750275,0.06015156869652876,0.8859150311567102
40.0,-5.0,-20,0,True,0.06593099856943545,0.066239080129031,0.8428224507504505
40.0,-5.0,-15,0,True,0.05874533307065621,0.06776095623403562,0.8598153006057057
40.0,-5.0,-10,0,True,0.05443020887698857,0.06845257415591634,0.8754529569638908
40.0,-5.0,-5,0,True,0.051393489221441206,0.06890357663731102,0.879576807271869
40.0,-5.0,0,0,True,0.049426354438556856,0.06956099404304068,0.8842306865839543
40.0,-5.0,5,0,True,0.047096715576038395,0.0701241081436994,0.8907120217233797
40.0,-5.0,10,0,True,0.04893212030434458,0.0693091303651238,0.8983825316607672
40.0,-5.0,15,0,True,0.05041966635038074,0.06991629948402131,0.9009759151749968
40.0,-5.0,20,0,True,0.05429491495745421,0.07016013886226728,0.8936595604156932
40.0,-4.0,-10,-20,True,0.06484399148181316,0.05672392932721327,0.8510722254381972
