V_round,AoS_round,dE,dR,fit_used,CD0_fit,k_fit,R2_fit
40.0,-10.0,0,-20,True,0.052319045355147024,0.05110343939314602,0.8842145302961967
40.0,-10.0,0,-10,True,0.043739729253941706,0.05398717822919873,0.891440955138648
40.0,-10.0,0,0,True,0.04548480775268445,0.057186868817152535,0.7800682978185638
40.0,-10.0,0,10,True,0.03387024902534566,0.05282440806584485,0.8878015527779239
40.0,-10.0,0,20,True,0.03553273622784765,0.052349672124541204,0.8907577269187921
40.0,-10.0,5,0,True,0.04960725720763449,0.058813686765692486,0.8050765765930887
40.0,-10.0,10,-20,True,0.05322996661684233,0.053962942042965055,0.9060169200762505
40.0,-10.0,10,-10,True,0.042479140411446924,0.055019630688279635,0.9125780178219286
40.0,-10.0,10,0,True,0.04503547370651442,0.058971138617073746,0.8135260162825202
40.0,-10.0,10,10,True,0.032665351704351135,0.056592102840547345,0.9083913360613732
40.0,-10.0,10,20,True,0.03259287128875441,0.056956144048803024,0.9154047672262533
40.0,-10.0,15,0,True,0.051336628685370596,0.06067326274199599,0.8296090879656335
40.0,-10.0,20,0,True,0.05539157325425337,0.06090893103209211,0.8416360713160144
40.0,-8.0,-10,-20,True,0.06075843308131648,0.054190609190076164,0.8773241697395701
40.0,-8.0,-10,-10,True,0.050317639297093854,0.0564396378174097,0.8643005795473305
40.0,-8.0,-10,0,True,0.04495026310478424,0.0562516238005864,0.876620660780417
40.0,-8.0,-10,10,True,0.04224811164205498,0.0575400915548439,0.8656028406485211
40.0,-8.0,-10,20,True,0.045834336358258995,0.05659317783553191,0.8696112363063467
40.0,-8.0,0,-20,True,0.05100979967955553,0.057007134935693836,0.8939255219200194
40.0,-8.0,0,-10,True,0.045374204630483854,0.058489063145496095,0.882220304661867
40.0,-8.0,0,0,True,0.039961911364169815,0.05902686933766738,0.8840589319836919
40.0,-8.0,0,10,True,0.03784865578522081,0.0595341086927606,0.8873252972335245
40.0,-8.0,0,20,True,0.04063626010211149,0.05893259938077389,0.887787686246576
40.0,-8.0,10,-20,True,0.05281488312254182,0.05821737383734445,0.9024386527874231
40.0,-8.0,10,-10,True,0.04437155035496653,0.05960646906039612,0.8927297065382597
40.0,-8.0,10,0,True,0.04039693276221066,0.06009564052364134,0.8955958288339474
40.0,-8.0,10,10,True,0.037329280426120194,0.06020195812735234,0.9002757905065446
40.0,-8.0,10,20,True,0.038273564786520387,0.060197053528873716,0.8988330395132953
40.0,-5.0,-20,0,True,0.057475403063537656,0.06597135762408746,0.8373101098461878
40.0,-5.0,-15,0,True,0.050372957127255306,0.06751051734222037,0.8537653591566554
40.0,-5.0,-10,0,True,0.04611684603794602,0.0682514174899916,0.8698668578896733
40.0,-5.0,-5,0,True,0.04319112069088,0.06866152978754167,0.8734991942629384
40.0,-5.0,0,0,True,0.04134093553091629,0.06929135991727564,0.8776503522115366
40.0,-5.0,5,0,True,0.03917786014723128,0.06984125002585255,0.8838534850051897
40.0,-5.0,10,0,True,0.041040360515378405,0.06902062039679764,0.8920353189149474
40.0,-5.0,15,0,True,0.04261135865556324,0.06961968719686402,0.8944347388533799
40.0,-5.0,20,0,True,0.04659975922436977,0.06980357821585924,0.8861115208153458
40.0,-4.0,-10,-20,True,0.057266806047221556,0.05678534216061365,0.8674660358235987
40.0,-4.0,-10,-10,True,0.04894976732022182,0.057785570755185846,0.865197802434486
40.0,-4.0,-10,0,True,0.04492078887726283,0.05875331423967506,0.8710518980479985
40.0,-4.0,-10,10,True,0.04471134642529488,0.05889900949049527,0.8737930574154731
40.0,-4.0,-10,20,True,0.05014773340665443,0.057952046805980664,0.8727653432739335
40.0,-4.0,0,-20,True,0.04714932032089012,0.059787872732209646,0.8899836873281552
40.0,-4.0,0,-10,True,0.04401429673554568,0.06012398886527204,0.8876014067707464
40.0,-4.0,0,0,True,0.040414881905188875,0.060651324082226885,0.8919380238149928
40.0,-4.0,0,10,True,0.04111799524848442,0.06047131847426512,0.8914551767628948
40.0,-4.0,0,20,True,0.04519466010094287,0.06005647779234694,0.8927871099042664
40.0,-4.0,10,-20,True,0.04955488588910696,0.060478483817791306,0.9005675795750893
40.0,-4.0,10,-10,True,0.04311071330261379,0.06124574324151658,0.9045117268989676
40.0,-4.0,10,0,True,0.040961905375498535,0.0619833110018407,0.9066868634295991
40.0,-4.0,10,10,True,0.040130151403596485,0.06168096947015098,0.9062032849105699
40.0,-4.0,10,20,True,0.042855348562040325,0.061622241697465094,0.9089499717610632
40.0,0.0,-20,0,True,0.05085334512738366,0.0705468501326442,0.8337281447824507
40.0,0.0,-15,0,True,0.04446133136925948,0.07138753071992726,0.854132321586125
40.0,0.0,-10,-20,True,0.04914339264965315,0.05923862691295492,0.8772860747230671
40.0,0.0,-10,-10,True,0.04228114834593706,0.059648042979354804,0.8774306389600094
40.0,0.0,-10,0,True,0.039906630075702575,0.06840730276159591,0.8545315600345265
