run,hr,min,sec,AoA,AoS,dPb,pBar,temp,B1,B2,B3,B4,B5,B6,rpmWT,rho,q,V,Re,rpsM1,rpsM2,iM1,iM2,dPtQ,tM1,tM2,vM1,vM2,pInf,nu,J_M1,J_M2,FX,FY,FZ,MX,MY,MZ,CFX,CFY,CFZ,CMX,CMY,CMZ,CN,CT,CY,CL,CD,CYaw,CMroll,CMpitch,CMpitch25c,CMyaw,B1_zeroed,B2_zeroed,B3_zeroed,B4_zeroed,B5_zeroed,B6_zeroed,B1_zero,B2_zero,B3_zero,B4_zero,B5_zero,B6_zero,config,source_file,dR,dE,V_round,AoA_round,AoS_round,J,J_round
26.0,13.0,16.0,5.0,-0.0,0.0,103.27,101140.0,292.53999999999996,297.3,-42.6,85.8,109.3,159.0,7.6,243.455,1.2044260525810213,240.91759359866245,20.001344291503734,219530.4157186848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101140.0,1.5031240575946731e-05,inf,inf,2.7302770231207014,-0.5866063132155459,15.98109127192624,-0.22806792194789305,-1.1016757522499547,-0.05038387832119118,0.05218419384825859,-0.011211894361716955,0.3054489920908089,-0.0031212434535663526,-0.12763086579476196,-0.0006895329647070274,0.3054489920908089,0.05218419384825859,0.011211894361716955,0.3054489920908089,0.05218419384825859,0.011211894361716955,-0.006281349159788233,-0.14233913572972925,-0.14233913572972925,-0.0006895329647070274,296.90000000000003,-42.6,90.8,114.8,136.5,7.5,0.4,0.0,-5.0,-5.5,22.5,0.1,tailOff_beta0_balance,raw_tailOff_beta0_balance.txt,0,0,20,-0.0,0,inf,inf
6.0,12.0,56.0,15.0,0.0,0.0,231.83,101151.0,292.69,648.2,-73.7,198.6,240.9,321.8,9.5,356.69,1.2039397255528992,541.5714187437433,29.99442174492518,328948.80446592905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101151.0,1.5043279385279588e-05,inf,inf,5.957054300311241,-1.0587493965751351,34.99079436544621,-0.41978255006508847,-2.385234209745407,-0.06425802762217711,0.050649668050671046,-0.009001983662055436,0.297508135748661,-0.0025556454346530276,-0.12292656160914722,-0.00039120429114302676,0.297508135748661,0.050649668050671046,0.009001983662055436,0.297508135748661,0.050649668050671046,0.009001983662055436,-0.005092881250476501,-0.13720232089311704,-0.13720232089311704,-0.00039120429114302676,647.8000000000001,-73.7,203.6,246.4,299.3,9.4,0.4,0.0,-5.0,-5.5,22.5,0.1,tailOff_beta0_balance,raw_tailOff_beta0_balance.txt,0,0,30,0.0,0,inf,inf
46.0,13.0,32.0,31.0,-0.0,0.0,409.85,101118.0,293.27,1095.7,-174.2,347.5,459.8,518.7,17.4,469.971,1.2011666918607415,960.4192411322717,39.98929829759527,436882.80996386515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101118.0,1.5101120277422455e-05,inf,inf,10.072183187473494,-2.5635766076126933,62.41778003996092,-0.8679610251320734,-4.161489967986029,-0.11935869546952506,0.048290704897081725,-0.012290971990387286,0.2992597076659,-0.0029796916743814066,-0.12093679109993316,-0.0004097558540735763,0.2992597076659,0.048290704897081725,0.012290971990387286,0.2992597076659,0.048290704897081725,0.012290971990387286,-0.0064439386132803395,-0.1345476696169312,-0.1345476696169312,-0.0004097558540735763,1095.3,-174.2,352.5,465.3,496.20000000000005,17.299999999999997,0.4,0.0,-5.0,-5.5,22.5,0.1,tailOff_beta0_balance,raw_tailOff_beta0_balance.txt,0,0,40,-0.0,0,inf,inf
27.0,13.0,16.0,43.0,1.0,0.0,103.22,101144.0,292.51,306.5,-42.0,119.9,141.9,183.0,8.0,243.432,1.204597218134788,240.8009598396521,19.995081411585637,219510.28771638867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101144.0,1.5027911808036259e-05,inf,inf,2.812615515020166,-0.5742886294096863,20.61798791165835,-0.24009412681715964,-0.9709567331111624,-0.051042526134058276,0.053783979845647915,-0.010981781158785179,0.3942655654057623,-0.003287420646149735,-0.11254134602627755,-0.0006988852933188367,0.3951441767265638,0.04689490539332212,0.010981781158785179,0.39426556540576235,0.05378397984564792,0.010981781158785179,-0.006369498921594445,-0.1277005203932689,-0.1277005203932689,-0.0008101717703851267,305.9,-41.9,126.0,148.4,153.3,7.6,0.6,-0.1,-6.1,-6.5,29.7,0.4,tailOff_beta0_balance,raw_tailOff_beta0_balance.txt,0,0,20,1.0,0,inf,inf
7.0,12.0,57.0,7.0,1.0,0.0,231.95,101151.0,292.69,672.2,-73.2,280.4,319.7,368.8,12.0,356.796,1.2039397255528992,541.8527684751257,30.002211877930034,329034.2388497078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101151.0,1.5043279385279588e-05,inf,inf,6.174915231235121,-1.0222622698391428,45.957996825282365,-0.42949508515887524,-2.0997029358418864,-0.07856360085671062,0.052474762841703874,-0.008687239931729575,0.3905535369761004,-0.0026134178758872983,-0.10815509919378788,-0.00047804858767371483,0.3914098646695439,0.04565067161833032,0.008687239931729575,0.3905535369761004,0.052474762841703874,0.008687239931729575,-0.005052828180492017,-0.12294526686205641,-0.12294526686205641,-0.0005663188518415837,671.6,-73.10000000000001,286.5,326.2,339.1,11.6,0.6,-0.1,-6.1,-6.5,29.7,0.4,tailOff_beta0_balance,raw_tailOff_beta0_balance.txt,0,0,30,1.0,0,inf,inf
47.0,13.0,33.0,7.0,1.0,0.0,410.05,101119.0,293.29999999999995,1134.9,-173.2,493.7,601.9,593.4,20.7,470.224,1.2010557089520575,960.8914531919856,40.00097592180848,436935.4386850143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101119.0,1.510371063160034e-05,inf,inf,10.429037182170724,-2.5094077973161286,81.90593321763923,-0.8752273040688013,-3.6644532093194355,-0.13887923531017443,0.049977055642590786,-0.012025349121472365,0.39250194532572064,-0.0030031600826281673,-0.10644010425940106,-0.0004765351513264192,0.3933143852659349,0.04311934041769821,0.012025349121472365,0.39250194532572064,0.049977055642590786,0.012025349121472365,-0.006383250127459889,-0.1205262857396317,-0.1205262857396317,-0.0005880277864217396,1134.3000000000002,-173.1,499.8,608.4,563.6999999999999,20.3,0.6,-0.1,-6.1,-6.5,29.7,0.4,tailOff_beta0_balance,raw_tailOff_beta0_balance.txt,0,0,40,1.0,0,inf,inf
28.0,13.0,17.0,25.0,2.0,0.0,103.27,101141.0,292.48999999999995,320.3,-39.8,154.5,173.7,211.5,8.0,243.677,1.2046438549546674,240.91759359866245,19.999536065291576,219579.31295274492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101141.0,1.502653472922421e-05,inf,inf,2.9390938630176073,-0.5507202922073725,25.44657498297333,-0.25975164521821065,-0.8309833892668577,-0.045841034292416705,0.05617534139837266,-0.01052599946501789,0.48636420057036206,-0.00355485381401275,-0.0962707304908817,-0.0006273614762123637,0.4880284117823899,0.03916725508417983,0.01052599946501789,0.48636420057036217,0.05617534139837266,0.01052599946501789,-0.006495770602215849,-0.11210391720980961,-0.11210391720980961,-0.0008545811886947404,319.7,-39.8,162.5,182.1,174.4,6.8,0.6,0.0,-8.0,-8.4,37.1,1.2,tailOff_beta0_balance,raw_tailOff_beta0_balance.txt,0,0,20,2.0,0,inf,inf
8.0,12.0,57.0,50.0,2.0,0.0,231.86,101153.0,292.69,699.9,-69.1,359.7,395.7,419.9,12.5,356.815,1.2039635303541478,541.6417560516483,29.996072918382023,328973.4173559821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101153.0,1.504298194913068e-05,inf,inf,6.428664576076382,-0.9623216470858814,56.800151673228314,-0.4179624735898335,-1.8014079843275592,-0.07658394808841382,0.05465242162823705,-0.008181047210681575,0.4828788002636343,-0.0025442343330638138,-0.09282616041178846,-0.0004661842208335009,0.4844919855538606,0.03776690175213182,0.008181047210681575,0.48287880026363433,0.05465242162823706,0.008181047210681575,-0.004830862636779084,-0.1082301076730065,-0.1082301076730065,-0.0006351658213527697,699.3,-69.1,367.7,404.09999999999997,382.79999999999995,11.3,0.6,0.0,-8.0,-8.4,37.1,1.2,tailOff_beta0_balance,raw_tailOff_beta0_balance.txt,0,0,30,2.0,0,inf,inf
48.0,13.0,34.0,0.0,2.0,0.0,410.12,101116.0,293.33,1189.7,-164.8,636.2,735.5,682.6,23.1,470.624,1.20089724301886,961.0567282874699,40.00705522446459,436909.62132752326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101116.0,1.510689870292135e-05,inf,inf,10.931242684150373,-2.3576050375191655,101.10108691858491,-0.8564125931826003,-3.135204576387176,-0.14914088182554414,0.052374669294534215,-0.011295951223023421,0.4844038455350062,-0.0029380959656025,-0.09105154133669573,-0.0005116578465639185,0.4859366093987993,0.03543731365118845,0.011295951223023421,0.4844038455350062,0.052374669294534215,0.011295951223023421,-0.006100307454342027,-0.10581349734158586,-0.10581349734158586,-0.0007249971551291072,1189.1000000000001,-164.8,644.2,743.9,645.5,21.900000000000002,0.6,0.0,-8.0,-8.4,37.1,1.2,tailOff_beta0_balance,raw_tailOff_beta0_balance.txt,0,0,40,2.0,0,inf,inf
29.0,13.0,18.0,15.0,3.0,0.0,103.32,101142.0,292.48999999999995,337.2,-41.0,185.0,206.5,243.0,7.5,243.847,1.2046557654939636,241.0342275890443,20.004277714484978,219633.5441004597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101142.0,1.502638616053139e-05,inf,inf,3.093199189104671,-0.5690226832234534,30.121995864674346,-0.24113087718229828,-0.7070298428530699,-0.047224835292955326,0.05909217164822757,-0.010870553111229817,0.5754476324357736,-0.0032984208229746795,-0.08187088184264216,-0.0006459868678455107,0.5777516467646396,0.028894585769442645,0.010870553111229817,0.5754476324357733,0.05909217164822756,0.010870553111229817,-0.006319790807727828,-0.09852618582554647,-0.09852618582554647,-0.0009780795871047008,336.5,-41.1,195.0,216.9,196.5,7.0,0.7,0.1,-10.0,-10.4,46.5,0.5,tailOff_beta0_balance,raw_tailOff_beta0_balance.txt,0,0,20,3.0,0,inf,inf
