run,hr,min,sec,AoA,AoS,dPb,pBar,temp,B1,B2,B3,B4,B5,B6,rpmWT,rho,q,V,Re,rpsM1,rpsM2,iM1,iM2,dPtQ,tM1,tM2,vM1,vM2,pInf,nu,J_M1,J_M2,FX,FY,FZ,MX,MY,MZ,CFX,CFY,CFZ,CMX,CMY,CMZ,CN,CT,CY,CL,CD,CYaw,CMroll,CMpitch,CMpitch25c,CMyaw,B1_zeroed,B2_zeroed,B3_zeroed,B4_zeroed,B5_zeroed,B6_zeroed,B1_zero,B2_zero,B3_zero,B4_zero,B5_zero,B6_zero,config,source_file,dR,dE,V_round,AoA_round,AoS_round,J,J_round
26.0,19.0,10.0,2.0,4.995,-6.0,102.07,100871.0,293.96,420.8,-26.5,266.6,253.1,280.6,64.7,244.526,1.1954200518887983,238.11844724094806,19.95957320658556,216620.96861006072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100871.0,1.5201312851504155e-05,inf,inf,3.9557253247755986,0.2700293466067283,38.756892421131944,-0.009370148507649832,-0.5908961332690055,-0.44485353555668966,0.07649514407301433,0.005221781614423741,0.7494741990825635,-0.00012974343378874514,-0.06926096644954066,-0.006159648930757956,0.7532882619849831,0.010948813307601904,-0.005221781614423741,0.7494741990825635,0.07662192047763833,0.0028027437090140366,0.0018732478725303234,-0.09082134986777858,-0.09082134986777858,-0.006019407374307518,430.40000000000003,-35.9,269.6,251.29999999999998,275.6,68.4,-9.6,9.4,-3.0,1.8,5.0,-3.7,tailOff_alfa5_betaSweep_balance,raw_tailOff_alfa5_betaSweep_balance.txt,0,0,20,5.0,-6,inf,inf
47.0,19.0,18.0,25.0,4.995,-6.0,230.19,100872.0,293.87,860.1,318.0,702.0,494.6,565.7,-71.9,360.548,1.1957980132945514,537.7264393143222,29.989331121147806,325653.77629615547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100872.0,1.5192911244731047e-05,inf,inf,7.991611040027402,4.080817600156418,87.31448785113744,0.8681952821073151,-1.1454728213231036,0.4494743334079732,0.06843428412693156,0.03494512304471836,0.7476971088900449,0.005323386346316642,-0.05945574694679245,0.002755976194291299,0.7508160711805705,0.003073295213578839,-0.03494512304471836,0.7476971088900449,0.07171215396865038,-0.027600359449700705,0.014875191803269067,-0.07874415306210021,-0.07874415306210021,0.004066585083677868,869.7,308.6,705.0,492.8,560.7,-68.2,-9.6,9.4,-3.0,1.8,5.0,-3.7,tailOff_alfa5_betaSweep_balance,raw_tailOff_alfa5_betaSweep_balance.txt,0,0,30,5.0,-6,inf,inf
5.0,18.0,59.0,36.0,4.995,-6.0,407.77,100879.0,294.26,1323.5,1359.2,1421.6,748.6,886.4,-581.0,473.227,1.1942960244761132,955.5084551624864,40.00149950760588,433385.6890488613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100879.0,1.522762051988251e-05,inf,inf,12.245871878119738,14.413185326397095,154.9467023825832,4.213198258615367,-1.471054161542483,3.7762104544969484,0.059014123067796236,0.06945863072197628,0.7467041836108904,0.014538155747996662,-0.042969922427606326,0.013030275898464852,0.7490067145388214,-0.006224638080061885,-0.06945863072197628,0.7467041836108903,0.06595124145692485,-0.0629094734799399,0.03285118681595368,-0.05960322818644373,-0.05960322818644373,0.015951167323852204,1333.1,1349.8,1424.6,746.8000000000001,881.4,-577.3,-9.6,9.4,-3.0,1.8,5.0,-3.7,tailOff_alfa5_betaSweep_balance,raw_tailOff_alfa5_betaSweep_balance.txt,0,0,40,5.0,-6,inf,inf
68.0,19.0,27.0,7.0,4.995,-6.0,633.4,100871.0,294.84999999999997,2059.2,1977.5,2199.7,1193.2,1363.1,-817.9,585.85,1.1918116956188949,1490.5447417021078,50.013089652995276,539890.3061916206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100871.0,1.5282995843343416e-05,inf,inf,19.00407258324307,21.354416794548175,241.71618527176503,6.126297514617394,-2.4139878002604362,5.326960551507298,0.058708697429885305,0.06596954357500387,0.7467263831405797,0.0135514267721884,-0.04520229604269085,0.011783286015712843,0.7490022367151242,-0.006530836689638511,-0.06596954357500387,0.7467263831405797,0.06528278005493567,-0.059471425590001195,0.03099710418880603,-0.061749516678885244,-0.061749516678885244,0.01453737551973514,2068.7999999999997,1968.1,2202.7,1191.4,1358.1,-814.1999999999999,-9.6,9.4,-3.0,1.8,5.0,-3.7,tailOff_alfa5_betaSweep_balance,raw_tailOff_alfa5_betaSweep_balance.txt,0,0,50,5.0,-6,inf,inf
27.0,19.0,10.0,25.0,4.995,-5.0,102.76,100872.0,293.92999999999995,393.5,31.1,270.3,250.9,275.5,18.8,244.583,1.1955539147649776,239.72794011270767,20.02579387832885,217381.14806359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100872.0,1.519841166430528e-05,inf,inf,3.80025443313896,0.5550302654080412,38.71700724483641,0.16769823662666997,-0.506247974816532,-0.15960926472001324,0.07299528385309967,0.010661020856189541,0.7436762415523268,0.0023064380697613743,-0.05894067244373273,-0.0021951863766843807,0.7472075947000277,0.007967065757750691,-0.010661020856189541,0.7436762415523267,0.07364668395132937,-0.004258494271888503,0.005482240062743386,-0.07951460987031955,-0.07951460987031955,-0.0017244030343747082,413.5,15.8,274.3,248.4,269.5,24.6,-20.0,15.3,-4.0,2.5,6.0,-5.8,tailOff_alfa5_betaSweep_balance,raw_tailOff_alfa5_betaSweep_balance.txt,0,0,20,5.0,-5,inf,inf
48.0,19.0,18.0,44.0,4.995,-5.0,230.53,100870.0,293.87,772.4,643.6,755.0,448.5,531.0,-281.7,360.331,1.1957743040786482,538.5235487427908,30.01184805462325,325891.8257782782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100870.0,1.519321248219005e-05,inf,inf,7.280066492106002,6.620705265939952,86.87274729568242,1.910346894066438,-0.8592449709263619,1.8041776679899246,0.06224886367854388,0.05661093617787699,0.7428132434852474,0.011696057458871752,-0.044533080836863394,0.011046038673062863,0.7454121960454732,-0.002663402524649021,-0.05661093617787699,0.7428132434852472,0.06694595614902438,-0.050970168525310035,0.026585238372445155,-0.06207810783855114,-0.06207810783855114,0.01341171736738849,792.4,628.3000000000001,759.0,446.0,525.0,-275.9,-20.0,15.3,-4.0,2.5,6.0,-5.8,tailOff_alfa5_betaSweep_balance,raw_tailOff_alfa5_betaSweep_balance.txt,0,0,30,5.0,-5,inf,inf
6.0,18.0,59.0,59.0,4.995,-5.0,407.77,100878.0,294.28999999999996,1352.5,1052.8,1328.1,825.7,910.9,-466.9,472.9,1.1941624399357855,955.5084551624864,40.00373682152329,433327.3099429254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100878.0,1.5230523835868825e-05,inf,inf,12.609453360001767,10.864675765870913,154.5463882563432,3.212088315982674,-1.5481587547157059,3.0147238363084354,0.06076625983114871,0.05235799615741661,0.7447750284354296,0.011083703483116717,-0.04522217015177678,0.010402673213829228,0.74723744217532,-0.004311186164740195,-0.05235799615741661,0.7447750284354296,0.06509832591053444,-0.04686262966514546,0.024837075545409894,-0.06234932085824918,-0.06234932085824918,0.012613108578023113,1372.5,1037.5,1332.1,823.2,904.9,-461.09999999999997,-20.0,15.3,-4.0,2.5,6.0,-5.8,tailOff_alfa5_betaSweep_balance,raw_tailOff_alfa5_betaSweep_balance.txt,0,0,40,5.0,-5,inf,inf
69.0,19.0,28.0,13.0,4.995,-5.0,632.73,100867.0,294.98999999999995,2088.5,1516.8,2072.8,1312.5,1389.7,-645.2,584.987,1.1911988324983092,1488.9489964848703,49.99916815650255,539264.7159768139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100867.0,1.5296466276359256e-05,inf,inf,19.370872628218926,16.067193437880174,241.91226543026627,4.519974525380119,-2.4677468097424047,4.181953146499107,0.05990597558897927,0.04968908300346186,0.7481330627526142,0.01000894081836186,-0.046258465155103824,0.009260433065151327,0.7505078197622881,-0.005460583350821169,-0.04968908300346186,0.7481330627526143,0.06400870420137145,-0.0442788512436088,0.023116463686326087,-0.06314314219433093,-0.06314314219433093,0.011316131275084863,2108.5,1501.5,2076.8,1310.0,1383.7,-639.4000000000001,-20.0,15.3,-4.0,2.5,6.0,-5.8,tailOff_alfa5_betaSweep_balance,raw_tailOff_alfa5_betaSweep_balance.txt,0,0,50,5.0,-5,inf,inf
28.0,19.0,10.0,45.0,4.995,-4.0,102.83,100870.0,293.90999999999997,349.9,222.2,310.0,219.7,254.4,-101.7,244.494,1.1956115638787126,239.89122446004126,20.032129772715216,217471.84923964774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100870.0,1.5196879418792286e-05,inf,inf,3.45499741586356,2.0792829859500213,38.72311019569686,0.602663289924806,-0.4321357177876024,0.6083351213872559,0.06631841632931888,0.039911681003164126,0.7432871966077705,0.008283089088883182,-0.050277797441286284,0.00836104353888206,0.7462386803347695,0.001349428652877127,-0.039911681003164126,0.7432871966077707,0.06894096612827373,-0.035188319286766384,0.01873015088433816,-0.06896983993728653,-0.06896983993728653,0.010029946176449532,376.0,202.29999999999998,315.0,216.79999999999998,247.20000000000002,-93.10000000000001,-26.1,19.9,-5.0,2.9,7.2,-8.6,tailOff_alfa5_betaSweep_balance,raw_tailOff_alfa5_betaSweep_balance.txt,0,0,20,5.0,-4,inf,inf
49.0,19.0,19.0,12.0,4.995,-4.0,230.58,100877.0,293.87,775.6,477.8,709.9,493.1,538.7,-218.0,359.494,1.1958572863343095,538.6407716199145,30.014072870791875,325938.6018985613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100877.0,1.5192158203341792e-05,inf,inf,7.366163520493105,4.722624005734094,87.04397554655215,1.3420926080543116,-0.8650762638470768,1.368441272691349,0.06297133680959091,0.04037243350120921,0.7441153710664304,0.008215144679662884,-0.044825548603843766,0.008376428700460068,0.7467722834111878,-0.00205704782615454,-0.04037243350120921,0.7441153710664306,0.06563418039556464,-0.035881429879520976,0.01879049621289847,-0.06257420680204093,-0.06257420680204093,0.010050664214747934,801.7,457.90000000000003,714.9,490.20000000000005,531.5,-209.4,-26.1,19.9,-5.0,2.9,7.2,-8.6,tailOff_alfa5_betaSweep_balance,raw_tailOff_alfa5_betaSweep_balance.txt,0,0,30,5.0,-4,inf,inf
