run,hr,min,sec,AoA,AoS,dPb,pBar,temp,B1,B2,B3,B4,B5,B6,rpmWT,rho,q,V,Re,rpsM1,rpsM2,iM1,iM2,dPtQ,tM1,tM2,vM1,vM2,pInf,nu,J_M1,J_M2,FX,FY,FZ,MX,MY,MZ,CFX,CFY,CFZ,CMX,CMY,CMZ,CN,CT,CY,CL,CD,CYaw,CMroll,CMpitch,CMpitch25c,CMyaw,B1_zeroed,B2_zeroed,B3_zeroed,B4_zeroed,B5_zeroed,B6_zeroed,B1_zero,B2_zero,B3_zero,B4_zero,B5_zero,B6_zero,config,source_file,dR,dE,V_round,AoA_round,AoS_round,J,J_round
46.0,15.0,12.0,32.0,-0.0,-7.0,231.35,101031.0,293.25,768.7,221.2,321.2,134.6,360.2,3.3,359.887,1.2002150814507395,540.4460331452117,30.009697985444674,327613.28668387857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101031.0,1.5112296231153772e-05,inf,inf,7.093188022415846,3.4890875960860366,36.874892202689054,0.5931281308297228,-2.848132426969377,-0.03223163055791964,0.060435193876664184,0.02972763229393522,0.31418048589829906,0.003618496395036382,-0.14708835334605994,-0.00019663548720379143,0.31418048589829906,0.060435193876664184,-0.02972763229393522,0.31418048589829906,0.06360760613463176,-0.022140849634441837,0.01199731779789381,-0.16412219213055468,-0.16412219213055468,-0.00019663548720379143,771.5,214.29999999999998,324.2,134.0,356.0,5.8,-2.8,6.9,-3.0,0.6,4.2,-2.5,tailOff_alfa0_balance,raw_tailOff_alfa0_balance.txt,0,0,30,-0.0,-7,inf,inf
4.0,14.0,36.0,31.0,-0.0,-7.0,409.43,101060.0,293.69,966.6,1939.5,922.6,-30.2,424.4,-880.6,472.717,1.1987609395313181,959.4276078567,40.00873423743121,435737.19770587556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101060.0,1.5148182045108403e-05,inf,inf,8.907374037988133,20.002392588955665,65.21313517868036,5.578406823741282,-3.928591319227851,5.740922648027195,0.042750210684923,0.09599984167427372,0.3129850903782899,0.019170344955268027,-0.1142865394157897,0.01972883495262559,0.3129850903782899,0.042750210684923,-0.09599984167427372,0.3129850903782899,0.0541309947690179,-0.0900743333053733,0.04622818528839907,-0.1263358131931895,-0.1263358131931895,0.01972883495262559,969.4,1932.6,925.6,-30.8,420.2,-878.1,-2.8,6.9,-3.0,0.6,4.2,-2.5,tailOff_alfa0_balance,raw_tailOff_alfa0_balance.txt,0,0,40,-0.0,-7,inf,inf
26.0,14.0,54.0,24.0,-0.0,-6.0,102.78,101040.0,293.41999999999996,356.3,-68.3,94.7,102.3,174.9,80.0,244.136,1.1996265628047782,239.7745927371001,19.99371706553031,218064.8904495956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101040.0,1.5126488948508548e-05,inf,inf,3.3426031875505116,-0.22008790692245284,16.432831727403705,-0.1804741199119081,-1.3135641166912446,-0.5469805422698908,0.06419222689806178,-0.0042266257961175065,0.31558040354654776,-0.0024816682600218016,-0.15290389734283366,-0.0075214343821888635,0.31558040354654776,0.06419222689806178,0.0042266257961175065,0.31558040354654776,0.06339877246329507,0.010913386729150147,-0.0036729552865908018,-0.17099666703644592,-0.17099666703644592,-0.0075214343821888635,363.5,-78.7,98.2,101.39999999999999,169.9,84.0,-7.2,10.4,-3.5,0.9,5.0,-4.0,tailOff_alfa0_balance,raw_tailOff_alfa0_balance.txt,0,0,20,-0.0,-6,inf,inf
47.0,15.0,13.0,17.0,-0.0,-6.0,231.37,101028.0,293.27,701.3,384.8,346.1,110.2,326.9,-124.1,359.559,1.2000975943482564,540.4929237860937,30.012468792578005,327594.1812630994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101028.0,1.5114572991768658e-05,inf,inf,6.51363230608717,4.491383664779839,36.07649231173597,0.8386138669490639,-2.6802157632657924,0.7879982668377025,0.05549246383327636,0.038264048977134264,0.307351313485961,0.005115687211212481,-0.13840449203604366,0.00480692344235238,0.307351313485961,0.05549246383327636,-0.038264048977134264,0.307351313485961,0.05918815254810344,-0.03225389254577579,0.015900522994955847,-0.15404520768625726,-0.15404520768625726,0.00480692344235238,708.5,374.40000000000003,349.6,109.3,321.9,-120.1,-7.2,10.4,-3.5,0.9,5.0,-4.0,tailOff_alfa0_balance,raw_tailOff_alfa0_balance.txt,0,0,30,-0.0,-6,inf,inf
5.0,14.0,37.0,13.0,-0.0,-6.0,409.19,101063.0,293.71999999999997,1012.5,1604.3,817.6,38.3,452.0,-745.2,472.179,1.1986740823637103,958.8609676005082,39.99836694790603,435558.3231439652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101063.0,1.5150476187422077e-05,inf,inf,9.371360259626526,16.287869255639272,63.65412255726011,4.462945388986998,-4.067596850906908,4.845112124833706,0.045003653743555846,0.07821848780683958,0.3056832745250759,0.015346095200338519,-0.11840027290903796,0.016660197569858527,0.3056832745250759,0.045003653743555846,-0.07821848780683958,0.3056832745250759,0.05293317734910728,-0.0730858359792548,0.03739220816537257,-0.13108468630142975,-0.13108468630142975,0.016660197569858527,1019.7,1593.8999999999999,821.1,37.4,447.0,-741.2,-7.2,10.4,-3.5,0.9,5.0,-4.0,tailOff_alfa0_balance,raw_tailOff_alfa0_balance.txt,0,0,40,-0.0,-6,inf,inf
27.0,14.0,55.0,2.0,-0.0,-4.995,102.83,101037.0,293.4,312.2,40.3,105.4,88.4,160.8,6.0,244.054,1.1996727161460865,239.89122446004126,19.99819447737676,218133.614828304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101037.0,1.5125109625195748e-05,inf,inf,3.0325038755353986,0.5438684617410364,15.910108643042319,0.1932022425281639,-1.190776020260911,-0.08269696337079392,0.05820868450281109,0.010439514341898036,0.30539334240580024,0.0026553988168625084,-0.13854350168306476,-0.001136598705167293,0.30539334240580024,0.05820868450281109,-0.010439514341898036,0.30539334240580024,0.058896581456004286,-0.005331707422462957,0.005597806921835517,-0.15494979219157018,-0.15494979219157018,-0.001136598705167293,329.8,24.199999999999996,110.4,87.0,154.20000000000002,12.8,-17.6,16.1,-5.0,1.4,6.6,-6.8,tailOff_alfa0_balance,raw_tailOff_alfa0_balance.txt,0,0,20,-0.0,-5,inf,inf
48.0,15.0,14.0,21.0,-0.0,-4.995,231.28,101028.0,293.28,589.1,735.5,397.2,58.5,279.5,-357.0,358.858,1.2000566744902932,540.281916193653,30.007121392639032,327516.00686410256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101028.0,1.5115487025159998e-05,inf,inf,5.576767333583989,7.1588112124802326,34.889928930093895,1.9509242303073302,-2.3297512814236327,2.2884827324793764,0.047529459484968666,0.06101284258983946,0.297358552781976,0.011905617532478303,-0.12035373400619728,0.013965586012680909,0.297358552781976,0.047529459484968666,-0.06101284258983946,0.297358552781976,0.05266127233882899,-0.05664280073832412,0.029102268321421626,-0.13375005324417932,-0.13375005324417932,0.013965586012680909,606.7,719.4,402.2,57.1,272.9,-350.2,-17.6,16.1,-5.0,1.4,6.6,-6.8,tailOff_alfa0_balance,raw_tailOff_alfa0_balance.txt,0,0,30,-0.0,-5,inf,inf
6.0,14.0,38.0,21.0,-0.0,-5.0,409.32,101058.0,293.76,1046.4,1204.4,705.9,122.5,479.0,-568.4,471.531,1.198451568980376,959.1678970775562,40.00848175252553,435541.73375650716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101058.0,1.5154884660252491e-05,inf,inf,9.78017712480733,12.032388827396911,62.663456555323855,3.1216429823616783,-4.166963643872459,3.670585470889005,0.04695186703426348,0.05776409906682816,0.30082954966430353,0.010730514675242527,-0.12125384462086518,0.012617481077963642,0.30082954966430353,0.04695186703426348,-0.05776409906682816,0.30082954966430353,0.051807673963360605,-0.05345216438566004,0.027011497458949027,-0.13448736771214284,-0.13448736771214284,0.012617481077963642,1064.0,1188.3000000000002,710.9,121.1,472.4,-561.6,-17.6,16.1,-5.0,1.4,6.6,-6.8,tailOff_alfa0_balance,raw_tailOff_alfa0_balance.txt,0,0,40,-0.0,-5,inf,inf
28.0,14.0,55.0,43.0,-0.0,-4.005,102.81,101033.0,293.35999999999996,283.5,114.0,117.5,80.8,149.4,-49.4,243.913,1.1997887921417605,239.84457174310023,19.995282501532014,218145.956792762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101033.0,1.5122051625455935e-05,inf,inf,2.8190429864971973,0.9908653236210299,15.881509287268074,0.3275907631646286,-1.1230060606813017,0.2646095852136789,0.0541218440603255,0.019023285131397075,0.3049036758946877,0.004503329343855594,-0.13068406874369443,0.0036375387945824784,0.3049036758946877,0.0541218440603255,-0.019023285131397075,0.3049036758946877,0.05531832963705215,-0.015196768993673003,0.009865098725136835,-0.1459384711424782,-0.1459384711424782,0.0036375387945824784,306.6,93.4,123.0,78.8,142.1,-40.5,-23.1,20.6,-5.5,2.0,7.3,-8.9,tailOff_alfa0_balance,raw_tailOff_alfa0_balance.txt,0,0,20,-0.0,-4,inf,inf
49.0,15.0,15.0,18.0,-0.0,-4.005,231.45,101026.0,293.28999999999996,598.8,537.3,347.5,108.8,290.1,-271.3,357.982,1.1999920013203167,540.6804867198157,30.018996504589254,327619.32125298306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101026.0,1.5116700336804478e-05,inf,inf,5.7171724013314735,5.008004229054995,35.16993238833016,1.2879734241011978,-2.3484463139165968,1.71388653217481,0.048690179274153714,0.042650563355693026,0.29952399417741055,0.007854131375939318,-0.12123007716710829,0.010451372470319194,0.29952399417741055,0.048690179274153714,-0.042650563355693026,0.29952399417741055,0.051550141651859026,-0.03914571506538719,0.019875319257811545,-0.13495354872304766,-0.13495354872304766,0.010451372470319194,621.9,516.6999999999999,353.0,106.8,282.8,-262.40000000000003,-23.1,20.6,-5.5,2.0,7.3,-8.9,tailOff_alfa0_balance,raw_tailOff_alfa0_balance.txt,0,0,30,-0.0,-4,inf,inf
