run,hr,min,sec,AoA,AoS,dPb,pBar,temp,B1,B2,B3,B4,B5,B6,rpmWT,rho,q,V,Re,rpsM1,rpsM2,iM1,iM2,dPtQ,tM1,tM2,vM1,vM2,pInf,nu,J_M1,J_M2,FX,FY,FZ,MX,MY,MZ,CFX,CFY,CFZ,CMX,CMY,CMZ,CN,CT,CY,CL,CD,CYaw,CMroll,CMpitch,CMpitch25c,CMyaw,B1_zeroed,B2_zeroed,B3_zeroed,B4_zeroed,B5_zeroed,B6_zeroed,B1_zero,B2_zero,B3_zero,B4_zero,B5_zero,B6_zero,config,source_file,dR,dE,V_round,AoA_round,AoS_round,J,J_round
29.0,18.0,41.0,30.0,0.0,-3.0,229.75,100881.0,294.59,615.2,345.0,294.6,155.1,296.8,-188.3,357.201,1.1929818241950458,536.6949018176438,29.99589462525845,324343.96538737835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100881.0,1.5257603940264013e-05,inf,inf,5.821704123162709,2.9834378293088784,34.956140048041505,0.7253060102705965,-2.350171667964443,1.1712876794320202,0.04994861388997546,0.025597072789734904,0.2999140295359072,0.004455800747314123,-0.12222007832191824,0.007195617357956143,0.2999140295359072,0.04994861388997546,-0.025597072789734904,0.2999140295359072,0.05121980833205305,-0.022947884420150475,0.011670411693133893,-0.1362982434097503,-0.1362982434097503,0.007195617357956143,633.2,325.7,301.1,151.79999999999998,291.1,-179.5,-18.0,19.3,-6.5,3.3,5.7,-8.8,tailOff_alfa0_V50_balance,raw_tailOff_alfa0_V50_balance.txt,0,0,30,0.0,-3,inf,inf
8.0,18.0,31.0,53.0,0.0,-3.0,632.87,100888.0,295.17999999999995,1653.5,791.3,813.5,483.2,752.9,-445.8,580.961,1.190679929484009,1489.2824323504417,50.01566121089656,538939.5589081935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100888.0,1.5310743892672773e-05,inf,inf,15.367653230186098,6.929506018541917,98.16233731922252,1.7941487613840126,-6.481751831730527,2.850903356009789,0.04751505832212021,0.02142525457092937,0.30350692541635477,0.003972037487162009,-0.12147468278596081,0.006311569723801257,0.30350692541635477,0.04751505832212021,-0.02142525457092937,0.30350692541635477,0.04857125177177344,-0.018909145990938098,0.010010809084764007,-0.1348669430134469,-0.1348669430134469,0.006311569723801257,1671.5,772.0,820.0,479.9,747.1999999999999,-437.0,-18.0,19.3,-6.5,3.3,5.7,-8.8,tailOff_alfa0_V50_balance,raw_tailOff_alfa0_V50_balance.txt,0,0,50,0.0,-3,inf,inf
30.0,18.0,41.0,49.0,0.0,-2.0,229.96,100880.0,294.56,625.5,206.4,258.3,187.8,299.2,-126.7,357.144,1.1930914987641899,537.1872242969189,30.008270085264623,324533.1453198203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100880.0,1.5255001020923343e-05,inf,inf,5.867184673698994,1.5414877729705194,34.8018968935561,0.33249079123478603,-2.3547959505018095,0.7707758700909606,0.05029268982359415,0.013213418486790683,0.298317012857352,0.0020407316569884446,-0.12234833004134281,0.004730797844643796,0.298317012857352,0.05029268982359415,-0.013213418486790683,0.298317012857352,0.05072319453072514,-0.011450179666604722,0.005764972879005325,-0.13652347395238917,-0.13652347395238917,0.004730797844643796,638.1,188.0,264.40000000000003,184.60000000000002,294.4,-118.3,-12.6,18.4,-6.1,3.2,4.8,-8.4,tailOff_alfa0_V50_balance,raw_tailOff_alfa0_V50_balance.txt,0,0,30,0.0,-2,inf,inf
9.0,18.0,32.0,12.0,0.0,-2.0,632.48,100889.0,295.21,1634.6,454.5,736.7,563.0,737.8,-284.7,580.557,1.1905707303232562,1488.3535798080945,50.00235456155969,538704.4832280023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100889.0,1.531334988059392e-05,inf,inf,15.144958553074542,3.5524290193237675,97.98768654805468,0.7835101777607849,-6.4310487725246155,1.8000956411277926,0.0468557349001007,0.01099056638534466,0.30315600061102493,0.0017356832864883767,-0.12059967238038803,0.003987690277764336,0.30315600061102493,0.0468557349001007,-0.01099056638534466,0.30315600061102493,0.0472107568877231,-0.009348629663618548,0.004833407045599803,-0.133806100344302,-0.133806100344302,0.003987690277764336,1647.1999999999998,436.1,742.8000000000001,559.8,733.0,-276.3,-12.6,18.4,-6.1,3.2,4.8,-8.4,tailOff_alfa0_V50_balance,raw_tailOff_alfa0_V50_balance.txt,0,0,50,0.0,-2,inf,inf
31.0,18.0,42.0,8.0,0.0,-1.0,229.9,100879.0,294.53999999999996,629.7,72.1,224.3,218.8,303.4,-65.0,357.045,1.1931606850082879,537.046560314943,30.003471029374552,324517.085092412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100879.0,1.525331621685139e-05,inf,inf,5.932880544878616,0.14596578750331113,34.70875508811972,-0.10195928545595695,-2.3742994599572085,0.3592611344398153,0.050869145909614985,0.0012515261155438796,0.2975965407634509,-0.0006259603135729124,-0.12339398657406182,0.0022056177753977013,0.2975965407634509,0.050869145909614985,-0.0012515261155438796,0.2975965407634509,0.05088324043473806,-0.0003635464925225007,-0.0002732139629900775,-0.13773160634405318,-0.13773160634405318,0.0022056177753977013,645.2,51.89999999999999,230.9,215.0,298.2,-55.4,-15.5,20.2,-6.6,3.8,5.2,-9.6,tailOff_alfa0_V50_balance,raw_tailOff_alfa0_V50_balance.txt,0,0,30,0.0,-1,inf,inf
10.0,18.0,32.0,29.0,0.0,-0.995,632.37,100888.0,295.25,1634.4,58.1,633.3,662.5,739.7,-115.2,580.41,1.1903976344964935,1488.0915983027755,50.00158860665264,538561.5637663694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100888.0,1.5317178985561736e-05,inf,inf,15.17098411099602,-0.694753800797935,97.79066813765033,-0.419565750730707,-6.438218757410274,0.6822845571053247,0.04694451644300277,-0.0021498197471420373,0.30259972555325265,-0.0009296132822824602,-0.12075538460173363,0.001511707725134142,0.30259972555325265,0.04694451644300277,0.0021498197471420373,0.30259972555325265,0.046900105934740345,0.0029646943051001226,-0.001535546359344709,-0.13398683590704563,-0.13398683590704563,0.001511707725134142,1649.9,37.900000000000006,639.9,658.7,734.5,-105.60000000000001,-15.5,20.2,-6.6,3.8,5.2,-9.6,tailOff_alfa0_V50_balance,raw_tailOff_alfa0_V50_balance.txt,0,0,50,0.0,-1,inf,inf
32.0,18.0,42.0,26.0,0.0,0.0,229.98,100879.0,294.53,633.1,-61.8,192.8,249.8,306.8,2.9,357.13,1.1932011956756226,537.2341123649497,30.008200187158376,324587.7700694933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100879.0,1.5252398235316404e-05,inf,inf,5.956193646811261,-1.1806082635817001,34.76518379054657,-0.49298982954002346,-2.367487270879029,-0.08854747965872334,0.05105120636942455,-0.010119126354769309,0.2979763045669838,-0.0030255639330582854,-0.12299699831507523,-0.0005434312125031284,0.2979763045669838,0.05105120636942455,0.010119126354769309,0.2979763045669838,0.05105120636942455,0.010119126354769309,-0.0058776697328483726,-0.1373859323660757,-0.1373859323660757,-0.0005434312125031284,647.7,-84.19999999999999,199.8,246.0,300.6,13.1,-14.6,22.4,-7.0,3.8,6.2,-10.2,tailOff_alfa0_V50_balance,raw_tailOff_alfa0_V50_balance.txt,0,0,30,0.0,0,inf,inf
11.0,18.0,32.0,45.0,0.0,-0.005,632.55,100888.0,295.27,1630.1,-331.4,527.8,762.8,739.5,46.5,580.288,1.1903170033701012,1488.5202958945356,50.01048420313586,538592.7207505493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100888.0,1.5319017768606163e-05,inf,inf,15.124358368030329,-4.941724106526905,97.47833755890454,-1.5639934986412019,-6.403998073157389,-0.38126327524415643,0.04678676092987242,-0.015287079208740822,0.30154639054640553,-0.0034642732342192247,-0.12007894762950805,-0.00084450489133529,0.30154639054640553,0.04678676092987242,0.015287079208740822,0.30154639054640553,0.046785426702397305,0.015291162065649606,-0.007772981885984463,-0.13326593507517706,-0.13326593507517706,-0.00084450489133529,1644.6999999999998,-353.79999999999995,534.8,759.0,733.3,56.7,-14.6,22.4,-7.0,3.8,6.2,-10.2,tailOff_alfa0_V50_balance,raw_tailOff_alfa0_V50_balance.txt,0,0,50,0.0,0,inf,inf
33.0,18.0,42.0,45.0,0.0,1.0,229.73,100881.0,294.53,615.6,-150.8,181.7,263.7,296.8,69.1,356.979,1.1932248517625321,536.6480141753365,29.99152962319785,324413.8822669836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100881.0,1.5252095851354403e-05,inf,inf,5.791571047237738,-1.823179144496487,34.70942872401069,-0.7804298462170752,-2.334539319921072,-0.5291422353347318,0.049694421906506,-0.01564374033898163,0.2978233334403195,-0.004794864059097662,-0.12141772954783414,-0.003250984183466754,0.2978233334403195,0.049694421906506,0.01564374033898163,0.2978233334403195,0.049959874119944535,0.01477407047277766,-0.009204098709101875,-0.1354242498706049,-0.1354242498706049,-0.003250984183466754,629.8000000000001,-176.70000000000002,189.5,259.7,289.8,80.69999999999999,-14.2,25.9,-7.8,4.0,7.0,-11.6,tailOff_alfa0_V50_balance,raw_tailOff_alfa0_V50_balance.txt,0,0,30,0.0,1,inf,inf
12.0,18.0,33.0,2.0,0.0,1.0,632.19,100883.0,295.28999999999996,1616.5,-586.2,485.8,801.6,733.4,218.0,580.144,1.1901773951603376,1487.6629037095904,49.99901122600927,538377.8491007594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100883.0,1.5321615971778956e-05,inf,inf,14.995863242440501,-6.931313032409978,97.15325792341686,-2.365470367713319,-6.35905512662138,-1.509237783708586,0.0464160007679389,-0.021454172116256744,0.3007139783469504,-0.005242578401768369,-0.11930495944101281,-0.0033449150393087134,0.3007139783469504,0.0464160007679389,0.021454172116256744,0.3007139783469504,0.046783358317749345,0.020640833631332487,-0.01128950049535711,-0.13238744703450997,-0.13238744703450997,-0.0033449150393087134,1630.7,-612.1,493.6,797.6,726.4,229.6,-14.2,25.9,-7.8,4.0,7.0,-11.6,tailOff_alfa0_V50_balance,raw_tailOff_alfa0_V50_balance.txt,0,0,50,0.0,1,inf,inf
