run,hr,min,sec,AoA,AoS,dPb,pBar,temp,B1,B2,B3,B4,B5,B6,rpmWT,rho,q,V,Re,rpsM1,rpsM2,iM1,iM2,dPtQ,tM1,tM2,vM1,vM2,pInf,nu,J_M1,J_M2,FX,FY,FZ,MX,MY,MZ,CFX,CFY,CFZ,CMX,CMY,CMZ,CN,CT,CY,CL,CD,CYaw,CMroll,CMpitch,CMpitch25c,CMyaw,B1_zeroed,B2_zeroed,B3_zeroed,B4_zeroed,B5_zeroed,B6_zeroed,B1_zero,B2_zero,B3_zero,B4_zero,B5_zero,B6_zero,config,source_file,dR,dE,V_round,AoA_round,AoS_round,J,J_round,CT_props_total_BEM,CFt_thrust_BEM,Tc_star_BEM,CFt_aero_BEM,CD_aero_BEM,CL_aero_BEM,CYaw_aero_BEM,CT_props_total_EXP,CFt_thrust_EXP,Tc_star_EXP,CFt_aero_EXP,CD_aero_EXP,CL_aero_EXP,CYaw_aero_EXP,CT_propoff_inv,delta_CT,delta_T,CT_one_prop_delta,CT_both_prop_delta,propoff_match_found,CD_modeloff,CYaw_modeloff,CL_modeloff,CMroll_modeloff,CMpitch_modeloff,CMyaw_modeloff,modeloff_correction_found,CD_aero_BEM_uncorrected,CYaw_aero_BEM_uncorrected,CL_aero_BEM_uncorrected,CMroll_uncorrected,CMpitch_uncorrected,CMyaw_uncorrected,CMpitch25c_uncorrected,matched_fit_velocity,velocity_match_error,fit_found,fit_match_type,matched_fit_AoS,matched_fit_dR,matched_fit_source_row,CD0_fit,k_fit,esb,CL2_fit,CDi_fit,CDsep_fit,ewb
10.0,12.0,54.0,31.0,2.496,0.0,413.52,101160.0,290.76,666.6,1017.6,1128.5,547.2,255.6,-757.8,0.0,1.2120390414597149,969.0849217266068,39.98872997496133,443774.89473037096,98.43,98.43,7.41,6.7,0.0,22.707,22.598,30.171,28.596,101160.0,1.4866379727834744e-05,1.9993389310082328,1.9993389310082328,6.235263793043559,6.93631427386736,109.03741205687894,-2.125878060142752,-3.5196654680835637,4.957148835961805,0.0296274160721898,0.0329585204123379,0.518101059019845,-0.0072328335232335,-0.1013701273480528,0.0168656109457166,0.5188997813973568,0.0070361926050199,-0.0329585204123379,0.518101059019845,0.0296274160721898,-0.0329585204123379,0.0017535141334841,-0.1028332025113387,-0.1028332025113387,0.013589175144262498,678.8666666666667,1022.8333333333334,1133.6666666666667,548.9333333333334,234.7,-760.9,-12.266666666666666,-5.233333333333333,-5.166666666666667,-1.7333333333333336,20.9,3.1,rudder_m10_elevator_0,raw_rudder_m10_elevator_0.txt,-10.0,0.0,40,2.5,0.0,1.9993389310082328,2.0,0.20833865265074977,0.03963187172547588,0.13272022835334346,0.04666806433049578,0.0611716876282794,0.5035703894901703,-0.031478163269480795,0.15685517801734405,0.029838266762150397,0.0999231529051137,0.0368744593671703,0.059437374207076225,0.5168016132281456,-0.0329585204123379,,,,,,False,0.00805,-0.0014803571428571,0.0128047157622739,-0.0004333333333333,-0.0068874999999999,0.00335,True,0.0692216876282794,-0.0329585204123379,0.5163751052524442,0.0013201808001508,-0.1097207025113386,0.0169391751442625,-0.1097207025113386,40.0,0.0,True,exact_AoS_exact_dR,0.0,-10.0,329.0,0.03769917476265525,0.06134922519473465,0.007219591,0.25358313717128184,0.015557128987908257,0.007915383877715893,0.0020270975422280414
3.0,12.0,50.0,6.0,5.0,0.0,413.63,101164.0,290.54,-491.3,1047.4,1891.8,1217.9,-920.9,-726.5,0.0,1.2130047723183783,969.3446752632036,39.97816513643388,444271.7837110666,123.03,123.04,18.03,17.84,0.0,22.172,23.819,34.14,33.543,101164.0,1.484582941648344e-05,1.5991460510733362,1.5990160814658043,-4.364830890246677,7.858146113947765,168.10040129620748,-2.60576746799696,-8.232339981058223,4.798590615121405,-0.0207343284701183,0.0373286816350332,0.7985301204274832,-0.0088631762239995,-0.2370366549851055,0.0163217765096072,0.7936843564382348,-0.0902519138426588,-0.0373286816350332,0.7985301204274833,-0.0207343284701183,-0.0373286816350332,0.0008291776632762,-0.22654262295989952,-0.22654262295989952,0.0131041734917628,-472.7,1061.8000000000002,1906.8,1228.9,-990.0,-735.9,-18.6,-14.4,-15.0,-11.0,69.1,9.4,rudder_m10_elevator_0,raw_rudder_m10_elevator_0.txt,-10.0,0.0,40,5.0,0.0,1.5991460510733362,1.6,0.327346776933521,0.09733732052066292,0.3259657150762501,0.007085406678004114,0.06843259415902296,0.7831966139604382,-0.0355786816350332,0.23684230184307603,0.07042560572402676,0.2358430744417012,-0.01982630811863205,0.049423286562056835,0.792392124452152,-0.0373286816350332,,,,,,False,0.0078,-0.00175,0.0068499999999999,-0.0006,-0.00465,0.0033,True,0.07623259415902296,-0.0373286816350332,0.7900466139604381,0.0002291776632762,-0.2311926229598995,0.0164041734917628,-0.2311926229598995,40.0,0.0,True,exact_AoS_exact_dR,0.0,-10.0,329.0,0.03769917476265525,0.06134922519473465,0.007219591,0.6133969361190956,0.037631426767730666,0.0,0.0009889203814551597
7.0,12.0,52.0,23.0,5.0,0.0,414.28,101164.0,290.61,1713.7,1084.2,1474.8,845.3,887.8,-748.0,0.0,1.2127125926478155,970.879605384417,40.01462427267264,444486.8103838272,82.03,82.03,0.92,1.24,0.0,24.354,24.736,31.294,30.089,101164.0,1.4852180033961034e-05,2.4006139649715625,2.4006139649715625,15.921340567297715,8.188957535811644,164.133727791848,-1.6021323411107302,-6.145487512571767,4.93542251791976,0.0755118369157709,0.0388386407124846,0.7784545046949632,-0.005440827596385,-0.176669428196451,0.0167606522546704,0.7820735405153924,0.0073777110267096,-0.0388386407124846,0.7784545046949634,0.0755118369157709,-0.0388386407124846,0.0046242196426752,-0.1933026635736599,-0.1933026635736599,0.0138767488216762,1732.3,1098.6,1489.8,856.3,818.6999999999999,-757.4,-18.6,-14.4,-15.0,-11.0,69.1,9.4,rudder_m10_elevator_0,raw_rudder_m10_elevator_0.txt,-10.0,0.0,40,5.0,0.0,2.4006139649715625,2.4,0.045054844546375844,0.005944898127144525,0.01990842729905185,0.013322609153854125,0.07363411291072779,0.771086372683133,-0.0370886407124846,-0.017417770823645987,-0.002298240604114009,-0.0076964070711014266,0.005079470422595591,0.07322234181101332,0.7786548095618278,-0.0388386407124846,,,,,,False,0.0078,-0.00175,0.0068499999999999,-0.0006,-0.00465,0.0033,True,0.08143411291072779,-0.0388386407124846,0.7779363726831329,0.0040242196426752,-0.1979526635736599,0.0171767488216762,-0.1979526635736599,40.0,0.0,True,exact_AoS_exact_dR,0.0,-10.0,329.0,0.03769917476265525,0.06134922519473465,0.007219591,0.5945741941376315,0.03647666613112743,0.0,0.0009889203814551597
4.0,12.0,50.0,33.0,7.0,0.0,414.06,101163.0,290.53,-141.4,1127.5,2249.5,1517.9,-865.5,-747.6,0.0,1.213034532873517,970.3600861966114,39.998608010003394,444521.7309905815,123.03,123.02,17.53,17.67,0.0,23.143,24.81,33.986,33.596,101163.0,1.4845069010817224e-05,1.5999637759596514,1.600093833167907,-1.046251206337523,8.943031340698054,209.65657465396708,-2.436251313562471,-11.60317390775628,4.965696098499293,-0.0049648236664727,0.04243777534626,0.9948929256840732,-0.0082779179511931,-0.333744654313394,0.0168724895683398,0.9868720848825472,-0.1261747642352794,-0.04243777534626,0.994892925684073,-0.0049648236664727,-0.04243777534626,0.0009996010509159999,-0.3302953040258658,-0.3302953040258658,0.0135956053327109,-111.55,1149.55,2273.85,1535.2,-980.85,-761.35,-29.85,-22.05,-24.35,-17.3,115.35,13.75,rudder_m10_elevator_0,raw_rudder_m10_elevator_0.txt,-10.0,0.0,40,7.0,0.0,1.5999637759596514,1.6,0.3271631795023171,0.0971833124263933,0.32544996882077903,-0.0289914518088861,0.08549409908610024,0.9760992592087312,-0.037987775346259994,0.2367093602560089,0.07031414643605537,0.23546981671988249,-0.055860617799224035,0.06482521178457845,0.9863237868258176,-0.04243777534626,,,,,,False,0.006,-0.00445,0.00695,0.0006,-0.0020499999999999,0.0036,True,0.09149409908610025,-0.04243777534626,0.9830492592087312,0.001599601050916,-0.3323453040258657,0.0171956053327109,-0.3323453040258657,40.0,0.0,True,exact_AoS_exact_dR,0.0,-10.0,329.0,0.03769917476265525,0.06134922519473465,0.007219591,0.9527697638278338,0.05845168679980793,0.0,0.0009889203814551597
5.0,12.0,51.0,18.0,7.0,0.0,413.96,101166.0,290.53,2015.5,1043.1,1781.3,1170.6,937.9,-713.9,0.0,1.2130705055473072,970.1239425920228,39.99314775350808,444474.2293538968,82.02,82.03,1.08,1.11,0.0,24.435,25.753,31.534,30.336,101166.0,1.4844628791701782e-05,2.3996180445659068,2.3993255152419315,18.797838346099773,8.021141840044894,203.97392290823905,-1.5138079582111554,-9.123164580056397,4.741668226266762,0.0892239546702947,0.0380723561275151,0.9681623874195604,-0.0051448831613968,-0.2624754733317163,0.0161152072704637,0.9718195165688388,-0.029430421622161,-0.0380723561275151,0.9681623874195604,0.0892239546702947,-0.0380723561275151,0.0029803370686450003,-0.28557350979984664,-0.28557350979984664,0.0130758397791561,2045.35,1065.15,1805.65,1187.9,822.55,-727.65,-29.85,-22.05,-24.35,-17.3,115.35,13.75,rudder_m10_elevator_0,raw_rudder_m10_elevator_0.txt,-10.0,0.0,40,7.0,0.0,2.3996180445659068,2.4,0.04549764558680011,0.006008309042140326,0.02012077939729825,-0.023422112580020676,0.0891874786879429,0.9604801587416194,-0.033622356127515095,-0.016915736543477125,-0.0022338512579675933,-0.007480778377526971,-0.031664272880128595,0.0870067542008599,0.9684346254056335,-0.0380723561275151,,,,,,False,0.006,-0.00445,0.00695,0.0006,-0.0020499999999999,0.0036,True,0.0951874786879429,-0.0380723561275151,0.9674301587416194,0.003580337068645,-0.2876235097998465,0.0166758397791561,-0.2876235097998465,40.0,0.0,True,exact_AoS_exact_dR,0.0,-10.0,329.0,0.03769917476265525,0.06134922519473465,0.007219591,0.9225221353363264,0.056596018227875765,0.0,0.0009889203814551597
16.0,12.0,59.0,28.0,2.496,4.0,104.27,101161.0,290.38,251.5,-323.8,109.2,268.3,155.2,140.9,0.0,1.2136371492818565,243.25031736688445,20.02153057898999,222707.5819986702,49.21,49.21,0.53,0.55,0.0,22.222,22.274,33.817,32.539,101161.0,1.4831757361445155e-05,2.0022587771624334,2.0022587771624334,2.475133974909163,-3.503507577049044,26.876405087964507,-1.2189768256855698,-0.8734758533057256,-0.9127058359163172,0.0468539356873264,-0.0663209023669683,0.5087665428471353,-0.0165224326108418,-0.1002231224954376,-0.0123711299096832,0.5103243299497895,0.0246528836308535,0.0663209023669683,0.5087665428471353,0.0513661141395108,0.0628909826474973,-0.0285096743174806,-0.1094415433458905,-0.1094415433458905,-0.0067430012254304,269.2,-327.3,116.0,268.2,133.39999999999998,139.3,-17.7,3.5,-6.8,0.1,21.8,1.6,rudder_m10_elevator_0,raw_rudder_m10_elevator_0.txt,-10.0,0.0,20,2.5,4.0,2.0022587771624334,2.0,0.2072836633398236,0.039316263832649384,0.1316633125484024,0.06396914746350288,0.08309939565129411,0.4980496179277434,0.05403137783275044,0.12034453380393652,0.022826195589258188,0.07644094914389388,0.047479079220111686,0.07411510299114704,0.5077724702344258,0.06130021838216396,,,,,,False,0.00745,0.0061196428571428,0.0090047157622739,-0.0061333333333333,-0.0039875,-0.00715,True,0.0905493956512941,0.06015102068989324,0.5070543336900173,-0.0346430076508139,-0.1134290433458905,-0.0138930012254304,-0.1134290433458905,20.0,0.0,True,exact_AoS_flipped_dR,4.0,10.0,84.0,0.049698849396538625,0.06067723443210956,0.007219591,0.24805342191797117,0.01505119563340372,0.018349350621351762,0.0037103846453763537
11.0,12.0,55.0,43.0,2.496,3.995,413.52,101162.0,290.77,672.2,-1333.6,511.3,1154.4,265.1,596.1,0.0,1.212021319675703,969.0849217266068,39.98902232503535,443759.81931502215,98.43,98.44,7.72,6.66,0.0,22.373,22.495,30.201,28.654,101162.0,1.4866993457708316e-05,1.9993535477986348,1.9991504440249863,6.340779573675689,-14.00086109713548,108.68821264708312,-4.408266726533726,-3.5150867360559093,-3.8941736768773074,0.0301287837831209,-0.0665263493032253,0.5164418066530524,-0.0149981600341117,-0.1012382549718441,-0.0132490712630621,0.517263937606016,0.0076093444946642,0.0665263493032253,0.5164418066530524,0.0346904270152093,0.0642656443005688,-0.027006464733616,-0.1057426421126703,-0.1057426421126703,-0.007556249899788,689.9000000000001,-1337.1,518.1,1154.3000000000002,243.3,594.5,-17.7,3.5,-6.8,0.1,21.8,1.6,rudder_m10_elevator_0,raw_rudder_m10_elevator_0.txt,-10.0,0.0,40,2.5,4.0,1.9993535477986348,2.0,0.20833337712414576,0.03963028871065675,0.13271492711272231,0.04723963320532095,0.06673691212149739,0.505711206063104,0.05538760170800571,0.1568496480675196,0.02983677854641888,0.0999181691301082,0.03744612304108308,0.06442646775117696,0.515142425672613,0.0621889054039858,,,,,,False,0.00745,0.0061196428571428,0.0090047157622739,-0.0061333333333333,-0.0039875,-0.00715,True,0.07418691212149739,0.061507244565148514,0.514715921825378,-0.0331397980669493,-0.1097301421126703,-0.014706249899788,-0.1097301421126703,40.0,0.0,True,exact_AoS_exact_dR,4.0,-10.0,347.0,0.0412956424338357,0.05945782119361942,0.007219591,0.25574382393779926,0.015205970555066155,0.010235299132595539,0.0024257184051482937
15.0,12.0,59.0,1.0,2.496,8.0,103.89,101163.0,290.42,170.3,-953.6,-43.8,475.5,76.0,466.9,0.0,1.2134939840084806,242.363871432735,19.986195193269104,222264.5655347002,49.21,49.21,0.94,0.89,0.0,22.399,22.546,33.945,32.565,101163.0,1.4835091647499656e-05,1.9987250520096569,1.9987250520096569,1.684274144551488,-9.579769714061449,28.199184847037422,-1.8496369835160125,-1.114657255373969,-3.016480855092828,0.031999683419864,-0.182006948854992,0.5357589741091229,-0.0251623138482347,-0.1283641966584538,-0.0410359647160353,0.5366442551834179,0.0086372134433541,0.182006948854992,0.5357589741091229,0.0570187361689597,0.1757821745688958,-0.0547685360276957,-0.1585959024153051,-0.1585959024153051,-0.023776903823690604,183.1,-956.9,-34.8,473.5,50.4,461.1,-12.8,3.3,-9.0,2.0,25.6,5.8,rudder_m10_elevator_0,raw_rudder_m10_elevator_0.txt,-10.0,0.0,20,2.5,8.0,1.9987250520096569,2.0,0.2085601628632445,0.03969838351754042,0.13294296474823647,0.04833559696089452,0.09344348101191151,0.5248254080148124,0.11194282628880112,0.12141077242693828,0.02310993308020107,0.07739113652972297,0.03174714652355517,0.0798820531264765,0.5347525448306764,0.17256894491962105,,,,,,False,0.00285,0.0583196428571428,0.0092047157622739,-0.0198333333333333,0.0212125,-0.02055,True,0.09629348101191151,0.17026246914594392,0.5340301237770863,-0.074601869361029,-0.1373834024153051,-0.0443269038236906,-0.1373834024153051,20.0,0.0,True,exact_AoS_flipped_dR,8.0,10.0,108.0,0.06289204795950465,0.0605110845783555,0.007219591,0.27544170889791425,0.016667276543528464,0.013884156508878396,0.0034708148291601876
12.0,12.0,56.0,44.0,2.496,8.0,413.7,101158.0,290.82,371.0,-3870.9,-104.7,1968.5,-14.2,1896.0,0.0,1.2117650239582876,969.5099735513668,40.002020851990096,443751.0461959339,98.41,98.43,6.55,6.35,0.0,22.319,22.624,30.385,28.659,101158.0,1.48721200307355e-05,2.0004099058889744,2.000003442431514,3.529735491688512,-38.499242528611845,113.97959030959562,-7.09915120807301,-4.222219297459297,-12.37521527562076,0.01676450218679,-0.1828524083689695,0.5413468220193964,-0.02414271462843,-0.1215511148123358,-0.0420854947454765,0.5415633150370034,-0.0068268623980856,0.1828524083689695,0.5413468220193964,0.0420494878946521,0.178739733544897,-0.053942266676880804,-0.1474887395159128,-0.1474887395159128,-0.024791412620576,383.8,-3874.2,-95.7,1966.5,-39.8,1890.2,-12.8,3.3,-9.0,2.0,25.6,5.8,rudder_m10_elevator_0,raw_rudder_m10_elevator_0.txt,-10.0,0.0,40,2.5,8.0,2.0004099058889744,2.0,0.2079519601697852,0.03951596600041271,0.13233208028896734,0.03268910360232711,0.0782937618769477,0.5304212001423844,0.11492574879019837,0.15642965749994356,0.02972546650763489,0.09954540452014426,0.022898604109549293,0.07145774105209468,0.5400522886382335,0.1746066730990108,,,,,,False,0.00285,0.0583196428571428,0.0092047157622739,-0.0198333333333333,0.0212125,-0.02055,True,0.0811437618769477,0.17324539164734118,0.5396259159046582,-0.0737756000102141,-0.1262762395159128,-0.045341412620576,-0.1262762395159128,40.0,0.0,True,exact_AoS_exact_dR,8.0,-10.0,372.0,0.053095900892464104,0.05384965327530762,0.007219591,0.2813466495604874,0.015150419529001724,0.01004744145548187,0.002710622112861898
17.0,13.0,0.0,17.0,2.496,9.995,103.97,101163.0,290.31,312.0,-599.3,-14.8,428.2,136.3,244.5,0.0,1.2139537833203915,242.55049051881485,19.990101533520384,222457.5841877914,49.21,49.21,0.64,0.94,0.0,21.864,21.785,34.037,32.643,101163.0,1.4825116789482283e-05,1.9991157066613503,1.9991157066613503,2.897264657653516,-6.760642079788343,28.62581442528408,-0.1279650639005697,-1.6349854652786002,-1.579016739304423,0.0550030525480862,-0.1283472500833133,0.5434460986870463,-0.0017394871153176,-0.1881404507115604,-0.0214642902458533,0.5453258751688899,0.0312839869432064,0.1283472500833133,0.5434460986870463,0.0764445016296992,0.1168528586049268,-0.018010474191698104,-0.22065572433831898,-0.22065572433831898,-0.0029450909195691995,315.0,-610.0,-4.600000000000001,427.0,108.6,240.8,-3.0,10.7,-10.2,1.2,27.7,3.7,rudder_m10_elevator_0,raw_rudder_m10_elevator_0.txt,-10.0,0.0,20,2.5,10.0,1.9991157066613503,2.0,0.20841921209431621,0.03965605102623776,0.1328012006157884,0.07094003796944416,0.10921163682031071,0.532714376157515,0.048056952799134856,0.12129355956895019,0.023078599804146713,0.07728620685136212,0.054362586747353114,0.09915127210396144,0.5424410339615088,0.11285108544211343,,,,,,False,0.00625,0.0619196428571428,0.0090047157622739,-0.0189333333333333,0.0170125,-0.0201499999999999,True,0.11546163682031071,0.10997659565627765,0.541719091919789,-0.0369438075250314,-0.203643224338319,-0.0230950909195691,-0.203643224338319,20.0,0.0,True,exact_AoS_flipped_dR,10.0,10.0,125.0,0.08253790761420027,0.05688423438706542,0.007219591,0.28378460656489046,0.016142870075278374,0.010530859130832067,0.0035463462016772857
13.0,12.0,57.0,10.0,2.496,10.0,413.36,101159.0,290.83,187.5,-4911.8,-404.0,2351.7,-173.6,2382.8,0.0,1.211735336730007,968.7071003996972,39.98594394612135,443550.0120281531,98.44,98.43,7.75,7.42,0.0,22.321,22.69,30.477,28.669,101159.0,1.4872880806731036e-05,1.9989965482252148,1.999199636363813,1.7538493366361534,-49.19371136392037,115.31625675164946,-7.308366752168292,-4.444354183717343,-15.582024057900789,0.0083368229974088,-0.2338395069973475,0.5481492629840952,-0.0248748119232505,-0.1280520748943163,-0.0530350940186262,0.5479922798842379,-0.0155427898065926,0.2338395069973475,0.5481492629840953,0.0488159721799614,0.2288392853305085,-0.06945404923447669,-0.14741433320240638,-0.14741433320240638,-0.0367883522016489,190.5,-4922.5,-393.8,2350.5,-201.3,2379.1000000000004,-3.0,10.7,-10.2,1.2,27.7,3.7,rudder_m10_elevator_0,raw_rudder_m10_elevator_0.txt,-10.0,0.0,40,2.5,10.0,1.9989965482252148,2.0,0.20846220964107728,0.03966896103709935,0.13284443399122578,0.024126171230506747,0.08159520897154207,0.5374169782282316,0.16003773499055055,0.15699087655950023,0.029874311397454032,0.10004386010414652,0.014331521590861433,0.07820851342716492,0.5468482474614851,0.2236565872770401,,,,,,False,0.00625,0.0619196428571428,0.0090047157622739,-0.0189333333333333,0.0170125,-0.0201499999999999,True,0.08784520897154208,0.22195737784769334,0.5464216939905056,-0.08838738256781,-0.1304018332024064,-0.0569383522016488,-0.1304018332024064,40.0,0.0,True,exact_AoS_exact_dR,10.0,-10.0,390.0,0.05658549432100171,0.05163809646033119,0.007219591,0.2888170084879636,0.014913960543685757,0.010095754106854603,0.002808497382435468
7.0,17.0,28.0,49.0,2.496,0.0,413.42,101102.0,290.77,633.9,505.2,985.7,680.5,249.8,-408.5,0.0,1.2113024600329465,968.8487831196423,39.99601266937408,443574.14790770254,98.43,98.43,6.58,6.93,0.0,20.695,20.891,28.512,28.858,101102.0,1.4875816424686836e-05,1.9997030479599631,1.9997030479599631,5.934854788693804,3.067854914387187,108.32557596267218,-1.7334155781907177,-3.277768489029369,2.6799739045648447,0.0282068689168418,0.0145807411481846,0.5148441588396436,-0.0058990034843988,-0.0944262448156166,0.0091202453699113,0.5155841068364693,0.0057588300055021,-0.0145807411481846,0.5148441588396436,0.0282068689168418,-0.0145807411481846,-0.0017515307387681,-0.09548893454654411,-0.09548893454654411,0.0056836658857833,646.1666666666666,510.4333333333333,990.8666666666668,682.2333333333333,228.9,-411.6,-12.266666666666666,-5.233333333333333,-5.166666666666667,-1.7333333333333336,20.9,3.1,rudder_m5_elevator_0,raw_rudder_m5_elevator_0.txt,-5.0,0.0,40,2.5,0.0,1.9997030479599631,2.0,0.20820721740530065,0.039592446684057876,0.13258820076362768,0.045351276689559974,0.05971175283545556,0.5003152062563507,-0.0131003840053275,0.15671741079530194,0.02980120386171888,0.0997990357137082,0.03556003386722098,0.05797979931419152,0.5135463271239351,-0.0145807411481846,,,,,,False,0.00805,-0.0014803571428571,0.0128047157622739,-0.0004333333333333,-0.0068874999999999,0.00335,True,0.06776175283545556,-0.0145807411481846,0.5131199220186247,-0.0021848640721014,-0.102376434546544,0.0090336658857833,-0.102376434546544,40.0,0.0,True,exact_AoS_zero_dR,0.0,0.0,330.0,0.034608752698998047,0.06898509874297536,0.007219591,0.25031530561133475,0.01726802607447598,0.007834974061981533,0.0019354834441466572
8.0,17.0,29.0,34.0,2.496,4.0,413.08,101104.0,290.83,627.8,-1835.1,382.4,1291.8,234.1,937.5,0.0,1.211076518003842,968.0459187785996,39.98316648035563,443278.0618370876,98.44,98.43,6.62,6.84,0.0,20.888,21.001,28.637,28.774,101104.0,1.4880971569157546e-05,1.9988576958203303,1.9990607698522125,5.932703060890534,-17.792944279978673,108.4607517965905,-4.09078674376746,-3.487492871643484,-6.121743855621287,0.0282200276324897,-0.0846355150579503,0.5159141425630291,-0.0139329422547457,-0.1005513281399908,-0.0208502444593735,0.5166536484854932,0.0057253788304749,0.0846355150579503,0.5159141425630291,0.034055160147471,0.082460817580431,-0.0307105088629618,-0.1045177266939827,-0.1045177266939827,-0.015326104424405,645.5,-1838.6,389.2,1291.7,212.3,935.9,-17.7,3.5,-6.8,0.1,21.8,1.6,rudder_m5_elevator_0,raw_rudder_m5_elevator_0.txt,-5.0,0.0,40,2.5,4.0,1.9988576958203303,2.0,0.20851230875731083,0.039684007357467514,0.13289482149472231,0.045409386187942415,0.06615494133782034,0.5051812025453222,0.07357558461158366,0.15704340050729657,0.029888458375984316,0.10009123586863364,0.03561383720645922,0.06384252456959269,0.5146125109445894,0.08037788215019248,,,,,,False,0.00745,0.0061196428571428,0.0090047157622739,-0.0061333333333333,-0.0039875,-0.00715,True,0.07360494133782033,0.07969522746872645,0.5141859183075961,-0.0368438421962951,-0.1085052266939827,-0.022476104424405,-0.1085052266939827,40.0,0.0,True,exact_AoS_zero_dR,4.0,0.0,348.0,0.04128048246965465,0.05939308005467165,0.007219591,0.2552080474051378,0.015157591990129787,0.0097168668780359,0.002357323456757969
5.0,17.0,27.0,28.0,2.496,8.0,413.6,101103.0,290.59,316.8,-4388.7,-237.1,2112.7,-48.2,2249.3,0.0,1.21206476484882,969.273833278528,39.99220306840241,444024.1348092035,98.44,98.43,6.69,5.99,0.0,20.627,20.687,28.738,28.8,101103.0,1.4859325363624548e-05,1.999309457277746,1.999512577206353,3.0314849949308997,-42.40469060551149,113.8814294677028,-6.732263081787941,-4.139748418222957,-14.682518425976724,0.0144015658804061,-0.201450426577959,0.5410123790077764,-0.0229005833788073,-0.119205941288257,-0.0499443104555055,0.541126284296638,-0.0091729920296329,0.201450426577959,0.5410123790077764,0.0422978913878267,0.1974856142922642,-0.057595998735445006,-0.14447756537995352,-0.14447756537995352,-0.0328169611723514,329.6,-4392.0,-228.1,2110.7,-73.80000000000001,2243.5,-12.8,3.3,-9.0,2.0,25.6,5.8,rudder_m5_elevator_0,raw_rudder_m5_elevator_0.txt,-5.0,0.0,40,2.5,8.0,1.999309457277746,2.0,0.2083492902027326,0.03963506385790034,0.13273091824826544,0.03046207182826744,0.07865999228269942,0.5300815704618821,0.13365507004492158,0.15687249993525637,0.0298424417305781,0.0999371341464472,0.020669449700945197,0.07182187147485614,0.5397127513977027,0.19333628948709627,,,,,,False,0.00285,0.0583196428571428,0.0092047157622739,-0.0198333333333333,0.0212125,-0.02055,True,0.08150999228269942,0.1919747129020644,0.539286286224156,-0.0774293320687783,-0.1232650653799535,-0.0533669611723514,-0.1232650653799535,40.0,0.0,True,exact_AoS_zero_dR,8.0,0.0,373.0,0.05536457036537403,0.05295461198253305,0.007219591,0.28098647134333526,0.01487952956232746,0.008415892354997926,0.0025561405532472208
6.0,17.0,28.0,4.0,2.496,9.995,413.18,101103.0,290.69,139.5,-5411.7,-530.7,2494.5,-212.4,2729.6,0.0,1.2116478035619338,968.2820542389112,39.978614543068126,443602.2211441562,98.43,98.43,7.47,5.58,0.0,20.581,20.759,28.844,28.75,101103.0,1.4868404494148588e-05,1.9988331840940223,1.9988331840940223,1.3125724684712332,-52.89379091530388,115.3634578482057,-6.839575068285243,-4.484204325729975,-17.84739052685116,0.0062419773554415,-0.2515379935717619,0.5486143499357741,-0.0232894478983835,-0.1292569641720157,-0.0607721777518867,0.5483656958166624,-0.0176559023633918,0.2515379935717619,0.5486143499357742,0.0498047389421536,0.2466370054763021,-0.0725168804158208,-0.1480287840177673,-0.1480287840177673,-0.044666295217226995,142.5,-5422.4,-520.5,2493.3,-240.1,2725.9,-3.0,10.7,-10.2,1.2,27.7,3.7,rudder_m5_elevator_0,raw_rudder_m5_elevator_0.txt,-5.0,0.0,40,2.5,10.0,1.9988331840940223,2.0,0.2085211522499277,0.0396866637872399,0.13290371741486554,0.022030761423848102,0.08260199367829907,0.5378812942315054,0.17783579149209133,0.15704649428077622,0.029889780246445105,0.10009566258233075,0.012233877883053305,0.07921295197682052,0.5473126607503509,0.24145419016481512,,,,,,False,0.00625,0.0619196428571428,0.0090047157622739,-0.0189333333333333,0.0170125,-0.0201499999999999,True,0.08885199367829907,0.23975543434923413,0.5468860099937793,-0.0914502137491541,-0.1310162840177673,-0.0648162952172269,-0.1310162840177673,40.0,0.0,True,exact_AoS_zero_dR,10.0,0.0,391.0,0.06885309636054321,0.054838597447374196,0.007219591,0.2893162866841593,0.01586569938044172,0.0,0.0018061464407620757
