19.000,417.766,1012.191,15.100,1.223,979.112,40.010,451186.381,0.000,0.000,0.000,0.000,2.503,-0.005,98.369,0.000,0.121,4.859,20.536,0.000,31.465,98.421,-3.261,0.076,4.008,19.971,0.681,31.035,23.000,2.000,2026.000,13.000,19.000,22.000
19.000,417.732,1012.186,15.100,1.223,979.032,40.008,451166.764,0.000,0.000,0.000,0.000,2.503,-0.005,98.442,0.000,0.144,3.588,20.525,0.000,31.014,98.406,-1.287,0.190,8.328,19.961,1.646,30.734,23.000,2.000,2026.000,13.000,19.000,22.000
19.000,417.726,1012.183,15.100,1.223,979.018,40.008,451162.830,0.000,0.000,0.000,0.000,2.503,-0.005,98.494,0.000,0.076,5.377,20.509,0.000,31.290,98.412,-0.577,0.157,8.409,19.967,0.858,31.444,23.000,2.000,2026.000,13.000,19.000,23.000
19.000,417.716,1012.175,15.100,1.223,978.994,40.008,451155.606,0.000,0.000,0.000,0.000,2.503,-0.005,98.394,0.000,0.214,8.453,20.507,0.000,31.133,98.492,-4.826,0.182,4.341,19.968,1.798,30.930,23.000,2.000,2026.000,13.000,19.000,23.000
19.000,417.751,1012.167,15.100,1.223,979.077,40.009,451172.869,0.000,0.000,0.000,0.000,2.503,-0.005,98.432,0.000,0.347,12.118,20.529,0.000,31.805,98.411,-3.042,0.115,7.477,19.956,2.039,31.098,23.000,2.000,2026.000,13.000,19.000,24.000
19.000,417.759,1012.165,15.100,1.223,979.096,40.010,451176.777,0.000,0.000,0.000,0.000,2.503,-0.005,98.386,0.000,0.140,9.435,20.493,0.000,31.035,98.370,-0.492,0.184,9.538,19.970,1.321,31.385,23.000,2.000,2026.000,13.000,19.000,24.000
19.000,417.776,1012.165,15.100,1.223,979.136,40.011,451186.027,0.000,0.000,0.000,0.000,2.503,-0.005,98.436,0.000,0.067,5.263,20.497,0.000,31.437,98.480,2.827,0.207,7.390,19.967,0.732,30.601,23.000,2.000,2026.000,13.000,19.000,25.000
19.000,417.722,1012.162,15.100,1.223,979.008,40.008,451155.973,0.000,0.000,0.000,0.000,2.503,-0.005,98.518,0.000,0.057,5.317,20.505,0.000,31.693,98.385,4.353,0.096,7.362,19.952,1.470,31.031,23.000,2.000,2026.000,13.000,19.000,25.000
19.000,417.668,1012.167,15.100,1.223,978.881,40.005,451127.701,0.000,0.000,0.000,0.000,2.503,-0.005,98.420,0.000,0.138,4.919,20.473,0.000,31.140,98.505,1.074,0.222,7.777,19.960,1.744,30.632,23.000,2.000,2026.000,13.000,19.000,26.000
19.000,417.616,1012.167,15.100,1.223,978.758,40.003,451099.400,0.000,0.000,0.000,0.000,2.503,-0.005,98.418,0.000,0.215,5.006,20.487,0.000,31.245,98.450,-0.127,0.161,5.661,19.950,1.445,30.783,23.000,2.000,2026.000,13.000,19.000,26.000
