16.000,417.866,1012.203,14.860,1.224,979.348,39.998,451723.713,0.000,0.000,0.000,0.000,7.993,-0.005,122.984,0.000,0.341,21.067,24.614,0.000,34.304,123.044,144.107,0.208,21.673,25.498,2.770,33.982,23.000,2.000,2026.000,13.000,13.000,4.000
16.000,417.841,1012.203,14.860,1.224,979.289,39.996,451710.096,0.000,0.000,0.000,0.000,7.993,-0.005,123.080,0.000,0.270,15.794,24.623,0.000,33.478,122.964,141.746,0.292,17.861,25.521,1.844,33.338,23.000,2.000,2026.000,13.000,13.000,5.000
16.000,417.852,1012.205,14.860,1.224,979.315,39.997,451716.534,0.000,0.000,0.000,0.000,7.993,-0.005,122.942,0.000,0.342,16.606,24.631,0.000,34.434,123.138,141.729,0.225,15.128,25.541,2.352,33.083,23.000,2.000,2026.000,13.000,13.000,5.000
16.000,417.842,1012.201,14.860,1.224,979.292,39.997,451710.194,0.000,0.000,0.000,0.000,7.993,-0.005,123.061,0.000,0.218,17.654,24.659,0.000,33.797,123.064,142.406,0.268,19.475,25.525,2.099,33.800,23.000,2.000,2026.000,13.000,13.000,6.000
16.000,417.790,1012.193,14.860,1.224,979.169,39.994,451680.084,0.000,0.000,0.000,0.000,7.993,-0.005,122.944,0.000,0.205,18.695,24.676,0.000,33.863,122.959,141.277,0.239,19.017,25.559,0.715,33.251,23.000,2.000,2026.000,13.000,13.000,6.000
16.000,417.748,1012.188,14.860,1.224,979.070,39.992,451656.089,0.000,0.000,0.000,0.000,7.993,-0.005,123.033,0.000,0.285,18.139,24.669,0.000,33.884,123.036,141.344,0.280,18.313,25.557,0.077,33.657,23.000,2.000,2026.000,13.000,13.000,7.000
16.000,417.812,1012.182,14.860,1.224,979.221,39.995,451689.613,0.000,0.000,0.000,0.000,7.993,-0.005,123.064,0.000,0.214,16.208,24.691,0.000,34.203,123.119,140.786,0.248,13.989,25.572,0.728,32.746,23.000,2.000,2026.000,13.000,13.000,7.000
16.000,417.823,1012.182,14.860,1.224,979.247,39.996,451695.605,0.000,0.000,0.000,0.000,7.993,-0.005,122.985,0.000,0.339,20.195,24.679,0.000,34.203,123.053,140.142,0.283,21.662,25.591,1.667,34.220,23.000,2.000,2026.000,13.000,13.000,8.000
16.000,417.850,1012.181,14.860,1.224,979.311,39.997,451710.089,0.000,0.000,0.000,0.000,7.993,-0.005,123.039,0.000,0.302,17.163,24.725,0.000,33.772,122.984,138.996,0.316,17.975,25.610,1.878,33.023,23.000,2.000,2026.000,13.000,13.000,8.000
16.000,417.866,1012.178,14.860,1.224,979.348,39.998,451718.134,0.000,0.000,0.000,0.000,7.993,-0.005,123.132,0.000,0.304,22.109,24.723,0.000,34.735,123.040,139.619,0.283,16.972,25.610,2.006,33.114,23.000,2.000,2026.000,13.000,13.000,9.000
