AoA,AoS,V,dE,dR,CL,CD,CYaw,CMroll,CMpitch,CMyaw,CD_modeloff,CY_modeloff,CL_modeloff,CMroll_modeloff,CMpitch_modeloff,CMyaw_modeloff,modeloff_correction_found,CD_uncorrected,CL_uncorrected,CMroll_uncorrected,CMpitch_uncorrected,CMyaw_uncorrected,V_round,AoA_round,AoS_round,CL2,fit_used,CD0_fit,k_fit,R2_fit,CD_fit_pred,CDi_fit,esb,CL2_fit,CDsep_fit,ewb,e_total_blockage,V_blockage_corr,CL_blockage_corr,CD_blockage_corr,CYaw_blockage_corr,CMroll_blockage_corr,CMpitch_blockage_corr,CMyaw_blockage_corr
12.0,-8.005,19.991716812300226,-10,-10,1.1310827243660837,0.16813530653516678,-0.0835267177543332,-0.005194521113608899,-0.3547611228624679,0.0088155801101714,0.0171,-0.0633499999999999,0.01635,0.019,-0.00395,0.0217,True,0.1852353065351668,1.1474327243660838,0.0138054788863911,-0.3587111228624679,0.0305155801101714,20.0,12.0,-8.0,1.279348129359402,True,0.06761585131016518,0.0570800915488822,0.8029734312483667,0.14064115965689103,0.07302530834672585,0.007229438,1.279348129359402,0.027494146878275755,0.005379807537968038,0.012609245537968038,19.742775310805346,1.1030890982600836,0.16397405749036234,-0.08145948106482699,-0.005065959799107709,-0.3459809956300212,0.008597399734682121
0.001,-8.0,19.99890591474847,-10,0,0.1563633221466024,0.0708715116200309,-0.0907681926394725,0.0029086046888553985,0.1664895019650877,0.0025702275246385006,0.016,-0.0582499999999999,0.01565,0.0164,-0.0087499999999999,0.0223,True,0.0868715116200309,0.1720133221466024,0.0193086046888554,0.1577395019650878,0.0248702275246385,20.0,0.0,-8.0,0.024449488512722158,True,0.06141217169765092,0.05834849071294432,0.808792494623864,0.06283876245107173,0.0014265907534208077,0.007229438,0.024449488512722158,0.008032749168959175,0.0026645276920554883,0.009893965692055489,19.8029759500976,0.15331453657134295,0.06948965275851735,-0.08899838657106385,0.0028518924631379112,0.16324327526016144,0.0025201130061268916
0.006,-8.0,20.03717142730908,-10,0,0.1572415616300033,0.070744644508998,-0.0906151959373248,0.002857947735145097,0.16707259621487788,0.0026472537609527995,0.016,-0.0582499999999999,0.01565,0.0164,-0.0087499999999999,0.0223,True,0.086744644508998,0.1728915616300033,0.0192579477351451,0.158322596214878,0.0249472537609528,20.0,0.0,-8.0,0.024724908703842127,True,0.06141217169765092,0.05834849071294432,0.808792494623864,0.06285483280353545,0.0014426611058845284,0.007229438,0.024724908703842127,0.00788981170546256,0.0026457800972055703,0.009875218097205572,19.84123490530134,0.1541813764349409,0.06936783476790802,-0.08885167185259471,0.0028023272665063247,0.16382108255565553,0.0025957337513391626
2.493,-8.0,19.99287010714013,-10,0,0.4338915415832111,0.0728480476578799,-0.0892357748368113,0.0029721884662461985,0.0756999035890549,0.0031874488637896013,0.01625,-0.0589803571428571,0.0114047157622739,0.0164666666666666,-0.0092874999999999,0.02215,True,0.0890980476578799,0.445296257345485,0.0194388551329128,0.066412403589055,0.0253374488637896,20.0,2.5,-8.0,0.18826186985745538,True,0.06141217169765092,0.05834849071294432,0.808792494623864,0.07239696766263018,0.010984795964979267,0.007229438,0.18826186985745538,0.00045107999524971777,0.0016701203584022916,0.008899558358402292,19.816511902999412,0.4262705409335751,0.07156852278744878,-0.08766841103082273,0.0029199840601647794,0.07437028786913441,0.003131463559782555
5.0,-8.0,19.98917774359112,-10,0,0.6968236495845788,0.0807427654529576,-0.082254958276309,0.002378675496356602,0.0095736594441116,0.0011693139931329977,0.016,-0.05925,0.00545,0.0163,-0.0070499999999999,0.0220999999999999,True,0.0967427654529576,0.7022736495845787,0.0186786754963566,0.0025236594441117,0.0232693139931329,20.0,5.0,-8.0,0.48556319862037184,True,0.06141217169765092,0.05834849071294432,0.808792494623864,0.08974405148289923,0.028331879785248305,0.007229438,0.48556319862037184,0.0,0.001610956967720988,0.008840394967720988,19.814014033637797,0.684664728034876,0.07933387964457,-0.08081968611619797,0.0023371698316598847,0.009406608032762515,0.0011489105565993067
7.0,-8.0,19.98299024182706,-10,0,0.882183142881365,0.0914201609039769,-0.0816516181573206,0.002471155888061797,-0.0475228603047354,0.0012278128850029997,0.0142,-0.0619499999999999,0.00555,0.0175,-0.00445,0.0224,True,0.1056201609039769,0.8877331428813651,0.0199711558880618,-0.0519728603047354,0.023627812885003,20.0,7.0,-8.0,0.7782470975840429,True,0.06141217169765092,0.05834849071294432,0.808792494623864,0.1068217152434093,0.04540954354575839,0.007229438,0.7782470975840429,0.0,0.001610956967720988,0.008840394967720988,19.807880752501433,0.8667898713798029,0.08982496452228787,-0.08022687371850452,0.002428036526946625,-0.04669363079938316,0.0012063886974695171
8.0,-8.0,19.99107259068893,-10,0,0.9694155823080888,0.1006613666420162,-0.0803083586728862,0.0019062329346655991,-0.1068236869385344,0.0012675887417729,0.0126,-0.06315,0.00615,0.0178,-0.00245,0.0226,True,0.1132613666420162,0.9755655823080888,0.0197062329346656,-0.1092736869385344,0.0238675887417729,20.0,8.0,-8.0,0.9397665712217308,True,0.06141217169765092,0.05834849071294432,0.808792494623864,0.11624613275091761,0.05483396105326668,0.007229438,0.9397665712217308,0.0,0.001610956967720988,0.008840394967720988,19.815892276328377,0.9525001862514674,0.09890491985549309,-0.07890705285688648,0.001872970951204107,-0.1049597134211172,0.0012454705027066864
10.0,-8.0,19.98215024948597,-10,0,1.0889154879467604,0.126960565702547,-0.0657942702575888,-0.0030811187668406004,-0.24053834074883118,-0.0017253927718896,0.0175,-0.0633499999999999,-0.01045,0.0184,-0.0058499999999999,0.0220999999999999,True,0.144460565702547,1.0784654879467603,0.0153188812331594,-0.2463883407488311,0.0203746072281103,20.0,10.0,-8.0,1.1857369398903312,True,0.06141217169765092,0.05834849071294432,0.808792494623864,0.13059813252283692,0.06918596082518601,0.007229438,1.1857369398903312,0.0,0.001610956967720988,0.008840394967720988,19.807048120952096,1.0699149302014912,0.12474522246727726,-0.0646462217219817,-0.003027356123460649,-0.23634117146991201,-0.0016952862802853946
12.0,-8.0,19.9902130891032,-10,0,1.130686175968331,0.1632594037611398,-0.0550190545433088,-0.010721136028973,-0.355069918758259,-0.004361474561723401,0.0171,-0.0633499999999999,0.01635,0.019,-0.00395,0.0217,True,0.1803594037611398,1.1470361759683312,0.008278863971027,-0.359019918758259,0.0173385254382766,20.0,12.0,-8.0,1.2784512285258878,True,0.06141217169765092,0.05834849071294432,0.808792494623864,0.13600787133224593,0.07459569963459502,0.007229438,1.2784512285258878,0.027251532428893846,0.005185252163104891,0.012414690163104891,19.745083989133622,1.1031262167725457,0.15928003034912128,-0.05367799021402602,-0.010459813234221474,-0.3464152516361038,-0.004255165611008928
0.002,-8.005,19.999370414691665,-10,10,0.148182318918902,0.0678983280729179,-0.0451903091864736,-0.005189284143173602,0.1840345977818851,-0.0170994939245286,0.016,-0.0582499999999999,0.01565,0.0164,-0.0087499999999999,0.0223,True,0.0838983280729179,0.163832318918902,0.0112107158568264,0.1752845977818852,0.0052005060754714,20.0,0.0,-8.0,0.02195799964018318,True,0.058566484447247755,0.05977678697376251,0.819312273913837,0.05987906311410894,0.0013125786668611837,0.007229438,0.02195799964018318,0.008019264958808963,0.002588111372851298,0.009817549372851299,19.8049344924856,0.14531503771938903,0.06658451680999397,-0.044315890936874824,-0.00508887312942239,0.18047358627842283,-0.016768624102753038
0.005,-8.005,20.009204845331773,-10,10,0.14966045628834632,0.0679522304050479,-0.0454958735402436,-0.005014635367474101,0.18415672966969548,-0.016943961660465,0.016,-0.0582499999999999,0.01565,0.0164,-0.0087499999999999,0.0223,True,0.0839522304050479,0.1653104562883463,0.0113853646325259,0.1754067296696956,0.005356038339535,20.0,0.0,-8.0,0.02239825217643602,True,0.058566484447247755,0.05977678697376251,0.819312273913837,0.059905379996183186,0.0013388955489354282,0.007229438,0.02239825217643602,0.008046850408864718,0.0025917294644890454,0.009821167464489047,19.81460231772712,0.14676352191161046,0.06663689863927413,-0.04461522301085843,-0.004917568513990491,0.18059206085791843,-0.016615982271455762
2.493,-8.005,19.996392178250733,-10,10,0.42784621079021146,0.0699068379759177,-0.0449444548417506,-0.004723126532825002,0.09218279488674569,-0.01654376713857,0.01625,-0.0589803571428571,0.0114047157622739,0.0164666666666666,-0.0092874999999999,0.02215,True,0.0861568379759177,0.4392509265524854,0.0117435401338416,0.0828952948867458,0.00560623286143,20.0,2.5,-8.0,0.18305238008754204,True,0.058566484447247755,0.05977678697376251,0.819312273913837,0.06950876757678096,0.010942283129533206,0.007229438,0.18305238008754204,0.0003980703991367327,0.0015885199124884908,0.00881795791248849,19.821606089991263,0.42039939373370727,0.0686900843381004,-0.04416218045326725,-0.004640918818142413,0.09057832021344901,-0.016255816926088757
5.0,-8.005,19.989094952272858,-10,10,0.6923922187455808,0.0783323570279573,-0.0416218489088616,-0.005103876412850799,0.0158366195849153,-0.0172241736871142,0.016,-0.05925,0.00545,0.0163,-0.0070499999999999,0.0220999999999999,True,0.0943323570279573,0.6978422187455807,0.0111961235871492,0.0087866195849154,0.0048758263128857,20.0,5.0,-8.0,0.47940698457942815,True,0.058566484447247755,0.05977678697376251,0.819312273913837,0.08722389363818608,0.028657409190938322,0.007229438,0.47940698457942815,0.0,0.0015363092297031658,0.008765747229703167,19.815398180566095,0.680411309969704,0.0769769217727032,-0.040901639233825324,-0.005015560750065767,0.015562588350264969,-0.016926132709618756
7.0,-8.005,19.983945186622744,-10,10,0.8788061192429305,0.0892659054083574,-0.0431798804229229,-0.004735367240238802,-0.046530310530880296,-0.0164116558120699,0.0142,-0.0619499999999999,0.00555,0.0175,-0.00445,0.0224,True,0.1034659054083574,0.8843561192429306,0.0127646327597612,-0.0509803105308803,0.0059883441879301,20.0,7.0,-8.0,0.7723001952188198,True,0.058566484447247755,0.05977678697376251,0.819312273913837,0.10473210869663835,0.04616562424939059,0.007229438,0.7723001952188198,0.0,0.0015363092297031658,0.008765747229703167,19.81029316419906,0.8635995706115677,0.08772127991930845,-0.04243271112451921,-0.0046534281291546785,-0.0457251665811206,-0.016127674354996728
8.0,-8.005,19.99350745491769,-10,10,0.9628239024554672,0.0980528076082483,-0.0416865170203178,-0.0048550113929638,-0.0922578672320926,-0.0165418443992812,0.0126,-0.06315,0.00615,0.0178,-0.00245,0.0226,True,0.1106528076082483,0.9689739024554672,0.0129449886070362,-0.0947078672320926,0.0060581556007188,20.0,8.0,-8.0,0.927029867139575,True,0.058566484447247755,0.05977678697376251,0.819312273913837,0.11398135133356549,0.055414866886317735,0.007229438,0.927029867139575,0.0,0.0015363092297031658,0.008765747229703167,19.81977234043121,0.946163539975583,0.09635613668768053,-0.04096518835127338,-0.004771002001999925,-0.09066146989942585,-0.016255610205182954
10.0,-8.005,19.98464722149471,-10,10,1.0760483915270829,0.125584041991136,-0.030489918911509,-0.0096475780654726,-0.23180807539297318,-0.017926598261647702,0.0175,-0.0633499999999999,-0.01045,0.0184,-0.0058499999999999,0.0220999999999999,True,0.143084041991136,1.0655983915270828,0.0087524219345274,-0.2376580753929731,0.0041734017383522,20.0,10.0,-8.0,1.1578801409080222,True,0.058566484447247755,0.05977678697376251,0.819312273913837,0.1277808389714567,0.06921435452420896,0.007229438,1.1578801409080222,0.0,0.0015363092297031658,0.008765747229703167,19.810989098685234,1.0574288327448198,0.1234109803794275,-0.02996233219523353,-0.009480639804785633,-0.22779695087481147,-0.01761640277905879
12.0,-8.005,19.98893457571377,-10,10,1.1276909950722394,0.1606027410072913,-0.0246609137937268,-0.0160976192794861,-0.3494746013305277,-0.018500583777689802,0.0171,-0.0633499999999999,0.01635,0.019,-0.00395,0.0217,True,0.1777027410072913,1.1440409950722394,0.0029023807205139,-0.3534246013305277,0.0031994162223102,20.0,12.0,-8.0,1.2716869803670174,True,0.058566484447247755,0.05977678697376251,0.819312273913837,0.13458384616995428,0.07601736172270651,0.007229438,1.2716869803670174,0.026018894837337034,0.004948932393150994,0.012178370393150995,19.74843086989663,1.1007178453916109,0.15676129703794278,-0.024071051391769197,-0.015712581626241798,-0.34111554661389193,-0.018058069811013436
0.002,-7.995,20.000453196541223,-10,20,0.1397281609809719,0.07171740443120089,-0.0193264590353885,-0.010580504488389502,0.2230424336674341,-0.027534564397755,0.016,-0.0582499999999999,0.01565,0.0164,-0.0087499999999999,0.0223,True,0.0877174044312009,0.1553781609809719,0.0058194955116105,0.2142924336674342,-0.005234564397755,20.0,0.0,-8.0,0.0195239589711244,True,0.062649022194535,0.058364740819184226,0.8133812041554024,0.06378853299964907,0.0011395108051140623,0.007229438,0.0195239589711244,0.007928871431551833,0.0026833480670674266,0.009912786067067428,19.804139003358465,0.1369986229586578,0.07031643142130564,-0.0189489237955096,-0.010373818240652677,0.2186853820966513,-0.026996686850924885
0.006,-7.995,20.036116726953047,-10,20,0.1405074749496974,0.0717441183593588,-0.0198826396849897,-0.0103503327693912,0.223737884250202,-0.0273602237656896,0.016,-0.0582499999999999,0.01565,0.0164,-0.0087499999999999,0.0223,True,0.0877441183593588,0.1561574749496974,0.0060496672306088,0.2149878842502021,-0.0050602237656896,20.0,0.0,-8.0,0.01974235051673984,True,0.062649022194535,0.058364740819184226,0.8133812041554024,0.063801279365606,0.0011522571710710086,0.007229438,0.01974235051673984,0.007942838993752796,0.0026851800444285673,0.009914618044428569,19.8394164902281,0.13776221351625498,0.07034236830101645,-0.019494168936783778,-0.010148106023908247,0.21936645144883696,-0.026825654575394264
2.493,-7.995,19.990955825012843,-10,20,0.4187132090493407,0.07330856678928539,-0.0186847780825736,-0.010138981180132301,0.1296728995910406,-0.0274677859655532,0.01625,-0.0589803571428571,0.0114047157622739,0.0164666666666666,-0.0092874999999999,0.02215,True,0.0895585667892854,0.4301179248116146,0.0063276854865343,0.1203853995910407,-0.0053177859655532,20.0,2.5,-8.0,0.17532075143239687,True,0.062649022194535,0.058364740819184226,0.8133812041554024,0.07288157241211146,0.010232550217576464,0.007229438,0.17532075143239687,0.00042699437717393096,0.0016994062215294555,0.008928844221529456,19.814039354219762,0.41133492474535843,0.07201677222441634,-0.01835552741201785,-0.009960318830622027,0.12738789042718665,-0.026983767000603606
5.0,-7.995,19.987820052807088,-10,20,0.6871929539769077,0.0814817827255908,-0.0196091658430006,-0.009223978470275498,0.042717081686668296,-0.026770047575624,0.016,-0.05925,0.00545,0.0163,-0.0070499999999999,0.0220999999999999,True,0.0974817827255908,0.6926429539769077,0.0070760215297245,0.0356670816866684,-0.0046700475756241,20.0,5.0,-8.0,0.4722341559955084,True,0.062649022194535,0.058364740819184226,0.8133812041554024,0.09021084631517906,0.02756182412064406,0.007229438,0.4722341559955084,0.0,0.001643401886552295,0.008872839886552296,19.812031073266596,0.6751586513447473,0.08005485244836236,-0.019265765005210836,-0.009062445748291917,0.04196900898655537,-0.02630124350518352
7.0,-7.995,19.983999630075104,-10,20,0.8739298825921997,0.0919808177108972,-0.0198863031196954,-0.009224020630666402,-0.0162826731095395,-0.0266084072526957,0.0142,-0.0619499999999999,0.00555,0.0175,-0.00445,0.0224,True,0.1061808177108972,0.8794798825921998,0.0082759793693336,-0.0207326731095395,-0.0042084072526957,20.0,7.0,-8.0,0.763753439687616,True,0.062649022194535,0.058364740819184226,0.8133812041554024,0.10722529375166315,0.04457627155712816,0.007229438,0.763753439687616,0.0,0.001643401886552295,0.008872839886552296,19.80824425040752,0.8586253940558455,0.09037002558871295,-0.019538048981476555,-0.009062487170359035,-0.015997526681994313,-0.026142433869840737
8.0,-7.995,19.9940710305856,-10,20,0.9555351320204536,0.1005165169353586,-0.0160841559550076,-0.0103273980274032,-0.0607419765082708,-0.0278892093358715,0.0126,-0.06315,0.00615,0.0178,-0.00245,0.0226,True,0.1131165169353586,0.9616851320204536,0.0074726019725968,-0.0631919765082708,-0.0052892093358715,20.0,8.0,-8.0,0.9130473885253457,True,0.062649022194535,0.058364740819184226,0.8133812041554024,0.1159387963814498,0.05328977418691481,0.007229438,0.9130473885253457,0.0,0.001643401886552295,0.008872839886552296,19.81822707491455,0.9388015510257015,0.09875624541724953,-0.015802486011762037,-0.010146541933717577,-0.059678247138599934,-0.027400806212153163
10.0,-7.995,19.98341863308899,-10,20,1.074662938320005,0.12708869624171448,-0.0040778311941459,-0.014823859932265199,-0.20187517276191289,-0.029991531842051,0.0175,-0.0633499999999999,-0.01045,0.0184,-0.0058499999999999,0.0220999999999999,True,0.1445886962417145,1.064212938320005,0.0035761400677348,-0.2077251727619128,-0.0078915318420511,20.0,10.0,-8.0,1.1549004309985869,True,0.062649022194535,0.058364740819184226,0.8133812041554024,0.13005448652173168,0.06740546432719667,0.007229438,1.1549004309985869,0.0,0.001643401886552295,0.008872839886552296,19.8076683631766,1.055843160043081,0.12486308577401621,-0.004006419148389003,-0.014564260622392718,-0.19833988196930943,-0.02946631229708831
12.0,-7.995,19.983359896845663,-10,20,1.1232816386846232,0.16235431783138599,0.0016462714686755,-0.0216011242609913,-0.32556781599641077,-0.03048334234878,0.0171,-0.0633499999999999,0.01635,0.019,-0.00395,0.0217,True,0.179454317831386,1.1396316386846232,-0.0026011242609913,-0.3295178159964108,-0.00878334234878,20.0,12.0,-8.0,1.2617616398060123,True,0.062649022194535,0.058364740819184226,0.8133812041554024,0.1362914132774018,0.07364239108286678,0.007229438,1.2617616398060123,0.026062904553984204,0.0050617973389226875,0.012291235338922688,19.740722036534365,1.0961694813326057,0.15843564270999924,0.0016065361346633339,-0.02107974737760319,-0.3177097280939114,-0.02974757925436733
0.002,-8.0,19.99966334955938,0,-20,0.2354829998103562,0.0822722879516536,-0.1468545641254003,0.014156546949609397,-0.0870722050342549,0.026359447838752402,0.016,-0.0582499999999999,0.01565,0.0164,-0.0087499999999999,0.0223,True,0.0982722879516536,0.2511329998103562,0.0305565469496094,-0.0958222050342548,0.0486594478387524,20.0,0.0,-8.0,0.05545224319968422,True,0.07139672579882184,0.05715681296952939,0.8346038909600663,0.07456619929212704,0.0031694734933052087,0.007229438,0.05545224319968422,0.007706088659526558,0.0028835967545591725,0.010113034754559172,19.79943101557834,0.23079139321206343,0.0806331496303248,-0.14392873150650634,0.013874501327924107,-0.0853374363588278,0.025834279739538276
0.005,-8.0,20.018581082261456,0,-20,0.2361286042989364,0.082283038485215,-0.1484526513910816,0.014731006404306,-0.0866294197514918,0.026888033744227498,0.016,-0.0582499999999999,0.01565,0.0164,-0.0087499999999999,0.0223,True,0.098283038485215,0.2517786042989364,0.031131006404306,-0.0953794197514917,0.0491880337442275,20.0,0.0,-8.0,0.05575671776816368,True,0.07139672579882184,0.05715681296952939,0.8346038909600663,0.0745836020880916,0.003186876289269768,0.007229438,0.05575671776816368,0.007699436397123392,0.0028827242476787574,0.010112162247678757,19.81817646638029,0.23142453490207318,0.08064382529302928,-0.14549523089403793,0.014437540576151762,-0.08490361951000515,0.026352379976004148
2.493,-8.0,19.98968716428988,0,-20,0.5110744151074945,0.0867567387510707,-0.1452261330950864,0.014355560233552299,-0.1712116381404021,0.027774870856489203,0.01625,-0.0589803571428571,0.0114047157622739,0.0164666666666666,-0.0092874999999999,0.02215,True,0.1030067387510707,0.5224791308697684,0.0308222269002189,-0.180499138140402,0.0499248708564892,20.0,2.5,-8.0,0.2611970577774676,True,0.07139672579882184,0.05715681296952939,0.8346038909600663,0.08632591717839991,0.014929191379578077,0.007229438,0.2611970577774676,0.00043082157267079237,0.0019293769409933074,0.009158814940993307,19.808266913328897,0.5018398030595984,0.08518912980563308,-0.1426020396975189,0.014096169378584187,-0.16811801222297315,0.027273006256231046
5.0,-8.0,19.981915183617936,0,-20,0.7693609423519114,0.0956662114744236,-0.1307389801048757,0.012152143809783102,-0.22449291359577622,0.0232967588867288,0.016,-0.05925,0.00545,0.0163,-0.0070499999999999,0.0220999999999999,True,0.1116662114744236,0.7748109423519114,0.0284521438097831,-0.2315429135957761,0.0453967588867287,20.0,5.0,-8.0,0.5919162596166212,True,0.07139672579882184,0.05715681296952939,0.8346038909600663,0.10522877274335246,0.03383204694453062,0.007229438,0.5919162596166212,0.0,0.0018728706332734426,0.009102308633273442,19.80167423329098,0.7555439554697666,0.09394813778983306,-0.12839103303133192,0.011933902926516495,-0.22046123552175656,0.022878371372865133
7.0,-8.0,19.98434501812212,0,-20,0.962397106536245,0.10909870332806659,-0.1355995695280979,0.013394922495829197,-0.31098160992965407,0.026303891224937998,0.0142,-0.0619499999999999,0.00555,0.0175,-0.00445,0.0224,True,0.1232987033280666,0.967947106536245,0.0308949224958292,-0.3154316099296541,0.048703891224938,20.0,7.0,-8.0,0.9262081906693365,True,0.07139672579882184,0.05715681296952939,0.8346038909600663,0.12433583412375532,0.05293910832493348,0.007229438,0.9262081906693365,0.0,0.0018728706332734426,0.009102308633273442,19.804082150192365,0.9451133747214019,0.1071393949335765,-0.13316433091607954,0.013154362495673168,-0.30539667756767186,0.025831498489620155
8.0,-8.0,19.99476529113522,0,-20,1.0454398894973418,0.11913148854937539,-0.1347914074488907,0.013254469896782,-0.36566867487971927,0.0267525105765288,0.0126,-0.06315,0.00615,0.0178,-0.00245,0.0226,True,0.1317314885493754,1.051589889497342,0.031054469896782,-0.3681186748797193,0.0493525105765288,20.0,8.0,-8.0,1.0929445625522143,True,0.07139672579882184,0.05715681296952939,0.8346038909600663,0.13386595374668286,0.06246922794786103,0.007229438,1.0929445625522143,0.0,0.0018728706332734426,0.009102308633273442,19.814408430217643,1.0266647887038205,0.1169920009253933,-0.1323706826550718,0.013016432291007815,-0.3591016151215527,0.026272061066614293
10.0,-8.0,19.99080221326849,0,-20,1.16577035829819,0.14494267362880342,-0.1169781453259464,0.006886593472311402,-0.4836530296599665,0.022573982216128396,0.0175,-0.0633499999999999,-0.01045,0.0184,-0.0058499999999999,0.0220999999999999,True,0.1624426736288034,1.15532035829819,0.0252865934723114,-0.4895030296599664,0.0446739822161283,20.0,10.0,-8.0,1.3590205282866903,True,0.07139672579882184,0.05715681296952939,0.8346038909600663,0.14907400795585524,0.07767728215703339,0.007229438,1.3590205282866903,0.0,0.0018728706332734426,0.009102308633273442,19.810481100121553,1.1448342373418032,0.14233964180076433,-0.11487732968728752,0.006762916838326429,-0.47496708370345253,0.022168575080168864
12.0,-8.0,19.986035335451977,0,-20,1.2066948996717615,0.1824526252072058,-0.1038307111338032,-0.0009394312491119994,-0.5930198863166595,0.018807862286532296,0.0171,-0.0633499999999999,0.01635,0.019,-0.00395,0.0217,True,0.1995526252072058,1.2230448996717616,0.018060568750888,-0.5969698863166595,0.0405078622865323,20.0,12.0,-8.0,1.4561125808938424,True,0.07139672579882184,0.05715681296952939,0.8346038909600663,0.1546234802475499,0.08322675444872808,0.007229438,1.4561125808938424,0.02782914495965587,0.0055229251533442485,0.01275236315334425,19.73437541357366,1.176497331969032,0.17788674405221455,-0.10123234519230592,-0.0009159219604302986,-0.57817954998062,0.01833719509891456
0.002,-8.0,19.99949784759663,0,0,0.24021326741678262,0.0675905669305602,-0.0940078611954877,0.0040542547222546,-0.1042805185640786,0.0030746399403559985,0.016,-0.0582499999999999,0.01565,0.0164,-0.0087499999999999,0.0223,True,0.0835905669305602,0.2558632674167826,0.0204542547222546,-0.1130305185640785,0.025374639940356,20.0,0.0,-8.0,0.05770241384304672,True,0.05627680981986645,0.0591417091135956,0.8384095566615688,0.05968942919452423,0.003412619374657781,0.007229438,0.05770241384304672,0.007901137736035973,0.002512555395435998,0.009741993395435997,19.80654264001122,0.2356004709519742,0.06629263059446797,-0.0922026356371743,0.003976401187970831,-0.10227802797497153,0.0030155978716145363
0.005,-8.0,20.01741553945072,0,0,0.2412146778113844,0.0677422231256125,-0.0940271219492377,0.004036098720880798,-0.1046082224886475,0.0030706720176266987,0.016,-0.0582499999999999,0.01565,0.0164,-0.0087499999999999,0.0223,True,0.0837422231256125,0.2568646778113844,0.0204360987208808,-0.1133582224886474,0.0253706720176267,20.0,0.0,-8.0,0.05818452079164998,True,0.05627680981986645,0.0591417091135956,0.8384095566615688,0.05971794182344017,0.003441132003573718,0.007229438,0.05818452079164998,0.00802428130217233,0.0025287068341828677,0.009758144834182868,19.823970365436246,0.23657508295572138,0.06643924905796257,-0.09221857631989751,0.003958467197657368,-0.1025961568244764,0.0030116097987531476
2.493,-8.0,19.994028537963565,0,0,0.5164790489154322,0.0722060345170103,-0.0903768490142319,0.003809271799979797,-0.18474947836330022,0.003040533518539102,0.01625,-0.0589803571428571,0.0114047157622739,0.0164666666666666,-0.0092874999999999,0.02215,True,0.0884560345170103,0.527883764677706,0.0202759384666464,-0.1940369783633001,0.0251905335185391,20.0,2.5,-8.0,0.2667506079685894,True,0.05627680981986645,0.0591417091135956,0.8384095566615688,0.07205289668221954,0.01577608686235309,0.007229438,0.2667506079685894,0.00015313783479075846,0.001496332219982821,0.008725770219982821,19.821074397259892,0.5075823088824767,0.07096223127028144,-0.0888200398225217,0.003743654228482066,-0.1815670296586064,0.0029881580420648203
5.0,-8.0,19.987755041424805,0,0,0.766674049713664,0.082081538800644,-0.0757178420704652,0.000982432514719002,-0.2187825444733328,-0.0019087103825560017,0.016,-0.05925,0.00545,0.0163,-0.0070499999999999,0.0220999999999999,True,0.098081538800644,0.772124049713664,0.017282432514719,-0.2258325444733327,0.0201912896174439,20.0,5.0,-8.0,0.5877890985043498,True,0.05627680981986645,0.0591417091135956,0.8384095566615688,0.0910396617037533,0.03476285188388684,0.007229438,0.5877890985043498,0.0,0.0014762467503472215,0.008705684750347222,19.815249724077578,0.7534975192053953,0.08067083512471254,-0.07441650879013,0.0009655478268815242,-0.21502241345936907,-0.0018759061150885018
7.0,-8.0,19.98240876358899,0,0,0.963844691283561,0.0953766731775555,-0.0808607271780786,0.0025160685344870967,-0.3136385994728247,0.0007059540281331017,0.0142,-0.0619499999999999,0.00555,0.0175,-0.00445,0.0224,True,0.1095766731775555,0.969394691283561,0.0200160685344871,-0.3180885994728247,0.0231059540281331,20.0,7.0,-8.0,0.928996588915503,True,0.05627680981986645,0.0591417091135956,0.8384095566615688,0.11121925584902967,0.054942446029163226,0.007229438,0.928996588915503,0.0,0.0014762467503472215,0.008705684750347222,19.809949587559423,0.9472794651817072,0.09373747116677843,-0.07947100511955754,0.00247282583725749,-0.3082482141114474,0.0006938210691623303
8.0,-8.0,19.99191302891594,0,0,1.0470026332133462,0.1056970089111121,-0.0810650288213055,0.0025916053332100016,-0.3712180888296648,0.0014623113847959009,0.0126,-0.06315,0.00615,0.0178,-0.00245,0.0226,True,0.1182970089111121,1.0531526332133463,0.02039160533321,-0.3736680888296648,0.0240623113847959,20.0,8.0,-8.0,1.0962145139556807,True,0.05627680981986645,0.0591417091135956,0.8384095566615688,0.1211088097303349,0.06483199991046845,0.007229438,1.0962145139556807,0.0,0.0014762467503472215,0.008705684750347222,19.819371825850173,1.029008203711101,0.10388043527976228,-0.0796717955094221,0.002547064414222086,-0.3648381070440388,0.0014371792043320543
10.0,-8.0,19.991110149195315,0,0,1.1707316427021541,0.1329222978363147,-0.0655458019905889,-0.0032683813179353993,-0.491441621942666,-0.0017829015415446008,0.0175,-0.0633499999999999,-0.01045,0.0184,-0.0058499999999999,0.0220999999999999,True,0.1504222978363147,1.160281642702154,0.0151316186820646,-0.4972916219426659,0.0203170984584553,20.0,10.0,-8.0,1.3706125792240842,True,0.05627680981986645,0.0591417091135956,0.8384095566615688,0.13733718028777225,0.08106037046790579,0.007229438,1.3706125792240842,0.0,0.0014762467503472215,0.008705684750347222,19.818575875423043,1.1506107305455189,0.130637813689077,-0.06441929163075541,-0.0032122089117289864,-0.48299540476995867,-0.0017522595019918393
