AoA,AoS,V,V_solid_blockage_corr,dE,dR,CL,CL_solid_blockage_corr,CD,CD_solid_blockage_corr,CYaw,CYaw_solid_blockage_corr,CMroll,CMroll_solid_blockage_corr,CMpitch,CMpitch_solid_blockage_corr,CMyaw,CMyaw_solid_blockage_corr,solid_blockage_e,V_round,AoA_round,AoS_round,CL2,fit_used,CD0_fit,k_fit,R2_fit,CD_fit_pred,CDi_fit
5.0,-10.0,19.98400657877036,19.84057040514175,-10,-10,0.7144072230699623,0.7041886425466595,0.1133710376881527,0.11174942603555979,-0.1585222682625443,-0.15625483239310212,0.0378393067486112,0.03729806921563237,-0.0259620852636789,-0.02559073451266084,0.0510665142710972,0.05033608032352148,0.007229438,20.0,5.0,-10.0,0.49588164429170695,True,0.09238348058580209,0.0562773370212617,0.7734113667846763,0.1202903790042639,0.027906898418461803
7.0,-10.0,19.986356848712973,19.842903805908197,-10,-10,0.8956973238856957,0.8828856459895772,0.121707089095757,0.1199662420689906,-0.1471589195079465,-0.14505402020100466,0.0359854563392001,0.03547073550296647,-0.0714233993311512,-0.07040178905938341,0.0478084976107899,0.04712466496358535,0.007229438,20.0,7.0,-10.0,0.779487063894433,True,0.09238348058580209,0.0562773370212617,0.7734113667846763,0.13625093678430283,0.04386745619850076
8.0,-10.0,19.995343532488548,19.851825987326382,-10,-10,0.9826072339226818,0.9685524332174607,0.1287360159911116,0.12689463014957236,-0.1452565238381636,-0.14317883559895891,0.0358576543511634,0.03534476154082819,-0.1130675538827726,-0.11145028313492233,0.0479335422192496,0.047247920986544664,0.007229438,20.0,8.0,-10.0,0.9380938158914636,True,0.09238348058580209,0.0562773370212617,0.7734113667846763,0.1451769024202874,0.052793421834485314
10.0,-10.0,19.98875823043545,19.845287951597232,-10,-10,1.0871474849952452,1.0715973844959923,0.1572937331998419,0.15504386977935955,-0.1301533237879188,-0.1282916653716067,0.0309563721390582,0.03051358520858323,-0.2527331792472261,-0.24911819012106606,0.0452254746811498,0.044578588507815764,0.007229438,20.0,10.0,-10.0,1.1483209544586515,True,0.09238348058580209,0.0562773370212617,0.7734113667846763,0.15700792594844853,0.06462444536264643
12.0,-10.0,19.98917853748232,19.845705241869947,-10,-10,1.1449582669788174,1.1285812653624738,0.1948715505660636,0.19208418984677647,-0.1159157574352617,-0.11425774718141539,0.0232946486897808,0.022961451829906294,-0.3672323488223802,-0.3619796117194749,0.0413274015404147,0.04073627176621553,0.007229438,20.0,12.0,-10.0,1.2736956725271626,True,0.09238348058580209,0.0562773370212617,0.7734113667846763,0.1640636812111358,0.0716802006253337
-5.002,-10.0,19.99146684709908,19.847977127033772,-10,0,-0.376868004647219,-0.3714774431750165,0.1146270422520028,0.11298746523825609,-0.1388080204994544,-0.13682256894052602,0.0342485320890803,0.03375865548697473,0.3605115913936612,0.3553549851790577,0.0330129750166244,0.03254077130335354,0.007229438,20.0,-5.0,-10.0,0.13799549078784762,True,0.08455001498806677,0.06462302338291709,0.7539820600630227,0.09346770081598697,0.008917685827920196
-2.5,-10.0,19.99903106076334,19.855487048188657,-10,0,-0.1054964968589119,-0.10398751932723654,0.1008477471357408,0.09940526336538937,-0.1331870104991223,-0.13128195950370428,0.0328384376996293,0.032368730494750905,0.2674012312266752,0.2635764364526552,0.0331887820992346,0.03271406371537782,0.007229438,20.0,-2.5,-10.0,0.010813404175832394,True,0.08455001498806677,0.06462302338291709,0.7539820600630227,0.08524880985897053,0.0006987948709037501
0.002,-10.0,20.001732209997687,19.85816880979375,-10,0,0.174550108658016,0.17205341729897788,0.0962016487297825,0.09482562079742843,-0.1309049176041609,-0.12903250870593305,0.0324060374449489,0.031942515111496865,0.1696204579324044,0.16719427822451527,0.0341979930259617,0.03370883931336421,0.007229438,20.0,0.0,-10.0,0.02960237840425622,True,0.08455001498806677,0.06462302338291709,0.7539820600630227,0.08646301017987498,0.0019129951918082095
0.002,-10.0,20.0032148697331,19.85964082766721,-10,0,0.1783730761978071,0.17582170271856942,0.0959363092515213,0.09456407662349375,-0.128854386543338,-0.12701130757919243,0.031823015138503,0.03136783211097189,0.142874105889426,0.14083049475479584,0.0339997197012027,0.03351340200687216,0.007229438,20.0,0.0,-10.0,0.030913271146857,True,0.08455001498806677,0.06462302338291709,0.7539820600630227,0.08654772403223257,0.0019977090441657963
0.005,-10.0,20.0071165668156,19.86351452013022,-10,0,0.174608003819691,0.17211048435260415,0.0962490564649138,0.09487235043225051,-0.1307415749678744,-0.12887150245403334,0.0321536356759999,0.03169372359132047,0.1710303874717555,0.1685840407245857,0.0342821898482312,0.03379183181969122,0.007229438,20.0,0.0,-10.0,0.029622018824087996,True,0.08455001498806677,0.06462302338291709,0.7539820600630227,0.08646427940318502,0.0019142644151182487
0.006,-10.0,20.032548490475424,19.88876390492811,-10,0,0.1775881712869542,0.17504802475752287,0.0958866556764409,0.09451513327227287,-0.1283871498975311,-0.1265507540899025,0.031640548056884,0.031187974961764217,0.1431951971388566,0.1411469932500077,0.0339672604294221,0.033481407018866566,0.007229438,20.0,0.0,-10.0,0.03064181097151034,True,0.08455001498806677,0.06462302338291709,0.7539820600630227,0.08653018145497361,0.001980166466906838
-0.005,-10.0,20.000897197266838,19.857339790407156,-10,0,0.1741373246175327,0.17164653754784132,0.0956629869224174,0.0942946637820582,-0.1301513948901958,-0.12828976406402567,0.0324517940698204,0.031987617252846046,0.1669982315392535,0.16460955905509259,0.0339734253102119,0.03348748371979377,0.007229438,20.0,-0.0,-10.0,0.0294625338521625,True,0.08455001498806677,0.06462302338291709,0.7539820600630227,0.08645397300211506,0.0019039580140482835
2.5,-10.0,19.9944629196324,19.850951695111597,-10,0,0.4510714100001566,0.44461947421899367,0.0973643863346052,0.09597172709246216,-0.129424545637705,-0.12757331135761535,0.0320401432499381,0.03158185451319952,0.0754176076132663,0.07433886586572444,0.0354582104846913,0.03495103115146309,0.007229438,20.0,2.5,-10.0,0.1976864768547744,True,0.08455001498806677,0.06462302338291709,0.7539820600630227,0.09732511280433936,0.012775097816272583
2.492,-10.0,19.991412441889405,19.84792311232012,-10,0,0.4529859671656726,0.44650664636385123,0.0978172384503311,0.09641810180194095,-0.1282343474191692,-0.12640013723394036,0.0318842402741087,0.03142818150798197,0.0507585857451545,0.05003255627773542,0.0353612329624616,0.03485544075493405,0.007229438,20.0,2.5,-10.0,0.1993681852470933,True,0.08455001498806677,0.06462302338291709,0.7539820600630227,0.09743378988509943,0.012883774897032655
5.0,-10.0,19.988960080137517,19.8454883525133,-10,0,0.7111305340230035,0.7009588218820391,0.1045671768910607,0.10307149196144302,-0.1255342006800782,-0.1237386122584418,0.0318194716111341,0.03136433926872848,-0.006475082454047,-0.006382465597280946,0.0354275972371158,0.034920855782908586,0.007229438,20.0,5.0,-10.0,0.49134326997425615,True,0.08455001498806677,0.06462302338291709,0.7539820600630227,0.11630210261265207,0.0317520876245853
5.0,-10.0,19.985986503308403,19.842536118675678,-10,0,0.7140215581482854,0.703808494013857,0.1053733172047877,0.10386610158309008,-0.123770600878706,-0.12200023824706618,0.0314762291850179,0.031026006437948134,-0.0286859193239835,-0.028275607995890465,0.0350682090961495,0.03456660817879437,0.007229438,20.0,5.0,-10.0,0.4953463962460534,True,0.08455001498806677,0.06462302338291709,0.7539820600630227,0.11656079673531919,0.03201078174725242
6.0,-10.0,19.9943649639798,19.850854442540427,-10,0,0.7969830545946672,0.7855833440988987,0.1089021637043181,0.10734447294610819,-0.1159643626035138,-0.11430565712177841,0.0303075798212439,0.029874072943277354,-0.0086328044124452,-0.008509324408069802,0.0317125271903324,0.03125892453595371,0.007229438,20.0,6.0,-10.0,0.6171411905256088,True,0.08455001498806677,0.06462302338291709,0.7539820600630227,0.12443154457396448,0.039881529585897704
7.0,-10.0,19.99263062785508,19.849132554697114,-10,0,0.8915120225594575,0.878760209453665,0.1132842835164469,0.1116639127590475,-0.1145535763331952,-0.11291505014506001,0.029714101783939,0.029289083766271137,-0.0490399134889994,-0.04833846718686134,0.0321959208787639,0.0317354039643243,0.007229438,20.0,7.0,-10.0,0.7722195057190491,True,0.08455001498806677,0.06462302338291709,0.7539820600630227,0.13445317416289357,0.04990315917482679
