AoA,AoS,V,V_solid_blockage_corr,dE,dR,CL,CL_solid_blockage_corr,CD,CD_solid_blockage_corr,CYaw,CYaw_solid_blockage_corr,CMroll,CMroll_solid_blockage_corr,CMpitch,CMpitch_solid_blockage_corr,CMyaw,CMyaw_solid_blockage_corr,solid_blockage_e,V_round,AoA_round,AoS_round,ewb_t_fit,q_ratio_wake,V_wake_corr,CL_solid_blockage_corr_wake_corr,CD_solid_blockage_corr_wake_corr,CYaw_solid_blockage_corr_wake_corr,CMroll_solid_blockage_corr_wake_corr,CMpitch_solid_blockage_corr_wake_corr,CMyaw_solid_blockage_corr_wake_corr
2.5,0.0,19.991131317371472,19.84764400558701,10,0,0.5879895629081489,0.5795792074394303,0.072223213435683,0.07119016295927154,0.0090398257217929,0.008910523855753789,-0.0042606174219276,-0.00419967534183795,-0.3873614352191811,-0.3818207801283776,-0.0023862636089591,-0.0023521314976778177,0.007229438,20.0,2.5,0.0,0.0012402184060480107,1.002480436812096,19.872244173656735,0.5781451549144455,0.07101401717689115,0.00888847655131246,-0.004189284087371306,-0.38087604117500173,-0.0023463116199630126
2.493,0.0,19.9914276330743,19.84793819446955,10,0,0.5762057348194681,0.5679639302728405,0.071741325304497,0.07071516755328866,0.0124718494289832,0.01229345733894117,-0.0055907480872859,-0.0055107803774551755,-0.3710644957497046,-0.3657569452285003,-0.0038964050874825,-0.003840672547479965,0.007229438,20.0,2.5,0.0,0.0012402184060480107,1.002480436812096,19.87253872717177,0.5665586174219768,0.07054019705178889,0.012263039643980048,-0.005497145056495611,-0.364851953013281,-0.0038311695734366304
5.0,0.0,19.98761218822704,19.844150135162195,10,0,0.8477074181321268,0.8355821676690083,0.0861591577154248,0.08492677335185182,0.0068423032496453,0.006744433821028801,-0.0030749496512717,-0.003030966864421371,-0.4659552534394136,-0.4592904254200861,-0.0017215656056826,-0.001696941055146535,0.007229438,20.0,5.0,0.0,0.0012402184060480107,1.002480436812096,19.868745972753217,0.8335146871555649,0.08471663908167658,0.006727746072009354,-0.0030234673447193587,-0.4581540033645315,-0.0016927423147955233
5.0,0.0,19.98886300081393,19.845391969981254,10,0,0.8375671807753264,0.8255869720035707,0.0856203843230919,0.08439570634757824,0.008996291726669,0.008867612552590873,-0.0036738520133856,-0.0036213027789753502,-0.4504369373019338,-0.4439940767514618,-0.0033639950775201,-0.0033158779064311576,0.007229438,20.0,5.0,0.0,0.0012402184060480107,1.002480436812096,19.869989346764797,0.8235442225974509,0.08418688609620947,0.008845671423564157,-0.0036123425914336557,-0.4428955024432897,-0.0033076734314892993
6.0,0.0,19.99348198970741,19.84997780585858,10,0,0.9430725319422162,0.9295832189904869,0.093221085207738,0.09188769000272948,0.0076348521224154,0.007525646407975457,-0.0028859997230968,-0.002844719596569011,-0.4991978019187157,-0.49205748646383873,-0.0021654157083547,-0.0021344425125810616,0.007229438,20.0,6.0,0.0,0.0012402184060480107,1.002480436812096,19.87458086655772,0.92728315172571,0.09166033234018392,0.007507025705067256,-0.002837680908382876,-0.49083998888655567,-0.0021291612626064037
7.0,0.0,19.991000584850735,19.84751421140526,10,0,1.026764132068222,1.0120777296591148,0.1018263739199783,0.10036989228360024,0.0081156745479255,0.00799959135168831,-0.0029282914825208,-0.0028864064324491405,-0.5372302198462022,-0.5295459046772436,-0.0025270944713653,-0.002490947974645024,0.007229438,20.0,7.0,0.0,0.0012402184060480107,1.002480436812096,19.87211421860155,1.0095735462704272,0.10012154711245849,0.007979797967057731,-0.0028792645985471392,-0.5282356495266961,-0.0024847846233950247
7.0,0.0,19.98318369483801,19.839753427498625,10,0,1.0175247119889872,1.0029704663596821,0.1012073872306259,0.09975975931957948,0.0089716673624905,0.008843340404963478,-0.0036177022551792,-0.003565956163300363,-0.5235102196415086,-0.5160221495864626,-0.003510770462584,-0.0034605538781035342,0.007229438,20.0,7.0,0.0,0.0012402184060480107,1.002480436812096,19.864343815589066,1.0004888170677368,0.09951292380010639,0.008821459332498739,-0.0035571329198604224,-0.5147453562559499,-0.0034519914314818465
8.0,0.0,19.989595834614665,19.846119543831943,10,0,1.0972695012487692,1.0815746196851532,0.11299038499739,0.1113742180408281,0.0056604856059316,0.00557952039995755,-0.0022315610478356,-0.0021996417369389617,-0.5956485689908849,-0.5871286623196342,-0.0018327944140979,-0.0018065788934559916,0.007229438,20.0,8.0,0.0,0.0012402184060480107,1.002480436812096,19.870717822407105,1.0788984801784043,0.11109864487231283,0.005565714995596836,-0.0021941991645581214,-0.585675930182451,-0.0018021088762599114
8.0,0.0,19.990753112558203,19.847268515357076,10,0,1.0862218611815044,1.070685000416075,0.1124690460506955,0.1108603361072134,0.006563924131136,0.006470036520377206,-0.0029648635503908,-0.00292245538883823,-0.5834276618644428,-0.5750825579100554,-0.0028021327734275,-0.002762052244483225,0.007229438,20.0,8.0,0.0,0.0012402184060480107,1.002480436812096,19.871868218025327,1.0680358050884968,0.1105860344364934,0.006454027712452949,-0.002915224359022591,-0.5736596314426117,-0.002755218100082427
9.0,0.0,19.988893422476263,19.845422173290633,10,0,1.1516036095100708,1.135131555708408,0.1275670453656912,0.1257423799884467,0.0049114297165387,0.00484117869104189,-0.0017980844644475,-0.0017723654203304763,-0.6677432501874561,-0.6581921315108966,-0.0020129679672164,-0.0019841753198304485,0.007229438,20.0,9.0,0.0,0.0012402184060480107,1.002480436812096,19.870019587509677,1.1323229003033164,0.12543125568445954,0.004829200165179199,-0.0017679800575127699,-0.6565635670696559,-0.001979265875890963
10.0,0.0,19.99170919565136,19.848217736117597,10,0,1.2072354091337791,1.189967621462478,0.1429056419725828,0.1408615797590795,0.0073950781395765,0.0072893020513664026,-0.002581485069561,-0.002544560592594409,-0.7278049941007738,-0.7173947774941699,-0.0027826136407537,-0.0027428123052757438,0.007229438,20.0,10.0,0.0,0.0012402184060480107,1.002480436812096,19.872818615297792,1.18702328520903,0.14051304602713405,0.007271266135174169,-0.0025382645876723064,-0.7156197279774325,-0.002736025766246303
10.0,0.0,19.985172579973856,19.841728037315224,10,0,1.1961558518755324,1.179046541532497,0.1406332781210376,0.13862171884457836,0.0079657929787889,0.007851853625494115,-0.0027194696781253,-0.002680571527337871,-0.7108604452136625,-0.7006925963094593,-0.0037726190167265,-0.0037186570606302246,0.007229438,20.0,10.0,0.0,0.0012402184060480107,1.002480436812096,19.866320872836372,1.1761292273013169,0.13827872719930343,0.007832425788240952,-0.0026739389906322076,-0.6989588729907519,-0.0037094559894411644
11.0,0.0,19.992296418036556,19.848800743685725,10,0,1.260388477838254,1.242360411022121,0.1586230425457798,0.15635416524336399,0.0079723230086767,0.00785829025258016,-0.0025048098546624,-0.0024689821077291587,-0.7829518937263797,-0.7717528790558185,-0.0029426190776944,-0.0029005290917258754,0.007229438,20.0,11.0,0.0,0.0012402184060480107,1.002480436812096,19.87340234547482,1.2392864393173069,0.15596729821538738,0.007838846489184018,-0.002462873106611997,-0.7698433313172725,-0.00289335231413553
12.0,0.0,19.991006659879147,19.847520242829866,10,0,1.320846698029194,1.3019538622530527,0.1806091818408605,0.17802582404674713,0.0074740675060409,0.007367161587146515,-0.0026576953529624,-0.0026196807961470997,-0.8147754629723268,-0.8031212573485146,-0.0026147096920847,-0.002577309984087891,0.007229438,20.0,12.0,0.0,0.0021428896989527813,1.0042857793979056,19.890005817227067,1.2963977873246462,0.1772661006446572,0.007335722299645936,-0.0026085013348667186,-0.7996939455122085,-0.0025663113398190825
12.0,0.0,19.98776749973427,19.844304331913573,10,0,1.3086597810733551,1.2899412618329689,0.178826178580179,0.17626832411498536,0.0088006040918532,0.008674723951420322,-0.0027319021785359,-0.002692826198490242,-0.7989916156895871,-0.787563175580481,-0.0038095719034954,-0.0037550813888448118,0.007229438,20.0,12.0,0.0,0.0022107845245750843,1.0044215690491503,19.888127424553048,1.2842628051626865,0.17549237247249902,0.008636536907139869,-0.0026809720952522395,-0.7840962399145198,-0.0037385511268934737
13.0,0.0,19.995347217027792,19.85182964541967,10,0,1.3493522478914308,1.330051680716135,0.2038687140799745,0.20095266171693113,0.0073775352593306,0.007272010097103072,-0.0024773088468337,-0.0024418744627527572,-0.866653445590701,-0.8542571991172815,-0.0028738337340898,-0.002832727624753186,0.007229438,20.0,13.0,0.0,0.004441175177374206,1.0088823503547484,19.93980018404778,1.3183417077803528,0.19918344457732967,0.0072079862379850835,-0.002420375836582068,-0.846736191605397,-0.0028077878691773403
14.0,0.0,19.989464021632685,19.845988676944017,10,0,1.3290446520587331,1.3100345561952467,0.2390617654981719,0.23564232652569278,0.0084249429267586,0.008304436085672417,0.0001863113646567,0.00018364644523725498,-0.9394477700534432,-0.9260103041716231,-0.0002021297550891,-0.00019923857606426085,0.007229438,20.0,14.0,0.0,0.009497546406500123,1.0189950928130003,20.03359018921549,1.2856141952350464,0.23124971669410818,0.008149633049505172,0.00018022309089859047,-0.9087485412862129,-0.00019552456873393785
0.002,-0.005,20.001138809004157,19.857579667964547,10,10,0.3167989636689084,0.3122676045008998,0.0654781317465679,0.06454156008245104,0.0632650703172424,0.06236015335325778,-0.0178736514124166,-0.017617994218164887,-0.3033484414688485,-0.299009472914685,-0.0209432553592344,-0.020643691840841093,0.007229438,20.0,0.0,-0.0,0.002255029992379677,1.0045100599847594,19.9023087297397,0.3108655820785285,0.06425178069737826,0.062080168071391856,-0.017538892759752144,-0.29766697699296474,-0.02055100557295992
0.005,-0.005,19.991416969388773,19.847927607323143,10,10,0.3163109289516074,0.31178655042698517,0.0655578903019006,0.0646201778049453,0.055023731655205,0.0542366953341063,-0.0148791070369834,-0.014666282546325406,-0.3013756632446859,-0.29706491248072275,-0.0209390930761792,-0.02063958909333255,0.007229438,20.0,0.0,-0.0,0.002267815000690705,1.0045356300013815,19.89288811190736,0.3103787870884743,0.06432840794791564,0.05399180846779095,-0.014600062066793228,-0.29572361955973053,-0.02054639823308623
2.493,-0.005,19.99548405915556,19.85196550535645,10,10,0.5833466793430603,0.575002733728607,0.0740587180212312,0.072999413259025,0.0502460935009922,0.04952739450713976,-0.0128144282739055,-0.012631136080113993,-0.3735551330290292,-0.36821195747944996,-0.0198668819747342,-0.01958271444863698,0.007229438,20.0,2.5,-0.0,0.0014435700452470153,1.002887140090494,19.88060255320468,0.5733473994658288,0.07278926046697339,0.049384813631841704,-0.012594773205461825,-0.36715193839879623,-0.019526339171992937
5.0,-0.005,19.98704793382771,19.843589930726104,10,10,0.8453892695344173,0.8332971768941002,0.0879702821302702,0.08671199220461276,0.0461967413082591,0.04553596254549118,-0.0112412114372447,-0.01108042187557518,-0.4605835839749964,-0.45399559005699675,-0.0191849405075027,-0.018910527185408543,0.007229438,20.0,5.0,-0.0,0.0013516883460328226,1.0027033766920657,19.87039417671219,0.8310505342498804,0.08647820902994961,0.0454131935764643,-0.011050548081457218,-0.4527715779264007,-0.018859542737149914
7.0,-0.005,19.982890685684104,19.83946252143209,10,10,1.0247061321745392,1.010049166530559,0.1036340168948326,0.10215167949342385,0.0434847890622556,0.04286280092408698,-0.0100763516369415,-0.009932223740052757,-0.5282855325765081,-0.5207291584531738,-0.0189399488066646,-0.018669039742844593,0.007229438,20.0,7.0,-0.0,0.0013516883460328226,1.0027033766920657,19.866261192212562,1.007325984941556,0.10187626956081854,0.04274723903443114,-0.009905445589322059,-0.5193252267396042,-0.018618706366018284
8.0,-0.005,19.99062261260229,19.84713895207091,10,10,1.0937939112336457,1.0781487430481824,0.1146491967666189,0.1130093028640107,0.0426805084971367,0.042070024449985914,-0.0103079987944828,-0.010160557514056081,-0.5813248056227159,-0.5730097800397966,-0.0188552632214889,-0.018585565464670467,0.007229438,20.0,8.0,-0.0,0.0013516883460328226,1.0027033766920657,19.873947991990022,1.0752419589978965,0.1127046198216966,0.041956599955587655,-0.010133163755343002,-0.5714648951618823,-0.01853545714185639
10.0,-0.005,19.98305216125836,19.8396228380076,10,10,1.2019519535072931,1.1847597381636743,0.142515190895142,0.14047671352967273,0.041815328095935,0.04121721922545009,-0.0094206378865086,-0.009285889043390116,-0.711263014104518,-0.7010894070241731,-0.018874550935326,-0.01860457729515898,0.007229438,20.0,10.0,-0.0,0.0014525569328485296,1.002905113865697,19.8684201200282,1.1813278462575774,0.14006979482655676,0.04109782536313764,-0.009258990621353663,-0.6990585623018957,-0.01855068544166422
12.0,-0.005,19.988612005488665,19.845142776187075,10,10,1.3135629343624924,1.2947742824791468,0.1774892393437327,0.1749505078952181,0.039376082700029,0.03881286377002796,-0.0084025962319483,-0.008282409028588298,-0.8055482807458101,-0.7940260568567004,-0.0176282867810803,-0.01737613917934377,0.007229438,20.0,12.0,-0.0,0.00372648738051958,1.0074529747610392,19.918958169553882,1.2851957509840677,0.17365625223024939,0.038525732458365214,-0.008221137101265522,-0.7881519800415873,-0.01724759330177696
0.002,0.0,19.99736668737588,19.853834620921674,10,20,0.3067304840730319,0.3023431402035467,0.0707922805282801,0.06977969751449438,0.0721062079310525,0.07107483105218054,-0.0187870900560437,-0.018518367419518195,-0.2794598508020643,-0.27546257460407236,-0.0284105436528094,-0.02800417118252628,0.007229438,20.0,0.0,0.0,0.002433346900965614,1.0048666938019313,19.902087251429133,0.3008788549450534,0.06944174580061126,0.07073060684623514,-0.01842868067350667,-0.2741284752526275,-0.02786854351453524
0.005,0.0,20.00022301630379,19.856670448410572,10,20,0.3086167540443132,0.30420242976230166,0.070843714049427,0.06983039535218168,0.0720420069247431,0.07101154835007001,-0.0187442540787507,-0.01847614415003263,-0.2813313023072768,-0.27730725765386627,-0.0283212988078808,-0.027916202858333673,0.007229438,20.0,0.0,0.0,0.0024307723163724724,1.004861544632745,19.904878972298555,0.3027306909963213,0.06949255419830318,0.07066799274921322,-0.018386756114530445,-0.27596563838575,-0.02778114358882789
2.493,0.0,19.99177913139897,19.848287169897997,10,20,0.5788562862565183,0.5705765693366447,0.0787668021614115,0.07764015494332953,0.0694449884388938,0.06845167652464236,-0.0174807489045977,-0.017230711622609335,-0.3550994749971954,-0.3500202814198286,-0.0284076390602366,-0.028001308136024312,0.007229438,20.0,2.5,0.0,0.0015491824159000703,1.0030983648318001,19.879012006585114,0.5688141754994478,0.07740034045050831,0.06824024335451924,-0.017177489493264787,-0.3489391406579754,-0.027914817846123777
5.0,0.0,19.9898184981026,19.846340609141926,10,20,0.8415850687968398,0.8295473898442746,0.0924806317025649,0.09115782763314688,0.0662834328086932,0.06533534245679842,-0.0161492418270635,-0.015918249862437214,-0.4463455242980625,-0.4399611855988317,-0.0285852708631459,-0.028176399168315804,0.007229438,20.0,5.0,0.0,0.0014928106312411644,1.0029856212624824,19.875945356722372,0.827078048038319,0.09088647504079302,0.0651408565304847,-0.015870865469038854,-0.4386515382394434,-0.0280925255267862
7.0,0.0,19.98480904094257,19.841367107602913,10,20,1.0211686225397103,1.006562255946087,0.1080995056064504,0.10655329573216898,0.0621670100744432,0.06127779930245684,-0.0146334932055825,-0.01442418187189263,-0.5158422152935291,-0.5084638251484177,-0.0275101493441719,-0.02711665573547979,0.007229438,20.0,7.0,0.0,0.0014928106312411644,1.0029856212624824,19.870964436220817,1.003565987994028,0.10623611492859465,0.06109539160224948,-0.014381244921274705,-0.5069502636622067,-0.02703593666811235
8.0,0.0,19.99181152679093,19.848319332770465,10,20,1.088656539960025,1.0730848545730867,0.1190262941865874,0.11732379212297533,0.0608104799014093,0.05994067236662128,-0.0145431824902136,-0.014335162923022324,-0.5715229975656618,-0.5633481729237052,-0.0272736967393101,-0.026883585249253834,0.007229438,20.0,8.0,0.0,0.0014928106312411644,1.0029856212624824,19.87792703200909,1.0698905665490686,0.1169745504180778,0.05976224493744237,-0.014292490958123912,-0.5616712353409465,-0.026803559970695105
10.0,0.0,19.98214479275936,19.83872198218988,10,20,1.1987238067331836,1.1815777654436437,0.1464076840254792,0.14431353007499748,0.0588903888138909,0.0580480454546547,-0.0136273811664614,-0.013432460836326958,-0.6971552905383906,-0.6871834744038896,-0.0270451545412918,-0.026658312022738072,0.007229438,20.0,10.0,0.0,0.001537591585773669,1.0030751831715474,19.869202418938386,1.1779553370144225,0.14387110008913137,0.057870084345140495,-0.01339128019682022,-0.685076737948133,-0.026576584158377017
12.0,0.0,19.986451206258057,19.842997486197437,10,20,1.310318847391697,1.291576597564301,0.1820425458588046,0.17943868582848255,0.0563366549400174,0.055530839116313555,-0.0128006797056063,-0.012617584165554717,-0.7891605599375656,-0.7778727391161528,-0.0256224352282423,-0.025255942688514346,0.007229438,20.0,12.0,0.0,0.003919473694935234,1.0078389473898706,19.920619770573325,1.281530745472044,0.1780430159929797,0.05509892156889637,-0.012519444895667198,-0.7718224634309969,-0.025059502566280943
-5.002,0.0,19.99913493252209,19.855590174402835,15,0,-0.2336560548954439,-0.23031393693442134,0.0673349730775184,0.06637184193577228,0.0106993173682217,0.010546278831458698,-0.0063996821505002,-0.006308143787971598,-0.1722330175577318,-0.16976946889549666,-0.0018939904252898,-0.0018668995826356335,0.007229438,20.0,-5.0,0.0,0.00302117286409094,1.0060423457281817,19.915487001569293,-0.22893065874649463,0.06597320899820752,0.010482937300044974,-0.006270256729010459,-0.1687498241166142,-0.0018556868809377564
-2.5,0.0,20.000305407064,19.85675224780712,15,0,0.0723409051911476,0.07130617130135325,0.0635511010255494,0.06264209279858396,0.011212279211966,0.011051903484681384,-0.0057549567274042,-0.005672640246232027,-0.3436780338570119,-0.3387622077712021,-0.0026879567111902,-0.0026495093086311705,0.007229438,20.0,-2.5,0.0,0.0030092290143800436,1.00601845802876,19.916416126331413,0.07087958549097988,0.06226733942966397,0.01098578599277095,-0.005638703943213193,-0.33673557882326405,-0.00263365874401822
0.003,0.0,20.00309828765212,19.859525082359756,15,0,0.3544921770871145,0.34942167004369556,0.0672482731026133,0.06628638208085243,0.0105659235060974,0.010414792979048485,-0.0053605713376522,-0.00528389597926302,-0.4383934147455312,-0.4321228196776196,-0.0027421735006392,-0.002702950603921084,0.007229438,20.0,0.0,0.0,0.002322839678782137,1.0046456793575642,19.90560212244352,0.3478058754675962,0.06597986080350264,0.01036663292645461,-0.005259462204268759,-0.43012459870822023,-0.0026904516283288316
-0.006,0.0,19.99503266710864,19.85151735319777,15,0,0.3550757095192481,0.3499968558732849,0.0666431675969277,0.06568993174988409,0.0101874693218909,0.010041752044359644,-0.004622727572254,-0.004556606020834938,-0.4423499995304754,-0.43602281113747327,-0.002629740280448,-0.0025921255812353366,0.007229438,20.0,-0.0,0.0,0.002240606367729934,1.0044812127354599,19.89594707027317,0.34843544253073055,0.06539687444326964,0.009996953568711732,-0.0045362779941161184,-0.4340776169920305,-0.002580561536015506
0.005,0.0,19.993941912324196,19.850434427358543,15,0,0.3573147829995074,0.352203902587973,0.0672567995410461,0.0662947865606951,0.010600660974574,0.010449033577382482,-0.0050132796816587,-0.004941571837086906,-0.4369999470935168,-0.43074928360097137,-0.0027155489354824,-0.0026767068653491327,0.007229438,20.0,0.0,0.0,0.0023045168626024213,1.0046090337252047,19.896127498527125,0.35058803053159976,0.06599063350532144,0.010401094581676491,-0.00491890045898054,-0.4287730541340087,-0.0026644264340562407
2.5,0.0,19.993392196258306,19.849888656906298,15,0,0.6220327050114517,0.6131354107526212,0.076624118157906,0.07552811899084977,0.0102486035849833,0.010102011868658637,-0.0045647594018799,-0.0044994670027952875,-0.5006924391746539,-0.4935307450569363,-0.0028969316850052,-0.0028554951922909683,0.007229438,20.0,2.5,0.0,0.0012890687905615917,1.0025781375811231,19.875460057831923,0.6115587282123531,0.0753338978377019,0.010076034465534352,-0.00448789658794172,-0.4922616268569915,-0.00284815226390264
5.0,0.0,19.984483441542803,19.84104384520859,15,0,0.8805686168788776,0.8679733336464333,0.0916420957737261,0.0903312857696448,0.007548396064523,0.00744042698118192,-0.0025673750211186,-0.0025306523683519054,-0.572417469639039,-0.5642298508446543,-0.002355288704827,-0.0023215996455500285,0.007229438,20.0,5.0,0.0,0.0012890687905615917,1.0025781375811231,19.86660385190274,0.8657413333793164,0.09009899815647605,0.007421293864569117,-0.0025241447758451033,-0.5627789293370662,-0.002315629633767251
6.0,0.0,19.99222180989828,19.84872667105097,15,0,0.9743769898469208,0.9604399110922885,0.0991699908189532,0.0977515049694905,0.0082764178402905,0.008158035439589007,-0.0025570569050889,-0.0025204818383153106,-0.6048159788508453,-0.5961649454036899,-0.0028408671593652,-0.0028002325900515898,0.007229438,20.0,6.0,0.0,0.0012890687905615917,1.0025781375811231,19.874296575061084,0.9579701322926314,0.09750013620417788,0.008137056987170642,-0.0025140003994066416,-0.5946319025487942,-0.0027930317698803904
7.0,0.0,19.9901316410279,19.84665150446874,15,0,1.05734323317818,1.0422194401647624,0.1076725989572184,0.10613249537614097,0.0088964576475463,0.008769206458157496,-0.0031183242795047,-0.0030737210802103832,-0.6410426235556825,-0.6318734194153269,-0.00287355928275,-0.0028324570990499484,0.007229438,20.0,7.0,0.0,0.0012890687905615917,1.0025781375811231,19.87221873516831,1.0395393646616713,0.1058595748279553,0.008746656374648843,-0.003065816982231646,-0.6302485519381268,-0.00282517341329993
8.0,0.0,19.991402392140035,19.84791313470331,15,0,1.1274210812042045,1.1112949241191072,0.1194829416320405,0.11777390787538078,0.0061381145048478,0.006050317495938082,-0.0020580040355657,-0.0020285672111949437,-0.7035046015101334,-0.6934419675012645,-0.0021568047726458,-0.0021259547440757964,0.007229438,20.0,8.0,0.0,0.0012890687905615917,1.0025781375811231,19.873481990684166,1.1084372204647115,0.11747105134321878,0.0060347590568206695,-0.0020233507346262107,-0.6916587760175001,-0.002120487834698845
9.0,0.0,19.991285552352856,19.847797133539355,15,0,1.1813467406654463,1.164449253622193,0.1342666111888956,0.13234611803916388,0.0065278855057113,0.006434513376296982,-0.0023018997518897,-0.002268974345746442,-0.7784731180469368,-0.7673381659004489,-0.0027975006991606,-0.002757486425458934,0.007229438,20.0,9.0,0.0,0.0012890687905615917,1.0025781375811231,19.873365840082986,1.1614548631906232,0.13200578895373644,0.006417966974445756,-0.0022631396603367973,-0.7653649497601978,-0.0027503955273868253
10.0,0.0,19.990934085030645,19.847448188890848,15,0,1.2389442979435183,1.2212229596597046,0.1501347240873737,0.14798726012300048,0.0090837501438042,0.008953820001302074,-0.0030561392532647,-0.003012425522438026,-0.8427786361710947,-0.8307238849326819,-0.0034753250884514,-0.0034256154996983794,0.007229438,20.0,10.0,0.0,0.0012890687905615917,1.0025781375811231,19.87301644591037,1.2180825751956814,0.147606709717452,0.008930795182612467,-0.003004679046469111,-0.8285876719164588,-0.0034168065024469947
11.0,0.0,19.993746201073456,19.85024012083477,15,0,1.2932685049321635,1.2747701360339438,0.1662451311944402,0.16386723074094622,0.0093390322215359,0.00920545063153546,-0.0028443645690463,-0.00280367997425521,-0.8999037120699656,-0.8870318677659704,-0.0035469136407135,-0.0034961800794106315,0.007229438,20.0,11.0,0.0,0.0012890687905615917,1.0025781375811231,19.875811974529938,1.2714920545839217,0.16344584486581923,0.009181778742697355,-0.0027964702891083654,-0.8847508583281836,-0.003487189624786467
12.0,0.0,19.993394678130244,19.849891120964482,15,0,1.3515291649009145,1.33219746002007,0.1886281759609953,0.18593011784683144,0.0090982991289534,0.00896816088388529,-0.0030203839014978,-0.0029771816001883124,-0.9278798665486288,-0.9146078630944445,-0.0035149269731841,-0.0034646509357237486,0.007229438,20.0,12.0,0.0,0.001569727839224953,1.0031394556784499,19.88102563045865,1.3280281744267246,0.1853482253083964,0.008940093855464877,-0.002967864122316638,-0.911745478574433,-0.003453807859028447
13.0,0.0,19.997377355306217,19.853845212282426,15,0,1.384045209096001,1.3642484083914062,0.2114085862074135,0.20838468668384094,0.0086036381653244,0.00848057534268393,-0.003158460801366,-0.00311328350613967,-0.9742234745742392,-0.9602885916375169,-0.0032770299665396,-0.0032301567078308452,0.007229438,20.0,13.0,0.0,0.003654857010338599,1.007309714020677,19.926276056451833,1.3543485081127713,0.20687250781298772,0.008419034607373845,-0.0030906914356191384,-0.9533200943774529,-0.0032067165270725662
14.0,0.0,19.98962650219711,19.846149991296333,15,0,1.35189927791576,1.3325622790939768,0.2505714987131437,0.2469874293563951,0.0096816074710909,0.009543125828767606,1.563960948679547e-05,1.5415907088873074e-05,-1.0488836213434616,-1.0338808310606118,-0.000939153149376,-0.0009257198976244675,0.007229438,20.0,14.0,0.0,0.009568295534932483,1.0191365910698649,20.035143929521354,1.3075404129048935,0.24234968258485712,0.009363932089563641,1.5126438618683909e-05,-1.014467383587188,-0.0009083374159421253
-5.002,0.0,20.002032460122184,19.858466904858457,20,0,-0.1974749649836298,-0.1946503661192031,0.0703211255164615,0.06931528170585255,0.0110499258709275,0.010891872377566414,-0.006811093594284,-0.006713670575454685,-0.2750857167453852,-0.27115100632169464,-0.0019469771711283,-0.0019191284283416408,0.007229438,20.0,-5.0,0.0,0.003139958731298911,1.0062799174625978,19.920724081896992,-0.193435606476205,0.06888270401006877,0.010823899184066994,-0.006671772395481821,-0.26945882712776387,-0.0019071516732450068
-2.5,0.0,20.007998960535065,19.864390580426093,20,0,0.1020657740328545,0.10060586811792534,0.0687268720341966,0.06774383175504282,0.011684965894439,0.011517829055604605,-0.006536225102997,-0.006442733687489759,-0.4295624081594295,-0.4234181280964448,-0.0026463956751943,-0.0026085427442184817,0.007229438,20.0,-2.5,0.0,0.003210313498658769,1.0064206269973175,19.928059466626806,0.09996403632752003,0.06731164876574354,0.011444349158431254,-0.006401631201371364,-0.420716862053716,-0.002591901113951865
0.002,0.0,20.00086462353224,19.857307450472117,20,0,0.3788752701573321,0.3734559976032923,0.0730409044872722,0.0719961581018833,0.0101319352140635,0.009987012273059506,-0.0048802740286794,-0.004810468641041319,-0.5047936747326135,-0.49757331826597123,-0.002518700462822,-0.002482674030470397,0.007229438,20.0,0.0,0.0,0.0024801903543108404,1.0049603807086216,19.90649642931548,0.37161265734671006,0.07164079249683165,0.009937717411324638,-0.00478672466435875,-0.49511734772580823,-0.0024704198077140156
-0.006,0.0,19.997000670833923,19.853471231481148,20,0,0.3778432388625169,0.3724387280501674,0.0723815646822843,0.07134624921622532,0.0098896662668412,0.009748208638988504,-0.0044556862123434,-0.004391953950298588,-0.5076583854555776,-0.5003970533713138,-0.002354896750385,-0.0023212132974595573,0.007229438,20.0,-0.0,0.0,0.0024025034583926024,1.004805006916785,19.901112104675956,0.37065771516503965,0.07100506936679107,0.009701592420305109,-0.0043709514981172025,-0.49800414003386345,-0.0023101131876145133
0.005,0.0,19.99977734480127,19.856227975736815,20,0,0.3800035367282783,0.37456812592362365,0.0730983877410031,0.07205281913932353,0.0100022423933185,0.009859174523888925,-0.0050900726464053,-0.005017266387555843,-0.5025637324133954,-0.4953752721040362,-0.0024319619196057,-0.002397176158904253,0.007229438,20.0,0.0,0.0,0.0024793391567606788,1.0049586783135214,19.905397420773312,0.3727199277011149,0.07169729531590242,0.009810527275045946,-0.004992510135815339,-0.49293098591412116,-0.0023853479855779655
2.5,0.0,19.9925523022471,19.849054791274973,20,0,0.6486837362045831,0.6394052368018491,0.0828879638740676,0.08170236929172275,0.0093627049404974,0.00922878474587889,-0.0043112587446768,-0.004249592312400318,-0.5820865726334874,-0.5737606510555554,-0.0022183784412612,-0.002186647688825951,0.007229438,20.0,2.5,0.0,0.0013935381920097268,1.0027870763840194,19.87669596108977,0.637628118530905,0.08147529143109405,0.009203134905923645,-0.004237781292240076,-0.572165980762832,-0.002180570272914616
5.0,0.0,19.98470953025398,19.841268311157105,20,0,0.9122275424190164,0.8991794232276592,0.0990933951782209,0.09767600492059614,0.007816835956101,0.007705027221424973,-0.0027661540217235,-0.002726588117715176,-0.6709316697100529,-0.6613349452213158,-0.0023865469207419,-0.0023524107570880044,0.007229438,20.0,5.0,0.0,0.0013935381920097268,1.0027870763840194,19.86889863776443,0.8966803067207824,0.0974045310524035,0.007683612406742183,-0.0027190100290752283,-0.6594968770499553,-0.0023458726308785652
