run,hr,min,sec,AoA,AoS,dPb,pBar,temp,B1,B2,B3,B4,B5,B6,rpmWT,rho,q,V,Re,rpsM1,rpsM2,iM1,iM2,dPtQ,tM1,tM2,vM1,vM2,pInf,nu,J_M1,J_M2,FX,FY,FZ,MX,MY,MZ,CFX,CFY,CFZ,CMX,CMY,CMZ,CN,CT,CY,CL,CD,CYaw,CMroll,CMpitch,CMpitch25c,CMyaw,B1_zeroed,B2_zeroed,B3_zeroed,B4_zeroed,B5_zeroed,B6_zeroed,B1_zero,B2_zero,B3_zero,B4_zero,B5_zero,B6_zero,config,source_file,dR,dE,V_round,AoA_round,AoS_round,J,J_round,CD_modeloff,CY_modeloff,CL_modeloff,CMroll_modeloff,CMpitch_modeloff,CMyaw_modeloff,modeloff_correction_found,CD_uncorrected,CY_uncorrected,CL_uncorrected,CMroll_uncorrected,CMpitch_uncorrected,CMyaw_uncorrected,CMpitch25c_uncorrected,CT_off,CD_off,CT_prop,Tc_star,dCD_net_pre_corr,dCD_from_dCT_pre_corr,matched_fit_velocity,velocity_match_error,fit_found,fit_match_type,matched_fit_AoS,matched_fit_dR,matched_fit_source_row,CD0_fit,k_fit,esb,CL2_fit,CDi_fit,CDsep_fit,ewb,ess,e_total_blockage,V_blockage_corr,CL_blockage_corr,CD_blockage_corr,CYaw_blockage_corr,CMroll_blockage_corr,CMpitch_blockage_corr,CMyaw_blockage_corr,CL_alpha_per_deg_tailoff,CL_alpha_per_rad_tailoff,delta_alpha_sc_rad,delta_alpha_sc_deg,AoA_streamline_curvature_corr,delta_CL_sc,delta_CMpitch_sc,CL_blockage_corr_sc_corr,CMpitch_blockage_corr_sc_corr,streamline_curvature_data_found,delta_alpha_dw_deg,delta_alpha_dw_rad,delta_CD_dw,AoA_downwash_corr,CD_blockage_corr_dw_corr,downwash_data_found,CLw_tailoff,delta_alpha_tail_rad,delta_alpha_tail_deg,delta_CMpitch_tail,AoA_tail_corr,CMpitch_blockage_corr_sc_corr_tail_corr,tail_correction_data_found
10.0,12.0,54.0,31.0,2.496,0.0,413.52,101160.0,290.76,666.6,1017.6,1128.5,547.2,255.6,-757.8,0.0,1.2120390414597149,969.0849217266068,39.98872997496133,443774.89473037096,98.43,98.43,7.41,6.7,0.0,22.707,22.598,30.171,28.596,101160.0,1.4866379727834744e-05,1.9993389310082328,1.9993389310082328,6.235263793043559,6.93631427386736,109.03741205687894,-2.125878060142752,-3.5196654680835637,4.957148835961805,0.0296274160721898,0.0329585204123379,0.518101059019845,-0.0072328335232335,-0.1013701273480528,0.0168656109457166,0.5188997813973568,0.0070361926050199,-0.031478163269480795,0.5052963432575711,0.021577416072189798,-0.0329585204123379,0.0017535141334841,-0.1028332025113387,-0.1028332025113387,0.013557103338725498,678.8666666666667,1022.8333333333334,1133.6666666666667,548.9333333333334,234.7,-760.9,-12.266666666666666,-5.233333333333333,-5.166666666666667,-1.7333333333333336,20.9,3.1,rudder_m10_elevator_0,raw_rudder_m10_elevator_0.txt,-10.0,0.0,40.0,2.5,0.0,1.9993389310082328,2.0,0.00805,-0.0014803571428571,0.0128047157622739,-0.0004333333333333,-0.0068874999999999,0.00335,True,0.0296274160721898,-0.0329585204123379,0.518101059019845,0.0013201808001508,-0.1097207025113386,0.0169071033387255,-0.1097207025113386,0.039386221383069374,0.061365674098088775,0.032350028778049475,0.21666921191108107,0.03978825802589898,0.03231933715262916,40.0,0.0,True,exact_AoS_exact_dR,0.0,-10.0,329.0,0.03769917476265525,0.06134922519473465,0.007229438,0.25532439450947314,0.01566395377647094,0.0,0.0009889203814551597,-0.001417619829723128,0.006800738551732031,39.718614065067655,0.4984930461780022,0.0212868982924604,-0.0325147677340133,0.001729904863908931,-0.10144865889517506,0.01337457084510571,0.08495316197178375,4.867457637274492,0.00025217766135683385,0.014448715683225893,2.510448715683226,-0.0012274640837213414,0.00030686602093033536,0.4972655820942809,-0.10114179287424473,True,0.32110622212770173,0.005604360824768667,0.0028102769086716514,2.8315549378109277,0.024097175201132054,True,0.5014816150240948,0.008152718308879524,0.4671163506578306,-0.0012780201220999542,3.2986712884687583,-0.10241981299634469,True
3.0,12.0,50.0,6.0,5.0,0.0,413.63,101164.0,290.54,-491.3,1047.4,1891.8,1217.9,-920.9,-726.5,0.0,1.2130047723183783,969.3446752632036,39.97816513643388,444271.7837110666,123.03,123.04,18.03,17.84,0.0,22.172,23.819,34.14,33.543,101164.0,1.484582941648344e-05,1.5991460510733362,1.5990160814658043,-4.364830890246677,7.858146113947765,168.10040129620748,-2.60576746799696,-8.232339981058223,4.798590615121405,-0.0207343284701183,0.0373286816350332,0.7985301204274832,-0.0088631762239995,-0.2370366549851055,0.0163217765096072,0.7936843564382348,-0.0902519138426588,-0.0355786816350332,0.7916801204274834,-0.028534328470118303,-0.0373286816350332,0.0008291776632762,-0.22654262295989952,-0.22654262295989952,0.012979641371773099,-472.7,1061.8000000000002,1906.8,1228.9,-990.0,-735.9,-18.6,-14.4,-15.0,-11.0,69.1,9.4,rudder_m10_elevator_0,raw_rudder_m10_elevator_0.txt,-10.0,0.0,40.0,5.0,0.0,1.5991460510733362,1.6,0.0078,-0.00175,0.0068499999999999,-0.0006,-0.00465,0.0033,True,-0.0207343284701183,-0.0373286816350332,0.7985301204274833,0.0002291776632762,-0.2311926229598995,0.0162796413717731,-0.2311926229598995,0.005328005998186114,0.07218181088828785,0.09557991984084492,0.6401609732258426,0.10071613935840615,0.09521620938948375,40.0,0.0,True,exact_AoS_exact_dR,0.0,-10.0,329.0,0.03769917476265525,0.06134922519473465,0.007229438,0.6267574130800746,0.038451081677518824,0.0,0.0009889203814551597,-0.003320687888968258,0.004897670492486902,39.78331954619929,0.7839819444425257,-0.02825686503948808,-0.03696570326397372,0.0008211148669396575,-0.22433975726371716,0.012853429331173174,0.08495316197178375,4.867457637274492,0.00036482848616436927,0.020903132503365306,5.020903132503365,-0.0017757872012760505,0.00044394680031901263,0.7822061572412496,-0.22389581046339815,True,0.46454827238263013,0.008107896887528339,0.005881842234097482,5.485451404885995,-0.022375022805390596,True,0.7254995445041451,0.011794636617492965,0.6757828990728041,-0.0018489272361581974,6.1612343039588,-0.22574473769955636,True
7.0,12.0,52.0,23.0,5.0,0.0,414.28,101164.0,290.61,1713.7,1084.2,1474.8,845.3,887.8,-748.0,0.0,1.2127125926478155,970.879605384417,40.01462427267264,444486.8103838272,82.03,82.03,0.92,1.24,0.0,24.354,24.736,31.294,30.089,101164.0,1.4852180033961034e-05,2.4006139649715625,2.4006139649715625,15.921340567297715,8.188957535811644,164.133727791848,-1.6021323411107302,-6.145487512571767,4.93542251791976,0.0755118369157709,0.0388386407124846,0.7784545046949632,-0.005440827596385,-0.176669428196451,0.0167606522546704,0.7820735405153924,0.0073777110267096,-0.0370886407124846,0.7716045046949634,0.0677118369157709,-0.0388386407124846,0.0046242196426752,-0.1933026635736599,-0.1933026635736599,0.013747606764599199,1732.3,1098.6,1489.8,856.3,818.6999999999999,-757.4,-18.6,-14.4,-15.0,-11.0,69.1,9.4,rudder_m10_elevator_0,raw_rudder_m10_elevator_0.txt,-10.0,0.0,40.0,5.0,0.0,2.4006139649715625,2.4,0.0078,-0.00175,0.0068499999999999,-0.0006,-0.00465,0.0033,True,0.0755118369157709,-0.0388386407124846,0.7784545046949634,0.0040242196426752,-0.1979526635736599,0.0170476067645992,-0.1979526635736599,0.005328005998186114,0.07218181088828785,-0.0020497050285234863,-0.013728209524243301,0.004469973972516944,-0.0020419052820670872,40.0,0.0,True,exact_AoS_exact_dR,0.0,-10.0,329.0,0.03769917476265525,0.06134922519473465,0.007229438,0.5953735116655599,0.03652570364215041,0.0,0.0009889203814551597,0.00010904262818947669,0.008327401009644636,39.68415837217728,0.7589123426407893,0.06659804143908363,-0.03819978192033489,0.004548155616711366,-0.19012301815084023,0.013521471676154721,0.08495316197178375,4.867457637274492,0.00036482848616436927,0.020903132503365306,5.020903132503365,-0.0017757872012760505,0.00044394680031901263,0.7571365554395133,-0.18967907135052123,True,0.46454827238263013,0.008107896887528339,0.005881842234097482,5.485451404885995,0.0724798836731811,True,0.7254995445041451,0.011794636617492965,0.6757828990728041,-0.0018489272361581974,6.1612343039588,-0.19152799858667943,True
4.0,12.0,50.0,33.0,7.0,0.0,414.06,101163.0,290.53,-141.4,1127.5,2249.5,1517.9,-865.5,-747.6,0.0,1.213034532873517,970.3600861966114,39.998608010003394,444521.7309905815,123.03,123.02,17.53,17.67,0.0,23.143,24.81,33.986,33.596,101163.0,1.4845069010817224e-05,1.5999637759596514,1.600093833167907,-1.046251206337523,8.943031340698054,209.65657465396708,-2.436251313562471,-11.60317390775628,4.965696098499293,-0.0049648236664727,0.04243777534626,0.9948929256840732,-0.0082779179511931,-0.333744654313394,0.0168724895683398,0.9868720848825472,-0.1261747642352794,-0.037987775346259994,0.9879429256840729,-0.0109648236664727,-0.04243777534626,0.0009996010509159999,-0.3302953040258658,-0.3302953040258658,0.0133416669194494,-111.55,1149.55,2273.85,1535.2,-980.85,-761.35,-29.85,-22.05,-24.35,-17.3,115.35,13.75,rudder_m10_elevator_0,raw_rudder_m10_elevator_0.txt,-10.0,0.0,40.0,7.0,0.0,1.5999637759596514,1.6,0.006,-0.00445,0.00695,0.0006,-0.0020499999999999,0.0036,True,-0.0049648236664727,-0.04243777534626,0.994892925684073,0.001599601050916,-0.3323453040258657,0.0169416669194494,-0.3323453040258657,-0.030130775789551954,0.08607358265590724,0.09604398844572745,0.6432691429150393,0.09703840632237994,0.09532809112009037,40.0,0.0,True,exact_AoS_exact_dR,0.0,-10.0,329.0,0.03769917476265525,0.06134922519473465,0.007229438,0.9760312244092056,0.05987875938337295,0.0,0.0009889203814551597,-0.003332271876625577,0.004886086504829582,39.80412162847789,0.978358876294805,-0.010858453744858733,-0.042026085840403585,0.0009899039058760579,-0.3270911042441474,0.013212239205188856,0.08495316197178375,4.867457637274492,0.0004180253598610561,0.023951088849475964,7.023951088849476,-0.002034720730430115,0.0005086801826075288,0.9763241555643749,-0.32658242406153987,True,0.5322856248897446,0.009290136715361523,0.00772220182548162,7.55623671373922,-0.0031362519193771123,True,0.8312870833056043,0.01351445241651587,0.7743210858967359,-0.002118525560813028,8.330557799635956,-0.3287009496223529,True
5.0,12.0,51.0,18.0,7.0,0.0,413.96,101166.0,290.53,2015.5,1043.1,1781.3,1170.6,937.9,-713.9,0.0,1.2130705055473072,970.1239425920228,39.99314775350808,444474.2293538968,82.02,82.03,1.08,1.11,0.0,24.435,25.753,31.534,30.336,101166.0,1.4844628791701782e-05,2.3996180445659068,2.3993255152419315,18.797838346099773,8.021141840044894,203.97392290823905,-1.5138079582111554,-9.123164580056397,4.741668226266762,0.0892239546702947,0.0380723561275151,0.9681623874195604,-0.0051448831613968,-0.2624754733317163,0.0161152072704637,0.9718195165688388,-0.029430421622161,-0.033622356127515095,0.9612123874195604,0.0832239546702947,-0.0380723561275151,0.0029803370686450003,-0.28557350979984664,-0.28557350979984664,0.0128314202869259,2045.35,1065.15,1805.65,1187.9,822.55,-727.65,-29.85,-22.05,-24.35,-17.3,115.35,13.75,rudder_m10_elevator_0,raw_rudder_m10_elevator_0.txt,-10.0,0.0,40.0,7.0,0.0,2.3996180445659068,2.4,0.006,-0.00445,0.00695,0.0006,-0.0020499999999999,0.0036,True,0.0892239546702947,-0.0380723561275151,0.9681623874195604,0.003580337068645,-0.2876235097998465,0.0164314202869259,-0.2876235097998465,-0.030130775789551954,0.08607358265590724,-0.000700354167390952,-0.00469072799125925,0.0028496279856125434,-0.0006951338336298517,40.0,0.0,True,exact_AoS_exact_dR,0.0,-10.0,329.0,0.03769917476265525,0.06134922519473465,0.007229438,0.9239292537288111,0.05668234385101196,0.0,0.0009889203814551597,3.6916793327967254e-05,0.008255275174783127,39.66569651378733,0.945536619542889,0.08186671103479345,-0.037451459617041404,0.002931732751124979,-0.2809162830412877,0.012622161263032292,0.08495316197178375,4.867457637274492,0.0004180253598610561,0.023951088849475964,7.023951088849476,-0.002034720730430115,0.0005086801826075288,0.9435018988124589,-0.28040760285868016,True,0.5322856248897446,0.009290136715361523,0.00772220182548162,7.55623671373922,0.08958891286027508,True,0.8312870833056043,0.01351445241651587,0.7743210858967359,-0.002118525560813028,8.330557799635956,-0.2825261284194932,True
16.0,12.0,59.0,28.0,2.496,4.0,104.27,101161.0,290.38,251.5,-323.8,109.2,268.3,155.2,140.9,0.0,1.2136371492818565,243.25031736688445,20.02153057898999,222707.5819986702,49.21,49.21,0.53,0.55,0.0,22.222,22.274,33.817,32.539,101161.0,1.4831757361445155e-05,2.0022587771624334,2.0022587771624334,2.475133974909163,-3.503507577049044,26.876405087964507,-1.2189768256855698,-0.8734758533057256,-0.9127058359163172,0.0468539356873264,-0.0663209023669683,0.5087665428471353,-0.0165224326108418,-0.1002231224954376,-0.0123711299096832,0.5103243299497895,0.0246528836308535,0.0602012595098255,0.4997618270848614,0.043916114139510805,0.0628909826474973,-0.0285096743174806,-0.1094415433458905,-0.1094415433458905,-0.006718083508036101,269.2,-327.3,116.0,268.2,133.39999999999998,139.3,-17.7,3.5,-6.8,0.1,21.8,1.6,rudder_m10_elevator_0,raw_rudder_m10_elevator_0.txt,-10.0,0.0,20.0,2.5,4.0,2.0022587771624334,2.0,0.00745,0.0061196428571428,0.0090047157622739,-0.0061333333333333,-0.0039875,-0.00715,True,0.0513661141395108,0.0663209023669683,0.5087665428471353,-0.0346430076508139,-0.1134290433458905,-0.0138680835080361,-0.1134290433458905,0.044810393253658876,0.07396779130381458,0.020157509622805377,0.13500797028739492,0.03005167716430377,0.020089329380045498,20.0,0.0,True,exact_AoS_flipped_dR,4.0,10.0,84.0,0.049698849396538625,0.06067723443210956,0.007229438,0.2497618838111989,0.015154860376217426,0.0,0.001303694455184564,-0.0009384081470631376,0.0075947243081214266,19.870618708070396,0.4922563315654059,0.04325657557525382,0.061946476759105806,-0.028081511898395615,-0.10779793439316951,-0.006617190356666356,0.08926116955176178,5.1142882897176,0.00025614152382606655,0.014675828273283231,2.5106758282732833,-0.0013099815958140739,0.00032749539895351846,0.4909463499695918,-0.10747043899421599,True,0.32615354033852473,0.005692453145943397,0.0028993181012816538,2.836829368611808,0.04615589367653548,True,0.5093641694982258,0.008280867066992822,0.4744587336475654,-0.0012981087214217948,3.3112881022593736,-0.10876854771563778,True
11.0,12.0,55.0,43.0,2.496,3.995,413.52,101162.0,290.77,672.2,-1333.6,511.3,1154.4,265.1,596.1,0.0,1.212021319675703,969.0849217266068,39.98902232503535,443759.81931502215,98.43,98.44,7.72,6.66,0.0,22.373,22.495,30.201,28.654,101162.0,1.4866993457708316e-05,1.9993535477986348,1.9991504440249863,6.340779573675689,-14.00086109713548,108.68821264708312,-4.408266726533726,-3.5150867360559093,-3.8941736768773074,0.0301287837831209,-0.0665263493032253,0.5164418066530524,-0.0149981600341117,-0.1012382549718441,-0.0132490712630621,0.517263937606016,0.0076093444946642,0.0604067064460825,0.5074370908907785,0.027240427015209304,0.0642656443005688,-0.027006464733616,-0.1057426421126703,-0.1057426421126703,-0.007529727690131801,689.9000000000001,-1337.1,518.1,1154.3000000000002,243.3,594.5,-17.7,3.5,-6.8,0.1,21.8,1.6,rudder_m10_elevator_0,raw_rudder_m10_elevator_0.txt,-10.0,0.0,40.0,2.5,4.0,1.9993535477986348,2.0,0.00745,0.0061196428571428,0.0090047157622739,-0.0061333333333333,-0.0039875,-0.00715,True,0.0346904270152093,0.0665263493032253,0.5164418066530524,-0.0331397980669493,-0.1097301421126703,-0.0146797276901318,-0.1097301421126703,0.03764120995407842,0.06711414858171212,0.030031865459414223,0.2011429623743052,0.03987372156650282,0.02993046897770499,40.0,0.0,True,exact_AoS_exact_dR,4.0,-10.0,347.0,0.0412956424338357,0.05945782119361942,0.007229438,0.2574924012116962,0.015309937149960744,0.0,0.001083262504423806,-0.001330526418020805,0.006982174086403001,39.71174798731258,0.5004245915830322,0.026863979414085908,0.06337752872080601,-0.02663325036153156,-0.10428133741515073,-0.007425671027419432,0.08379019089720198,4.800824303005162,0.0002540541553094911,0.014556230866994976,2.510556230866995,-0.0012196693630892527,0.0003049173407723132,0.49920492221994295,-0.10397642007437842,True,0.3234956244274186,0.0056460637620534505,0.0028522559479743363,2.8340518552944136,0.029716235362060243,True,0.505213219214959,0.008213383978162113,0.47059223746905937,-0.001287530072416693,3.304644092763473,-0.10526395014679511,True
15.0,12.0,59.0,1.0,2.496,8.0,103.89,101163.0,290.42,170.3,-953.6,-43.8,475.5,76.0,466.9,0.0,1.2134939840084806,242.363871432735,19.986195193269104,222264.5655347002,49.21,49.21,0.94,0.89,0.0,22.399,22.546,33.945,32.565,101163.0,1.4835091647499656e-05,1.9987250520096569,1.9987250520096569,1.684274144551488,-9.579769714061449,28.199184847037422,-1.8496369835160125,-1.114657255373969,-3.016480855092828,0.031999683419864,-0.182006948854992,0.5357589741091229,-0.0251623138482347,-0.1283641966584538,-0.0410359647160353,0.5366442551834179,0.0086372134433541,0.12368730599784919,0.526554258346849,0.0541687361689597,0.1757821745688958,-0.0547685360276957,-0.1585959024153051,-0.1585959024153051,-0.0236959170275428,183.1,-956.9,-34.8,473.5,50.4,461.1,-12.8,3.3,-9.0,2.0,25.6,5.8,rudder_m10_elevator_0,raw_rudder_m10_elevator_0.txt,-10.0,0.0,20.0,2.5,8.0,1.9987250520096569,2.0,0.00285,0.0583196428571428,0.0092047157622739,-0.0198333333333333,0.0212125,-0.02055,True,0.0570187361689597,0.182006948854992,0.5357589741091229,-0.074601869361029,-0.1373834024153051,-0.0442459170275428,-0.1373834024153051,0.028272722208494746,0.0820058468176113,0.019635508765140648,0.13151179057073673,0.027837110648651603,0.019425969731782778,20.0,0.0,True,exact_AoS_flipped_dR,8.0,10.0,108.0,0.06289204795950465,0.0605110845783555,0.007229438,0.2772593869832002,0.016777266215883425,0.0,0.0016497769102420787,-0.000916633887338749,0.00796258102290333,19.828310663067132,0.5182678984978332,0.05331628528978225,0.17301589867152967,-0.05390664612606598,-0.15610008608268522,-0.023323015484482252,0.08862961749710023,5.0781030224426775,0.0002636617625088808,0.015106706210739508,2.5111067062107395,-0.001338901593098911,0.0003347253982747277,0.5169289969047343,-0.1557653606844105,True,0.33572931092797487,0.005859581871144941,0.003072063518549562,2.846836017138714,0.056388348808331816,True,0.5243189494725233,0.008523990852290239,0.4883887004443522,-0.0013362208060050179,3.3352247175830665,-0.1571015814904155,True
12.0,12.0,56.0,44.0,2.496,8.0,413.7,101158.0,290.82,371.0,-3870.9,-104.7,1968.5,-14.2,1896.0,0.0,1.2117650239582876,969.5099735513668,40.002020851990096,443751.0461959339,98.41,98.43,6.55,6.35,0.0,22.319,22.624,30.385,28.659,101158.0,1.48721200307355e-05,2.0004099058889744,2.000003442431514,3.529735491688512,-38.499242528611845,113.97959030959562,-7.09915120807301,-4.222219297459297,-12.37521527562076,0.01676450218679,-0.1828524083689695,0.5413468220193964,-0.02414271462843,-0.1215511148123358,-0.0420854947454765,0.5415633150370034,-0.0068268623980856,0.12453276551182668,0.5321421062571225,0.0391994878946521,0.178739733544897,-0.053942266676880804,-0.1474887395159128,-0.1474887395159128,-0.0247084675972208,383.8,-3874.2,-95.7,1966.5,-39.8,1890.2,-12.8,3.3,-9.0,2.0,25.6,5.8,rudder_m10_elevator_0,raw_rudder_m10_elevator_0.txt,-10.0,0.0,40.0,2.5,8.0,2.0004099058889744,2.0,0.00285,0.0583196428571428,0.0092047157622739,-0.0198333333333333,0.0212125,-0.02055,True,0.0420494878946521,0.1828524083689695,0.5413468220193964,-0.0737756000102141,-0.1262762395159128,-0.0452584675972208,-0.1262762395159128,0.02362584847567535,0.07613668134237066,0.03045271087376095,0.20396163820573968,0.03693719344771856,0.03012773678340568,40.0,0.0,True,exact_AoS_exact_dR,8.0,-10.0,372.0,0.053095900892464104,0.05384965327530762,0.007229438,0.2831752212517667,0.015248887480566159,0.0,0.0013928055161646382,-0.0013464677149310354,0.007275775801233604,39.713077404418506,0.5244823103783686,0.038635239976109,0.17616690598947846,-0.053165807255377,-0.14536574713131703,-0.024352807302637624,0.08577037217243956,4.914280332747109,0.0002613901896294061,0.01497655467188923,2.510976554671889,-0.0012845446680688278,0.00032113616701720695,0.5231977657102997,-0.14504461096429982,True,0.33283684146144377,0.005809098755440569,0.0030193569379592467,2.843813396133333,0.04165459691406825,True,0.5198016895768025,0.008450552571893777,0.4841809969229366,-0.0013247086211700687,3.3279943930562697,-0.1463693195854699,True
17.0,13.0,0.0,17.0,2.496,9.995,103.97,101163.0,290.31,312.0,-599.3,-14.8,428.2,136.3,244.5,0.0,1.2139537833203915,242.55049051881485,19.990101533520384,222457.5841877914,49.21,49.21,0.64,0.94,0.0,21.864,21.785,34.037,32.643,101163.0,1.4825116789482283e-05,1.9991157066613503,1.9991157066613503,2.897264657653516,-6.760642079788343,28.62581442528408,-0.1279650639005697,-1.6349854652786002,-1.579016739304423,0.0550030525480862,-0.1283472500833133,0.5434460986870463,-0.0017394871153176,-0.1881404507115604,-0.0214642902458533,0.5453258751688899,0.0312839869432064,0.0664276072261705,0.5344413829247724,0.07019450162969919,0.1168528586049268,-0.018010474191698104,-0.22065572433831898,-0.22065572433831898,-0.0029028158463359002,315.0,-610.0,-4.600000000000001,427.0,108.6,240.8,-3.0,10.7,-10.2,1.2,27.7,3.7,rudder_m10_elevator_0,raw_rudder_m10_elevator_0.txt,-10.0,0.0,20.0,2.5,10.0,1.9991157066613503,2.0,0.00625,0.0619196428571428,0.0090047157622739,-0.0189333333333333,0.0170125,-0.0201499999999999,True,0.0764445016296992,0.1283472500833133,0.5434460986870463,-0.0369438075250314,-0.203643224338319,-0.0230528158463358,-0.203643224338319,0.05154037286932841,0.10246258980281212,0.020256385926122007,0.13567020928765297,0.03226808817311293,0.01993002650792898,20.0,0.0,True,exact_AoS_flipped_dR,10.0,10.0,125.0,0.08253790761420027,0.05688423438706542,0.007229438,0.2856275917825432,0.01624770687837123,0.0,0.002165124822923225,-0.0009425198712465475,0.008452042951676677,19.822560401593908,0.5255203993339046,0.06902280344685875,0.1149023314424236,-0.01770984039001044,-0.2169725026437702,-0.0028543615661101515,0.08811737951673519,5.0487539480614565,0.00026590963736967634,0.01523549995313665,2.5112354999531368,-0.0013425123314977437,0.0003356280828744359,0.5241778870024069,-0.21663687456089575,True,0.3385916049173878,0.00590953832542024,0.0031246691868330816,2.8498271048705246,0.07214747263369184,True,0.5287890833832694,0.008596662993173272,0.4925525074051301,-0.0013476128908098423,3.342379612275655,-0.2179844874517056,True
13.0,12.0,57.0,10.0,2.496,10.0,413.36,101159.0,290.83,187.5,-4911.8,-404.0,2351.7,-173.6,2382.8,0.0,1.211735336730007,968.7071003996972,39.98594394612135,443550.0120281531,98.44,98.43,7.75,7.42,0.0,22.321,22.69,30.477,28.669,101159.0,1.4872880806731036e-05,1.9989965482252148,1.999199636363813,1.7538493366361534,-49.19371136392037,115.31625675164946,-7.308366752168292,-4.444354183717343,-15.582024057900789,0.0083368229974088,-0.2338395069973475,0.5481492629840952,-0.0248748119232505,-0.1280520748943163,-0.0530350940186262,0.5479922798842379,-0.0155427898065926,0.17191986414020471,0.5391445472218214,0.0425659721799614,0.2288392853305085,-0.06945404923447669,-0.14741433320240638,-0.14741433320240638,-0.036684016473210096,190.5,-4922.5,-393.8,2350.5,-201.3,2379.1000000000004,-3.0,10.7,-10.2,1.2,27.7,3.7,rudder_m10_elevator_0,raw_rudder_m10_elevator_0.txt,-10.0,0.0,40.0,2.5,10.0,1.9989965482252148,2.0,0.00625,0.0619196428571428,0.0090047157622739,-0.0189333333333333,0.0170125,-0.0201499999999999,True,0.0488159721799614,0.2338395069973475,0.5481492629840953,-0.08838738256781,-0.1304018332024064,-0.05683401647321,-0.1304018332024064,0.02171194951914673,0.08593994956374244,0.03725473932573933,0.24951925282792264,0.04337397738378104,0.03665394819372888,40.0,0.0,True,exact_AoS_exact_dR,10.0,-10.0,390.0,0.05658549432100171,0.05163809646033119,0.007229438,0.2906768427990228,0.015009998847240464,0.0,0.0014843441263914943,-0.0015963738844270488,0.007117408241964445,39.703358932024884,0.5315510879832633,0.0419664613876077,0.22561625025709056,-0.06847583941202287,-0.14533810942138178,-0.03616734875352099,0.0863014362817341,4.94470806486056,0.0002643975229934394,0.015148862181237217,2.511148862181237,-0.0013073685642748152,0.0003268421410687038,0.5302437194189885,-0.14501126728031308,True,0.3366661792783128,0.005875933308516066,0.003089232915143319,2.84781504145955,0.04505569430275102,True,0.5257820860330027,0.008547777447586336,0.48975157196380426,-0.001339949592683634,3.337566613423354,-0.1463512168729967,True
7.0,17.0,28.0,49.0,2.496,0.0,413.42,101102.0,290.77,633.9,505.2,985.7,680.5,249.8,-408.5,0.0,1.2113024600329465,968.8487831196423,39.99601266937408,443574.14790770254,98.43,98.43,6.58,6.93,0.0,20.695,20.891,28.512,28.858,101102.0,1.4875816424686836e-05,1.9997030479599631,1.9997030479599631,5.934854788693804,3.067854914387187,108.32557596267218,-1.7334155781907177,-3.277768489029369,2.6799739045648447,0.0282068689168418,0.0145807411481846,0.5148441588396436,-0.0058990034843988,-0.0944262448156166,0.0091202453699113,0.5155841068364693,0.0057588300055021,-0.0131003840053275,0.5020394430773697,0.0201568689168418,-0.0145807411481846,-0.0017515307387681,-0.09548893454654411,-0.09548893454654411,0.005666442623077899,646.1666666666666,510.4333333333333,990.8666666666668,682.2333333333333,228.9,-411.6,-12.266666666666666,-5.233333333333333,-5.166666666666667,-1.7333333333333336,20.9,3.1,rudder_m5_elevator_0,raw_rudder_m5_elevator_0.txt,-5.0,0.0,40.0,2.5,0.0,1.9997030479599631,2.0,0.00805,-0.0014803571428571,0.0128047157622739,-0.0004333333333333,-0.0068874999999999,0.00335,True,0.0282068689168418,-0.0145807411481846,0.5148441588396436,-0.0021848640721014,-0.102376434546544,0.0090164426230779,-0.102376434546544,0.039386221383069374,0.061365674098088775,0.033627391377567276,0.22522454117094268,0.04120880518124698,0.03359548787271714,40.0,0.0,True,exact_AoS_zero_dR,0.0,0.0,330.0,0.034608752698998047,0.06898509874297536,0.007229438,0.25204360240543555,0.017387252799474194,0.0,0.0009078527881911083,-0.0014648778577565779,0.006672412930434531,39.73091162093659,0.4954062765567755,0.01989054747556294,-0.014388093966049384,-0.0017283887422250162,-0.09422729263283548,0.005591575084248931,0.08495316197178375,4.867457637274492,0.00025217766135683385,0.014448715683225893,2.510448715683226,-0.0012274640837213414,0.00030686602093033536,0.4941788124730542,-0.09392042661190515,True,0.32110622212770173,0.005604360824768667,0.0028102769086716514,2.8315549378109277,0.022700824384234593,True,0.5014816150240948,0.008152718308879524,0.4671163506578306,-0.0012780201220999542,3.2986712884687583,-0.09519844673400511,True
