run,hr,min,sec,AoA,AoS,dPb,pBar,temp,B1,B2,B3,B4,B5,B6,rpmWT,rho,q,V,Re,rpsM1,rpsM2,iM1,iM2,dPtQ,tM1,tM2,vM1,vM2,pInf,nu,J_M1,J_M2,FX,FY,FZ,MX,MY,MZ,CFX,CFY,CFZ,CMX,CMY,CMZ,CN,CT,CY,CL,CD,CYaw,CMroll,CMpitch,CMpitch25c,CMyaw,B1_zeroed,B2_zeroed,B3_zeroed,B4_zeroed,B5_zeroed,B6_zeroed,B1_zero,B2_zero,B3_zero,B4_zero,B5_zero,B6_zero,config,source_file,dR,dE,V_round,AoA_round,AoS_round,J,J_round
10.0,17.0,54.0,19.0,4.0,0.0,634.13,100925.0,294.42999999999995,1991.9,-304.0,1401.2,1566.5,1305.1,62.8,583.057,1.1941507284914006,1492.2834367684477,49.993216914620156,541330.7626867057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100925.0,1.5236271937174564e-05,inf,inf,18.318711983698698,-4.100365791660841,214.24655017824807,-1.608813106915408,-3.087128953772634,-0.4189284534093297,0.05652549795998708,-0.012652375254219611,0.661094128550715,-0.003554563137052093,-0.05773961628739425,-0.000925593924583402,0.6634267558943596,0.010272209467274786,0.012652375254219611,0.661094128550715,0.05652549795998707,0.012652375254219611,-0.007038760889608326,-0.07367149567258621,-0.07367149567258621,-0.001414338363490444,1993.2,-305.5,1411.6000000000001,1577.2,1250.1,62.599999999999994,-1.3,1.5,-10.4,-10.7,55.0,0.2,tailOff_beta0_V50_balance,raw_tailOff_beta0_V50_balance.txt,0,0,50,4.0,0,inf,inf
31.0,13.0,19.0,51.0,5.0,0.0,103.25,101133.0,292.42999999999995,380.5,-35.4,247.2,265.2,316.8,7.3,244.05,1.2047957166726424,240.87094006729373,19.996339157783805,219606.76055674336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101133.0,1.5022254956561647e-05,inf,inf,3.487850632038953,-0.4665085254591342,39.29727711043533,-0.1889280173859289,-0.4258291492782251,-0.04909481306423354,0.06667672365360008,-0.008918174347364013,0.7512402228932886,-0.0025860916681401435,-0.04934253074651716,-0.0006720214861248436,0.7541927864135651,0.0009480989816640362,0.008918174347364013,0.7512402228932886,0.06667672365360008,0.008918174347364013,-0.0050217291287057405,-0.06813556322543309,-0.06813556322543309,-0.001107136773571204,379.5,-34.9,260.7,279.09999999999997,250.3,7.3,1.0,-0.5,-13.5,-13.9,66.5,0.0,tailOff_beta0_balance,raw_tailOff_beta0_balance.txt,0,0,20,5.0,0,inf,inf
32.0,19.0,12.0,2.0,4.995,0.0,102.73,100868.0,293.84999999999997,363.2,-13.2,251.3,279.1,257.7,-3.8,244.179,1.1958319799636379,239.6579612455305,20.02054272416129,217420.44109564726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100868.0,1.5191680350679339e-05,inf,inf,3.4869879787062423,-0.5083891603060107,38.926537567620876,-0.23625012195828696,-0.41972935079483253,-0.04137779134317571,0.06699761931095648,-0.00976798991909239,0.7479192245499897,-0.003250215345656995,-0.04888188221472154,-0.0005692557162646809,0.7509122546188259,0.0016227470737162492,0.00976798991909239,0.7479192245499897,0.06699761931095646,0.00976798991909239,-0.005930988951497783,-0.06776536008718098,-0.06776536008718098,-0.0010834979923092943,379.4,-36.599999999999994,257.7,275.90000000000003,250.7,6.1000000000000005,-16.2,23.4,-6.4,3.2,7.0,-9.9,tailOff_alfa5_betaSweep_balance,raw_tailOff_alfa5_betaSweep_balance.txt,0,0,20,5.0,0,inf,inf
11.0,13.0,1.0,29.0,5.0,0.0,231.85,101150.0,292.69,823.8,-76.1,568.7,613.3,612.9,10.2,357.598,1.2039278231522748,541.6183102730918,29.995868511450514,328961.4189397736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101150.0,1.5043428107764862e-05,inf,inf,7.561863213329362,-1.079712389584165,87.69023598872599,-0.39836984790406277,-0.8766498801089408,-0.07001830365152202,0.06428893928224416,-0.009179426061808053,0.7455189413090116,-0.002425074457912507,-0.04517553255060678,-0.000426236073500623,0.7482851669126117,-0.0009319566033209048,0.009179426061808053,0.7455189413090116,0.06428893928224416,0.009179426061808053,-0.004956100617186963,-0.06329556091677313,-0.06329556091677313,-0.000856566746979821,822.8,-75.6,582.2,627.1999999999999,546.4,10.2,1.0,-0.5,-13.5,-13.9,66.5,0.0,tailOff_beta0_balance,raw_tailOff_beta0_balance.txt,0,0,30,5.0,0,inf,inf
53.0,19.0,20.0,24.0,4.995,0.0,230.2,100876.0,293.89,800.9,-61.9,566.4,625.3,552.2,1.7,358.774,1.1957640512485108,537.749883556572,29.990410748051428,325639.1177577247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100876.0,1.5194142123653834e-05,inf,inf,7.509559850596296,-1.2171291842502336,86.77088350694189,-0.4734874082850711,-0.8371384463262297,-0.07938186088357277,0.06430354842777537,-0.010422145505116248,0.7430096864154347,-0.0029030870909446845,-0.043449762195428586,-0.000486712954882887,0.7457867918963488,-0.0006336249033190577,0.010422145505116248,0.7430096864154347,0.06430354842777537,0.010422145505116248,-0.005776041375676821,-0.06157390819262737,-0.06157390819262737,-0.0009877776028328245,817.1,-85.3,572.8,622.0999999999999,545.2,11.6,-16.2,23.4,-6.4,3.2,7.0,-9.9,tailOff_alfa5_betaSweep_balance,raw_tailOff_alfa5_betaSweep_balance.txt,0,0,30,5.0,0,inf,inf
11.0,19.0,2.0,20.0,4.995,0.0,407.4,100880.0,294.39,1397.3,-135.2,1014.4,1108.2,949.4,21.0,472.298,1.1937804676652732,954.6349438366678,39.99184376831221,432946.2350549801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100880.0,1.5239397590317497e-05,inf,inf,12.990419042180408,-2.1482629557647805,153.6927614411611,-0.8808339894260636,-1.4619163569455154,-0.20785174181840854,0.06265945517643107,-0.010362174302988213,0.741339033421044,-0.0030422065209688826,-0.042742078641491106,-0.0007178741192386515,0.7439793343010324,-0.0021260126169899904,0.010362174302988213,0.7413390334210439,0.06265945517643105,0.010362174302988213,-0.0058776666762306055,-0.06040283207562097,-0.06040283207562097,-0.0012269092802360895,1413.5,-158.6,1020.8,1105.0,942.4,30.9,-16.2,23.4,-6.4,3.2,7.0,-9.9,tailOff_alfa5_betaSweep_balance,raw_tailOff_alfa5_betaSweep_balance.txt,0,0,40,5.0,0,inf,inf
22.0,18.0,5.0,0.0,5.0,0.0,407.67,100906.0,294.33,1419.5,-163.3,1008.0,1089.8,1012.5,36.1,471.339,1.194331561276754,955.2723697709672,39.9959624070949,433258.9457373078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100906.0,1.5229966669309492e-05,inf,inf,13.053911002776575,-2.1922934493480284,153.64621263530879,-0.9692178012253592,-1.4692212561202567,-0.2411027689667568,0.06292369425671818,-0.010567499862565324,0.740619980135493,-0.0033452310653929594,-0.042926989050876566,-0.0008321601931786243,0.7432858588211628,-0.0018650338595760652,0.010567499862565324,0.740619980135493,0.06292369425671818,0.010567499862565324,-0.006227121095179663,-0.06066221905412871,-0.06066221905412871,-0.0013717229366375424,1420.4,-165.3,1020.8,1102.3999999999999,947.0,36.0,-0.9,2.0,-12.8,-12.6,65.5,0.1,tailOff_beta0_V50_balance,raw_tailOff_beta0_V50_balance.txt,0,0,40,5.0,0,inf,inf
51.0,13.0,36.0,25.0,5.0,0.0,409.64,101118.0,293.4,1419.4,-153.0,1018.5,1098.6,1011.5,33.5,471.614,1.2006344775800943,959.9234224537893,39.98783458940928,436523.59625062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101118.0,1.511299374197376e-05,inf,inf,13.03532275936847,-2.0189966433275695,154.9044204015749,-0.8045751768158315,-1.4756163896188852,-0.2244978778890376,0.06252964762523781,-0.009685003662304964,0.7430670495934423,-0.002763516081593875,-0.04290494234094554,-0.0007710945026732595,0.7456892730141903,-0.0024708571808203933,0.009685003662304964,0.7430670495934423,0.0625296476252378,0.009685003662304964,-0.005405154273191008,-0.0605291091314626,-0.0605291091314626,-0.0012392504906364333,1418.4,-152.5,1032.0,1112.5,945.0,33.5,1.0,-0.5,-13.5,-13.9,66.5,0.0,tailOff_beta0_balance,raw_tailOff_beta0_balance.txt,0,0,40,5.0,0,inf,inf
11.0,17.0,55.0,2.0,5.0,0.0,634.66,100924.0,294.46999999999997,2133.2,-276.1,1601.3,1739.1,1486.7,64.1,583.324,1.1939766878666225,1493.5458079240689,50.01800294116751,541463.3737414227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100924.0,1.5240092493903126e-05,inf,inf,19.61211308257764,-3.646360575126867,241.5988323233843,-1.5817612398482992,-2.2364720972180514,-0.42746313920221934,0.0604653571695588,-0.011241955092534383,0.7448641371112158,-0.0034918400155060435,-0.04179413855016071,-0.000943652466008898,0.7472996073034914,-0.004683918885483307,0.011241955092534383,0.7448641371112157,0.0604653571695588,0.011241955092534383,-0.006552828793414096,-0.05883647894829179,-0.05883647894829179,-0.0015111782440675116,2134.1,-278.1,1614.1,1751.6999999999998,1421.2,63.99999999999999,-0.9,2.0,-12.8,-12.6,65.5,0.1,tailOff_beta0_V50_balance,raw_tailOff_beta0_V50_balance.txt,0,0,50,5.0,0,inf,inf
74.0,19.0,30.0,32.0,4.995,0.0,632.53,100865.0,295.21,2117.0,-232.9,1606.7,1742.5,1426.8,48.9,582.88,1.190287511166284,1488.4726626807067,50.010303570095815,538661.9523294944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100865.0,1.531699356668061e-05,inf,inf,19.603817734891486,-3.3627710470103716,240.74105921995917,-1.4682411382994784,-2.245770125976758,-0.39307291710079784,0.06064577835402769,-0.010402966928699693,0.7447492685152898,-0.003252284138507046,-0.04211093446212477,-0.0008706913191686272,0.7472012899050245,-0.0044289672038227215,0.010402966928699693,0.7447492685152898,0.0606457783540277,0.010402966928699693,-0.006085094729072587,-0.059204127106644314,-0.059204127106644314,-0.001397206639609507,2133.2,-256.3,1613.1000000000001,1739.3,1419.8,58.8,-16.2,23.4,-6.4,3.2,7.0,-9.9,tailOff_alfa5_betaSweep_balance,raw_tailOff_alfa5_betaSweep_balance.txt,0,0,50,5.0,0,inf,inf
