AoA_FINAL,AoS,AoS_round,V_FINAL,AoA_round,V_round,dE,dR,CL_FINAL,CD_FINAL,CYaw_FINAL,CMroll_FINAL,CMpitch_FINAL,CMyaw_FINAL
-5.098405817375625,-10.0,-10.0,20.22230835711777,-5.0,20.0,-20,0,-0.46673265352649373,0.10254825603160525,-0.12583057831427902,0.029508894776134213,0.6095011692884634,0.02450921868656062
-2.4475030589354474,-10.0,-10.0,20.207092915696315,-2.5,20.0,-20,0,-0.19954086701603652,0.08457352198669528,-0.12064935811497786,0.027773184048687012,0.5371631918230325,0.024518518122245713
0.20339969950473039,-10.0,-10.0,20.19729316114333,0.0,20.0,-20,0,0.07459273805154096,0.07738023217226601,-0.11503919946619548,0.026604717206711367,0.4660687688549212,0.025260365303078434
0.19639969950473038,-10.0,-10.0,20.204276052216695,-0.0,20.0,-20,0,0.0739092952371695,0.07706877868754339,-0.11505318106724931,0.027156906556485415,0.4637954537010182,0.025336660703807894
0.2063996995047304,-10.0,-10.0,20.201748622187456,0.0,20.0,-20,0,0.07482541065817201,0.07753017733267892,-0.11528925216126841,0.0266715995336019,0.46778509629283327,0.02536335689776637
2.850302457944908,-10.0,-10.0,20.180213555173296,2.5,20.0,-20,0,0.35082525132006226,0.07837509010864958,-0.1151390431725707,0.026984202700067596,0.38923446220509306,0.027086279584111965
5.499205216385086,-10.0,-10.0,20.174888738179128,5.0,20.0,-20,0,0.6126492352607527,0.08693243064113952,-0.11394531857981523,0.02757114972374951,0.3219530552135166,0.02836833984177347
6.5587663197611565,-10.0,-10.0,20.176910815042987,6.0,20.0,-20,0,0.7061486744669642,0.09280055052953243,-0.10608899446545397,0.02633107995815199,0.3041449048029437,0.02635780053813838
7.618327423137227,-10.0,-10.0,20.1754939966426,7.0,20.0,-20,0,0.789462886077586,0.09902344578251276,-0.10465989067103576,0.02578557995757845,0.2895627603243631,0.026662029684273687
8.677888526513298,-10.0,-10.0,20.173842639518735,8.0,20.0,-20,0,0.8807369613869174,0.10842248484456361,-0.09875544217158194,0.023567780725180117,0.22946613804897964,0.025382686948072424
9.737449629889369,-10.0,-10.0,20.17348842348915,9.0,20.0,-20,0,0.9673443905394452,0.11542264766036275,-0.09336549259778519,0.02243840371348969,0.19376249685314834,0.024444758177592257
10.79701073326544,-10.0,-10.0,20.174998661644246,10.0,20.0,-20,0,1.0314799140382975,0.12575536601160126,-0.0875138675905077,0.019366989851758293,0.14502799790633122,0.02325082401837513
11.85657183664151,-10.0,-10.0,20.187941454196928,11.0,20.0,-20,0,1.0067242516596835,0.1565498448453452,-0.07683519085289627,0.01463080788438576,0.05569378275836257,0.021551342128127524
12.916132940017583,-10.0,-10.0,20.219842727326103,12.0,20.0,-20,0,1.019174842378722,0.17192439283873387,-0.07207270822286786,0.011226369395352372,0.04385916633299096,0.02077710745164767
13.975694043393652,-10.0,-10.0,20.240457806941315,13.0,20.0,-20,0,1.0419746054488523,0.18628100891319846,-0.06802258013585846,0.0072531264481474605,0.017708257364742894,0.019704855518348097
15.035255146769723,-10.0,-10.0,20.282998788755005,14.0,20.0,-20,0,1.068076773443338,0.2080919524892358,-0.06470093918677793,0.0020046732306572943,-0.03082630297204879,0.018322405446128457
-5.098405817375625,-10.0,-10.0,20.217912486523282,-5.0,20.0,-15,0,-0.4357228335911024,0.09389098349598472,-0.12848306365086976,0.029722204497070987,0.5050986653795471,0.025239658824760775
-2.4475030589354474,-10.0,-10.0,20.204662128989394,-2.5,20.0,-15,0,-0.16949551739733465,0.07743568445929094,-0.12280653559418808,0.02783720711582128,0.4415972102787615,0.025153758676090508
0.20339969950473039,-10.0,-10.0,20.194129098993972,0.0,20.0,-15,0,0.10488777436146521,0.07171737940027431,-0.11738130458806607,0.02706786970492286,0.37246071132726183,0.02592475914694954
0.19639969950473038,-10.0,-10.0,20.19821821344557,-0.0,20.0,-15,0,0.10441779693182437,0.07130079515060801,-0.1169758519844836,0.027151062830079224,0.3697228616221956,0.025869872643278426
0.2063996995047304,-10.0,-10.0,20.199358760105692,0.0,20.0,-15,0,0.1054656739339512,0.0718291989258357,-0.11754021462064229,0.026910207235155116,0.37442995794016576,0.026052006726169693
2.850302457944908,-10.0,-10.0,20.177129000717194,2.5,20.0,-15,0,0.37869325513206104,0.07340321005557603,-0.11655352906278128,0.02676700179329927,0.3010784280978187,0.027664781030643522
5.499205216385086,-10.0,-10.0,20.170252208348412,5.0,20.0,-15,0,0.6412078556260818,0.0828577527139358,-0.11464017385626993,0.027228239564838688,0.23290912629606828,0.028683564637130288
6.5587663197611565,-10.0,-10.0,20.171726594475267,6.0,20.0,-15,0,0.7325358569364793,0.08909817259758812,-0.10565468658250952,0.02568201240716194,0.21800518673707417,0.026097573796350537
7.618327423137227,-10.0,-10.0,20.172154852689463,7.0,20.0,-15,0,0.8212207549920815,0.09575102362342329,-0.10309564920146158,0.024455361968536687,0.19107273601635943,0.026116846881574132
8.677888526513298,-10.0,-10.0,20.171092386778316,8.0,20.0,-15,0,0.905654093880625,0.10541115412790068,-0.09908921444949595,0.023658846641064487,0.14943906553614578,0.02540466622425974
9.737449629889369,-10.0,-10.0,20.17187859791958,9.0,20.0,-15,0,0.9930923190523383,0.11298138160213007,-0.09409629125151833,0.022908646359370177,0.11252953546021578,0.024833408558570278
10.79701073326544,-10.0,-10.0,20.171602064050173,10.0,20.0,-15,0,1.035754170252979,0.13013087468725001,-0.08593912706543835,0.018966662241070117,0.0365603989087799,0.023481438745724274
11.85657183664151,-10.0,-10.0,20.188275203093745,11.0,20.0,-15,0,1.0271199157445783,0.15633392366950358,-0.07744952964003667,0.015009324942855479,-0.03319806037467839,0.02211514375315449
12.916132940017583,-10.0,-10.0,20.204285125544914,12.0,20.0,-15,0,1.06388214067343,0.17039358690726683,-0.0725702670463297,0.011380233179322026,-0.06153855903313102,0.021065091409234498
13.975694043393652,-10.0,-10.0,20.235683196402,13.0,20.0,-15,0,1.0819486859338283,0.18771311038100996,-0.06770047693463543,0.006922813493755168,-0.10320774008281215,0.01974111994992379
15.035255146769723,-10.0,-10.0,20.277872027960047,14.0,20.0,-15,0,1.1085948420770768,0.20925331224882868,-0.06397073076274998,0.00191313895909555,-0.14459859446179335,0.018457111808062983
0.20339969950473039,-10.0,-10.0,20.20129120857224,0.0,20.0,-10,-20,0.14563323235357262,0.08894919937021392,-0.17625331175940367,0.03837151689702137,0.24357374719907987,0.05236371023927087
0.2063996995047304,-10.0,-10.0,20.21550121305018,0.0,20.0,-10,-20,0.1450900816999035,0.0890010432228636,-0.17626304493298425,0.03838667094006522,0.24387997607054634,0.052474599112347205
2.842302457944908,-10.0,-10.0,20.17961347240058,2.5,20.0,-10,-20,0.41847009590944323,0.09286101652414758,-0.17619608158213293,0.038794143216167795,0.16817458845051989,0.05513421349869775
5.499205216385086,-10.0,-10.0,20.169825278929913,5.0,20.0,-10,-20,0.6806762545645549,0.1034401469912156,-0.1734248312455688,0.038707683631363704,0.10197136375355012,0.056394321941880626
7.618327423137227,-10.0,-10.0,20.174874593745127,7.0,20.0,-10,-20,0.8595266919701908,0.11637609592471361,-0.1616712783796676,0.035739948707809686,0.06407518818636014,0.05392240470437931
8.677888526513298,-10.0,-10.0,20.18131220028384,8.0,20.0,-10,-20,0.9428288514516586,0.12703262110360228,-0.1591487331738277,0.03606789848319943,0.028055821765914778,0.054289388029212626
10.79701073326544,-10.0,-10.0,20.176328784728312,10.0,20.0,-10,-20,1.0468022465661408,0.15545683078198608,-0.14058101091578604,0.029351500013132432,-0.10570202806987669,0.050797513011713126
12.916132940017583,-10.0,-10.0,20.238062684006046,12.0,20.0,-10,-20,1.0890385833470901,0.1905814934254338,-0.1246643986559641,0.02105603926792643,-0.20084250946914045,0.04633154933101749
0.2043996995047304,-10.0,-10.0,20.201146515841234,0.0,20.0,-10,-10,0.15654720809414996,0.075453647002264,-0.15085786534625145,0.031512706977417294,0.20331464907902688,0.0411091498851914
0.2073996995047304,-10.0,-10.0,20.224696834715598,0.0,20.0,-10,-10,0.15664389864423248,0.07529770359449342,-0.15051626150942796,0.031315119604477214,0.20580338661370984,0.04105161103492998
2.842302457944908,-10.0,-10.0,20.17064496451019,2.5,20.0,-10,-10,0.42968908217765195,0.07927796035596828,-0.14948803895019244,0.031710864943452176,0.13083315243265325,0.042926300818935434
5.499205216385086,-10.0,-10.0,20.163289570321417,5.0,20.0,-10,-10,0.6919322376790451,0.09005556509383253,-0.1445667231259972,0.031373851677856446,0.06770857780387211,0.04289344013673609
7.618327423137227,-10.0,-10.0,20.165660925296432,7.0,20.0,-10,-10,0.8692220782545985,0.10326949575100998,-0.13075235259524332,0.028374066787553807,0.03375130020791099,0.03939841477984799
8.677888526513298,-10.0,-10.0,20.17472823152102,8.0,20.0,-10,-10,0.9536577225091488,0.11363472850056655,-0.12770488189226617,0.027953838627130786,-0.0024935977751377736,0.03932478640227704
10.79701073326544,-10.0,-10.0,20.168083850591636,10.0,20.0,-10,-10,1.0719608388596467,0.14117257111977513,-0.11267261045469595,0.022549951388152953,-0.12309361316625464,0.03715581060138415
12.916132940017583,-10.0,-10.0,20.244051274236927,12.0,20.0,-10,-10,1.0934833103173163,0.18225765544412428,-0.09795195301342542,0.014326966468527392,-0.2217496235540679,0.033468478301438946
-5.098405817375625,-10.0,-10.0,20.217421358457624,-5.0,20.0,-10,0,-0.3912506154531334,0.08688449330942169,-0.13010046696273167,0.02869618618349818,0.37330566067700766,0.02563032485636022
-2.4475030589354474,-10.0,-10.0,20.209700641207856,-2.5,20.0,-10,0,-0.12239903868884527,0.07218774868594109,-0.12370039616182883,0.02669887655454782,0.3039453574211067,0.025291876864176454
0.20339969950473039,-10.0,-10.0,20.19688783701484,0.0,20.0,-10,0,0.1531041771145526,0.06798056507559845,-0.1182364114873007,0.025898197859846483,0.2280451740879335,0.026086461760771996
0.20339969950473039,-10.0,-10.0,20.197487989021653,0.0,20.0,-10,0,0.15686765762535723,0.06772625551420766,-0.11623563953891856,0.02532863775763591,0.20182914181084347,0.025894301406262935
0.2063996995047304,-10.0,-10.0,20.202446126380018,0.0,20.0,-10,0,0.15315910406788816,0.06802625544038868,-0.11807479119847081,0.025650341997341577,0.22942549993849357,0.02616872481225154
0.2073996995047304,-10.0,-10.0,20.227017724766142,0.0,20.0,-10,0,0.1560991600887314,0.06767813790827666,-0.1157783643522345,0.025149884741354524,0.20214566354742333,0.02586269058188891
0.19639969950473038,-10.0,-10.0,20.194652995602492,-0.0,20.0,-10,0,0.15272053985641942,0.06746142303394032,-0.1175135753223014,0.02594665026799476,0.225501367148594,0.025869778098487804
2.850302457944908,-10.0,-10.0,20.16989111654757,2.5,20.0,-10,0,0.42844331691344834,0.07101821668080706,-0.11629453704220888,0.025523631308348633,0.1529695012550289,0.02752312482027554
2.842302457944908,-10.0,-10.0,20.166813874404234,2.5,20.0,-10,0,0.43032471507956294,0.07146322566533546,-0.11512495235390702,0.025370428479986922,0.1287375590824683,0.027427826891457566
5.499205216385086,-10.0,-10.0,20.164339996025365,5.0,20.0,-10,0,0.6889843769606181,0.08143705756162951,-0.11220659775957209,0.02547056167043422,0.08686284212328836,0.027542175805597535
5.499205216385086,-10.0,-10.0,20.161340329512143,5.0,20.0,-10,0,0.6918253302554404,0.0822292360012157,-0.11047354246520721,0.025133264000425138,0.06503668383059164,0.027189012054984172
6.5587663197611565,-10.0,-10.0,20.16979230144785,6.0,20.0,-10,0,0.7743795045513818,0.08782843465409834,-0.10034580215024987,0.023395246599097076,0.09048465639516462,0.023694912459849757
7.618327423137227,-10.0,-10.0,20.168042748537342,7.0,20.0,-10,0,0.8654510348778963,0.09502934251789659,-0.09876291374682986,0.022222438896550196,0.05573339587185848,0.024071665996023502
7.618327423137227,-10.0,-10.0,20.162058483335812,7.0,20.0,-10,0,0.8672430711487293,0.0958984228415906,-0.09694273545496591,0.02210916005174211,0.036252650071807134,0.02359081788422751
8.677888526513298,-10.0,-10.0,20.167101204700607,8.0,20.0,-10,0,0.9502004554970406,0.10558405665096335,-0.09722113066297133,0.02231882908410431,0.013557931602254207,0.02459078382142279
8.677888526513298,-10.0,-10.0,20.167086763699572,8.0,20.0,-10,0,0.9531753509214427,0.106546804266024,-0.09511360410593596,0.022123735841754512,-0.007079904136556431,0.02399566592738507
9.737449629889369,-10.0,-10.0,20.169472248470704,9.0,20.0,-10,0,1.0387366385069434,0.11396661454351119,-0.092584834567222,0.02163145881670402,-0.0322069175211214,0.024253803737294445
10.79701073326544,-10.0,-10.0,20.16515408279148,10.0,20.0,-10,0,1.0733279365438915,0.13323967752717356,-0.08443827500171709,0.01771444473372725,-0.10078984438052715,0.023040534138328562
10.79701073326544,-10.0,-10.0,20.16311169120745,10.0,20.0,-10,0,1.0803465378249866,0.1334599656636934,-0.08363224719180844,0.017478640159796395,-0.12255338040215347,0.023077553116154288
11.85657183664151,-10.0,-10.0,20.193656918646862,11.0,20.0,-10,0,1.06488489439671,0.15781492988356863,-0.07523960852925658,0.013042382170983522,-0.1593913779060384,0.021452984947432766
12.916132940017583,-10.0,-10.0,20.214876059189933,12.0,20.0,-10,0,1.093310773187488,0.1745481261284542,-0.07092096835377541,0.009072349115222034,-0.20504931575247132,0.02045900952321505
12.916132940017583,-10.0,-10.0,20.222388244023154,12.0,20.0,-10,0,1.0934419895152183,0.1770434318641205,-0.06963538374383328,0.009056187532013014,-0.2254626777856974,0.019991110788489995
13.975694043393652,-10.0,-10.0,20.24657666084299,13.0,20.0,-10,0,1.1208235077300857,0.19102602558760065,-0.06620365648449976,0.004860228519242651,-0.23846319805542138,0.01926506351684633
15.035255146769723,-10.0,-10.0,20.293094768299188,14.0,20.0,-10,0,1.142944691979362,0.214086132695602,-0.062194679751018916,-0.0002746744665499787,-0.27719728215353695,0.017611127641337595
0.2043996995047304,-10.0,-10.0,20.19494270052452,0.0,20.0,-10,10,0.14896332389761052,0.06360161154771769,-0.07159949147279261,0.01705343519209472,0.21795175772395015,0.006797223042646649
0.2063996995047304,-10.0,-10.0,20.20396908644981,0.0,20.0,-10,10,0.1477755540701294,0.06358972979021074,-0.07144655961149018,0.01697377030473913,0.21809365789725776,0.006884046571324194
2.842302457944908,-10.0,-10.0,20.167511930307587,2.5,20.0,-10,10,0.42250255486132304,0.06714708193261844,-0.07167324906134134,0.017377965161783616,0.14392675692043677,0.008324624427426442
5.499205216385086,-10.0,-10.0,20.162119414495372,5.0,20.0,-10,10,0.6850772289938376,0.07821920835478748,-0.07002419301106999,0.017638244118360118,0.07715891834312233,0.008998784803655959
7.618327423137227,-10.0,-10.0,20.15666624784224,7.0,20.0,-10,10,0.8642356345921413,0.09227013081775867,-0.0603367571678437,0.015315193852527527,0.034151742269526615,0.006951309487471344
8.677888526513298,-10.0,-10.0,20.168227943928017,8.0,20.0,-10,10,0.9494488492000804,0.10254745527712349,-0.058341205766115345,0.015411687139572526,-0.0029337093301748385,0.007195362481798958
10.79701073326544,-10.0,-10.0,20.160608477277535,10.0,20.0,-10,10,1.071872010895286,0.12966957060121198,-0.04843153885707587,0.010679057537674367,-0.11165416988318813,0.006956438034121295
12.916132940017583,-10.0,-10.0,20.241155556828993,12.0,20.0,-10,10,1.091720083185718,0.17254556665138085,-0.037671628100063415,0.0033148412451937588,-0.2174091328531918,0.005395133710348796
0.2043996995047304,-9.995,-10.0,20.186041619321465,0.0,20.0,-10,20,0.14338944885093843,0.06617116012332167,-0.04508302731694175,0.012138017528296512,0.2527841655987649,-0.0037164602199905353
0.2063996995047304,-9.995,-10.0,20.21003505864254,0.0,20.0,-10,20,0.14084129427706507,0.06638214285289164,-0.044927223609959974,0.011900271325603774,0.2543619115172945,-0.003844462804454317
2.842302457944908,-9.995,-10.0,20.169631197206524,2.5,20.0,-10,20,0.4139852560955413,0.069646008848359,-0.04474796300051776,0.011895420561014284,0.1785150326034676,-0.0028009761240233703
5.499205216385086,-9.995,-10.0,20.159325185325034,5.0,20.0,-10,20,0.678171791762399,0.08035873508970216,-0.044096693341359745,0.012215295256053969,0.10733238779131923,-0.0020574715278706894
7.618327423137227,-9.995,-10.0,20.160271519762997,7.0,20.0,-10,20,0.8585914795111121,0.09415717833386546,-0.03675842752975583,0.010375037176973691,0.06134052045121597,-0.003345879270039788
8.677888526513298,-9.995,-10.0,20.16672642329913,8.0,20.0,-10,20,0.9415185344673558,0.10414810018542653,-0.03197680917361632,0.00992203462884131,0.028007967896901055,-0.0044892461843607425
10.79701073326544,-9.995,-10.0,20.171221341956194,10.0,20.0,-10,20,1.0208521926203193,0.1398177341471771,-0.01742358202615003,0.003777639693812138,-0.10143423881553615,-0.006044824524326
12.916132940017583,-9.995,-10.0,20.22091455171144,12.0,20.0,-10,20,1.1011835714950877,0.17206217515755987,-0.010502270045156224,-0.0012075772497709878,-0.19312827215620937,-0.006721645522004391
-5.098405817375625,-10.0,-10.0,20.208847363900073,-5.0,20.0,-5,0,-0.35156866490525635,0.07913075832138314,-0.12900379733042974,0.028470844977610422,0.23883051765108967,0.024822253802698584
-5.098405817375625,-10.0,-10.0,20.21394303154836,-5.0,20.0,-5,0,-0.3572867824441024,0.08190421307393937,-0.1308854657656269,0.028859815703125354,0.2577342416536049,0.025600314796469622
-2.4475030589354474,-10.0,-10.0,20.206875686686292,-2.5,20.0,-5,0,-0.08292233420203259,0.06791631733754402,-0.12151329933813548,0.026304320361240145,0.16656200483733866,0.02446905210852409
-2.4475030589354474,-10.0,-10.0,20.209644642989677,-2.5,20.0,-5,0,-0.09059847606798971,0.0690868611070692,-0.12209886200864725,0.02626389860919114,0.19239233300606776,0.02453979095402197
0.20339969950473039,-10.0,-10.0,20.208956067181013,0.0,20.0,-5,0,0.19241411949107537,0.06522389846985033,-0.1154733620778941,0.025333934405806544,0.08920067999509777,0.024989662481789177
0.19539969950473038,-10.0,-10.0,20.190645012484225,-0.0,20.0,-5,0,0.18326282967387725,0.06559158506615971,-0.11478094376022926,0.02547168111243265,0.11498643766985149,0.024717505642593
0.20339969950473039,-10.0,-10.0,20.192626266809608,0.0,20.0,-5,0,0.18458880211390966,0.06601183184209009,-0.11454926880461745,0.025043715889536203,0.11793767009609134,0.024629898875301707
0.2063996995047304,-10.0,-10.0,20.205690136975875,0.0,20.0,-5,0,0.19431858649776226,0.06529185025073093,-0.11532765154757213,0.025363319510435592,0.09105129356387023,0.025049155925392606
0.19639969950473038,-10.0,-10.0,20.18652141580563,-0.0,20.0,-5,0,0.19283420516924246,0.06483897459479178,-0.11543720667891931,0.025801816223268804,0.08638257962312128,0.024952742954663844
0.2063996995047304,-10.0,-10.0,20.20707260179738,0.0,20.0,-5,0,0.18568192462004712,0.06611595584993792,-0.1150577611929067,0.025321931045490104,0.11817869437404499,0.024799844688207236
2.850302457944908,-10.0,-10.0,20.164949847341784,2.5,20.0,-5,0,0.458429978057583,0.07014914475035693,-0.11174762222401254,0.02464627966864955,0.044594584656581095,0.025611648120480217
2.850302457944908,-10.0,-10.0,20.166780636014224,2.5,20.0,-5,0,0.46670857470839006,0.06980131974034595,-0.11276888949593881,0.024847733678242587,0.015914948553911085,0.026306647001211488
5.499205216385086,-10.0,-10.0,20.162257228802826,5.0,20.0,-5,0,0.7192111859837722,0.0817033379368303,-0.10774603263770284,0.02492314680718481,-0.018445023130866947,0.025712991923521323
5.499205216385086,-10.0,-10.0,20.160461645997056,5.0,20.0,-5,0,0.7241733045498379,0.08137724878830131,-0.10782937342741675,0.02523835855927532,-0.039994294028259214,0.025619844597727228
6.5587663197611565,-10.0,-10.0,20.16695112495131,6.0,20.0,-5,0,0.806436795508942,0.0887170702981937,-0.09975261759004152,0.023411343456077476,-0.020873428257204014,0.023571448463090013
6.5587663197611565,-10.0,-10.0,20.167908182584647,6.0,20.0,-5,0,0.8084805270726022,0.08789660084037372,-0.09525434784327391,0.022407550747332156,-0.02931528381121385,0.021871058383699574
