AoA,AoS,V,dE,dR,CL,CD,CYaw,CMroll,CMpitch,CMyaw,CD_modeloff,CYaw_modeloff,CL_modeloff,CMroll_modeloff,CMpitch_modeloff,CMyaw_modeloff,modeloff_correction_found,CD_uncorrected,CYaw_uncorrected,CL_uncorrected,CMroll_uncorrected,CMpitch_uncorrected,CMyaw_uncorrected
8.0,5.0,39.99037369836292,10,0,1.1128934837111837,0.1090525571634744,0.1035776442872282,-0.035244754007398495,-0.6232897759280165,-0.032271689813350005,0.0025,0.00905,0.00535,-0.0069999999999999,0.00765,-0.0086,True,0.1115525571634744,0.1126276442872282,1.1182434837111837,-0.0422447540073984,-0.6156397759280164,-0.04087168981335
9.0,5.0,39.98305760833628,10,0,1.1918822726847211,0.1189914837737987,0.1004877825555197,-0.0338485079427837,-0.6805873874256215,-0.0319757121598152,0.0055,0.00795,-0.01035,-0.0069999999999999,0.00685,-0.0085,True,0.1244914837737987,0.1084377825555197,1.181532272684721,-0.0408485079427836,-0.6737373874256215,-0.0404757121598152
10.0,5.0,39.99112004560232,10,0,1.2322887586482436,0.13176447759878882,0.0927648533403205,-0.031698864756404405,-0.7273014147156323,-0.0301607515170013,0.0074,0.00885,-0.01125,-0.0063999999999999,0.00425,-0.0091,True,0.1391644775987888,0.1016148533403205,1.2210387586482436,-0.0380988647564043,-0.7230514147156323,-0.0392607515170013
11.0,5.0,39.99415648820128,10,0,1.2623703409301126,0.1496198998031493,0.0875037227425506,-0.0289265843162751,-0.7730297234042465,-0.028553806201219303,0.0065,0.00895,0.0038499999999999,-0.0063,0.00675,-0.0093,True,0.1561198998031493,0.0964537227425506,1.2662203409301125,-0.0352265843162751,-0.7662797234042464,-0.0378538062012193
12.0,5.0,39.98399825334136,10,0,1.2940731647302093,0.16830364781312068,0.0818196041764332,-0.0261261698645798,-0.8124804315180287,-0.0266018987711044,0.007,0.00885,0.0155499999999999,-0.0058,0.00615,-0.0095,True,0.1753036478131207,0.0906696041764332,1.3096231647302092,-0.0319261698645798,-0.8063304315180287,-0.0361018987711044
13.0,5.0,39.997743275553646,10,0,1.325313058500904,0.1850551975925761,0.07792367769559899,-0.0237072109578646,-0.8450293657590637,-0.025230437549368403,0.01,0.00905,0.02805,-0.0052999999999999,-0.00055,-0.0098,True,0.1950551975925761,0.086973677695599,1.353363058500904,-0.0290072109578645,-0.8455793657590638,-0.0350304375493684
14.0,5.0,39.99078566670998,10,0,1.359663482955003,0.2079250647618637,0.0744742019988216,-0.0208723607844601,-0.890773672034652,-0.0240653152961263,0.009,0.00875,0.0320499999999999,-0.0048,0.00665,-0.0097,True,0.2169250647618637,0.0832242019988216,1.3917134829550029,-0.0256723607844601,-0.8841236720346519,-0.0337653152961263
0.005,5.0,40.010489286334895,10,0,0.30694411432345536,0.0573995350559169,0.11400035793517758,-0.0417316970785084,-0.3052273035481442,-0.0310325335784638,0.0059,0.01395,0.0148499999999999,-0.0084,0.00135,-0.0089,True,0.0632995350559169,0.1279503579351776,0.3217941143234553,-0.0501316970785084,-0.3038773035481442,-0.0399325335784638
0.002,5.0,30.001589917733654,10,0,0.30179192367871177,0.0594986857637093,0.1169022856072068,-0.043709047706630304,-0.3085268508508961,-0.0315566287997941,0.0059,0.01395,0.0148499999999999,-0.0084,0.00135,-0.0089,True,0.0653986857637093,0.1308522856072068,0.3166419236787117,-0.0521090477066303,-0.3071768508508961,-0.0404566287997941
-2.5,5.0,30.003669840695885,10,0,0.017166341267506803,0.058300073237190705,0.1229668282706988,-0.0471650238648631,-0.22296421530812752,-0.031362081281459196,0.0052,0.0174332293832293,0.0167831944444444,-0.0088258928571428,0.0043829729729729,-0.00913875,True,0.0635000732371907,0.1404000576539281,0.0339495357119512,-0.0559909167220059,-0.2185812423351546,-0.0405008312814592
-5.002,5.0,29.9885883113534,10,0,-0.2667120509620256,0.06361606023276059,0.1304327711150341,-0.0518259786479335,-0.1348323762111566,-0.030159189594079698,0.004,0.01855,0.02145,-0.0095,0.00915,-0.0097,True,0.0676160602327606,0.1489827711150341,-0.2452620509620256,-0.0613259786479335,-0.1256823762111566,-0.0398591895940797
-0.006,5.0,29.99841144684712,10,0,0.29926746721762687,0.0592183001087844,0.11705401734666031,-0.043394760978072905,-0.3093346802133287,-0.0316058467755608,0.0059,0.01395,0.0148499999999999,-0.0084,0.00135,-0.0089,True,0.0651183001087844,0.1310040173466603,0.3141174672176268,-0.0517947609780729,-0.3079846802133287,-0.0405058467755608
2.5,5.0,30.00019801636073,10,0,0.5724428078557549,0.0667488082768558,0.1042820766114861,-0.038415112357587905,-0.3732330802654816,-0.028642150446530103,0.00615,0.0132196428571428,0.0106047157622739,-0.0083333333333333,0.0008125,-0.0090499999999999,True,0.0728988082768558,0.1175017194686289,0.5830475236180288,-0.0467484456909212,-0.3724205802654816,-0.03769215044653
5.0,5.0,29.993956756802213,10,0,0.8380173260053647,0.08078451688384079,0.0974097315414173,-0.035110476907857804,-0.4644870418733492,-0.027881015887140297,0.0059,0.01295,0.0046499999999999,-0.0084999999999999,0.00305,-0.0091,True,0.0866845168838408,0.1103597315414173,0.8426673260053646,-0.0436104769078577,-0.4614370418733492,-0.0369810158871403
6.0,5.0,29.9907784317264,10,0,0.9428167408163197,0.0890720646777638,0.1069491609622134,-0.0369468707597223,-0.5248905036822796,-0.0319452592699963,0.0053,0.01045,0.0032499999999999,-0.0078999999999999,0.00395,-0.0089,True,0.0943720646777638,0.1173991609622134,0.9460667408163196,-0.0448468707597222,-0.5209405036822796,-0.0408452592699963
7.0,5.0,29.984861681404837,10,0,1.0318274798703355,0.0989040417358803,0.1053833346590507,-0.036912508191789095,-0.5728177884526421,-0.032348263147835496,0.0041,0.01025,0.00475,-0.0072999999999999,0.00565,-0.0088,True,0.1030040417358803,0.1156333346590507,1.0365774798703355,-0.044212508191789,-0.567167788452642,-0.0411482631478355
8.0,5.0,29.98193045055812,10,0,1.1101029233089075,0.1109408906770344,0.1046497477125759,-0.036397452211399596,-0.6262873561956689,-0.0329408351570559,0.0025,0.00905,0.00535,-0.0069999999999999,0.00765,-0.0086,True,0.1134408906770344,0.1136997477125759,1.1154529233089074,-0.0433974522113995,-0.6186373561956688,-0.0415408351570559
9.0,5.0,29.98950180010324,10,0,1.1864813615202923,0.12069722034824429,0.101085457985663,-0.0348386604612098,-0.6814268704520052,-0.0326718575654071,0.0055,0.00795,-0.01035,-0.0069999999999999,0.00685,-0.0085,True,0.1261972203482443,0.109035457985663,1.1761313615202922,-0.0418386604612097,-0.6745768704520052,-0.0411718575654071
10.0,5.0,29.987476038574343,10,0,1.2269402498077722,0.1335680457563991,0.0934977456925363,-0.0325746831989479,-0.7223396246032359,-0.030872760118124,0.0074,0.00885,-0.01125,-0.0063999999999999,0.00425,-0.0091,True,0.1409680457563991,0.1023477456925363,1.2156902498077722,-0.0389746831989478,-0.7180896246032359,-0.039972760118124
11.0,5.0,29.99186021535353,10,0,1.2507455757619192,0.1514879190292403,0.0868476816243949,-0.029402549871681102,-0.7710318001697631,-0.029003476951215402,0.0065,0.00895,0.0038499999999999,-0.0063,0.00675,-0.0093,True,0.1579879190292403,0.0957976816243949,1.2545955757619192,-0.0357025498716811,-0.7642818001697631,-0.0383034769512154
12.0,5.0,29.9986015705002,10,0,1.2819847389756922,0.1685405106473093,0.081648818975768,-0.026702770024201503,-0.8181124201834467,-0.027526935481139596,0.007,0.00885,0.0155499999999999,-0.0058,0.00615,-0.0095,True,0.1755405106473093,0.090498818975768,1.2975347389756922,-0.0325027700242015,-0.8119624201834467,-0.0370269354811396
13.0,5.0,29.99696994309628,10,0,1.318805140779443,0.1848148022661203,0.07773939107569709,-0.0242691585782894,-0.8529370798771939,-0.0262969026584907,0.01,0.00905,0.02805,-0.0052999999999999,-0.00055,-0.0098,True,0.1948148022661203,0.0867893910756971,1.346855140779443,-0.0295691585782893,-0.853487079877194,-0.0360969026584907
14.0,5.0,29.99354554394424,10,0,1.364735057597787,0.2083277265675129,0.0745795416086098,-0.0218825436922109,-0.8920507765660028,-0.0249524017567229,0.009,0.00875,0.0320499999999999,-0.0048,0.00665,-0.0097,True,0.2173277265675129,0.0833295416086098,1.396785057597787,-0.0266825436922109,-0.8854007765660028,-0.0346524017567229
0.005,5.0,29.98397272381888,10,0,0.30239948083115287,0.0595460872643373,0.1166420966838695,-0.0436489060082947,-0.30909740626675064,-0.031455263919481904,0.0059,0.01395,0.0148499999999999,-0.0084,0.00135,-0.0089,True,0.0654460872643373,0.1305920966838695,0.3172494808311528,-0.0520489060082947,-0.3077474062667506,-0.0403552639194819
0.002,5.0,39.99932088056924,15,0,0.34355276631473836,0.0604929864795864,0.11382289025771349,-0.0402653065791055,-0.4020572714654348,-0.031093372602839002,0.0059,0.01395,0.0148499999999999,-0.0084,0.00135,-0.0089,True,0.0663929864795864,0.1277728902577135,0.3584027663147383,-0.0486653065791055,-0.4007072714654348,-0.039993372602839
-2.5,5.0,40.00240531824036,15,0,0.054870383210371396,0.0582607906452922,0.11942528942506889,-0.043987654279182095,-0.31212169543011054,-0.030838412735437797,0.0052,0.0174332293832293,0.0167831944444444,-0.0088258928571428,0.0043829729729729,-0.00913875,True,0.0634607906452922,0.1368585188082982,0.0716535776548158,-0.0528135471363249,-0.3077387224571376,-0.0399771627354378
-5.002,5.0,39.98623274002921,15,0,-0.2310971201845479,0.0627369109646008,0.12990240300991848,-0.0489847561295191,-0.2269448591293562,-0.030002739624762798,0.004,0.01855,0.02145,-0.0095,0.00915,-0.0097,True,0.0667369109646008,0.1484524030099185,-0.2096471201845479,-0.0584847561295191,-0.2177948591293562,-0.0397027396247628
-0.006,5.0,39.9934769848014,15,0,0.3404663176509692,0.0602955070789037,0.11352426763679459,-0.0400486179032233,-0.4017077729369537,-0.0309986278875164,0.0059,0.01395,0.0148499999999999,-0.0084,0.00135,-0.0089,True,0.0661955070789037,0.1274742676367946,0.3553163176509691,-0.0484486179032233,-0.4003577729369537,-0.0398986278875164
2.5,5.0,39.99039089407451,15,0,0.616061825868118,0.0688861196124619,0.10035914072731089,-0.035119025218353195,-0.4733305906959903,-0.027767742915115204,0.00615,0.0132196428571428,0.0106047157622739,-0.0083333333333333,0.0008125,-0.0090499999999999,True,0.0750361196124619,0.1135787835844537,0.6266665416303919,-0.0434523585516865,-0.4725180906959903,-0.0368177429151151
5.0,5.0,39.97713215959375,15,0,0.887216435058696,0.0845454976613991,0.1005558105833683,-0.033657000757415,-0.5863441351301721,-0.029893889937312502,0.0059,0.01295,0.0046499999999999,-0.0084999999999999,0.00305,-0.0091,True,0.0904454976613991,0.1135058105833683,0.8918664350586959,-0.0421570007574149,-0.5832941351301721,-0.0389938899373125
6.0,5.0,39.988692827197646,15,0,0.9862108041278261,0.0930817364026457,0.103573150112356,-0.0340200217437628,-0.6336997592597995,-0.0311213255293723,0.0053,0.01045,0.0032499999999999,-0.0078999999999999,0.00395,-0.0089,True,0.0983817364026457,0.114023150112356,0.989460804127826,-0.0419200217437627,-0.6297497592597995,-0.0400213255293723
7.0,5.0,39.98797358491497,15,0,1.0729948449217122,0.103306697511243,0.1020930985630594,-0.033884571956463605,-0.6789049360813756,-0.031248993403153395,0.0041,0.01025,0.00475,-0.0072999999999999,0.00565,-0.0088,True,0.107406697511243,0.1123430985630594,1.0777448449217122,-0.0411845719564635,-0.6732549360813755,-0.0400489934031534
8.0,5.0,39.98279655107096,15,0,1.1492107593203635,0.1158285663708766,0.1020005237646603,-0.0336259914849104,-0.7300679891585466,-0.031853400742204996,0.0025,0.00905,0.00535,-0.0069999999999999,0.00765,-0.0086,True,0.1183285663708766,0.1110505237646603,1.1545607593203635,-0.0406259914849103,-0.7224179891585466,-0.040453400742205
9.0,5.0,39.98419869364477,15,0,1.2263566936725485,0.12605444379598998,0.09857461155691451,-0.0319443695643986,-0.7834803333332181,-0.0314615255976696,0.0055,0.00795,-0.01035,-0.0069999999999999,0.00685,-0.0085,True,0.13155444379599,0.1065246115569145,1.2160066936725484,-0.0389443695643985,-0.7766303333332181,-0.0399615255976696
10.0,5.0,39.99242649594039,15,0,1.2649573947343489,0.13903151619105972,0.0909355544001232,-0.029695129867990604,-0.8272850650704496,-0.0297192298057601,0.0074,0.00885,-0.01125,-0.0063999999999999,0.00425,-0.0091,True,0.1464315161910597,0.0997855544001232,1.253707394734349,-0.0360951298679905,-0.8230350650704497,-0.0388192298057601
11.0,5.0,39.97961995395427,15,0,1.2948099284240304,0.157434807068578,0.0857343549036668,-0.027047861751791497,-0.873855174780586,-0.0280271865467256,0.0065,0.00895,0.0038499999999999,-0.0063,0.00675,-0.0093,True,0.163934807068578,0.0946843549036668,1.2986599284240303,-0.0333478617517915,-0.867105174780586,-0.0373271865467256
12.0,5.0,39.99402458534118,15,0,1.329615050269692,0.1768020270473178,0.0812459933911375,-0.0246820072631934,-0.9162711163177943,-0.026547397178102297,0.007,0.00885,0.0155499999999999,-0.0058,0.00615,-0.0095,True,0.1838020270473178,0.0900959933911375,1.345165050269692,-0.0304820072631934,-0.9101211163177944,-0.0360473971781023
13.0,5.0,39.99230753748627,15,0,1.36051791030055,0.1939840607727946,0.0769047637854873,-0.022188048680588802,-0.9486701801591851,-0.0249347634749908,0.01,0.00905,0.02805,-0.0052999999999999,-0.00055,-0.0098,True,0.2039840607727946,0.0859547637854873,1.38856791030055,-0.0274880486805887,-0.9492201801591852,-0.0347347634749908
14.0,5.0,39.99630512088729,15,0,1.395376856682372,0.2172698108149665,0.0733597254639079,-0.019145462314981102,-0.9935658602200489,-0.0237253050582669,0.009,0.00875,0.0320499999999999,-0.0048,0.00665,-0.0097,True,0.2262698108149665,0.0821097254639079,1.427426856682372,-0.0239454623149811,-0.9869158602200488,-0.0334253050582669
0.005,5.0,40.00381371346256,15,0,0.3409213819998524,0.0606732579217444,0.11372546877932709,-0.0404230260134912,-0.3959255268105472,-0.031122822240370003,0.0059,0.01395,0.0148499999999999,-0.0084,0.00135,-0.0089,True,0.0665732579217444,0.1276754687793271,0.3557713819998523,-0.0488230260134912,-0.3945755268105472,-0.04002282224037
0.002,5.0,19.997276307312077,15,0,0.352746784476985,0.0668483643698273,0.11659284562121609,-0.0423879560830228,-0.43986453785881674,-0.0317781398416635,0.0059,0.01395,0.0148499999999999,-0.0084,0.00135,-0.0089,True,0.0727483643698273,0.1305428456212161,0.3675967844769849,-0.0507879560830228,-0.4385145378588167,-0.0406781398416635
-2.5,5.0,20.002860348500217,15,0,0.0699523394072054,0.0643686427376631,0.1221789497642837,-0.046337553115779195,-0.3436714865397099,-0.0315422074580193,0.0052,0.0174332293832293,0.0167831944444444,-0.0088258928571428,0.0043829729729729,-0.00913875,True,0.0695686427376631,0.139612179147513,0.0867355338516498,-0.055163445972922,-0.339288513566737,-0.0406809574580193
-5.002,5.0,19.99910304899192,15,0,-0.229965053286883,0.0691322813677563,0.13073382029077968,-0.0508448058774287,-0.2041136278096403,-0.0307156906782228,0.004,0.01855,0.02145,-0.0095,0.00915,-0.0097,True,0.0731322813677563,0.1492838202907797,-0.208515053286883,-0.0603448058774287,-0.1949636278096403,-0.0404156906782228
-0.006,5.0,19.9987520120164,15,0,0.35238055069399377,0.0662013001172232,0.11685355802283219,-0.0420815868991393,-0.4426421367480781,-0.031893378526956305,0.0059,0.01395,0.0148499999999999,-0.0084,0.00135,-0.0089,True,0.0721013001172232,0.1308035580228322,0.3672305506939937,-0.0504815868991393,-0.4412921367480781,-0.0407933785269563
2.5,5.0,19.992795969855635,15,0,0.6101600560756847,0.0750039476059514,0.1015340352445495,-0.036068516928393496,-0.4815752931579168,-0.027938967199577502,0.00615,0.0132196428571428,0.0106047157622739,-0.0083333333333333,0.0008125,-0.0090499999999999,True,0.0811539476059514,0.1147536781016923,0.6207647718379586,-0.0444018502617268,-0.4807627931579168,-0.0369889671995774
5.0,5.0,19.98284709938037,15,0,0.8813276536850766,0.0904930096077603,0.0965849906821333,-0.0331477335638197,-0.5803374552130294,-0.027986755299663203,0.0059,0.01295,0.0046499999999999,-0.0084999999999999,0.00305,-0.0091,True,0.0963930096077603,0.1095349906821333,0.8859776536850765,-0.0416477335638196,-0.5772874552130294,-0.0370867552996632
6.0,5.0,19.98843404776348,15,0,0.9861467756707377,0.0992455737090952,0.1049737626172779,-0.0346893472306433,-0.639811134217403,-0.031494822308885805,0.0053,0.01045,0.0032499999999999,-0.0078999999999999,0.00395,-0.0089,True,0.1045455737090952,0.1154237626172779,0.9893967756707376,-0.0425893472306432,-0.635861134217403,-0.0403948223088858
7.0,5.0,19.98950285186193,15,0,1.0753654159925283,0.10927973618369499,0.10497837920404511,-0.034995600188106796,-0.6872924264478302,-0.0320084052387604,0.0041,0.01025,0.00475,-0.0072999999999999,0.00565,-0.0088,True,0.113379736183695,0.1152283792040451,1.0801154159925284,-0.0422956001881067,-0.6816424264478301,-0.0408084052387604
8.0,5.0,19.99066919358156,15,0,1.1516316384640326,0.1217020426077314,0.10265133368940679,-0.033796942436180796,-0.7400635391196779,-0.032207432651622694,0.0025,0.00905,0.00535,-0.0069999999999999,0.00765,-0.0086,True,0.1242020426077314,0.1117013336894068,1.1569816384640326,-0.0407969424361807,-0.7324135391196779,-0.0408074326516227
9.0,5.0,19.993898888457675,15,0,1.2098771897042278,0.1322602552916941,0.0957824306585669,-0.0303457119627345,-0.7803833586524229,-0.0311983610634892,0.0055,0.00795,-0.01035,-0.0069999999999999,0.00685,-0.0085,True,0.1377602552916941,0.1037324306585669,1.1995271897042277,-0.0373457119627344,-0.7735333586524229,-0.0396983610634892
10.0,5.0,19.997185113297988,15,0,1.2558592754442528,0.14656233633334212,0.0876750892008275,-0.0276607905831652,-0.826032928179971,-0.028821882295510397,0.0074,0.00885,-0.01125,-0.0063999999999999,0.00425,-0.0091,True,0.1539623363333421,0.0965250892008275,1.2446092754442528,-0.0340607905831651,-0.821782928179971,-0.0379218822955104
11.0,5.0,19.992494428011405,15,0,1.3057790332536765,0.16428282522822368,0.0844480415826586,-0.0265021811548994,-0.873782100356714,-0.027602983181143303,0.0065,0.00895,0.0038499999999999,-0.0063,0.00675,-0.0093,True,0.1707828252282237,0.0933980415826586,1.3096290332536764,-0.0328021811548994,-0.867032100356714,-0.0369029831811433
12.0,5.0,19.99716312600857,15,0,1.2990584250048942,0.1900327844515668,0.0846839498505509,-0.0233876698690023,-0.9323155316957792,-0.0271896625786966,0.007,0.00885,0.0155499999999999,-0.0058,0.00615,-0.0095,True,0.1970327844515668,0.0935339498505509,1.3146084250048942,-0.0291876698690023,-0.9261655316957792,-0.0366896625786966
13.0,5.0,19.99333036201157,15,0,1.3109499712900687,0.2115848125781342,0.0834946662349082,-0.020320312712976803,-0.974336092702404,-0.0260484888643349,0.01,0.00905,0.02805,-0.0052999999999999,-0.00055,-0.0098,True,0.2215848125781342,0.0925446662349082,1.3389999712900686,-0.0256203127129767,-0.974886092702404,-0.0358484888643349
14.0,5.0,19.995527074449704,15,0,1.3370367059861865,0.23898610493574668,0.0794593626361784,-0.016934001947583602,-1.01727825767976,-0.024586629461421802,0.009,0.00875,0.0320499999999999,-0.0048,0.00665,-0.0097,True,0.2479861049357467,0.0882093626361784,1.3690867059861864,-0.0217340019475836,-1.01062825767976,-0.0342866294614218
0.005,5.0,20.013234639416183,15,0,0.3544198182446146,0.0667678577033749,0.116274043525521,-0.0423833837765197,-0.4379928783083074,-0.031627113725376,0.0059,0.01395,0.0148499999999999,-0.0084,0.00135,-0.0089,True,0.0726678577033749,0.130224043525521,0.3692698182446145,-0.0507833837765197,-0.4366428783083074,-0.040527113725376
0.002,5.0,20.00079486605858,20,0,0.37598434647136897,0.080465176130073,0.0447135847051329,-0.0062056917603004,-0.5402504967703948,-0.0099017490024001,0.0059,0.01395,0.0148499999999999,-0.0084,0.00135,-0.0089,True,0.086365176130073,0.0586635847051329,0.3908343464713689,-0.0146056917603004,-0.5389004967703949,-0.0188017490024001
-2.5,5.0,20.00321523503356,20,0,0.0993179847236231,0.0781596436450869,0.04655833013395169,-0.0081783788689321,-0.4642750169082825,-0.010239571671570002,0.0052,0.0174332293832293,0.0167831944444444,-0.0088258928571428,0.0043829729729729,-0.00913875,True,0.0833596436450869,0.063991559517181,0.1161011791680675,-0.0170042717260749,-0.4598920439353096,-0.01937832167157
-5.002,5.0,19.99613625363559,20,0,-0.2013261291980942,0.0819612592193229,0.04944052127524701,-0.0092963254225288,-0.3169326316526861,-0.009624995056440499,0.004,0.01855,0.02145,-0.0095,0.00915,-0.0097,True,0.0859612592193229,0.067990521275247,-0.1798761291980942,-0.0187963254225288,-0.3077826316526861,-0.0193249950564405
-0.006,5.0,19.99960295445832,20,0,0.3755123942713436,0.0801571964619396,0.041669927634414794,-0.0047572562562229,-0.5431238881601361,-0.008925864879398499,0.0059,0.01395,0.0148499999999999,-0.0084,0.00135,-0.0089,True,0.0860571964619396,0.0556199276344148,0.3903623942713435,-0.0131572562562229,-0.5417738881601362,-0.0178258648793985
2.5,5.0,19.994980963978065,20,0,0.632720651118977,0.0886679229990983,0.0345635237667817,-0.0018164455628358993,-0.5887684871288071,-0.0059635318054526,0.00615,0.0132196428571428,0.0106047157622739,-0.0083333333333333,0.0008125,-0.0090499999999999,True,0.0948179229990983,0.0477831666239245,0.643325366881251,-0.0101497788961692,-0.5879559871288071,-0.0150135318054525
5.0,5.0,19.98678120965623,20,0,0.9117830261796128,0.1051715212639538,0.037545379744259394,-0.0017236311455283999,-0.7116333961332231,-0.008226355919353598,0.0059,0.01295,0.0046499999999999,-0.0084999999999999,0.00305,-0.0091,True,0.1110715212639538,0.0504953797442594,0.9164330261796128,-0.0102236311455283,-0.7085833961332231,-0.0173263559193536
6.0,5.0,19.99048009478975,20,0,1.0148654039302312,0.1139145167214662,0.0440464421970031,-0.0044557620850841,-0.7659044249472808,-0.010135772177441498,0.0053,0.01045,0.0032499999999999,-0.0078999999999999,0.00395,-0.0089,True,0.1192145167214662,0.0544964421970031,1.0181154039302311,-0.012355762085084,-0.7619544249472808,-0.0190357721774415
7.0,5.0,19.98700087378871,20,0,1.102783643243399,0.1240435413409846,0.0452042161640839,-0.0057415803716641,-0.8154859584975757,-0.0107597681420194,0.0041,0.01025,0.00475,-0.0072999999999999,0.00565,-0.0088,True,0.1281435413409846,0.0554542161640839,1.107533643243399,-0.013041580371664,-0.8098359584975756,-0.0195597681420194
8.0,5.0,19.99034682384166,20,0,1.178550671073944,0.1369478151671362,0.044787682627475595,-0.005579526531759499,-0.8690034065880059,-0.011124250305756998,0.0025,0.00905,0.00535,-0.0069999999999999,0.00765,-0.0086,True,0.1394478151671362,0.0538376826274756,1.183900671073944,-0.0125795265317594,-0.8613534065880059,-0.019724250305757
9.0,5.0,19.99296223574449,20,0,1.2373878991306602,0.1468563572095234,0.038645235503250004,-0.0026722549465491,-0.8996991902531454,-0.009913018569841,0.0055,0.00795,-0.01035,-0.0069999999999999,0.00685,-0.0085,True,0.1523563572095234,0.04659523550325,1.22703789913066,-0.009672254946549,-0.8928491902531454,-0.018413018569841
10.0,5.0,19.995735277124417,20,0,1.285005890279073,0.15887587610018591,0.0565229296546821,-0.014367721133751801,-0.9414253626846217,-0.0173783321620246,0.0074,0.00885,-0.01125,-0.0063999999999999,0.00425,-0.0091,True,0.1662758761001859,0.0653729296546821,1.273755890279073,-0.0207677211337517,-0.9371753626846218,-0.0264783321620246
11.0,5.0,19.993886625238403,20,0,1.3308109940680537,0.17814882306511828,0.0525172644518609,-0.012372114358276301,-0.9951974675563022,-0.0159641108042033,0.0065,0.00895,0.0038499999999999,-0.0063,0.00675,-0.0093,True,0.1846488230651183,0.0614672644518609,1.3346609940680536,-0.0186721143582763,-0.9884474675563022,-0.0252641108042033
12.0,5.0,19.995187847551502,20,0,1.3291450083132952,0.2045931166063296,0.0508856342082675,-0.0087050453433569,-1.0582081947078812,-0.0146759758402907,0.007,0.00885,0.0155499999999999,-0.0058,0.00615,-0.0095,True,0.2115931166063296,0.0597356342082675,1.3446950083132951,-0.0145050453433569,-1.052058194707881,-0.0241759758402907
13.0,5.0,19.997607631424447,20,0,1.3396291098046844,0.2268136285366497,0.0494590867330754,-0.005591427390206299,-1.1039276683842483,-0.0133143812640441,0.01,0.00905,0.02805,-0.0052999999999999,-0.00055,-0.0098,True,0.2368136285366497,0.0585090867330754,1.3676791098046843,-0.0108914273902062,-1.1044776683842483,-0.0231143812640441
14.0,5.0,19.993460761167068,20,0,1.368225752232287,0.2547033465579481,0.0477772143304483,-0.0032972071161254,-1.1508700644987668,-0.012198222878675901,0.009,0.00875,0.0320499999999999,-0.0048,0.00665,-0.0097,True,0.2637033465579481,0.0565272143304483,1.4002757522322868,-0.0080972071161254,-1.1442200644987668,-0.0218982228786759
0.005,5.0,20.005787737319533,20,0,0.3781228324764075,0.0765125537656937,0.0820469944910627,-0.028052098968565503,-0.5180205912862076,-0.021275449054817097,0.0059,0.01395,0.0148499999999999,-0.0084,0.00135,-0.0089,True,0.0824125537656937,0.0959969944910627,0.3929728324764074,-0.0364520989685655,-0.5166705912862076,-0.0301754490548171
0.002,5.0,40.00505099646968,20,0,0.3702411717625999,0.06610802956688029,0.11834438712064681,-0.041915510035588105,-0.4833439826413987,-0.0323278402775567,0.0059,0.01395,0.0148499999999999,-0.0084,0.00135,-0.0089,True,0.0720080295668803,0.1322943871206468,0.3850911717625998,-0.0503155100355881,-0.4819939826413987,-0.0412278402775567
-2.5,5.0,40.00148061294112,20,0,0.084459728567942,0.062792771866571,0.1237396115151046,-0.045929806338430995,-0.3824991371332657,-0.0322417678744117,0.0052,0.0174332293832293,0.0167831944444444,-0.0088258928571428,0.0043829729729729,-0.00913875,True,0.067992771866571,0.1411728408983339,0.1012429230123864,-0.0547556991955738,-0.3781161641602928,-0.0413805178744117
-5.002,5.0,39.99516295280426,20,0,-0.2109271768585006,0.0662562405839148,0.13477918983842538,-0.0507495531223466,-0.2839878691098303,-0.031161287898126,0.004,0.01855,0.02145,-0.0095,0.00915,-0.0097,True,0.0702562405839148,0.1533291898384254,-0.1894771768585006,-0.0602495531223466,-0.2748378691098303,-0.040861287898126
-0.006,5.0,39.99212016282088,20,0,0.3667919760598602,0.0659049653485034,0.1182793827319527,-0.041763718045063104,-0.48297702669490883,-0.0322662602274117,0.0059,0.01395,0.0148499999999999,-0.0084,0.00135,-0.0089,True,0.0718049653485034,0.1322293827319527,0.3816419760598601,-0.0501637180450631,-0.4816270266949088,-0.0411662602274117
2.5,5.0,39.98227250636414,20,0,0.6422843473198224,0.07525352026383379,0.10461279238372839,-0.03651012442264839,-0.5578982401502545,-0.029072131440884705,0.00615,0.0132196428571428,0.0106047157622739,-0.0083333333333333,0.0008125,-0.0090499999999999,True,0.0814035202638338,0.1178324352408712,0.6528890630820964,-0.0448434577559817,-0.5570857401502545,-0.0381221314408846
5.0,5.0,39.96772861626583,20,0,0.9192567544427881,0.0923720832344103,0.1054477681444473,-0.035185329095775805,-0.6908532697999591,-0.0316268043302671,0.0059,0.01295,0.0046499999999999,-0.0084999999999999,0.00305,-0.0091,True,0.0982720832344103,0.1183977681444473,0.923906754442788,-0.0436853290957757,-0.6878032697999591,-0.0407268043302671
6.0,5.0,39.989778842559446,20,0,1.018095196204703,0.1014015687081975,0.1076187211054521,-0.0354733644421092,-0.7399093072010883,-0.0324791170567041,0.0053,0.01045,0.0032499999999999,-0.0078999999999999,0.00395,-0.0089,True,0.1067015687081975,0.1180687211054521,1.0213451962047029,-0.0433733644421091,-0.7359593072010883,-0.0413791170567041
