V_round,AoS_round,dE,dR,fit_used,CD0_fit,k_fit,R2_fit
30.0,-10.0,-10,20,True,0.04283069451760117,0.05020714830327459,0.8568690773964792
30.0,-10.0,0,-20,True,0.054749904712078676,0.05227516741461286,0.9019057114803835
30.0,-10.0,0,-10,True,0.057841799209347726,0.053179942716912,0.8780799525098363
30.0,-10.0,0,0,True,0.04680140827165292,0.0601596678029679,0.7505765348349398
30.0,-10.0,0,10,True,0.04756138242565629,0.05232405837016218,0.8789572287938082
30.0,-10.0,0,20,True,0.037756495661866576,0.05403169124767655,0.8938881964042891
30.0,-10.0,10,-20,True,0.0537887836815139,0.05644515432236486,0.9118297565147695
30.0,-10.0,10,-10,True,0.05607540035148996,0.05670121768927156,0.8950026155917715
30.0,-10.0,10,0,True,0.04758983922672947,0.061511789894594354,0.7778400416744354
30.0,-10.0,10,10,True,0.0378212445785449,0.056449316873988534,0.864841086610416
30.0,-10.0,10,20,True,0.0353433673545621,0.058512449402642656,0.9070878807934014
30.0,-10.0,20,0,True,0.05766234191625772,0.06340568267436013,0.7979826957958331
30.0,-8.0,-10,-20,True,0.06269750051120514,0.05521640133241856,0.8802569964897875
30.0,-8.0,-10,-10,True,0.05186120681946988,0.05623098671605429,0.8794480285800886
30.0,-8.0,-10,0,True,0.056846455858667086,0.05512805049713594,0.8728377632454813
30.0,-8.0,-10,10,True,0.04403316826864984,0.057611621462232546,0.8809917304705932
30.0,-8.0,-10,20,True,0.04813273916744843,0.05643311955020425,0.8572439850025366
30.0,-8.0,0,-20,True,0.055247182152238346,0.05733248937349234,0.8905625842808809
30.0,-8.0,0,-10,True,0.05787643371627384,0.05618851861699157,0.889184081280751
30.0,-8.0,0,0,True,0.041545413752710224,0.05936875625141547,0.8882196337518826
30.0,-8.0,0,10,True,0.04930521749302834,0.05776058242897559,0.8921158207391652
30.0,-8.0,0,20,True,0.04355163713379855,0.05828981926149661,0.8966744786561598
30.0,-8.0,10,-20,True,0.05496541846442193,0.058771254360496385,0.9061762655839554
30.0,-8.0,10,-10,True,0.05669253099442512,0.05825262014720175,0.8967208034864075
30.0,-8.0,10,0,True,0.05160240959005695,0.05959271553874654,0.8924024556985879
30.0,-8.0,10,10,True,0.04906612004639574,0.05947875213852062,0.900379712417551
30.0,-8.0,10,20,True,0.04145737622730352,0.06015691944226983,0.9062698565639392
30.0,-5.0,-20,0,True,0.05859960699363582,0.06750560524044305,0.8088574959731427
30.0,-5.0,-10,0,True,0.04731625353663158,0.06937837969848333,0.8473391831895747
30.0,-5.0,0,0,True,0.04244280995217725,0.07011695634645759,0.8612361110388018
30.0,-5.0,10,0,True,0.0423587118719079,0.07058960527248521,0.8693979897539732
30.0,-5.0,20,0,True,0.04819307589830102,0.07039809408068624,0.8821163820576307
30.0,-4.0,-10,-20,True,0.059304033281838836,0.057434299709495595,0.8749035510628137
30.0,-4.0,-10,-10,True,0.050241272209514055,0.0587657516961946,0.8773054936041207
30.0,-4.0,-10,0,True,0.04647106259511366,0.0594887370128491,0.8790961156021728
30.0,-4.0,-10,10,True,0.04638701851181171,0.05966927721276026,0.8810564440186067
30.0,-4.0,-10,20,True,0.05564985604096352,0.045618572754271315,0.9209073456270509
30.0,-4.0,0,-20,True,0.055796149281265556,0.04804953067889115,0.9386040312259127
30.0,-4.0,0,-10,True,0.04557851869459751,0.060854366675294876,0.8951664110321165
30.0,-4.0,0,0,True,0.04193287176114925,0.061570046459779655,0.8985861755559429
30.0,-4.0,0,10,True,0.041311584860671144,0.061739542693046164,0.9022398607550527
30.0,-4.0,0,20,True,0.047434599854532064,0.06081971552839063,0.8981492914667717
30.0,-4.0,10,-20,True,0.052253093700932174,0.06087840064072982,0.905961579186468
30.0,-4.0,10,-10,True,0.044910978554255444,0.06199036459136959,0.9092943790823916
30.0,-4.0,10,0,True,0.0421339281403395,0.0627056381833632,0.9115606253119035
30.0,-4.0,10,10,True,0.041940840527148394,0.06242994889419024,0.9123076744865616
30.0,-4.0,10,20,True,0.046467661156656445,0.061835098541524455,0.9137166603871101
30.0,0.0,-20,0,True,0.05301538486438628,0.07054681191645813,0.8380952914600023
30.0,0.0,-10,-20,True,0.05156965233577152,0.05998107781260325,0.8754149432146815
30.0,0.0,-10,-10,True,0.04411557657223499,0.06030532449299104,0.8744771723129241
30.0,0.0,-10,0,True,0.042010098534299045,0.0688510752711717,0.8560829720570414
30.0,0.0,-10,10,True,0.04413020410855794,0.06038460372474849,0.8756191624988716
30.0,0.0,-10,20,True,0.0515331238288659,0.05978764050698015,0.8757205700365978
30.0,0.0,-5,0,True,0.039394094985467226,0.07139731716961835,0.8701550207129847
30.0,0.0,0,-20,True,0.043981947428213215,0.06183043159964907,0.8911163429555945
30.0,0.0,0,-10,True,0.039721238703107516,0.06206151820704042,0.891343642821754
30.0,0.0,0,0,True,0.03690729504868836,0.06937480272211503,0.8789271943693163
30.0,0.0,0,10,True,0.03910922037632861,0.06217229354573906,0.8914261497215881
30.0,0.0,0,20,True,0.04658066811361054,0.06169734069261917,0.8957974823433508
30.0,0.0,10,-20,True,0.044896079355523935,0.06252890009055771,0.9086168949876992
30.0,0.0,10,-10,True,0.03872809674337833,0.06348945300786464,0.9099112667571906
30.0,0.0,10,0,True,0.036764685204868815,0.07021554956046155,0.8941836187847806
30.0,0.0,10,10,True,0.03937411165053465,0.06321477093050333,0.9092824872708883
30.0,0.0,10,20,True,0.04516359327107866,0.06248470968000118,0.907524724670757
30.0,0.0,20,0,True,0.043285309413647596,0.07158493037156186,0.9027012774106125
30.0,4.0,-10,-20,True,0.05403459955906174,0.056354902382014925,0.8762467324388675
30.0,4.0,-10,-10,True,0.04767604660880133,0.0573609524236339,0.8793250137300388
30.0,4.0,-10,0,True,0.04789439834787871,0.05775845994120844,0.8787796906144044
30.0,4.0,-10,10,True,0.052035103194468434,0.056470272578202425,0.8736553730443737
30.0,4.0,-10,20,True,0.06102800951009801,0.05490033347217667,0.8749993855410754
30.0,4.0,0,-20,True,0.046085975702900496,0.05936430690565004,0.8987191602112337
30.0,4.0,0,-10,True,0.04376259918807007,0.05938847250430089,0.8976311121124034
30.0,4.0,0,0,True,0.04332055807138772,0.05979297350195105,0.8985989014915157
30.0,4.0,0,10,True,0.04713412213162634,0.058610220351493075,0.8935236597981396
30.0,4.0,0,20,True,0.0560286594538899,0.056936908732090556,0.8938732933638033
30.0,4.0,10,-20,True,0.0466658136111876,0.06031927117778035,0.9114009750373682
30.0,4.0,10,-10,True,0.04329463466135255,0.060719378633678066,0.9091542511401813
30.0,4.0,10,0,True,0.043873667906017794,0.06086674401565897,0.9087214468815321
30.0,4.0,10,10,True,0.04785196848224327,0.05971841230930218,0.9064924776220584
30.0,4.0,10,20,True,0.05454153851434218,0.05893664256709169,0.9063491697777915
30.0,5.0,-20,0,True,0.06135440665869498,0.06412331615452888,0.8174736193239814
30.0,5.0,-10,0,True,0.0510674409291948,0.06557340797504202,0.8449741878249859
30.0,5.0,0,0,True,0.046598011761313,0.0668876878579468,0.8736797118589793
30.0,5.0,10,0,True,0.04645740970722817,0.06818963083708719,0.8871478844648267
30.0,5.0,20,0,True,0.0526671192885793,0.06734717353785014,0.8955953651875136
