AoA,AoS,V,V_solid_blockage_corr,dE,dR,CL,CL_solid_blockage_corr,CD,CD_solid_blockage_corr,CYaw,CYaw_solid_blockage_corr,CMroll,CMroll_solid_blockage_corr,CMpitch,CMpitch_solid_blockage_corr,CMyaw,CMyaw_solid_blockage_corr,CD_modeloff,CY_modeloff,CL_modeloff,CMroll_modeloff,CMpitch_modeloff,CMyaw_modeloff,modeloff_correction_found,CD_uncorrected,CL_uncorrected,CMroll_uncorrected,CMpitch_uncorrected,CMyaw_uncorrected,solid_blockage_e,V_round,AoA_round,AoS_round,CL2,fit_used,CD0_fit,k_fit,R2_fit,CD_fit_pred,CDi_fit
10.0,-4.0,19.98092662101469,19.837512553931816,-10,-10,1.0579584791641004,1.0428258859308,0.1197727849264743,0.11805960537320492,-0.0737621254879485,-0.07270706306062649,0.010572772878210101,0.010421544380622526,-0.1783691596172421,-0.17581784215912596,0.016645616517018902,0.016407524617544196,0.0097999999999999,-0.03195,-0.01015,0.01,-0.0018499999999999,0.0138,True,0.1295727849264742,1.0478084791641002,0.0205727728782101,-0.180219159617242,0.0304456165170189,0.007229438,20.0,10.0,-4.0,1.0874858283673579,True,0.05401541241761901,0.06308780426962571,0.8460494105353478,0.12262250550365066,0.06860709308603165
12.0,-4.0,19.989002507189497,19.845530475043063,-10,-10,1.11548274789642,1.099527351711101,0.15603115325181321,0.15379934924401512,-0.0636929513403047,-0.06278191414608253,0.004671272546781499,0.004604456628459091,-0.3073520607163345,-0.3029558260759054,0.013968378500545999,0.013768580687928106,0.0094,-0.03195,0.0166499999999999,0.0106,4.99999999999997e-05,0.0133999999999999,True,0.1654311532518132,1.1321327478964198,0.0152712725467815,-0.3073020607163345,0.0273683785005459,0.007229438,20.0,12.0,-4.0,1.2089603971608274,True,0.05401541241761901,0.06308780426962571,0.8460494105353478,0.13028606932343023,0.07627065690581124
0.001,-3.995,19.99253736303656,19.849039959291343,-10,0,0.1342014607200312,0.1322818994552115,0.0600121243340964,0.059153736141648955,-0.0728059625171755,-0.07176457664293796,0.0159684788396637,0.015740072432801573,0.2234169755547534,0.22022131307926993,0.0089422214398326,0.00881431566440179,0.0083,-0.02685,0.01595,0.008,-0.0047499999999999,0.014,True,0.0683121243340964,0.1501514607200312,0.0239684788396637,0.2186669755547535,0.0229422214398326,0.007229438,20.0,0.0,-4.0,0.017498500923478683,True,0.04928132405825528,0.06399582652961826,0.8549307330363815,0.050401155087882586,0.0011198310296273066
0.006,-3.995,20.04559054257336,19.90171234706641,-10,0,0.1348283965039991,0.13289986781334084,0.057931295315405695,0.05710267042629012,-0.0910582413606236,-0.08975578256456695,0.023173077755837698,0.02284161979548391,0.22618463321450138,0.22294938332760353,0.0144305454855866,0.014224137030747657,0.0083,-0.02685,0.01595,0.008,-0.0047499999999999,0.014,True,0.0662312953154057,0.1507783965039991,0.0311730777558377,0.2214346332145015,0.0284305454855866,0.007229438,20.0,0.0,-4.0,0.01766237486480347,True,0.04928132405825528,0.06399582652961826,0.8549307330363815,0.05041164233620433,0.0011303182779490526
2.493,-3.995,19.99552541743131,19.852006566781174,-10,0,0.4120022279458871,0.4061091213169345,0.0608879088335693,0.060016993787893144,-0.0864224461414994,-0.08518629581098792,0.0218964738595953,0.0215832759045842,0.1428516386791894,0.1408083489060874,0.0145848209069339,0.014376205761338067,0.00855,-0.0275803571428571,0.0117047157622739,0.0080666666666666,-0.0052874999999999,0.01385,True,0.0694379088335693,0.423706943708161,0.0299631405262619,0.1375641386791895,0.0284348209069339,0.007229438,20.0,2.5,-4.0,0.1649246184168126,True,0.04928132405825528,0.06399582652961826,0.8549307330363815,0.0598358113289211,0.010554487270665824
5.0,-3.995,19.989842190865915,19.84636413184929,-10,0,0.6787564259077643,0.6690477793965455,0.0696489991773751,0.06865276917930331,-0.0816366325474277,-0.0804689364822166,0.0213678322805983,0.021062195792448824,0.0690918425636814,0.06810358189953747,0.013674745360341401,0.013479147552693499,0.0083,-0.02785,0.00575,0.0078999999999999,-0.0030499999999999,0.0138,True,0.0779489991773751,0.6845064259077643,0.0292678322805982,0.0660418425636815,0.0274747453603414,0.007229438,20.0,5.0,-4.0,0.4476249311154486,True,0.04928132405825528,0.06399582652961826,0.8549307330363815,0.07792745150025185,0.02864612744199657
7.0,-3.995,19.982425280971302,19.83900045718412,-10,0,0.8649398750879949,0.8525681388065203,0.0823186589019803,0.0811412074185736,-0.0794218216851602,-0.07828580534323454,0.0199884386409131,0.01970253241937527,0.0032086186880463,0.0031627239554993915,0.013271428107779601,0.013081599180524634,0.0065,-0.03055,0.00585,0.0091,-0.00045,0.0141,True,0.0888186589019803,0.8707898750879949,0.0290884386409131,0.0027586186880463,0.0273714281077796,0.007229438,20.0,7.0,-4.0,0.726872431308014,True,0.04928132405825528,0.06399582652961826,0.8549307330363815,0.09579812608140481,0.04651680202314953
8.0,-3.995,19.98711345592646,19.84365498253682,-10,0,0.9339041613425264,0.9205459889087187,0.0941591375091695,0.09281232479847555,-0.069675745785642,-0.06867913321533202,0.015864946209416697,0.015638020689764,-0.06779639538598449,-0.06682666425355792,0.0109286286188921,0.010772310110420798,0.0049,-0.03175,0.00645,0.0094,0.00155,0.0143,True,0.0990591375091695,0.9403541613425264,0.0252649462094167,-0.0662463953859845,0.0252286286188921,0.007229438,20.0,8.0,-4.0,0.847404917695931,True,0.04928132405825528,0.06399582652961826,0.8549307330363815,0.10351170217146952,0.05423037811321423
10.0,-3.995,19.97989223143491,19.836485588733268,-10,0,1.0592233229319064,1.0440726379051957,0.1164840695238528,0.11481793037285638,-0.0439478169172502,-0.04331920582333869,0.004917314218654099,0.004846979023713358,-0.1782068252171753,-0.175657829722059,0.0028077860141926987,0.002767624623669605,0.0097999999999999,-0.03195,-0.01015,0.01,-0.0018499999999999,0.0138,True,0.1262840695238527,1.0490733229319062,0.0149173142186541,-0.1800568252171752,0.0166077860141927,0.007229438,20.0,10.0,-4.0,1.090087673222314,True,0.04928132405825528,0.06399582652961826,0.8549307330363815,0.11904238569586567,0.0697610616376104
12.0,-3.995,19.98805702073761,19.844591774865908,-10,0,1.1172860178879465,1.1013048284869116,0.15230930126636802,0.15013073306439736,-0.0371272531264929,-0.03659620050911901,-4.772702940689967e-05,-4.7044362046627635e-05,-0.3073862985200588,-0.3029895741564816,0.0016076281597380993,0.0015846333225201612,0.0094,-0.03195,0.0166499999999999,0.0106,4.99999999999997e-05,0.0133999999999999,True,0.161709301266368,1.1339360178879463,0.0105522729705931,-0.3073362985200588,0.015007628159738,0.007229438,20.0,12.0,-4.0,1.2128723252485858,True,0.04928132405825528,0.06399582652961826,0.8549307330363815,0.1269000909874385,0.07761876692918324
0.002,-4.0,19.998681952440524,19.855140445607713,-10,10,0.1277839857245162,0.12595621732359863,0.059933531217293404,0.0590762671877417,-0.027674266741128,-0.02727842566619827,0.0079447835559626,0.007831144712617834,0.2369503337071793,0.23356109576721915,-0.010353721116311,-0.010205625843018273,0.0083,-0.02685,0.01595,0.008,-0.0047499999999999,0.014,True,0.0682335312172934,0.1437339857245162,0.0159447835559626,0.2322003337071794,0.003646278883689,0.007229438,20.0,0.0,-4.0,0.01586496868246961,True,0.0495769261871742,0.0641279194145333,0.8613885864982511,0.050594313620357705,0.0010173874331835056
0.005,-4.0,19.99524894109379,19.851732074865936,-10,10,0.1284111681341902,0.12657442877980365,0.058120119722871,0.057288793968828335,-0.044179523698666,-0.043547598368381686,0.014139185447610302,0.013936944484242875,0.2394485477090698,0.236023576366481,-0.0052107748693334,-0.00513624213664031,0.0083,-0.02685,0.01595,0.008,-0.0047499999999999,0.014,True,0.066420119722871,0.1443611681341902,0.0221391854476103,0.2346985477090699,0.0087892251306666,0.007229438,20.0,0.0,-4.0,0.01602108602093359,True,0.0495769261871742,0.0641279194145333,0.8613885864982511,0.05060432510045793,0.0010273989132837352
2.493,-4.0,19.99487541322795,19.851361228014415,-10,10,0.4064111139135041,0.400597980228707,0.06106356178346729,0.06019013427185473,-0.0414187442839887,-0.04082630798159345,0.0133496017634608,0.013158654673105598,0.1546202338856643,0.15240861107521314,-0.005012252513955,-0.004940559361558135,0.00855,-0.0275803571428571,0.0117047157622739,0.0080666666666666,-0.0052874999999999,0.01385,True,0.0696135617834673,0.418115829675778,0.0214162684301274,0.1493327338856644,0.008837747486045,0.007229438,20.0,2.5,-4.0,0.16047874176331953,True,0.0495769261871742,0.0641279194145333,0.8613885864982511,0.05986809400671805,0.010291167819543855
5.0,-4.0,19.99097065562149,19.847484496994507,-10,10,0.6718505533671346,0.6622406855529408,0.0697233971033046,0.0687261029485833,-0.0399442331343167,-0.03937288761940073,0.0137087879936038,0.013512703254444033,0.0812858059273299,0.08012312793857636,-0.0048382856714722,-0.004769080867640256,0.0083,-0.02785,0.00575,0.0078999999999999,-0.0030499999999999,0.0138,True,0.0780233971033046,0.6776005533671347,0.0216087879936037,0.07823580592733,0.0089617143285278,0.007229438,20.0,5.0,-4.0,0.438562725601629,True,0.0495769261871742,0.0641279194145333,0.8613885864982511,0.07770104131277354,0.028124115125599345
7.0,-4.0,19.989945588040648,19.8464667868858,-10,10,0.8597112092485957,0.8474142616047271,0.0822487934927655,0.08107234133479505,-0.0400885973671107,-0.03951518692691142,0.012418035095714701,0.012240412743267776,0.0173806941385296,0.01713208799784383,-0.004441045493330199,-0.0043775226459739905,0.0065,-0.03055,0.00585,0.0091,-0.00045,0.0141,True,0.0887487934927655,0.8655612092485957,0.0215180350957147,0.0169306941385296,0.0096589545066698,0.007229438,20.0,7.0,-4.0,0.7181109307710849,True,0.0495769261871742,0.0641279194145333,0.8613885864982511,0.09562788608635783,0.04605095989918363
8.0,-4.0,19.989658422077703,19.84618168207044,-10,10,0.9276529453204129,0.9143841876520608,0.0943837182777095,0.09303369325813456,-0.0307729873022397,-0.030332823431360532,0.008479350551460799,0.008358065486588311,-0.0555788610554249,-0.05478388439680747,-0.0067284715452139,-0.006632230317433386,0.0049,-0.03175,0.00645,0.0094,0.00155,0.0143,True,0.0992837182777095,0.9341029453204128,0.0178793505514608,-0.0540288610554249,0.0075715284547861,0.007229438,20.0,8.0,-4.0,0.836098442628119,True,0.0495769261871742,0.0641279194145333,0.8613885864982511,0.10319417973864702,0.053617253551472815
10.0,-4.0,19.98050776671779,19.83709670598189,-10,10,1.053080010781181,1.0380171971083212,0.11614561601854649,0.11448431796417631,-0.0113832658986922,-0.011220444449737502,-0.00046799016526470096,-0.00046129623072226864,-0.1730290494804686,-0.17055411471232787,-0.0124375386457268,-0.012259637322701397,0.0097999999999999,-0.03195,-0.01015,0.01,-0.0018499999999999,0.0138,True,0.1259456160185464,1.042930010781181,0.0095320098347353,-0.1748790494804685,0.0013624613542732,0.007229438,20.0,10.0,-4.0,1.0774797014926154,True,0.0495769261871742,0.0641279194145333,0.8613885864982511,0.11867345765528804,0.06909653146811384
12.0,-4.0,19.9868059671569,19.843349700782774,-10,10,1.11617266320151,1.1002073987577643,0.1517633776759581,0.14959261813547353,-0.0070226714619464,-0.00692222212226276,-0.0055060514671403,-0.005427295222150721,-0.2997143732640001,-0.2954273848933779,-0.0124379337233944,-0.012260026749344163,0.0094,-0.03195,0.0166499999999999,0.0106,4.99999999999997e-05,0.0133999999999999,True,0.1611633776759581,1.13282266320151,0.0050939485328597,-0.2996643732640001,0.0009620662766055,0.007229438,20.0,12.0,-4.0,1.210456320281326,True,0.0495769261871742,0.0641279194145333,0.8613885864982511,0.12720097154898757,0.07762404536181339
0.002,-4.0,19.998058331977603,19.85452130121082,-10,20,0.1183474501138636,0.11665465795042596,0.0656997355024147,0.06475999411135464,-0.0006158112372231,-0.0006070029322234979,0.0021753513383868,0.0021442360275389376,0.27564460832969573,0.2717019037557871,-0.021638413995887,-0.021328907220656817,0.0083,-0.02685,0.01595,0.008,-0.0047499999999999,0.014,True,0.0739997355024147,0.1342974501138636,0.0101753513383868,0.2708946083296958,-0.007638413995887,0.007229438,20.0,0.0,-4.0,0.013608309221530878,True,0.05537871920006784,0.06274147632828753,0.8551832067628693,0.05623252461095853,0.0008538054108906964
0.006,-4.0,20.057113932902528,19.91315302770423,-10,20,0.11921538092402181,0.11751017424322509,0.0637877026894676,0.06287531021178824,-0.0180254478002079,-0.01776761937425289,0.0087154649552478,0.008590802609225436,0.2794329383433451,0.2754360470898464,-0.016354185210612,-0.016120261822002473,0.0083,-0.02685,0.01595,0.008,-0.0047499999999999,0.014,True,0.0720877026894676,0.1351653809240218,0.0167154649552478,0.2746829383433452,-0.002354185210612,0.007229438,20.0,0.0,-4.0,0.01380864105067312,True,0.05537871920006784,0.06274147632828753,0.8551832067628693,0.05624509372567446,0.000866374525606627
2.493,-4.0,19.99600320526159,19.852480925266196,-10,20,0.3977958191690345,0.3921059150376846,0.06640180539239,0.06545202188883159,-0.0146763162311856,-0.014466392374943822,0.0081245154152704,0.008008305762984136,0.1930947567213863,0.19033281051414333,-0.0165464670278965,-0.01630979332102361,0.00855,-0.0275803571428571,0.0117047157622739,0.0080666666666666,-0.0052874999999999,0.01385,True,0.07495180539239,0.4095005349313084,0.016191182081937,0.1878072567213864,-0.0026964670278965,0.007229438,20.0,2.5,-4.0,0.15374704860753993,True,0.05537871920006784,0.06274147632828753,0.8551832067628693,0.06502503601082188,0.009646316810754039
5.0,-4.0,19.991548800118892,19.84805849183182,-10,20,0.6641850578691931,0.6546848340793977,0.0743257519827793,0.07326262767907012,-0.0140707162784483,-0.013869454669286501,0.008246090700846101,0.008128142086795201,0.1167309074545281,0.11506123763756225,-0.0163987052841188,-0.01616414509909773,0.0083,-0.02785,0.00575,0.0078999999999999,-0.0030499999999999,0.0138,True,0.0826257519827793,0.6699350578691932,0.016146090700846,0.1136809074545282,-0.0025987052841188,0.007229438,20.0,5.0,-4.0,0.4286122319735685,True,0.05537871920006784,0.06274147632828753,0.8551832067628693,0.08227048340645196,0.02689176420638413
7.0,-4.0,19.981444567378727,19.83802678271078,-10,20,0.8520646652202729,0.8398770905269501,0.0864101224871677,0.08517414842902592,-0.0148483721970619,-0.014635987324630692,0.0075309880726851,0.007423267985939519,0.0505784624984584,0.04985500943822144,-0.0158631614022112,-0.015636261411690288,0.0065,-0.03055,0.00585,0.0091,-0.00045,0.0141,True,0.0929101224871677,0.8579146652202729,0.0166309880726851,0.0501284624984584,-0.0017631614022112,0.007229438,20.0,7.0,-4.0,0.7053935271920148,True,0.05537871920006784,0.06274147632828753,0.8551832067628693,0.09963615048851288,0.04425743128844504
8.0,-4.0,19.987898019890345,19.844433915254914,-10,20,0.9198108126753797,0.9066542255749053,0.0983216312260641,0.09691527995549803,-0.0033102700599949,-0.003262921348966227,0.0028882454849120994,0.002846933235951607,-0.023883951694766,-0.023542325692499585,-0.0191694271450447,-0.01889523571956405,0.0049,-0.03175,0.00645,0.0094,0.00155,0.0143,True,0.1032216312260641,0.9262608126753796,0.0122882454849121,-0.022333951694766,-0.0048694271450447,0.007229438,20.0,8.0,-4.0,0.8220218847528312,True,0.05537871920006784,0.06274147632828753,0.8551832067628693,0.1069535858236219,0.05157486662355406
10.0,-4.0,19.98392280780424,19.840487235445796,-10,20,1.048820608647269,1.0338187196715298,0.11979976275449218,0.11808619732171453,0.01571551779515,0.015490729636702989,-0.0060454474368876005,-0.005958975898753136,-0.1468686144528815,-0.14476786754737922,-0.0248314811333012,-0.024476302068365197,0.0097999999999999,-0.03195,-0.01015,0.01,-0.0018499999999999,0.0138,True,0.1295997627544921,1.0386706086472688,0.0039545525631124,-0.1487186144528814,-0.0110314811333012,0.007229438,20.0,10.0,-4.0,1.0687811451432812,True,0.05537871920006784,0.06274147632828753,0.8551832067628693,0.12243562611819506,0.06705690691812721
12.0,-4.0,19.988124276418635,19.844658547816028,-10,20,1.1105472845683524,1.0946624831752039,0.1550516632785004,0.1528338694834225,0.0192724186753135,0.018996754102289983,-0.0107038122324546,-0.010550709403043623,-0.2782820045752776,-0.27430157579445025,-0.0246343466466522,-0.024281987310521693,0.0094,-0.03195,0.0166499999999999,0.0106,4.99999999999997e-05,0.0133999999999999,True,0.1644516632785004,1.1271972845683522,-0.0001038122324546,-0.2782320045752776,-0.0112343466466523,0.007229438,20.0,12.0,-4.0,1.1982859520713034,True,0.05537871920006784,0.06274147632828753,0.8551832067628693,0.130560948896469,0.07518222969640116
0.002,-3.995,19.998330421635227,19.85479143793177,0,-20,0.21085141270722052,0.20783548275911318,0.06976615837836239,0.06876825258434303,-0.1109146102375256,-0.10932813429030254,0.0178215845016692,0.01756667205061561,-0.029103312605092697,-0.0286870310590131,0.027442490384568502,0.027049964541185176,0.0083,-0.02685,0.01595,0.008,-0.0047499999999999,0.014,True,0.0780661583783624,0.2268014127072205,0.0258215845016692,-0.0338533126050926,0.0414424903845685,0.007229438,20.0,0.0,-4.0,0.04319558789371363,True,0.057411753985743226,0.062270034433532996,0.8692352060115216,0.060101544731261475,0.0026897907455182488
0.005,-3.995,19.9964319971007,19.852906639431144,0,-20,0.2107206540859492,0.20770659445417886,0.0686734357467802,0.06769115979781262,-0.1260697810063816,-0.12426653186895974,0.025672894883594602,0.025305680590173872,-0.024069389509555,-0.023725111082759136,0.0321059953235226,0.03164676466641309,0.0083,-0.02685,0.01595,0.008,-0.0047499999999999,0.014,True,0.0769734357467802,0.2266706540859492,0.0336728948835946,-0.0288193895095549,0.0461059953235226,0.007229438,20.0,0.0,-4.0,0.04314202937975272,True,0.057411753985743226,0.062270034433532996,0.8692352060115216,0.06009820964075292,0.002686455655009694
2.493,-3.995,19.99484483412071,19.851330868390196,0,-20,0.4805252608572504,0.4736520295782463,0.0718703596287761,0.0708423562248499,-0.1372886023871008,-0.13532488394596334,0.031561683374398394,0.031110238326535693,-0.08585502636148169,-0.0846269921649137,0.0372731777756096,0.03674003791341346,0.00855,-0.0275803571428571,0.0117047157622739,0.0080666666666666,-0.0052874999999999,0.01385,True,0.0804203596287761,0.4922299766195243,0.039628350041065,-0.0911425263614816,0.0511231777756096,0.007229438,20.0,2.5,-4.0,0.22434624512359191,True,0.057411753985743226,0.062270034433532996,0.8692352060115216,0.07138180239462313,0.013970048408879903
5.0,-3.995,19.991359034872264,19.847870088634426,0,-20,0.7482817060425051,0.7375785991583786,0.0820147195529844,0.08084161549022466,-0.1347876630649912,-0.13285971700831684,0.0319264504725361,0.031469787949479695,-0.1642785837745942,-0.1619288119884956,0.0378207287756316,0.037279756974166564,0.0083,-0.02785,0.00575,0.0078999999999999,-0.0030499999999999,0.0138,True,0.0903147195529844,0.7540317060425051,0.039826450472536,-0.1673285837745941,0.0516207287756316,0.007229438,20.0,5.0,-4.0,0.5440221899364363,True,0.057411753985743226,0.062270034433532996,0.8692352060115216,0.09128803448569114,0.03387628049994791
7.0,-3.995,19.981163414303012,19.837747647624862,0,-20,0.9401184456451805,0.9266713867017035,0.09645394769043289,0.09507431097983288,-0.1324702322312451,-0.13057543373077832,0.030675998037385497,0.030237221460168547,-0.2517295312335131,-0.24812889786652512,0.0378451873351683,0.03730386568875204,0.0065,-0.03055,0.00585,0.0091,-0.00045,0.0141,True,0.1029539476904329,0.9459684456451806,0.0397759980373855,-0.2521795312335131,0.0519451873351683,0.007229438,20.0,7.0,-4.0,0.858719858931658,True,0.057411753985743226,0.062270034433532996,0.8692352060115216,0.11088426917017616,0.05347251518443294
8.0,-3.995,19.992859202224857,19.8493594884633,0,-20,1.0036955857513596,0.9893391461288568,0.1109735623383289,0.10938624316504428,-0.1031158933382023,-0.10164096695828587,0.019338806572400197,0.01906219241481168,-0.327328955204349,-0.322646979465091,0.028140459468347298,0.027737950168673146,0.0049,-0.03175,0.00645,0.0094,0.00155,0.0143,True,0.1158735623383289,1.0101455857513597,0.0287388065724002,-0.325778955204349,0.0424404594683473,0.007229438,20.0,8.0,-4.0,0.9787919460629754,True,0.057411753985743226,0.062270034433532996,0.8692352060115216,0.11836116217034948,0.06094940818460625
10.0,-3.995,19.986848649626925,19.843392076897306,0,-20,1.1278619551042088,1.1117294919442255,0.1323034313305039,0.1304110186799845,-0.0887887239735966,-0.08751872739995242,0.013143529449679099,0.012955529931050497,-0.4219544288873491,-0.4159189701608527,0.024164078531758303,0.023818445713003886,0.0097999999999999,-0.03195,-0.01015,0.01,-0.0018499999999999,0.0138,True,0.1421034313305038,1.1177119551042087,0.0231435294496791,-0.423804428887349,0.0379640785317583,0.007229438,20.0,10.0,-4.0,1.2359424632585658,True,0.057411753985743226,0.062270034433532996,0.8692352060115216,0.1343739337307197,0.07696217974497649
12.0,-3.995,19.988922792519777,19.84545133252924,0,-20,1.1911714724640672,1.1741334565882908,0.16915001181284242,0.1667305611684333,-0.0792057262932082,-0.07807280088890475,0.007530305209309298,0.007422594889954313,-0.5442287267066143,-0.5364443078382716,0.021506234451909904,0.021198618317297628,0.0094,-0.03195,0.0166499999999999,0.0106,4.99999999999997e-05,0.0133999999999999,True,0.1785500118128424,1.207821472464067,0.0181303052093093,-0.5441787267066143,0.0349062344519098,0.007229438,20.0,12.0,-4.0,1.3785893738799677,True,0.057411753985743226,0.062270034433532996,0.8692352060115216,0.1432565617669515,0.08584480778120829
0.002,-4.0,19.99919679580096,19.85565159365503,0,0,0.2170839650429057,0.21397888728686576,0.0547187435358511,0.05393606963656958,-0.0912522542719079,-0.08994702039674721,0.0234586220301444,0.023123079764557197,-0.041134672863671,-0.040546299799425006,0.013979306663895,0.01377935253942366,0.0083,-0.02685,0.01595,0.008,-0.0047499999999999,0.014,True,0.0630187435358511,0.2330339650429057,0.0314586220301444,-0.0458846728636709,0.027979306663895,0.007229438,20.0,0.0,-4.0,0.0457869642045252,True,0.04459448467397018,0.06524722446937652,0.8817432661953508,0.047581957005194145,0.0029874723312239633
0.005,-4.0,19.99451960017533,19.85100796882719,0,0,0.21734546596416982,0.2142366478089086,0.0573309380976048,0.056510900465693154,-0.0677963638845776,-0.06682663320273391,0.0139435817964652,0.013744138665475907,-0.0443970204517283,-0.04376198413934169,0.007028735677551098,0.0069281995978773435,0.0083,-0.02685,0.01595,0.008,-0.0047499999999999,0.014,True,0.0656309380976048,0.2332954659641698,0.0219435817964652,-0.0491470204517282,0.0210287356775511,0.007229438,20.0,0.0,-4.0,0.045897341264398345,True,0.04459448467397018,0.06524722446937652,0.8817432661953508,0.047589158801995955,0.0029946741280257763
2.493,-4.0,19.996414822942405,19.852889588541203,0,0,0.4871843076658577,0.48021582818131364,0.06086622258653569,0.059995617731818426,-0.0819252152032944,-0.08075339137311766,0.0212323726938338,0.020928673762655062,-0.107242551218848,-0.10570859885979282,0.0123763036121215,0.012199278169268548,0.00855,-0.0275803571428571,0.0117047157622739,0.0080666666666666,-0.0052874999999999,0.01385,True,0.0694162225865357,0.4988890234281316,0.0292990393605004,-0.1125300512188479,0.0262263036121215,0.007229438,20.0,2.5,-4.0,0.23060724163586493,True,0.04459448467397018,0.06524722446937652,0.8817432661953508,0.05964096713324921,0.01504648245927903
5.0,-4.0,19.992926987131348,19.849426786840347,0,0,0.7537697964446215,0.7429881902230273,0.0716745231539882,0.07064932091265162,-0.078679868739338,-0.0775544649803714,0.0208595371965722,0.020561171147575618,-0.18054349468608122,-0.17796107645340953,0.0124610123011888,0.012282775220865922,0.0083,-0.02785,0.00575,0.0078999999999999,-0.0030499999999999,0.0138,True,0.0799745231539882,0.7595197964446215,0.0287595371965721,-0.1835934946860811,0.0262610123011888,0.007229438,20.0,5.0,-4.0,0.5520314508108894,True,0.04459448467397018,0.06524722446937652,0.8817432661953508,0.08061300465918386,0.03601851998521369
7.0,-4.0,19.9816964990535,19.838276906133775,0,0,0.9422100067234752,0.9287330309697983,0.0864159141850093,0.08517985728485689,-0.0790628925981288,-0.07793201022694077,0.0199909357269317,0.019704993788125437,-0.2552784648940596,-0.2516270690722544,0.0130974914279873,0.01291015041786281,0.0065,-0.03055,0.00585,0.0091,-0.00045,0.0141,True,0.0929159141850093,0.9480600067234752,0.0290909357269317,-0.2557284648940596,0.0271974914279873,0.007229438,20.0,7.0,-4.0,0.8625450428143484,True,0.04459448467397018,0.06524722446937652,0.8817432661953508,0.10087315469742594,0.05627867002345577
8.0,-4.0,19.987583696037785,19.844121847477005,0,0,1.0086076512228423,0.9941809514812713,0.1011034349056945,0.0996572938849938,-0.0575631810461963,-0.05673982150880202,0.011219928879689199,0.011059443734774018,-0.332133174347084,-0.3273824810772968,0.006670247044619,0.006574838635612632,0.0049,-0.03175,0.00645,0.0094,0.00155,0.0143,True,0.1060034349056945,1.0150576512228424,0.0206199288796892,-0.330583174347084,0.020970247044619,0.007229438,20.0,8.0,-4.0,0.9883957642882059,True,0.04459448467397018,0.06524722446937652,0.8817432661953508,0.10908456497106372,0.06449008029709354
10.0,-4.0,19.98665601059584,19.843200820542183,0,0,1.131700381325237,1.1155130149305779,0.12348501907645888,0.12171874128683635,-0.0404880673349434,-0.039908943044294244,0.0033892396375965004,0.0033407613789351123,-0.4302478378385582,-0.42409375367765423,0.0017013762990163005,0.001677040527833547,0.0097999999999999,-0.03195,-0.01015,0.01,-0.0018499999999999,0.0138,True,0.1332850190764588,1.121550381325237,0.0133892396375965,-0.4320978378385581,0.0155013762990163,0.007229438,20.0,10.0,-4.0,1.2443692864795077,True,0.04459448467397018,0.06524722446937652,0.8817432661953508,0.12578612683169652,0.08119164215772633
12.0,-4.0,19.98975868597608,19.84628122631984,0,0,1.1949759009408603,1.1778834681198462,0.160942285102318,0.15864023432957358,-0.0342366733720021,-0.033746966391999235,-0.0013438031661527003,-0.0013245819707093055,-0.5535218719050455,-0.5456045277953863,0.0005141879284583997,0.0005068332005365799,0.0094,-0.03195,0.0166499999999999,0.0106,4.99999999999997e-05,0.0133999999999999,True,0.170342285102318,1.21162590094086,0.0092561968338473,-0.5534718719050455,0.0139141879284583,0.007229438,20.0,12.0,-4.0,1.3874094644700368,True,0.04459448467397018,0.06524722446937652,0.8817432661953508,0.13511910143318415,0.09052461675921396
0.002,-4.0,19.99165013355277,19.848159097940076,0,10,0.21511153128183272,0.21203466638893798,0.056573617497071196,0.055764412260589785,-0.0248149507573144,-0.024460008135925786,0.0069634769294151,0.006863874283434544,-0.0265155508029161,-0.026136283513547177,-0.011084897712866401,-0.010926343996983256,0.0083,-0.02685,0.01595,0.008,-0.0047499999999999,0.014,True,0.0648736174970712,0.2310615312818327,0.0149634769294151,-0.031265550802916,0.0029151022871336,0.007229438,20.0,0.0,-4.0,0.04495869975066823,True,0.044649161064905865,0.0644157912263449,0.8749212841496083,0.04754521128185284,0.002896050216946969
0.005,-4.0,19.98948476783328,19.84600927423775,0,10,0.21607276174657972,0.2129821478172975,0.0566254221485443,0.05581547592011114,-0.0249082992707175,-0.02455202143144455,0.0069552866549477,0.006855801159209261,-0.027031109873566897,-0.026644468244034773,-0.011040964041765,-0.010883038734639965,0.0083,-0.02685,0.01595,0.008,-0.0047499999999999,0.014,True,0.0649254221485443,0.2320227617465797,0.0149552866549477,-0.0317811098735668,0.002959035958235,0.007229438,20.0,0.0,-4.0,0.04536139528886916,True,0.044649161064905865,0.0644157912263449,0.8749212841496083,0.047571151233569364,0.002921990168663501
2.493,-4.0,19.99741554612934,19.853883128989068,0,10,0.4882075373668201,0.4812244220348833,0.059773758919939995,0.058918780206148234,-0.0443488513446575,-0.04371450402292418,0.0147655711482425,0.014554370627197239,-0.0940822781100313,-0.09273656476386462,-0.0038421700476070995,-0.0037872132628100756,0.00855,-0.0275803571428571,0.0117047157622739,0.0080666666666666,-0.0052874999999999,0.01385,True,0.06832375891994,0.499912253129094,0.0228322378149091,-0.0993697781100312,0.0100078299523929,0.007229438,20.0,2.5,-4.0,0.23157694436280749,True,0.044649161064905865,0.0644157912263449,0.8749212841496083,0.05956637316581536,0.014917212100909495
