18.000,417.762,1012.190,15.040,1.224,979.103,40.005,451303.935,0.000,0.000,0.000,0.000,2.503,-0.005,70.264,0.000,0.124,-1.151,21.098,0.000,28.886,70.327,126.644,0.060,-0.971,20.359,0.697,29.859,23.000,2.000,2026.000,13.000,18.000,29.000
18.000,417.778,1012.170,15.040,1.224,979.141,40.007,451308.185,0.000,0.000,0.000,0.000,2.503,-0.005,70.349,0.000,0.102,0.436,21.076,0.000,28.808,70.270,124.746,0.050,-3.643,20.367,1.468,29.771,23.000,2.000,2026.000,13.000,18.000,30.000
18.000,417.794,1012.161,15.040,1.224,979.178,40.008,451314.887,0.000,0.000,0.000,0.000,2.503,-0.005,70.231,0.000,0.088,-1.391,21.083,0.000,28.612,70.437,139.398,0.050,-2.323,20.368,2.271,29.726,23.000,2.000,2026.000,13.000,18.000,30.000
18.000,417.818,1012.146,15.060,1.223,979.235,40.010,451284.613,0.000,0.000,0.000,0.000,2.503,-0.005,70.272,0.000,0.097,0.354,21.077,0.000,29.102,70.244,142.080,0.055,-1.194,20.343,0.601,29.775,23.000,2.000,2026.000,13.000,18.000,31.000
18.000,417.797,1012.114,15.040,1.223,979.185,40.009,451306.042,0.000,0.000,0.000,0.000,2.503,-0.005,70.215,0.000,0.092,-1.985,21.085,0.000,29.088,70.248,139.449,0.028,-0.687,20.340,0.906,29.918,23.000,2.000,2026.000,13.000,18.000,31.000
18.000,417.840,1012.095,15.040,1.223,979.287,40.011,451325.208,0.000,0.000,0.000,0.000,2.503,-0.005,70.369,0.000,0.123,-0.469,21.072,0.000,28.966,70.291,138.349,0.092,-0.005,20.323,1.046,30.251,23.000,2.000,2026.000,13.000,18.000,32.000
18.000,417.824,1012.083,15.040,1.223,979.249,40.010,451313.825,0.000,0.000,0.000,0.000,2.503,-0.005,70.320,0.000,0.081,-2.312,21.070,0.000,28.899,70.219,140.795,0.061,-0.813,20.328,1.258,29.978,23.000,2.000,2026.000,13.000,18.000,32.000
18.000,417.832,1012.077,15.060,1.223,979.268,40.012,451276.849,0.000,0.000,0.000,0.000,2.503,-0.005,70.273,0.000,0.036,0.224,21.033,0.000,28.931,70.270,135.929,0.062,-1.113,20.330,0.317,29.894,23.000,2.000,2026.000,13.000,18.000,33.000
18.000,417.840,1012.075,15.060,1.223,979.287,40.013,451280.756,0.000,0.000,0.000,0.000,2.503,-0.005,70.342,0.000,0.101,-0.676,21.026,0.000,28.763,70.321,139.769,0.079,-2.312,20.309,0.630,29.757,23.000,2.000,2026.000,13.000,18.000,33.000
18.000,417.792,1012.071,15.060,1.223,979.174,40.011,451253.743,0.000,0.000,0.000,0.000,2.503,-0.005,70.328,0.000,0.114,-2.983,21.032,0.000,28.840,70.304,137.161,0.116,-0.311,20.315,1.127,29.897,23.000,2.000,2026.000,13.000,18.000,34.000
