run,hr,min,sec,AoA,AoS,dPb,pBar,temp,B1,B2,B3,B4,B5,B6,rpmWT,rho,q,V,Re,rpsM1,rpsM2,iM1,iM2,dPtQ,tM1,tM2,vM1,vM2,pInf,nu,J_M1,J_M2,FX,FY,FZ,MX,MY,MZ,CFX,CFY,CFZ,CMX,CMY,CMZ,CN,CT,CY,CL,CD,CYaw,CMroll,CMpitch,CMpitch25c,CMyaw,b,c,S
1,17,17,7,2.496,4,413.81,101101,290.5,809.5,-428.2,696.7,860.7,460.6,-25.3,0,1.21241629118809,969.769728920426,39.9966325323749,444308.804237315,98.44,98.42,6.9,6.8,0,20.503,20.594,28.612,28.743,101101,1.48514497053706e-05,1.99953089717181,1.99993722330413,7.6033550275148,-7.21618741728127,106.826481155036,-5.02294355800489,-2.31252606393766,0.158897740677197,0.0361025125137949,-0.0342641499169137,0.507237181316381,-0.0170773952470912,-0.066556190140589,0.000540232931164396,0.50832819876438,0.0139782638606352,0.0342641499169137,0.507237181316381,0.0384047148818612,0.0316623002035607,-0.0267330102548404,-0.076731790456031,-0.076731790456031,-0.000624492594109075,1.39658967036375,0.164979635584137,0.217169693741564
2,17,18,4,2.496,8,413.45,101104,290.63,508.3,-2894,101.3,1653.4,181.6,1226,0,1.21190993266716,968.919624604556,39.9874492121036,443867.270399104,98.42,98.43,7.98,6.06,0,20.618,20.945,28.89,28.665,101104,1.48628097607202e-05,1.99947803304532,1.99927489599025,4.79226291572088,-31.1730483773391,112.074019484511,-7.82669406211175,-3.01456195211257,-8.00116029273524,0.0227747524649655,-0.148146809317012,0.532620621281065,-0.0266331516102841,-0.0868374181123607,-0.027226835933984,0.533107137395502,-0.000442291353188257,0.148146809317012,0.532620621281065,0.0431711609895368,0.143535421828436,-0.0671381677806039,-0.0932565496971241,-0.0932565496971241,-0.030124847937301,1.39658967036375,0.164979635584137,0.217169693741564
3,17,18,49,2.496,10,413.27,101103,290.71,330.1,-3931.4,-197.7,2031,31.8,1709,0,1.21156444572742,968.494576944482,39.9843770693131,443611.97787621,98.43,98.43,7.14,7.02,0,20.79,21.22,28.855,28.611,101103,1.48702205687394e-05,1.99912129634639,1.99912129634639,3.06515187719253,-41.8584898958199,113.321303869289,-8.12340239345539,-3.16332361165506,-11.1816003546811,0.014573222189432,-0.199015611038696,0.538784571287187,-0.0276549405316353,-0.0911626352509436,-0.0380661301607249,0.538908065747197,-0.00890447835165186,0.199015611038696,0.538784571287187,0.0489105203826624,0.19346150324544,-0.082010860167846,-0.0952701411828682,-0.0952701411828682,-0.041601558946504,1.39658967036375,0.164979635584137,0.217169693741564
4,17,20,16,2.496,0,413.22,101106,290.81,788.1,1844.2,1294.7,283.5,422.4,-1323.6,0,1.21118376657727,968.376508682172,39.988222501888,443397.012341,98.44,98.43,6.44,7.87,0,21.129,21.653,28.525,28.589,101106,1.48788606878235e-05,1.99911045888139,1.99931355859274,7.3525401671905,13.1491859729571,107.134846712103,-2.54290290601832,-2.53705167929638,8.644608059925,0.0349618126538645,0.0625252451647622,0.50943325085979,-0.00865799813848317,-0.0731232540013728,0.0294328974628212,0.510472507749474,0.0127430081841154,-0.0625252451647622,0.50943325085979,0.0349618126538645,-0.0625252451647622,0.00767463035448706,-0.0829773446753433,-0.0829773446753433,0.0297392008170431,1.39658967036375,0.164979635584137,0.217169693741564
