V_round,AoA_round,AoS_round,case_available,source_type,CL_solid_blockage_corr,CD_solid_blockage_corr,CY_solid_blockage_corr,CMroll_solid_blockage_corr,CMpitch_solid_blockage_corr,CMyaw_solid_blockage_corr
20,-2.0,-7.0,False,extrap_alpha,0.12334126982066959,0.046351414601296305,0.05040187718394288,-0.01699989455735625,-0.1963760064202605,-0.028881149614853146
20,-2.0,-6.0,False,extrap_alpha,0.12034591928442467,0.04591925208104011,0.052283914123555306,-0.018592443167700364,-0.19275900620849942,-0.02717147506427468
20,-2.0,-5.0,False,extrap_alpha,0.10835732207301688,0.04324071014086125,0.025076743550425173,-0.004735099803513194,-0.17849937541122368,-0.017462956553327164
20,-2.0,-4.0,False,extrap_alpha,0.1081303248325072,0.041041711377264124,0.015581779891220858,-0.0016990815847506718,-0.16912197411767935,-0.012806863140973956
20,-2.0,-3.0,False,extrap_alpha,0.10543880891851182,0.03534072971391513,-0.018662094735833676,0.0070356613891268335,-0.1576654737709526,-0.004212724054546355
20,-2.0,-2.0,False,extrap_alpha,0.10509283712762987,0.03583712964881699,-0.004014521463366584,0.0017016542892928299,-0.16262286142168322,-0.0033224154282662836
20,-2.0,-1.0,False,extrap_alpha,0.10255283189421502,0.03608222298230668,0.004057502180873541,-0.003458499233287826,-0.1632367502200744,-0.0034523153356710748
20,-2.0,0.0,True,measured,0.10029064685988172,0.0425457304960799,0.007945931935080476,-0.004741610675421981,-0.1637532054319612,-0.00381537008416699
20,-2.0,1.0,False,extrap_alpha,0.10593670151668305,0.03636821923104742,0.025464717492619197,-0.010086413336155791,-0.16343072112651805,-0.0041288726429531235
20,-2.0,2.0,False,extrap_alpha,0.10546854842080916,0.037620544880776166,0.03955574757977343,-0.01585684684313254,-0.1628503867881848,-0.004620172176219727
20,-2.0,3.0,False,extrap_alpha,0.104415201578346,0.03742948067496298,0.047666701489891675,-0.019841722692898026,-0.1608708977299253,-0.004901262528657834
20,-2.0,4.0,False,extrap_alpha,0.10768890651529775,0.03907370286924576,0.050240677234581185,-0.025630591702662603,-0.16121659133550137,-0.005723014987044043
20,-2.0,5.0,False,extrap_alpha,0.11007302462621563,0.048132957466426124,-0.0001509631583876881,-0.0001242043312947285,-0.1927415404759869,0.010595009052761424
20,-2.0,6.0,False,extrap_alpha,0.11875341334519476,0.05417985990427409,-0.02070505553371494,0.006869409677219069,-0.20984063292895072,0.018437349882215272
20,-2.0,7.0,False,extrap_alpha,0.1238059445560134,0.057793038240049964,-0.029452283861349193,0.008045068857069482,-0.21821885506497954,0.02257915428796795
20,-2.0,8.0,False,extrap_alpha,0.1254856707355723,0.059970190963977266,-0.030513784884495323,0.005352938081211953,-0.22516928766486236,0.02458888559488954
20,-2.0,9.0,False,extrap_alpha,0.12792973034330846,0.06157507956431083,-0.024637419865395804,0.0006888237871240294,-0.2293346140618969,0.0248992041183368
20,-2.0,10.0,False,extrap_alpha,0.13226087555796112,0.06250478436485224,-0.008513767441182511,-0.006307776575367855,-0.22730772555511844,0.022351220853955626
20,-1.0,-10.0,False,extrap_alpha,0.21270473770374193,0.042848438437876356,-0.023577030910686504,0.005696816231986934,-0.1631891781520275,-0.014152407953029213
20,-1.0,-9.0,False,extrap_alpha,0.21239931433712061,0.05001039490083884,0.04125235695508059,-0.011290321807828504,-0.19218487083342667,-0.03028990935608937
20,-1.0,-8.0,False,extrap_alpha,0.21209770326397254,0.04928319011070974,0.04760710484205442,-0.014776169717226272,-0.18612200408740537,-0.03018248581084834
20,-1.0,-7.0,False,extrap_alpha,0.2107201702316825,0.04889581941253483,0.04989125568192506,-0.016542247431807953,-0.18159759406751974,-0.028826336357770866
20,-1.0,-6.0,False,extrap_alpha,0.2080374624399767,0.048530318181057255,0.05061567671406176,-0.01747753394588727,-0.1772631318429596,-0.026826256732482533
20,-1.0,-5.0,False,extrap_alpha,0.19691554535908212,0.04615329136248455,0.02523046624546063,-0.004738173662931186,-0.1639394964225922,-0.017536593777177163
20,-1.0,-4.0,False,extrap_alpha,0.19670841703035363,0.04373166117564062,0.01165458220817571,7.117340690373673e-05,-0.15425929761119322,-0.011518906179267659
20,-1.0,-3.0,False,extrap_alpha,0.19470052290462625,0.0385760839898857,-0.01865184223424599,0.007060941031602055,-0.14423760774372862,-0.004288361405188642
20,-1.0,-2.0,False,extrap_alpha,0.19453272542588834,0.039036149681226893,-0.004177017866349832,0.0018211059977795178,-0.14819308082579288,-0.003402103876391544
20,-1.0,-1.0,False,extrap_alpha,0.19277615077635085,0.03932550169224272,0.0037378243961765957,-0.0031694959904534224,-0.1488992978018294,-0.0035480270332416473
20,-1.0,0.0,True,measured,0.19172271115331774,0.04285163178099361,0.010469644269281842,-0.005263362131240855,-0.1507449320831608,-0.004031379649239471
20,-1.0,1.0,False,extrap_alpha,0.19523814499546896,0.03958764063374835,0.026129005562793028,-0.010158089461257307,-0.14915310385459907,-0.004170524230743641
20,-1.0,2.0,False,extrap_alpha,0.19499400419110702,0.04070312991173968,0.038946825658867,-0.015367395817584431,-0.14874006404138393,-0.00464904532388428
20,-1.0,3.0,False,extrap_alpha,0.19389637280859037,0.04053454180669772,0.046863312978112075,-0.019422895236457023,-0.14690775272962198,-0.004960781737889892
