17.000,417.431,1012.195,15.000,1.224,978.321,39.987,451204.817,0.000,0.000,0.000,0.000,7.996,-0.005,82.159,0.000,0.302,3.038,23.445,0.000,31.952,81.989,56.189,0.018,1.042,22.522,2.148,31.861,23.000,2.000,2026.000,13.000,16.000,21.000
17.000,417.499,1012.196,15.000,1.224,978.482,39.990,451242.073,0.000,0.000,0.000,0.000,7.996,-0.005,82.032,0.000,0.127,1.669,23.458,0.000,31.402,81.990,49.711,0.018,0.442,22.516,1.196,31.857,23.000,2.000,2026.000,13.000,16.000,21.000
17.000,417.538,1012.187,15.000,1.224,978.574,39.992,451261.305,0.000,0.000,0.000,0.000,7.996,-0.005,82.015,0.000,0.030,-0.229,23.462,0.000,31.731,82.063,58.344,0.060,0.333,22.501,0.392,31.717,23.000,2.000,2026.000,13.000,16.000,22.000
17.000,417.635,1012.175,15.000,1.224,978.803,39.997,451311.448,0.000,0.000,0.000,0.000,7.996,-0.005,81.979,0.000,0.068,1.554,23.431,0.000,31.731,81.998,65.447,0.019,0.627,22.484,0.417,31.840,23.000,2.000,2026.000,13.000,16.000,22.000
17.000,417.607,1012.166,15.000,1.224,978.737,39.996,451294.196,0.000,0.000,0.000,0.000,7.996,-0.005,82.091,0.000,0.065,1.538,23.417,0.000,31.658,82.037,53.551,0.097,1.074,22.471,0.724,31.920,23.000,2.000,2026.000,13.000,16.000,23.000
17.000,417.634,1012.158,15.000,1.224,978.800,39.997,451307.114,0.000,0.000,0.000,0.000,7.996,-0.005,82.054,0.000,0.058,0.518,23.412,0.000,31.913,81.956,64.636,0.017,-0.202,22.459,1.267,31.871,23.000,2.000,2026.000,13.000,16.000,23.000
17.000,417.696,1012.156,15.000,1.224,978.947,40.000,451340.425,0.000,0.000,0.000,0.000,7.996,-0.005,81.978,0.000,0.063,-0.425,23.397,0.000,32.081,82.068,64.103,0.086,0.404,22.455,1.202,32.137,23.000,2.000,2026.000,13.000,16.000,24.000
17.000,417.684,1012.160,14.980,1.224,978.919,39.998,451374.791,0.000,0.000,0.000,0.000,7.996,-0.005,81.943,0.000,0.025,0.262,23.384,0.000,31.808,81.997,46.609,0.026,0.867,22.444,0.597,31.808,23.000,2.000,2026.000,13.000,16.000,24.000
17.000,417.621,1012.161,14.980,1.224,978.770,39.995,451340.709,0.000,0.000,0.000,0.000,7.996,-0.005,82.110,0.000,0.141,1.053,23.365,0.000,31.836,82.022,55.689,0.063,2.601,22.402,0.956,31.973,23.000,2.000,2026.000,13.000,16.000,25.000
17.000,417.622,1012.159,14.980,1.224,978.772,39.995,451340.807,0.000,0.000,0.000,0.000,7.996,-0.005,81.978,0.000,0.050,0.758,23.362,0.000,31.798,81.977,46.160,0.028,3.218,22.401,0.156,31.906,23.000,2.000,2026.000,13.000,16.000,25.000
